actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M17.00S,2025-04-11T23:13:48.5Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,4,2,2025-04-11T23:14:28Z,160000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
17,PT09M58.00S,2025-04-11T23:14:15.4Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612749,4,2,2025-04-11T23:14:39Z,170000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Lopez 2 FT),"[202699, 201572]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Lopez,201572.0,,
19,PT09M58.00S,2025-04-11T23:14:43.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201572,,,1610612749,4,3,2025-04-11T23:14:44Z,190000,False,,,0,,B. Lopez Free Throw 1 of 2 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
20,PT09M58.00S,2025-04-11T23:15:03.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201572,,,1610612749,4,4,2025-04-11T23:15:03Z,200000,False,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
21,PT09M44.00S,2025-04-11T23:15:21.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,19.44809461235218,25.222120098039213,1610612765,6,4,2025-04-11T23:15:38Z,210000,False,124.0,130.0,1,left,C. Cunningham 17' Jump Shot (4 PTS) (J. Duren 2 AST),"[1630595, 1631105]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,17.98,Made,,,,,4.0,J. Duren,1631105.0,2.0,,,,,,,,,,
24,PT09M22.00S,2025-04-11T23:15:57.8Z,1,REGULAR,3pt,Jump Shot,[],1627752,84.54336399474376,3.67647058823529,1610612749,6,4,2025-04-11T23:16:18Z,240000,False,-232.0,93.0,1,right,MISS T. Prince 24' pullup 3PT,[1627752],1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left,24.95,Missed,,,,,,,,,,,,,,,,,,
25,PT09M19.00S,2025-04-11T23:16:00.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,6,4,2025-04-11T23:16:18Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left,,,24.0,,,,,,,,,,,,,,,,,
27,PT09M16.00S,2025-04-11T23:16:23.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,90.14454664914587,42.133884803921575,1610612749,6,4,2025-04-11T23:16:40Z,270000,False,-39.0,40.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1631105]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,Duren,1631105.0,,,,,,,,
28,PT09M16.00S,2025-04-11T23:16:23.5Z,1,REGULAR,block,,[],1631105,,,1610612749,6,4,2025-04-11T23:16:26Z,280000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M14.00S,2025-04-11T23:16:25.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,6,4,2025-04-11T23:16:40Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,,,,,,,,,,,,,,,,,
31,PT09M09.00S,2025-04-11T23:16:45.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203507,76.21550591327201,44.09466911764706,1610612749,6,6,2025-04-11T23:17:05Z,310000,False,-30.0,171.0,1,right,G. Antetokounmpo 17' pullup Jump Shot (2 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,17.36,Made,,,,,2.0,,,,,,,,,,,,,
32,PT08M57.00S,2025-04-11T23:16:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.40998685939553,54.91344975490196,1610612765,6,6,2025-04-11T23:17:49Z,320000,False,-25.0,27.0,1,left,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
33,PT08M55.00S,2025-04-11T23:17:00.9Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,6,6,2025-04-11T23:17:49Z,330000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT08M51.00S,2025-04-11T23:17:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,6.438896189224707,43.114276960784316,1610612765,8,6,2025-04-11T23:17:56Z,340000,False,34.0,8.0,1,left,A. Thompson Layup (2 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.53,Made,,,,,2.0,,,,,,,,,,,,,
35,PT08M31.00S,2025-04-11T23:17:23.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,69.30026281208936,77.45098039215686,1610612749,8,6,2025-04-11T23:18:14Z,350000,False,137.0,236.0,1,right,MISS R. Rollins 27' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
36,PT08M28.00S,2025-04-11T23:17:26.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,8,6,2025-04-11T23:18:14Z,360000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,
37,PT08M17.00S,2025-04-11T23:17:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.746386333771355,58.85799632352941,1610612765,10,6,2025-04-11T23:18:23Z,370000,False,-44.0,67.0,1,left,C. Cunningham 8' driving floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,8.06,Made,,,,,6.0,,,,,,,,,,,,,
38,PT07M52.00S,2025-04-11T23:18:00.6Z,1,REGULAR,3pt,Jump Shot,[],1627752,76.13337713534823,9.068627450980387,1610612749,10,9,2025-04-11T23:18:35Z,380000,False,-205.0,172.0,1,right,T. Prince 26' 3PT step back (3 PTS) (K. Kuzma 1 AST),"[1627752, 1628398]",1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
40,PT07M38.00S,2025-04-11T23:18:16.0Z,1,REGULAR,3pt,Jump Shot,[],203501,32.512729960578184,34.53584558823529,1610612765,13,9,2025-04-11T23:18:54Z,400000,False,77.0,253.0,1,left,T. Hardaway Jr. 26' 3PT  (3 PTS) (C. Cunningham 1 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.46,Made,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
42,PT07M18.00S,2025-04-11T23:18:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.11366622864652,53.431372549019606,1610612749,13,11,2025-04-11T23:19:08Z,420000,False,17.0,31.0,1,right,B. Lopez alley-oop Layup (6 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
44,PT07M09.00S,2025-04-11T23:18:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.40998685939553,57.63250612745098,1610612765,13,11,2025-04-11T23:19:34Z,440000,False,-38.0,27.0,1,left,MISS T. Harris driving floating bank Shot,[202699],1610612765.0,DET,driving floating bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,,
45,PT07M07.00S,2025-04-11T23:18:48.4Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,13,11,2025-04-11T23:19:34Z,450000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT06M59.00S,2025-04-11T23:18:55.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,92.29632063074901,2.205882352941174,1610612749,13,14,2025-04-11T23:19:46Z,460000,False,-239.0,20.0,1,right,K. Kuzma 3PT  (3 PTS) (R. Rollins 1 AST),"[1628398, 1631157]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.98,Made,,,,,3.0,R. Rollins,1631157.0,1.0,,,,,,,,,,
48,PT06M45.00S,2025-04-11T23:19:10.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,4.073587385019707,67.3062193627451,1610612765,13,14,2025-04-11T23:20:01Z,480000,False,-87.0,-14.0,1,left,MISS C. Cunningham 8' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,8.77,Missed,,,,,,,,,,,,,,,,,,
49,PT06M44.00S,2025-04-11T23:19:11.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,13,14,2025-04-11T23:20:01Z,490000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT06M28.00S,2025-04-11T23:19:26.5Z,1,REGULAR,3pt,Jump Shot,[],1631157,87.69710906701708,96.81372549019608,1610612749,13,17,2025-04-11T23:20:14Z,500000,False,234.0,63.0,1,right,R. Rollins 24' 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,24.25,Made,,,,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,
52,PT06M27.00S,2025-04-11T23:19:32.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,17,2025-04-11T23:19:32Z,520000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M27.00S,2025-04-11T23:19:32.5Z,1,REGULAR,substitution,out,[],203507,,,1610612765,13,17,2025-04-11T23:22:22Z,530000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M27.00S,2025-04-11T23:19:32.5Z,1,REGULAR,substitution,out,[],1631157,,,1610612765,13,17,2025-04-11T23:22:22Z,540000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M27.00S,2025-04-11T23:19:32.5Z,1,REGULAR,substitution,in,[],1626171,,,1610612765,13,17,2025-04-11T23:22:22Z,550000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M27.00S,2025-04-11T23:19:32.5Z,1,REGULAR,substitution,in,[],1629645,,,1610612765,13,17,2025-04-11T23:22:22Z,560000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M13.00S,2025-04-11T23:22:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.323258869908017,45.10186887254902,1610612765,15,17,2025-04-11T23:23:05Z,570000,False,24.0,82.0,1,left,C. Cunningham 8' driving floating Jump Shot (8 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,8.57,Made,,,,,8.0,,,,,,,,,,,,,
59,PT05M55.00S,2025-04-11T23:23:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,92.90407358738501,45.56525735294118,1610612749,15,17,2025-04-11T23:23:36Z,580000,False,-22.0,14.0,1,right,MISS T. Prince cutting Layup,[1627752],1610612749.0,MIL,cutting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
60,PT05M54.00S,2025-04-11T23:23:06.7Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,15,17,2025-04-11T23:23:36Z,590000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT05M50.00S,2025-04-11T23:23:13.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,11.432325886990796,96.05545343137256,1610612765,15,17,2025-04-11T23:23:56Z,600000,False,-230.0,55.0,1,left,MISS T. Hardaway Jr. running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
62,PT05M47.00S,2025-04-11T23:23:16.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,15,17,2025-04-11T23:23:56Z,610000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,61.0,3.0,1.0,2.0,,,,,,,,,,,,,,
63,PT05M32.00S,2025-04-11T23:23:28.9Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612765,15,17,2025-04-11T23:24:14Z,620000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627752, 1641709]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,204058.0,,1.0,0.0,Thompson,1641709.0,,
65,PT05M32.00S,2025-04-11T23:24:01.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641709,,,1610612765,16,17,2025-04-11T23:24:01Z,640000,False,,,0,,A. Thompson Free Throw 1 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
66,PT05M32.00S,2025-04-11T23:24:02.1Z,1,REGULAR,substitution,out,[],202699,,,1610612765,16,17,2025-04-11T23:24:15Z,650000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M32.00S,2025-04-11T23:24:02.1Z,1,REGULAR,substitution,in,[],1627736,,,1610612765,16,17,2025-04-11T23:24:15Z,660000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M32.00S,2025-04-11T23:24:20.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641709,,,1610612765,17,17,2025-04-11T23:24:20Z,670000,False,,,0,,A. Thompson Free Throw 2 of 2 (4 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
69,PT05M24.00S,2025-04-11T23:24:32.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,86.33377135348226,45.10186887254902,1610612749,17,19,2025-04-11T23:25:06Z,680000,False,-24.0,76.0,1,right,K. Porter Jr. 7' driving DUNK (2 PTS) (B. Lopez 1 AST),"[1629645, 201572]",1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,,,,,2.0,B. Lopez,201572.0,1.0,,,,,,,,,,
71,PT05M12.00S,2025-04-11T23:24:44.2Z,1,REGULAR,3pt,Jump Shot,[],203501,29.566360052562416,22.771139705882348,1610612765,20,19,2025-04-11T23:25:17Z,700000,False,136.0,225.0,1,left,T. Hardaway Jr. 26' 3PT  (6 PTS) (C. Cunningham 2 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.33,Made,,,,,6.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,
73,PT05M00.00S,2025-04-11T23:24:55.5Z,1,REGULAR,3pt,Jump Shot,[],201572,70.3515111695138,83.08823529411765,1610612749,20,19,2025-04-11T23:25:28Z,720000,False,165.0,226.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.02,Missed,,,,,,,,,,,,,,,,,,
74,PT04M57.00S,2025-04-11T23:24:58.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,20,19,2025-04-11T23:25:28Z,730000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT04M57.00S,2025-04-11T23:25:06.3Z,1,REGULAR,foul,personal,[],1630595,,,1610612749,20,19,2025-04-11T23:25:36Z,740000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1626171]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,,1.0,0.0,Portis,1626171.0,,
77,PT04M57.00S,2025-04-11T23:25:15.9Z,1,REGULAR,substitution,out,[],1641709,,,1610612749,20,19,2025-04-11T23:25:23Z,760000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M57.00S,2025-04-11T23:25:15.9Z,1,REGULAR,substitution,in,[],1631323,,,1610612749,20,19,2025-04-11T23:25:23Z,770000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M47.00S,2025-04-11T23:25:32.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,95.13797634691196,3.653492647058826,1610612749,20,22,2025-04-11T23:25:47Z,780000,False,-232.0,-7.0,1,right,T. Prince 3PT  (6 PTS) (K. Porter Jr. 1 AST),"[1627752, 1629645]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,6.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
81,PT04M31.00S,2025-04-11T23:25:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.54139290407359,38.21231617647059,1610612765,22,22,2025-04-11T23:26:04Z,800000,False,59.0,28.0,1,left,C. Cunningham 6' driving Layup (10 PTS) (J. Duren 3 AST),"[1630595, 1631105]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,,,,,10.0,J. Duren,1631105.0,3.0,,,,,,,,,,
83,PT04M17.00S,2025-04-11T23:26:04.2Z,1,REGULAR,2pt,Jump Shot,[],1626171,92.90407358738501,19.339767156862735,1610612749,22,22,2025-04-11T23:29:56Z,820000,False,-153.0,14.0,1,right,MISS B. Portis 15' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.4,Missed,,,,,,,,,,,,,,,,,,
84,PT04M14.00S,2025-04-11T23:26:07.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,22,22,2025-04-11T23:29:56Z,830000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,83.0,4.0,2.0,2.0,,,,,,,,,,,,,,
85,PT04M06.00S,2025-04-11T23:26:13.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,8.459264126149804,2.941176470588232,1610612765,25,22,2025-04-11T23:26:41Z,840000,False,235.0,27.0,1,left,S. Fontecchio 3PT  (3 PTS) (J. Duren 4 AST),"[1631323, 1631105]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.68,Made,,,,,3.0,J. Duren,1631105.0,4.0,,,,,,,,,,
