actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-01T00:11:52.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-01T00:11:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-01T00:11:55.4Z,1,REGULAR,jumpball,recovered,[],1627824,,,1610612755,0,0,2024-12-01T00:11:55Z,40000,False,,,0,,Jump Ball A. Drummond vs. J. Duren: Tip to G. Yabusele,"[1627824, 203083, 1631105]",1610612755.0,PHI,startperiod,G. Yabusele,1627824.0,Yabusele,G. Yabusele,Drummond,203083.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-12-01T00:12:13.2Z,1,REGULAR,2pt,Jump Shot,[],202331,80.99540078843627,74.26470588235294,1610612755,0,0,2024-12-01T00:12:18Z,70000,False,121.0,126.0,1,right,MISS P. George 17' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,17.5,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-12-01T00:12:14.2Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,0,0,2024-12-01T00:12:43Z,80000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-12-01T00:12:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,29.747043363994734,80.3921568627451,1610612765,0,0,2024-12-01T00:13:10Z,90000,False,-152.0,227.0,1,left,MISS J. Ivey 27' running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.33,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2024-12-01T00:12:24.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,0,0,2024-12-01T00:13:10Z,100000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M12.00S,2024-12-01T00:12:38.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,80.42049934296978,8.065257352941174,1610612755,0,3,2024-12-01T00:12:46Z,110000,False,-210.0,132.0,1,right,K. Oubre Jr. 24' 3PT  (3 PTS) (P. George 1 AST),"[1626162, 202331]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,24.75,Made,,,,,3.0,P. George,202331.0,1.0,,,,,,,,,,
13,PT10M53.00S,2024-12-01T00:12:58.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,10.95597897503285,95.83333333333333,1610612765,3,3,2024-12-01T00:13:02Z,130000,False,-229.0,50.0,1,left,M. Beasley 3PT  (3 PTS) (J. Duren 1 AST),"[1627736, 1631105]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,3.0,J. Duren,1631105.0,1.0,,,,,,,,,,
15,PT10M40.00S,2024-12-01T00:13:11.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.74178712220763,45.58823529411765,1610612755,3,5,2024-12-01T00:13:18Z,150000,False,-22.0,6.0,1,right,A. Drummond alley-oop DUNK (2 PTS) (P. George 2 AST),"[203083, 202331]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,2.0,P. George,202331.0,2.0,,,,,,,,,,
17,PT10M27.00S,2024-12-01T00:13:24.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,8.196452036793687,53.67647058823529,1610612765,5,5,2024-12-01T00:13:28Z,170000,False,-18.0,25.0,1,left,J. Duren alley-oop DUNK (2 PTS) (J. Ivey 1 AST),"[1631105, 1631093]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,
19,PT10M04.00S,2024-12-01T00:13:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,82.04664914586071,6.617647058823522,1610612755,5,5,2024-12-01T00:13:53Z,190000,False,-217.0,116.0,1,right,MISS T. Maxey 24' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
20,PT10M02.00S,2024-12-01T00:13:48.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,5,5,2024-12-01T00:13:53Z,200000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
