actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
25,PT09M31.00S,2024-12-20T00:14:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,8.886333771353483,51.225490196078425,1610612765,5,7,2024-12-20T00:14:45Z,250000,False,-6.0,31.0,1,left,C. Cunningham driving DUNK (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.16,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M04.00S,2024-12-20T00:15:04.7Z,1,REGULAR,3pt,Jump Shot,[],1641718,96.5341655716163,95.34313725490196,1610612762,5,10,2024-12-20T00:16:06Z,260000,False,227.0,-20.0,1,right,K. George 3PT  (3 PTS) (W. Kessler 2 AST),"[1641718, 1631117]",1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,22.76,Made,3.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,,,
27,PT08M56.00S,2024-12-20T00:15:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,8.360709592641262,48.03921568627451,1610612765,7,10,2024-12-20T00:16:32Z,270000,False,10.0,26.0,1,left,A. Thompson driving Layup (2 PTS),[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.79,Made,2.0,,,,,,,,,,,,,,,,,
28,PT08M42.00S,2024-12-20T00:15:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,83.65637319316689,55.63725490196079,1610612762,7,12,2024-12-20T00:15:31Z,280000,False,28.0,101.0,1,right,C. Sexton 10' driving floating Jump Shot (2 PTS) (K. George 1 AST),"[1629012, 1641718]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,2.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
30,PT08M33.00S,2024-12-20T00:15:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.492115637319317,48.28431372549019,1610612765,9,12,2024-12-20T00:15:41Z,300000,False,9.0,27.0,1,left,J. Duren cutting Layup (2 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
32,PT08M32.00S,2024-12-20T00:15:43.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,12,2024-12-20T00:15:43Z,320000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M32.00S,2024-12-20T00:18:42.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,9,12,2024-12-20T00:19:03Z,330000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
37,PT08M18.00S,2024-12-20T00:19:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612762,9,12,2024-12-20T00:19:34Z,360000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Sexton 2 FT),"[1641709, 1629012]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Sexton,1629012.0
39,PT08M18.00S,2024-12-20T00:19:35.7Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,9,13,2024-12-20T00:19:35Z,380000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2024-12-20T00:19:40.8Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,9,14,2024-12-20T00:19:40Z,390000,False,,,0,,C. Sexton Free Throw 2 of 2 (4 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
41,PT08M01.00S,2024-12-20T00:19:58.3Z,1,REGULAR,3pt,Jump Shot,[],203501,4.812746386333772,96.07843137254902,1610612765,9,14,2024-12-20T00:20:05Z,400000,False,-230.0,-7.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
42,PT07M59.00S,2024-12-20T00:20:00.3Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,9,14,2024-12-20T00:20:05Z,410000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M55.00S,2024-12-20T00:20:04.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,77.4802890932983,90.19607843137256,1610612762,9,17,2024-12-20T00:20:39Z,420000,False,201.0,159.0,1,right,K. George 25' 3PT running (6 PTS) (C. Sexton 1 AST),"[1641718, 1629012]",1610612762.0,UTA,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.64,Made,6.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
45,PT07M45.00S,2024-12-20T00:20:15.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,7.178055190538765,51.9607843137255,1610612765,11,17,2024-12-20T00:20:21Z,440000,False,-10.0,15.0,1,left,J. Duren alley-oop DUNK (4 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.79,Made,4.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
47,PT07M26.00S,2024-12-20T00:20:34.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,69.59592641261499,27.205882352941174,1610612762,11,17,2024-12-20T00:22:11Z,460000,False,-114.0,233.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
48,PT07M24.00S,2024-12-20T00:20:36.7Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612762,11,17,2024-12-20T00:22:11Z,470000,False,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,
49,PT07M24.00S,2024-12-20T00:20:39.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629012,94.40999984741211,50.0,1610612762,11,17,2024-12-20T00:22:16Z,480000,False,0.0,0.0,1,right,MISS C. Sexton tip Layup,[1629012],1610612762.0,UTA,tip,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2024-12-20T00:20:40.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,17,2024-12-20T00:22:16Z,490000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
51,PT07M16.00S,2024-12-20T00:20:43.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,10.988830486202366,4.411764705882353,1610612765,11,17,2024-12-20T00:33:45Z,500000,False,228.0,51.0,1,left,MISS T. Hardaway Jr. running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
52,PT07M12.00S,2024-12-20T00:20:47.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,11,17,2024-12-20T00:20:50Z,510000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT07M09.00S,2024-12-20T00:20:50.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,87.86136662286465,96.32352941176471,1610612762,11,20,2024-12-20T00:23:37Z,520000,False,232.0,62.0,1,right,C. Sexton 3PT running (7 PTS) (K. George 2 AST),"[1629012, 1641718]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.97,Made,7.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
55,PT07M09.00S,2024-12-20T00:21:01.2Z,1,REGULAR,foul,personal,['1freethrow'],1641709,,,1610612762,11,20,2024-12-20T00:23:20Z,540000,False,,,0,,A. Thompson away-from-play personal FOUL (2 PF) (Markkanen 1 FT),"[1641709, 1628374]",1610612765.0,DET,away-from-play,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Markkanen,1628374.0
58,PT07M09.00S,2024-12-20T00:21:14.4Z,1,REGULAR,substitution,out,[],1641709,,,1610612762,11,20,2024-12-20T00:21:17Z,570000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2024-12-20T00:21:14.4Z,1,REGULAR,substitution,in,[],1627736,,,1610612762,11,20,2024-12-20T00:21:17Z,580000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2024-12-20T00:21:14.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628374,,,1610612762,11,21,2024-12-20T00:22:41Z,590000,False,,,0,,L. Markkanen away-from-play Free Throw 1 of 1 (6 PTS),[1628374],1610612762.0,UTA,away-from-play,,,Markkanen,L. Markkanen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
61,PT06M53.00S,2024-12-20T00:22:05.5Z,1,REGULAR,3pt,Jump Shot,[],202699,13.87976346911958,1.9607843137254901,1610612765,11,21,2024-12-20T00:22:14Z,600000,False,240.0,78.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,25.25,Missed,,,,,,,,,,,,,,,,,,
62,PT06M50.00S,2024-12-20T00:22:08.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,11,21,2024-12-20T00:22:08Z,610000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,
63,PT06M45.00S,2024-12-20T00:22:15.2Z,1,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,11,21,2024-12-20T00:22:23Z,620000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (2 TO),[1629012],1610612762.0,UTA,bad pass,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,1628481.0,,,,
64,PT06M45.00S,2024-12-20T00:22:26.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612765,11,21,2024-12-20T00:22:28Z,630000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M45.00S,2024-12-20T00:22:26.3Z,1,REGULAR,substitution,in,[],1630695,,,1610612765,11,21,2024-12-20T00:22:28Z,640000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M38.00S,2024-12-20T00:22:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,9.280551905387648,46.81372549019608,1610612765,11,21,2024-12-20T00:24:54Z,650000,False,16.0,35.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1631117]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,Kessler,1631117.0,,,,,
67,PT06M38.00S,2024-12-20T00:22:36.4Z,1,REGULAR,block,,[],1631117,,,1610612765,11,21,2024-12-20T00:22:39Z,660000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M36.00S,2024-12-20T00:22:38.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,11,21,2024-12-20T00:24:54Z,670000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
69,PT06M31.00S,2024-12-20T00:22:42.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,72.48685939553219,18.38235294117647,1610612762,11,24,2024-12-20T00:22:49Z,680000,False,-158.0,206.0,1,right,C. Sexton 25' 3PT running pullup (10 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,running pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,25.98,Made,10.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
70,PT06M19.00S,2024-12-20T00:22:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.09789750328515,49.754901960784316,1610612765,13,24,2024-12-20T00:22:58Z,690000,False,1.0,24.0,1,left,T. Harris driving Layup (2 PTS),[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,,,,,,,,,,,,,,,,,
71,PT05M59.00S,2024-12-20T00:23:15.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,79.97700394218134,9.313725490196079,1610612762,13,27,2024-12-20T00:23:20Z,700000,False,-203.0,136.0,1,right,K. George 24' 3PT step back (9 PTS) (W. Kessler 3 AST),"[1641718, 1631117]",1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.45,Made,9.0,W. Kessler,1631117.0,3.0,,,,,,,,,,,,,,
73,PT05M45.00S,2024-12-20T00:23:29.9Z,1,REGULAR,3pt,Jump Shot,[],202699,31.61957950065703,32.35294117647059,1610612765,13,27,2024-12-20T00:26:06Z,720000,False,88.0,245.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2024-12-20T00:23:30.9Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,13,27,2024-12-20T00:26:06Z,730000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,
75,PT05M35.00S,2024-12-20T00:23:40.3Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612762,13,27,2024-12-20T00:23:54Z,740000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Markkanen 2 FT),"[202699, 1628374]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Markkanen,1628374.0
77,PT05M35.00S,2024-12-20T00:24:08.4Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,13,28,2024-12-20T00:24:08Z,760000,False,,,0,,L. Markkanen Free Throw 1 of 2 (7 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2024-12-20T00:24:09.2Z,1,REGULAR,substitution,out,[],202699,,,1610612762,13,28,2024-12-20T00:24:34Z,770000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2024-12-20T00:24:09.2Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,13,28,2024-12-20T00:24:34Z,780000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2024-12-20T00:24:09.2Z,1,REGULAR,substitution,in,[],1631323,,,1610612762,13,28,2024-12-20T00:24:34Z,790000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M35.00S,2024-12-20T00:24:09.2Z,1,REGULAR,substitution,in,[],203903,,,1610612762,13,28,2024-12-20T00:24:34Z,800000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M35.00S,2024-12-20T00:24:36.5Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,13,29,2024-12-20T00:24:36Z,810000,False,,,0,,L. Markkanen Free Throw 2 of 2 (8 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
83,PT05M24.00S,2024-12-20T00:24:46.3Z,1,REGULAR,3pt,Jump Shot,[],1631323,31.61957950065703,67.40196078431373,1610612765,13,29,2024-12-20T00:27:27Z,820000,False,-87.0,245.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
84,PT05M23.00S,2024-12-20T00:24:47.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,13,29,2024-12-20T00:24:53Z,830000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,83.0,,,,,,,,,,,,,
86,PT05M06.00S,2024-12-20T00:25:34.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,64.73390275952694,52.94117647058824,1610612762,13,29,2024-12-20T00:27:14Z,850000,False,15.0,279.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,27.94,Missed,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2024-12-20T00:25:35.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,13,29,2024-12-20T00:27:56Z,860000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
