actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-04-10T23:11:10.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-10T23:11:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-04-10T23:11:13.1Z,1,REGULAR,jumpball,recovered,[],1641709,,,1610612765,0,0,2025-04-10T23:11:13Z,40000,False,,,0,,Jump Ball J. Duren vs. K. Towns: Tip to A. Thompson,"[1641709, 1631105, 1626157]",1610612765.0,DET,startperiod,A. Thompson,1641709.0,Thompson,A. Thompson,Duren,1631105.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-04-10T23:11:31.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.962549277266746,50.245098039215684,1610612765,2,0,2025-04-10T23:11:36Z,70000,False,-1.0,4.0,1,left,J. Duren DUNK (2 PTS) (T. Hardaway Jr. 1 AST),"[1631105, 203501]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.37,Made,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2025-04-10T23:11:50.2Z,1,REGULAR,2pt,Jump Shot,[],1626157,83.62352168199737,22.303921568627445,1610612752,2,0,2025-04-10T23:11:54Z,90000,False,-138.0,101.0,1,right,MISS K. Towns 17' turnaround fadeaway Shot,[1626157],1610612752.0,NYK,turnaround fadeaway,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,17.17,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2025-04-10T23:11:52.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,2,0,2025-04-10T23:11:54Z,100000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M12.00S,2025-04-10T23:11:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,6.093955321944804,45.58823529411765,1610612765,2,0,2025-04-10T23:12:02Z,110000,False,22.0,5.0,1,left,MISS A. Thompson running Layup - blocked,"[1641709, 1628969]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,Bridges,1628969.0,,,,,,,,
12,PT11M12.00S,2025-04-10T23:11:58.0Z,1,REGULAR,block,,[],1628969,,,1610612765,2,0,2025-04-10T23:12:00Z,120000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2025-04-10T23:11:59.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,0,2025-04-10T23:12:09Z,130000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
14,PT11M10.00S,2025-04-10T23:12:01.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,6.8823915900131425,51.96078431372549,1610612765,4,0,2025-04-10T23:13:21Z,140000,False,-10.0,12.0,1,left,J. Duren putback DUNK (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.56,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M48.00S,2025-04-10T23:12:20.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,67.7233902759527,70.58823529411765,1610612752,4,0,2025-04-10T23:12:33Z,150000,False,103.0,251.0,1,right,MISS P. Achiuwa 27' 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
16,PT10M46.00S,2025-04-10T23:12:22.7Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,4,0,2025-04-10T23:12:33Z,160000,False,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M38.00S,2025-04-10T23:12:31.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,92.95335085413929,51.71568627450981,1610612752,4,2,2025-04-10T23:14:44Z,170000,False,9.0,14.0,1,right,P. Achiuwa driving finger roll Layup (2 PTS) (M. McBride 1 AST),"[1630173, 1630540]",1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,,,
19,PT10M24.00S,2025-04-10T23:12:45.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.225361366622863,48.774509803921575,1610612765,6,2,2025-04-10T23:15:20Z,190000,False,6.0,6.0,1,left,J. Duren cutting DUNK (6 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.86,Made,6.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
21,PT10M14.00S,2025-04-10T23:13:01.8Z,1,REGULAR,foul,personal,[],1631105,,,1610612752,6,2,2025-04-10T23:13:10Z,210000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1626157]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Towns,1626157.0,,,
