actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M20.00S,2024-10-23T23:14:53.4Z,1,REGULAR,2pt,Jump Shot,[],1630595,7.046649145860711,71.07843137254902,1610612765,3,2,2024-10-23T23:15:01Z,190000,False,-105.0,14.0,1,left,MISS C. Cunningham 10' Jump Shot - blocked,"[1630595, 1630169]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,10.63,Missed,,,,,,,,,Haliburton,1630169.0,,,,,,,,
20,PT10M20.00S,2024-10-23T23:14:53.4Z,1,REGULAR,block,,[],1630169,,,1610612765,3,2,2024-10-23T23:14:56Z,200000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
21,PT10M20.00S,2024-10-23T23:14:53.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,3,2,2024-10-23T23:15:01Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,19.0,,,,,,,,,,,,,
23,PT10M17.00S,2024-10-23T23:15:11.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,15.456636005256241,95.34313725490196,1610612765,6,2,2024-10-23T23:15:16Z,230000,False,-227.0,93.0,1,left,T. Hardaway Jr. 24' 3PT  (6 PTS) (C. Cunningham 2 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left,24.5,Made,6.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
25,PT10M01.00S,2024-10-23T23:15:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,82.52299605781866,51.46675857843137,1610612754,6,2,2024-10-23T23:15:36Z,250000,False,7.0,112.0,1,right,MISS A. Nembhard 11' fadeaway Shot,[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.2,Missed,,,,,,,,,,,,,,,,,,
26,PT09M58.00S,2024-10-23T23:15:30.9Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,6,2,2024-10-23T23:15:36Z,260000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
27,PT09M55.00S,2024-10-23T23:15:33.6Z,1,REGULAR,turnover,lost ball,[],1629614,,,1610612754,6,2,2024-10-23T23:15:39Z,270000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 203501]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,,,,
28,PT09M55.00S,2024-10-23T23:15:33.6Z,1,REGULAR,steal,,[],203501,,,1610612765,6,2,2024-10-23T23:21:09Z,280000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
29,PT09M50.00S,2024-10-23T23:15:37.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202699,7.046649145860711,95.58823529411765,1610612765,6,2,2024-10-23T23:19:21Z,290000,False,-228.0,14.0,1,left,MISS T. Harris running 3PT,[202699],1610612765.0,DET,running,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2024-10-23T23:15:40.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,6,2,2024-10-23T23:15:43Z,300000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,29.0,3.0,2.0,1.0,,,,,,,,,,
31,PT09M46.00S,2024-10-23T23:15:46.5Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612754,6,2,2024-10-23T23:15:54Z,310000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1630595, 1629614]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Nembhard,1629614.0
33,PT09M46.00S,2024-10-23T23:16:05.3Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,6,3,2024-10-23T23:16:05Z,330000,False,,,0,,A. Nembhard Free Throw 1 of 2 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT09M46.00S,2024-10-23T23:16:20.3Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,6,4,2024-10-23T23:16:20Z,340000,False,,,0,,A. Nembhard Free Throw 2 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
35,PT09M32.00S,2024-10-23T23:16:35.5Z,1,REGULAR,3pt,Jump Shot,[],203501,30.962549277266753,28.921568627450984,1610612765,6,4,2024-10-23T23:16:40Z,350000,False,105.0,239.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
36,PT09M28.00S,2024-10-23T23:16:39.5Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,6,4,2024-10-23T23:16:40Z,360000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,35.0,3.0,2.0,1.0,,,,,,,,,,
37,PT09M26.00S,2024-10-23T23:16:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,6.915243101182654,48.529411764705884,1610612765,8,4,2024-10-23T23:16:47Z,370000,False,7.0,13.0,1,left,T. Harris cutting Layup (2 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
39,PT09M07.00S,2024-10-23T23:16:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629614,64.73390275952694,42.64705882352941,1610612754,8,4,2024-10-23T23:17:08Z,390000,False,-37.0,279.0,1,right,MISS A. Nembhard 28' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,28.14,Missed,,,,,,,,,,,,,,,,,,
40,PT09M04.00S,2024-10-23T23:17:02.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,8,4,2024-10-23T23:17:08Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,39.0,,,,,,,,,,,,,
42,PT08M55.00S,2024-10-23T23:17:23.9Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612765,8,4,2024-10-23T23:17:34Z,420000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Ivey 2 FT),"[1630174, 1631093]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Ivey,1631093.0
44,PT08M55.00S,2024-10-23T23:17:48.4Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,9,4,2024-10-23T23:17:48Z,440000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
45,PT08M55.00S,2024-10-23T23:18:07.2Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,10,4,2024-10-23T23:18:07Z,450000,False,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
46,PT08M34.00S,2024-10-23T23:18:32.4Z,1,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,10,4,2024-10-23T23:21:34Z,460000,False,,,0,,M. Turner step out-of-bounds TURNOVER (1 TO),[1626167],1610612754.0,IND,step,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,1146.0,,,,
47,PT08M19.00S,2024-10-23T23:18:54.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,27.808804204993432,75.73529411764706,1610612765,10,4,2024-10-23T23:19:01Z,470000,False,-129.0,209.0,1,left,MISS C. Cunningham 24' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
48,PT08M16.00S,2024-10-23T23:18:57.7Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,10,4,2024-10-23T23:19:01Z,480000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,47.0,4.0,2.0,2.0,,,,,,,,,,
49,PT08M15.00S,2024-10-23T23:18:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,5.338370565045992,47.549019607843135,1610612765,12,4,2024-10-23T23:19:04Z,490000,False,12.0,-2.0,1,left,J. Duren Layup (2 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,,,,,,,,,,,,,,,,,
50,PT08M15.00S,2024-10-23T23:19:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,12,4,2024-10-23T23:19:05Z,500000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M54.00S,2024-10-23T23:22:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.15768725361366,56.0546875,1610612754,12,4,2024-10-23T23:22:30Z,510000,False,30.0,134.0,1,right,MISS P. Siakam 13' turnaround Shot - blocked,"[1627783, 202699]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.74,Missed,,,,,,,,,Harris,202699.0,,,,,,,,
52,PT07M54.00S,2024-10-23T23:22:18.5Z,1,REGULAR,block,,[],202699,,,1610612754,12,4,2024-10-23T23:22:20Z,520000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2024-10-23T23:22:21.5Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,12,4,2024-10-23T23:22:30Z,530000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,51.0,4.0,2.0,2.0,,,,,,,,,,
54,PT07M50.00S,2024-10-23T23:22:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,92.59198423127464,49.754901960784316,1610612754,12,6,2024-10-23T23:22:33Z,540000,False,-1.0,17.0,1,right,P. Siakam Layup (2 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M42.00S,2024-10-23T23:22:37.1Z,1,REGULAR,foul,offensive,[],1631093,,,1610612765,12,6,2024-10-23T23:23:38Z,550000,False,,,0,,J. Ivey offensive FOUL (1 PF),"[1631093, 1630174]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Nesmith,1630174.0
57,PT07M42.00S,2024-10-23T23:22:37.1Z,1,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,12,6,2024-10-23T23:22:37Z,570000,False,,,0,,J. Ivey offensive foul TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,,,1146.0,,,,
58,PT07M25.00S,2024-10-23T23:23:00.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,88.12417871222075,59.80392156862745,1610612754,12,6,2024-10-23T23:23:08Z,580000,False,49.0,59.0,1,right,MISS T. Haliburton 7' driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
59,PT07M23.00S,2024-10-23T23:23:02.1Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,12,6,2024-10-23T23:29:50Z,590000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT07M18.00S,2024-10-23T23:23:07.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,6.521024967148489,3.6764705882352944,1610612765,12,6,2024-10-23T23:25:53Z,600000,False,232.0,9.0,1,left,MISS T. Hardaway Jr. running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
61,PT07M18.00S,2024-10-23T23:23:07.3Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,12,6,2024-10-23T23:23:11Z,610000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT07M10.00S,2024-10-23T23:23:17.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,65.39093298291722,57.84313725490197,1610612754,12,6,2024-10-23T23:26:03Z,620000,False,39.0,273.0,1,right,MISS M. Turner 27' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.56,Missed,,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2024-10-23T23:23:18.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,12,6,2024-10-23T23:23:32Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,62.0,,,,,,,,,,,,,
65,PT06M56.00S,2024-10-23T23:23:43.4Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,12,6,2024-10-23T23:23:50Z,650000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630174]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Nesmith,1630174.0,,,,,
66,PT06M56.00S,2024-10-23T23:23:43.4Z,1,REGULAR,steal,,[],1630174,,,1610612754,12,6,2024-10-23T23:23:44Z,660000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M51.00S,2024-10-23T23:23:53.3Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612754,12,6,2024-10-23T23:24:04Z,670000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Siakam 2 FT),"[1631093, 1627783]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Siakam,1627783.0
69,PT06M51.00S,2024-10-23T23:24:21.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612754,12,7,2024-10-23T23:24:21Z,690000,False,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2024-10-23T23:24:24.5Z,1,REGULAR,substitution,out,[],1631093,,,1610612754,12,7,2024-10-23T23:24:31Z,700000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M51.00S,2024-10-23T23:24:24.5Z,1,REGULAR,substitution,in,[],1627736,,,1610612754,12,7,2024-10-23T23:24:31Z,710000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M51.00S,2024-10-23T23:24:48.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612754,12,7,2024-10-23T23:24:48Z,720000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
73,PT06M49.00S,2024-10-23T23:24:49.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,12,7,2024-10-23T23:24:49Z,730000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,72.0,5.0,3.0,2.0,,,,,,,,,,
74,PT06M30.00S,2024-10-23T23:25:08.7Z,1,REGULAR,3pt,Jump Shot,[],202699,28.86005256241787,73.0392156862745,1610612765,12,7,2024-10-23T23:25:22Z,740000,False,-115.0,219.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
75,PT06M29.00S,2024-10-23T23:25:09.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,12,7,2024-10-23T23:25:22Z,750000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,74.0,,,,,,,,,,,,,
77,PT06M18.00S,2024-10-23T23:25:29.5Z,1,REGULAR,3pt,Jump Shot,[],1630174,73.80091984231275,83.57843137254902,1610612754,12,10,2024-10-23T23:25:33Z,770000,False,168.0,194.0,1,right,A. Nesmith 25' 3PT  (3 PTS) (M. Turner 1 AST),"[1630174, 1626167]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.64,Made,3.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
79,PT05M55.00S,2024-10-23T23:25:52.0Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,12,10,2024-10-23T23:26:04Z,790000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1630169]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,
80,PT05M55.00S,2024-10-23T23:25:52.0Z,1,REGULAR,steal,,[],1630169,,,1610612754,12,10,2024-10-23T23:25:53Z,800000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
81,PT05M45.00S,2024-10-23T23:26:02.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630174,84.05059132720105,44.6078431372549,1610612754,12,12,2024-10-23T23:26:07Z,810000,False,-27.0,97.0,1,right,A. Nesmith 10' turnaround Jump Shot (5 PTS) (M. Turner 2 AST),"[1630174, 1626167]",1610612754.0,IND,turnaround,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,5.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,,,
83,PT05M44.00S,2024-10-23T23:26:07.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,12,2024-10-23T23:26:07Z,830000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M44.00S,2024-10-23T23:28:24.9Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,12,12,2024-10-23T23:28:53Z,840000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M44.00S,2024-10-23T23:28:24.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612765,12,12,2024-10-23T23:28:53Z,850000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
