actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
195,PT11M42.00S,2025-01-18T01:42:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630631,11.695137976346913,42.915134803921575,1610612740,42,22,2025-01-18T01:43:36Z,1930000,False,35.0,57.0,1,left,MISS J. Alvarado 6' driving Layup - blocked,"[1630631, 1642262]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,6.74,Missed,,,,,,,,,Williams,1642262.0,,,,,
196,PT11M42.00S,2025-01-18T01:42:34.0Z,2,REGULAR,block,,[],1642262,,,1610612740,42,22,2025-01-18T01:42:38Z,1940000,False,,,0,,C. Williams BLOCK (1 BLK),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT11M41.00S,2025-01-18T01:42:35.0Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,42,22,2025-01-18T01:43:36Z,1950000,False,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,195.0,3.0,1.0,2.0,,,,,,,,,,,
198,PT11M40.00S,2025-01-18T01:42:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,8.015768725361369,46.13970588235294,1610612740,44,22,2025-01-18T01:43:54Z,1960000,False,19.0,23.0,1,left,D. Theis putback Layup (4 PTS),[1628464],1610612740.0,NOP,putback,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,2.99,Made,,,,,4.0,,,,,,,,,,
199,PT11M25.00S,2025-01-18T01:42:51.0Z,2,REGULAR,3pt,Jump Shot,[],1629004,88.04204993429698,4.143688725490193,1610612762,44,22,2025-01-18T01:44:19Z,1970000,False,-229.0,60.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,,23.7,Missed,,,,,,,,,,,,,,,
200,PT11M23.00S,2025-01-18T01:42:53.0Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,44,22,2025-01-18T01:44:11Z,1980000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,199.0,4.0,2.0,2.0,,,,,,,,,,,
201,PT11M17.00S,2025-01-18T01:42:57.4Z,2,REGULAR,foul,personal,['3freethrow'],1642262,,,1610612740,44,22,2025-01-18T01:44:32Z,1990000,False,,,0,,C. Williams shooting personal FOUL (3 PF) (Hawkins 3 FT),"[1642262, 1641722]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Hawkins,1641722.0
203,PT11M17.00S,2025-01-18T01:43:24.6Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1641722,,,1610612740,45,22,2025-01-18T01:43:59Z,2010000,False,,,0,,J. Hawkins Free Throw 1 of 3 (7 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
204,PT11M17.00S,2025-01-18T01:43:24.6Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1641722,,,1610612740,45,22,2025-01-18T01:43:59Z,2020000,False,,,0,,MISS J. Hawkins Free Throw 2 of 3,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
205,PT11M17.00S,2025-01-18T01:43:24.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,45,22,2025-01-18T01:43:59Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,
206,PT11M17.00S,2025-01-18T01:43:41.4Z,2,REGULAR,substitution,out,[],1642262,,,1610612740,45,22,2025-01-18T01:43:47Z,2040000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT11M17.00S,2025-01-18T01:43:41.4Z,2,REGULAR,substitution,in,[],1641718,,,1610612740,45,22,2025-01-18T01:43:47Z,2050000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M17.00S,2025-01-18T01:43:24.6Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1641722,,,1610612740,45,22,2025-01-18T01:43:59Z,2060000,False,,,0,,MISS J. Hawkins Free Throw 3 of 3,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
209,PT11M16.00S,2025-01-18T01:43:25.6Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,45,22,2025-01-18T01:43:59Z,2070000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,208.0,5.0,2.0,3.0,,,,,,,,,,,
210,PT11M11.00S,2025-01-18T01:44:03.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628464,12.220762155059134,54.4921875,1610612740,45,22,2025-01-18T01:45:03Z,2080000,False,-22.0,62.0,1,left,MISS D. Theis 6' driving Hook - blocked,"[1628464, 1629234]",1610612740.0,NOP,driving,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,6.63,Missed,,,,,,,,,Eubanks,1629234.0,,,,,
211,PT11M11.00S,2025-01-18T01:44:03.9Z,2,REGULAR,block,,[],1629234,,,1610612740,45,22,2025-01-18T01:44:06Z,2090000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT11M09.00S,2025-01-18T01:44:05.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,45,22,2025-01-18T01:45:03Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,210.0,,,,,,,,,,,,,,
214,PT11M09.00S,2025-01-18T01:44:21.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630530,10.77529566360053,58.18780637254902,1610612740,47,22,2025-01-18T01:45:56Z,2120000,False,-41.0,49.0,1,left,T. Murphy III 6' alley-oop DUNK (8 PTS) (J. Alvarado 1 AST),"[1630530, 1630631]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Made,,,,,8.0,J. Alvarado,1630631.0,1.0,,,,,,,
216,PT10M47.00S,2025-01-18T01:44:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,86.59658344283837,48.8357843137255,1610612762,47,24,2025-01-18T01:46:07Z,2140000,False,-6.0,73.0,1,right,K. George 7' driving floating Jump Shot (5 PTS) (I. Collier 1 AST),"[1641718, 1642268]",1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,7.37,Made,,,,,5.0,I. Collier,1642268.0,1.0,,,,,,,
217,PT10M36.00S,2025-01-18T01:44:53.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,31.061103810775293,25.24509803921569,1610612740,50,24,2025-01-18T01:46:29Z,2150000,False,124.0,239.0,1,left,D. Theis 26' 3PT  (7 PTS) (J. Alvarado 2 AST),"[1628464, 1630631]",1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,26.96,Made,,,,,7.0,J. Alvarado,1630631.0,2.0,,,,,,,
219,PT10M22.00S,2025-01-18T01:45:08.2Z,2,REGULAR,3pt,Jump Shot,[],1629004,75.08212877792378,87.00980392156862,1610612762,50,24,2025-01-18T01:47:08Z,2170000,False,185.0,182.0,1,right,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,25.93,Missed,,,,,,,,,,,,,,,
220,PT10M18.00S,2025-01-18T01:45:12.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,50,24,2025-01-18T01:47:08Z,2180000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,
221,PT10M12.00S,2025-01-18T01:45:17.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,32.92132063074902,53.89859068627451,1610612740,50,24,2025-01-18T01:47:32Z,2190000,False,-19.0,257.0,1,left,MISS J. Hawkins 25' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,25.77,Missed,,,,,,,,,,,,,,,
222,PT10M10.00S,2025-01-18T01:45:19.9Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,50,24,2025-01-18T01:47:32Z,2200000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,,
223,PT10M04.00S,2025-01-18T01:45:26.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,91.85282522996059,43.19852941176471,1610612762,50,24,2025-01-18T01:47:59Z,2210000,False,-34.0,24.0,1,right,MISS I. Collier running Layup,[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,4.17,Missed,,,,,,,,,,,,,,,
224,PT10M02.00S,2025-01-18T01:45:28.3Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,50,24,2025-01-18T01:47:59Z,2220000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,
225,PT09M54.00S,2025-01-18T01:45:35.0Z,2,REGULAR,turnover,lost ball,[],1630530,,,1610612740,50,24,2025-01-18T01:48:23Z,2230000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1641718]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,1.0,George,1641718.0,,,,,,,,,,,,,,,,,
226,PT09M54.00S,2025-01-18T01:45:35.0Z,2,REGULAR,steal,,[],1641718,,,1610612762,50,24,2025-01-18T01:45:37Z,2240000,False,,,0,,K. George STEAL (1 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
227,PT09M46.00S,2025-01-18T01:45:43.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629234,88.83048620236531,50.09957107843137,1610612762,50,26,2025-01-18T01:48:41Z,2250000,False,0.0,52.0,1,right,D. Eubanks cutting DUNK (4 PTS) (I. Collier 2 AST),"[1629234, 1642268]",1610612762.0,UTA,cutting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,5.25,Made,,,,,4.0,I. Collier,1642268.0,2.0,,,,,,,
229,PT09M20.00S,2025-01-18T01:46:09.6Z,2,REGULAR,2pt,Jump Shot,[],1630530,7.7529566360052655,93.11427696078431,1610612740,52,26,2025-01-18T01:49:41Z,2270000,False,-216.0,20.0,1,left,T. Murphy III 21' Jump Shot (10 PTS) (J. Alvarado 3 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left,,,,21.66,Made,,,,,10.0,J. Alvarado,1630631.0,3.0,,,,,,,
231,PT09M19.00S,2025-01-18T01:46:22.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,52,26,2025-01-18T01:46:22Z,2290000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,out,[],1630526,,,1610612762,52,26,2025-01-18T01:49:11Z,2300000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,52,26,2025-01-18T01:49:11Z,2310000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,out,[],1641718,,,1610612762,52,26,2025-01-18T01:49:11Z,2320000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,in,[],1629627,,,1610612762,52,26,2025-01-18T01:49:11Z,2330000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,in,[],201988,,,1610612762,52,26,2025-01-18T01:49:11Z,2340000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M19.00S,2025-01-18T01:48:34.9Z,2,REGULAR,substitution,in,[],1641989,,,1610612762,52,26,2025-01-18T01:49:11Z,2350000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M01.00S,2025-01-18T01:49:27.8Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612762,52,26,2025-01-18T01:49:36Z,2360000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,1204.0,,,,
240,PT08M48.00S,2025-01-18T01:49:51.7Z,2,REGULAR,2pt,Jump Shot,[],1629004,70.90382720105126,61.05238970588235,1610612762,52,28,2025-01-18T01:50:54Z,2370000,False,55.0,221.0,1,right,S. Mykhailiuk 22' pullup Jump Shot (5 PTS),[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Center,,,,22.78,Made,,,,,5.0,,,,,,,,,,
250,PT08M24.00S,2025-01-18T01:50:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.732588699080158,40.931372549019606,1610612740,52,28,2025-01-18T01:54:19Z,2390000,False,45.0,1.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1642268]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.53,Missed,,,,,,,,,Collier,1642268.0,,,,,
251,PT08M24.00S,2025-01-18T01:50:28.7Z,2,REGULAR,block,,[],1642268,,,1610612740,52,28,2025-01-18T02:03:28Z,2400000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT08M22.00S,2025-01-18T01:50:30.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,52,28,2025-01-18T01:54:19Z,2405000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,250.0,,,,,,,,,,,,,,
244,PT08M22.00S,2025-01-18T01:51:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,52,28,2025-01-18T01:53:30Z,2410000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M11.00S,2025-01-18T01:53:56.6Z,2,REGULAR,2pt,Jump Shot,[],1629004,82.47371879106439,74.50980392156863,1610612762,52,30,2025-01-18T01:54:37Z,2470000,False,123.0,112.0,1,right,S. Mykhailiuk 16' step back Jump Shot (7 PTS),[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Right Center,,,,16.61,Made,,,,,7.0,,,,,,,,,,
254,PT08M00.00S,2025-01-18T01:54:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630631,17.69053876478318,6.127450980392156,1610612740,52,30,2025-01-18T01:54:55Z,2480000,False,219.0,114.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,24.72,Missed,,,,,,,,,,,,,,,
255,PT07M58.00S,2025-01-18T01:54:10.9Z,2,REGULAR,rebound,defensive,[],1641989,,,1610612762,52,30,2025-01-18T01:54:55Z,2490000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Right Center,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,,
256,PT07M51.00S,2025-01-18T01:54:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612762,52,30,2025-01-18T01:54:26Z,2500000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Harkless 2 FT),"[1630530, 1641989]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Harkless,1641989.0
258,PT07M51.00S,2025-01-18T01:54:43.5Z,2,REGULAR,freethrow,1 of 2,[],1641989,,,1610612762,52,31,2025-01-18T01:55:04Z,2520000,False,,,0,,E. Harkless Free Throw 1 of 2 (1 PTS),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
259,PT07M51.00S,2025-01-18T01:54:43.5Z,2,REGULAR,freethrow,2 of 2,[],1641989,,,1610612762,52,31,2025-01-18T01:55:04Z,2530000,False,,,0,,MISS E. Harkless Free Throw 2 of 2,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
260,PT07M50.00S,2025-01-18T01:54:44.5Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,52,31,2025-01-18T01:55:19Z,2540000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,,,,
261,PT07M35.00S,2025-01-18T01:55:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,11.383048620236531,48.28431372549019,1610612740,52,31,2025-01-18T01:55:45Z,2550000,False,9.0,55.0,1,left,MISS J. Alvarado pullup Shot - blocked,"[1630631, 1629234]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,5.52,Missed,,,,,,,,,Eubanks,1629234.0,,,,,
262,PT07M35.00S,2025-01-18T01:55:18.2Z,2,REGULAR,block,,[],1629234,,,1610612740,52,31,2025-01-18T01:55:20Z,2560000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT07M34.00S,2025-01-18T01:55:19.2Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,52,31,2025-01-18T01:55:45Z,2570000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,
264,PT07M27.00S,2025-01-18T01:55:25.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,93.51182654402102,52.69607843137255,1610612762,52,33,2025-01-18T01:56:12Z,2580000,False,13.0,8.0,1,right,I. Collier running Layup (3 PTS) (P. Mills 1 AST),"[1642268, 201988]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,1.6,Made,,,,,3.0,P. Mills,201988.0,1.0,,,,,,,
265,PT07M23.00S,2025-01-18T01:55:35.2Z,2,REGULAR,turnover,offensive-kicked-ball,[],1629627,,,1610612740,52,33,2025-01-18T01:55:52Z,2590000,False,,,0,,Z. Williamson offensive-kicked-ball TURNOVER (1 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,,,,,
266,PT07M23.00S,2025-01-18T01:55:54.9Z,2,REGULAR,substitution,out,[],1630631,,,1610612762,52,33,2025-01-18T01:56:05Z,2600000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M23.00S,2025-01-18T01:55:54.9Z,2,REGULAR,substitution,out,[],1641722,,,1610612762,52,33,2025-01-18T01:56:05Z,2610000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M23.00S,2025-01-18T01:55:54.9Z,2,REGULAR,substitution,in,[],203468,,,1610612762,52,33,2025-01-18T01:56:05Z,2620000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M23.00S,2025-01-18T01:55:54.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612762,52,33,2025-01-18T01:56:05Z,2630000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M10.00S,2025-01-18T01:56:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629234,85.62746386333771,48.529411764705884,1610612762,52,35,2025-01-18T01:56:54Z,2640000,False,-7.0,83.0,1,right,D. Eubanks 8' floating Jump Shot (6 PTS) (S. Mykhailiuk 1 AST),"[1629234, 1629004]",1610612762.0,UTA,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,8.29,Made,,,,,6.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,
272,PT06M52.00S,2025-01-18T01:56:36.6Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,52,35,2025-01-18T01:57:18Z,2660000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1629234]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,1.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,
273,PT06M52.00S,2025-01-18T01:56:36.6Z,2,REGULAR,steal,,[],1629234,,,1610612762,52,35,2025-01-18T01:56:38Z,2670000,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
274,PT06M37.00S,2025-01-18T01:56:56.3Z,2,REGULAR,foul,personal,[],1630530,,,1610612762,52,35,2025-01-18T01:58:08Z,2680000,False,,,0,,T. Murphy III loose ball personal FOUL (2 PF),"[1630530, 1641989]",1610612740.0,NOP,loose ball,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Harkless,1641989.0
276,PT06M28.00S,2025-01-18T01:57:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612762,52,35,2025-01-18T01:58:32Z,2700000,False,,,0,,D. Theis shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1628464, 1629234]",1610612740.0,NOP,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Eubanks,1629234.0
278,PT06M28.00S,2025-01-18T01:58:02.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629234,,,1610612762,52,36,2025-01-18T01:58:02Z,2720000,False,,,0,,D. Eubanks Free Throw 1 of 2 (7 PTS),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
279,PT06M28.00S,2025-01-18T01:58:27.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629234,,,1610612762,52,37,2025-01-18T01:58:27Z,2730000,False,,,0,,D. Eubanks Free Throw 2 of 2 (8 PTS),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
280,PT06M19.00S,2025-01-18T01:58:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,11.645860709592641,51.225490196078425,1610612740,52,37,2025-01-18T01:59:17Z,2740000,False,-6.0,57.0,1,left,MISS Z. Williamson driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.73,Missed,,,,,,,,,,,,,,,
281,PT06M17.00S,2025-01-18T01:58:42.6Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,52,37,2025-01-18T01:59:17Z,2750000,False,,,0,,Z. Williamson REBOUND (Off:5 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,280.0,6.0,1.0,5.0,,,,,,,,,,,
282,PT06M13.00S,2025-01-18T01:58:45.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,16.4257555847569,95.12101715686273,1610612740,52,37,2025-01-18T01:59:32Z,2760000,False,-226.0,102.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,24.75,Missed,,,,,,,,,,,,,,,
