actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-25T00:10:16.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-25T00:10:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-03-25T00:10:20.9Z,1,REGULAR,jumpball,recovered,[],1630631,,,1610612740,0,0,2025-03-25T00:10:20Z,40000,False,,,0,,Jump Ball Y. Missi vs. G. Yabusele: Tip to J. Alvarado,"[1630631, 1642274, 1627824]",1610612740.0,NOP,startperiod,J. Alvarado,1630631.0,Alvarado,J. Alvarado,Missi,1642274.0,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-03-25T00:10:35.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203482,91.01511169513797,50.49019607843137,1610612740,0,0,2025-03-25T00:11:10Z,70000,False,2.0,32.0,1,right,MISS K. Olynyk driving Hook,[203482],1610612740.0,NOP,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-25T00:10:37.9Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,0,0,2025-03-25T00:11:10Z,80000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-03-25T00:10:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641722,93.77463863337714,52.20588235294118,1610612740,2,0,2025-03-25T00:10:51Z,90000,False,11.0,6.0,1,right,J. Hawkins driving finger roll Layup (2 PTS) (K. Olynyk 1 AST),"[1641722, 203482]",1610612740.0,NOP,driving finger roll,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,
11,PT11M09.00S,2025-03-25T00:11:05.2Z,1,REGULAR,2pt,Jump Shot,[],1642348,6.1268068331143235,76.22549019607843,1610612755,2,0,2025-03-25T00:11:11Z,110000,False,-131.0,5.0,1,left,MISS J. Edwards 13' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Left,13.12,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-03-25T00:11:07.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612740,2,0,2025-03-25T00:11:11Z,120000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M00.00S,2025-03-25T00:11:15.2Z,1,REGULAR,3pt,Jump Shot,[],1641722,88.12417871222075,95.83333333333334,1610612740,2,0,2025-03-25T00:11:19Z,130000,False,229.0,59.0,1,right,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2025-03-25T00:11:19.2Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,2,0,2025-03-25T00:11:19Z,140000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Right Corner 3,24+ Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M46.00S,2025-03-25T00:11:28.9Z,1,REGULAR,3pt,Jump Shot,[],1627824,6.521024967148489,4.166666666666666,1610612755,2,0,2025-03-25T00:11:33Z,150000,False,229.0,9.0,1,left,MISS G. Yabusele 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
