actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
187,PT09M30.00S,2025-02-14T01:55:11.8Z,2,REGULAR,foul,personal,['2freethrow'],1641810,,,1610612758,39,34,2025-02-14T01:55:19Z,1830000,False,,,0,,A. Reeves shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1641810, 202685]",1610612740.0,NOP,shooting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,1.0,0.0,Valančiūnas,202685.0,,
190,PT09M30.00S,2025-02-14T01:55:33.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612758,39,34,2025-02-14T01:55:58Z,1850000,False,,,0,,MISS J. Valančiūnas Free Throw 1 of 2,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
191,PT09M30.00S,2025-02-14T01:55:33.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,39,34,2025-02-14T01:55:58Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,
192,PT09M30.00S,2025-02-14T01:55:33.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612758,39,34,2025-02-14T01:55:58Z,1870000,False,,,0,,MISS J. Valančiūnas Free Throw 2 of 2,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
193,PT09M29.00S,2025-02-14T01:55:34.8Z,2,REGULAR,rebound,offensive,[],203897,,,1610612758,39,34,2025-02-14T01:56:34Z,1880000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:0),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,
194,PT09M28.00S,2025-02-14T01:55:57.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203897,5.590000152587891,50.0,1610612758,39,34,2025-02-14T01:56:40Z,1890000,False,0.0,0.0,1,left,MISS Z. LaVine tip Layup,[203897],1610612758.0,SAC,tip,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
195,PT09M27.00S,2025-02-14T01:55:58.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,39,34,2025-02-14T01:56:40Z,1900000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,
196,PT09M20.00S,2025-02-14T01:56:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641810,93.38042049934296,4.166666666666666,1610612740,39,34,2025-02-14T01:57:08Z,1910000,False,-229.0,10.0,1,right,MISS A. Reeves running 3PT,[1641810],1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,Left Corner 3,24+ Left,,,22.94,Missed,,,,,,,,,,,,,,,,
197,PT09M18.00S,2025-02-14T01:56:02.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,39,34,2025-02-14T01:56:07Z,1920000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT09M15.00S,2025-02-14T01:56:05.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,5.075558475689881,45.83333333333333,1610612758,39,36,2025-02-14T01:57:40Z,1930000,False,21.0,-5.0,1,left,Z. LaVine running finger roll Layup (7 PTS) (T. Lyles 2 AST),"[203897, 1626168]",1610612758.0,SAC,running finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,2.13,Made,,,,,7.0,T. Lyles,1626168.0,2.0,,,,,,,,
200,PT09M02.00S,2025-02-14T01:56:18.8Z,2,REGULAR,3pt,Jump Shot,[],1630631,78.26872536136662,91.91176470588235,1610612740,39,36,2025-02-14T01:56:23Z,1950000,False,210.0,152.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,25.88,Missed,,,,,,,,,,,,,,,,
201,PT09M00.00S,2025-02-14T01:56:20.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612758,39,36,2025-02-14T01:56:23Z,1960000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,200.0,2.0,1.0,1.0,,,,,,,,,,,,
202,PT08M52.00S,2025-02-14T01:56:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,10.988830486202366,57.107843137254896,1610612758,39,38,2025-02-14T01:58:07Z,1970000,False,-36.0,51.0,1,left,J. Valančiūnas 6' turnaround fadeaway Jump Shot (2 PTS) (T. Lyles 3 AST),"[202685, 1626168]",1610612758.0,SAC,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,6.2,Made,,,,,2.0,T. Lyles,1626168.0,3.0,,,,,,,,
204,PT08M34.00S,2025-02-14T01:56:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,65.65374507227332,45.09803921568628,1610612740,42,38,2025-02-14T01:56:52Z,1990000,False,-25.0,270.0,1,right,J. Alvarado 27' 3PT pullup (14 PTS) (K. Matković 1 AST),"[1630631, 1631255]",1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,27.15,Made,,,,,14.0,K. Matković,1631255.0,1.0,,,,,,,,
206,PT08M18.00S,2025-02-14T01:57:03.7Z,2,REGULAR,3pt,Jump Shot,[],1631222,32.276609724047304,38.970588235294116,1610612758,42,41,2025-02-14T01:57:12Z,2010000,False,55.0,251.0,1,left,J. LaRavia 25' 3PT  (3 PTS) (J. Valančiūnas 2 AST),"[1631222, 202685]",1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,25.69,Made,,,,,3.0,J. Valančiūnas,202685.0,2.0,,,,,,,,
208,PT07M59.00S,2025-02-14T01:57:22.7Z,2,REGULAR,3pt,Jump Shot,[],1641810,92.9862023653088,96.32352941176471,1610612740,42,41,2025-02-14T01:57:29Z,2030000,False,232.0,13.0,1,right,MISS A. Reeves 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Right Corner 3,24+ Right,,,23.2,Missed,,,,,,,,,,,,,,,,
209,PT07M58.00S,2025-02-14T01:57:23.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,42,41,2025-02-14T02:05:25Z,2040000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,
212,PT07M53.00S,2025-02-14T01:57:32.1Z,2,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,42,41,2025-02-14T01:57:44Z,2070000,False,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,bad pass,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Center,1630886.0,1.0,,,,,,,,,,,,,,,,,,
213,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,out,[],203897,,,1610612740,42,41,2025-02-14T01:57:45Z,2080000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,out,[],202685,,,1610612740,42,41,2025-02-14T01:57:45Z,2090000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612740,42,41,2025-02-14T01:57:45Z,2100000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,in,[],1628370,,,1610612740,42,41,2025-02-14T01:57:45Z,2110000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612740,42,41,2025-02-14T01:57:45Z,2120000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M53.00S,2025-02-14T01:57:35.0Z,2,REGULAR,substitution,in,[],201942,,,1610612740,42,41,2025-02-14T01:57:45Z,2130000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M40.00S,2025-02-14T01:58:17.1Z,2,REGULAR,turnover,bad pass,[],1631255,,,1610612740,42,41,2025-02-14T01:58:39Z,2140000,False,,,0,,K. Matković bad pass TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,,
220,PT07M40.00S,2025-02-14T01:58:22.2Z,2,REGULAR,foul,personal,[],1631255,,,1610612758,42,41,2025-02-14T01:59:46Z,2150000,False,,,0,,K. Matković loose ball personal FOUL (2 PF),"[1631255, 1631222]",1610612740.0,NOP,loose ball,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,201639.0,,,,,,,,,,,,,,2.0,0.0,LaRavia,1631222.0,,
222,PT07M40.00S,2025-02-14T01:58:31.7Z,2,REGULAR,substitution,out,[],1641810,,,1610612758,42,41,2025-02-14T01:58:38Z,2170000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M40.00S,2025-02-14T01:58:31.7Z,2,REGULAR,substitution,in,[],203468,,,1610612758,42,41,2025-02-14T01:58:38Z,2180000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M40.00S,2025-02-14T01:58:31.7Z,2,REGULAR,substitution,out,[],1631222,,,1610612758,42,41,2025-02-14T02:01:33Z,2185000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M40.00S,2025-02-14T01:58:31.7Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,42,41,2025-02-14T02:01:33Z,2187500,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M25.00S,2025-02-14T01:58:47.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,12.565703022339028,3.6764705882352944,1610612758,42,41,2025-02-14T01:59:02Z,2190000,False,232.0,66.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,24.07,Missed,,,,,,,,,,,,,,,,
225,PT07M24.00S,2025-02-14T01:58:48.2Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,42,41,2025-02-14T02:05:39Z,2200000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,
226,PT07M19.00S,2025-02-14T01:59:02.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,79.05716162943496,93.13725490196079,1610612740,45,41,2025-02-14T02:01:17Z,2210000,False,216.0,144.0,1,right,J. Hawkins 25' 3PT  (7 PTS) (T. Murphy III 6 AST),"[1641722, 1630530]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,25.96,Made,,,,,7.0,T. Murphy III,1630530.0,6.0,,,,,,,,
228,PT07M03.00S,2025-02-14T01:59:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.783837056504599,41.911764705882355,1610612758,45,41,2025-02-14T02:03:09Z,2230000,False,40.0,11.0,1,left,MISS M. Monk driving Layup - blocked,"[1628370, 1631255]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,4.2,Missed,,,,,,,,,Matković,1631255.0,,,,,,
229,PT07M03.00S,2025-02-14T01:59:09.6Z,2,REGULAR,block,,[],1631255,,,1610612758,45,41,2025-02-14T01:59:14Z,2240000,False,,,0,,K. Matković BLOCK (2 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M03.00S,2025-02-14T01:59:09.6Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,45,41,2025-02-14T02:05:55Z,2250000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,
231,PT06M57.00S,2025-02-14T01:59:22.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,65.1281208935611,62.99019607843137,1610612740,48,41,2025-02-14T02:03:57Z,2260000,False,65.0,275.0,1,right,J. Hawkins 28' 3PT running pullup (10 PTS) (C. McCollum 1 AST),"[1641722, 203468]",1610612740.0,NOP,running pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,28.29,Made,,,,,10.0,C. McCollum,203468.0,1.0,,,,,,,,
233,PT06M57.00S,2025-02-14T01:59:35.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,48,41,2025-02-14T01:59:35Z,2280000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,out,[],1630631,,,1610612758,48,41,2025-02-14T02:02:08Z,2290000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,out,[],1631255,,,1610612758,48,41,2025-02-14T02:02:08Z,2300000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,out,[],1630530,,,1610612758,48,41,2025-02-14T02:02:08Z,2310000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,in,[],1628971,,,1610612758,48,41,2025-02-14T02:02:08Z,2320000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,in,[],1642274,,,1610612758,48,41,2025-02-14T02:02:08Z,2330000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2025-02-14T02:01:51.1Z,2,REGULAR,substitution,in,[],1630526,,,1610612758,48,41,2025-02-14T02:02:08Z,2340000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M38.00S,2025-02-14T02:02:28.6Z,2,REGULAR,2pt,Jump Shot,[],201942,19.398817345597898,66.91176470588235,1610612758,48,41,2025-02-14T02:02:34Z,2350000,False,-85.0,130.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,15.49,Missed,,,,,,,,,,,,,,,,
243,PT06M34.00S,2025-02-14T02:02:32.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,48,41,2025-02-14T02:02:34Z,2360000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,242.0,8.0,3.0,5.0,,,,,,,,,,,,
244,PT06M30.00S,2025-02-14T02:02:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,8.229303547963205,42.8921568627451,1610612758,48,43,2025-02-14T02:02:41Z,2370000,False,36.0,25.0,1,left,D. Sabonis Layup (7 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,4.34,Made,,,,,7.0,M. Monk,1628370.0,1.0,,,,,,,,
246,PT06M17.00S,2025-02-14T02:02:49.0Z,2,REGULAR,3pt,Jump Shot,[],1641722,67.62483574244416,42.64705882352941,1610612740,48,43,2025-02-14T02:02:53Z,2390000,False,-37.0,252.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,25.45,Missed,,,,,,,,,,,,,,,,
247,PT06M14.00S,2025-02-14T02:02:52.0Z,2,REGULAR,rebound,defensive,[],201942,,,1610612758,48,43,2025-02-14T02:02:53Z,2400000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,
248,PT06M06.00S,2025-02-14T02:03:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.075558475689881,53.18627450980392,1610612758,48,45,2025-02-14T02:03:04Z,2410000,False,-16.0,-5.0,1,left,D. Sabonis Layup (9 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,9.0,M. Monk,1628370.0,2.0,,,,,,,,
250,PT05M48.00S,2025-02-14T02:03:18.6Z,2,REGULAR,turnover,lost ball,[],1641722,,,1610612740,48,45,2025-02-14T02:03:23Z,2430000,False,,,0,,J. Hawkins lost ball TURNOVER (1 TO),"[1641722, 1631099]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Murray,1631099.0
251,PT05M48.00S,2025-02-14T02:03:18.6Z,2,REGULAR,steal,,[],1631099,,,1610612758,48,45,2025-02-14T02:03:21Z,2440000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT05M44.00S,2025-02-14T02:03:23.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631165,5.863994743758213,50.245098039215684,1610612758,48,47,2025-02-14T02:03:29Z,2450000,False,-1.0,3.0,1,left,K. Ellis running alley-oop DUNK (4 PTS) (M. Monk 3 AST),"[1631165, 1628370]",1610612758.0,SAC,running alley-oop,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,0.29,Made,,,,,4.0,M. Monk,1628370.0,3.0,,,,,,,,
254,PT05M44.00S,2025-02-14T02:03:32.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,48,47,2025-02-14T02:03:32Z,2470000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M26.00S,2025-02-14T02:06:34.1Z,2,REGULAR,3pt,Jump Shot,[],1628971,92.9862023653088,95.58823529411765,1610612740,48,47,2025-02-14T02:06:39Z,2480000,False,228.0,13.0,1,right,MISS B. Brown 3PT,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,22.83,Missed,,,,,,,,,,,,,,,,
257,PT05M24.00S,2025-02-14T02:06:36.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,48,47,2025-02-14T02:06:39Z,2490000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,256.0,1.0,1.0,0.0,,,,,,,,,,,,
258,PT05M19.00S,2025-02-14T02:06:41.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,20.318659658344284,6.862745098039216,1610612758,48,47,2025-02-14T02:07:07Z,2500000,False,216.0,138.0,1,left,MISS K. Murray 25' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,25.63,Missed,,,,,,,,,,,,,,,,
259,PT05M16.00S,2025-02-14T02:06:44.5Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,48,47,2025-02-14T02:06:44Z,2510000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,258.0,3.0,1.0,2.0,,,,,,,,,,,,
260,PT05M13.00S,2025-02-14T02:06:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.732588699080158,48.03921568627451,1610612758,48,49,2025-02-14T02:07:28Z,2520000,False,10.0,1.0,1,left,D. Sabonis Layup (11 PTS) (K. Murray 2 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,0.99,Made,,,,,11.0,K. Murray,1631099.0,2.0,,,,,,,,
262,PT05M03.00S,2025-02-14T02:06:57.1Z,2,REGULAR,3pt,Jump Shot,[],1630526,94.69448094612353,96.07843137254902,1610612740,48,49,2025-02-14T02:07:02Z,2540000,False,230.0,-3.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,23.04,Missed,,,,,,,,,,,,,,,,
263,PT05M00.00S,2025-02-14T02:07:00.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,48,49,2025-02-14T02:07:02Z,2550000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,
265,PT04M53.00S,2025-02-14T02:07:12.3Z,2,REGULAR,substitution,out,[],1641722,,,1610612758,48,49,2025-02-14T02:07:21Z,2570000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M53.00S,2025-02-14T02:07:12.3Z,2,REGULAR,substitution,out,[],1631165,,,1610612758,48,49,2025-02-14T02:07:21Z,2580000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M53.00S,2025-02-14T02:07:12.3Z,2,REGULAR,substitution,in,[],1630530,,,1610612758,48,49,2025-02-14T02:07:21Z,2590000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M53.00S,2025-02-14T02:07:12.3Z,2,REGULAR,substitution,in,[],203897,,,1610612758,48,49,2025-02-14T02:07:21Z,2600000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M53.00S,2025-02-14T02:07:30.8Z,2,REGULAR,substitution,out,[],1628971,,,1610612758,48,49,2025-02-14T02:07:34Z,2610000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M53.00S,2025-02-14T02:07:30.8Z,2,REGULAR,substitution,in,[],1629750,,,1610612758,48,49,2025-02-14T02:07:34Z,2620000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M39.00S,2025-02-14T02:07:57.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,28.33442838370565,77.69607843137256,1610612758,48,49,2025-02-14T02:08:07Z,2630000,False,-138.0,214.0,1,left,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,25.47,Missed,,,,,,,,,,,,,,,,
272,PT04M38.00S,2025-02-14T02:07:58.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,48,49,2025-02-14T02:08:07Z,2640000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,271.0,,,,,,,,,,,,,,,
273,PT04M38.00S,2025-02-14T02:08:04.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,48,49,2025-02-14T02:08:11Z,2650000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,,,,,,
274,PT04M26.00S,2025-02-14T02:08:24.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,74.85216819973719,88.97058823529412,1610612740,48,49,2025-02-14T02:08:43Z,2660000,False,195.0,184.0,1,right,MISS T. Murphy III 26' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,26.8,Missed,,,,,,,,,,,,,,,,
