actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M25.00S,2024-11-17T01:11:52.9Z,1,REGULAR,turnover,bad pass,[],1630527,,,1610612740,1,0,2024-11-17T01:11:56Z,160000,False,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 203076]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Davis,203076.0,,,,,
17,PT11M25.00S,2024-11-17T01:11:52.9Z,1,REGULAR,steal,,[],203076,,,1610612747,1,0,2024-11-17T01:11:55Z,170000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
18,PT11M21.00S,2024-11-17T01:11:56.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,6.915243101182654,50.49019607843137,1610612747,1,2,2024-11-17T01:13:25Z,180000,False,-2.0,13.0,1,left,A. Davis driving DUNK (2 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,2.0,,,,,,,,
19,PT11M04.00S,2024-11-17T01:12:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,84.97043363994744,49.01960784313725,1610612740,1,2,2024-11-17T01:14:24Z,190000,False,-5.0,89.0,1,right,MISS B. Ingram 8' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,,,,
20,PT10M58.00S,2024-11-17T01:12:19.1Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,1,2,2024-11-17T01:12:28Z,200000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M56.00S,2024-11-17T01:12:20.8Z,1,REGULAR,turnover,bad pass,[],1642274,,,1610612740,1,2,2024-11-17T01:12:30Z,210000,False,,,0,,Y. Missi bad pass TURNOVER (1 TO),"[1642274, 1630559]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,
22,PT10M56.00S,2024-11-17T01:12:20.8Z,1,REGULAR,steal,,[],1630559,,,1610612747,1,2,2024-11-17T01:12:22Z,220000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M48.00S,2024-11-17T01:12:30.4Z,1,REGULAR,turnover,lost ball,[],2544,,,1610612747,1,2,2024-11-17T01:12:34Z,230000,False,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1642274]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Missi,1642274.0,,,,,
24,PT10M48.00S,2024-11-17T01:12:30.4Z,1,REGULAR,steal,,[],1642274,,,1610612740,1,2,2024-11-17T01:12:33Z,240000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
25,PT10M41.00S,2024-11-17T01:12:36.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630527,77.61169513797634,11.27450980392157,1610612740,4,2,2024-11-17T01:12:41Z,250000,False,-194.0,158.0,1,right,B. Boston Jr. 24' 3PT  (3 PTS) (B. Ingram 1 AST),"[1630527, 1627742]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,,,,,,3.0,,,,B. Ingram,1627742.0,1.0,,
27,PT10M22.00S,2024-11-17T01:12:56.1Z,1,REGULAR,3pt,Jump Shot,[],203076,29.25427069645204,24.754901960784316,1610612747,4,5,2024-11-17T01:13:00Z,270000,False,126.0,222.0,1,left,A. Davis 25' 3PT  (5 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,,,,,5.0,,,,L. James,2544.0,1.0,,
29,PT10M05.00S,2024-11-17T01:13:13.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,93.24901445466492,52.94117647058824,1610612740,6,5,2024-11-17T01:13:22Z,290000,False,15.0,11.0,1,right,J. Green driving DUNK (2 PTS),[1629750],1610612740.0,NOP,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,2.0,,,,,,,,
30,PT09M48.00S,2024-11-17T01:13:29.7Z,1,REGULAR,3pt,Jump Shot,[],1631108,11.645860709592641,3.1862745098039214,1610612747,6,5,2024-11-17T01:13:33Z,300000,False,234.0,57.0,1,left,MISS M. Christie 24' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
31,PT09M45.00S,2024-11-17T01:13:32.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,6,5,2024-11-17T01:13:33Z,310000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT09M44.00S,2024-11-17T01:13:32.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,6.915243101182654,49.754901960784316,1610612747,6,7,2024-11-17T01:13:39Z,320000,False,1.0,13.0,1,left,A. Davis putback DUNK (7 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,7.0,,,,,,,,
33,PT09M21.00S,2024-11-17T01:13:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,89.83245729303549,51.470588235294116,1610612740,6,7,2024-11-17T01:16:56Z,330000,False,7.0,43.0,1,right,MISS Y. Missi driving floating Shot,[1642274],1610612740.0,NOP,driving floating,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2024-11-17T01:13:58.7Z,1,REGULAR,rebound,defensive,[],1642261,,,1610612747,6,7,2024-11-17T01:14:09Z,340000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M08.00S,2024-11-17T01:14:09.9Z,1,REGULAR,2pt,Jump Shot,[],1631108,7.440867279894875,12.745098039215685,1610612747,6,7,2024-11-17T01:17:26Z,350000,False,186.0,17.0,1,left,MISS M. Christie 18' pullup Shot,[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right,18.71,Missed,,,,,,,,,,,,,,,,,,
36,PT09M05.00S,2024-11-17T01:14:12.9Z,1,REGULAR,rebound,defensive,[],1630527,,,1610612740,6,7,2024-11-17T01:14:14Z,360000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M00.00S,2024-11-17T01:14:18.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630527,64.47109067017082,55.14705882352941,1610612740,6,7,2024-11-17T01:18:01Z,370000,False,26.0,281.0,1,right,MISS B. Boston Jr. 28' running pullup 3PT,[1630527],1610612740.0,NOP,running pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
38,PT08M58.00S,2024-11-17T01:14:20.1Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,6,7,2024-11-17T01:18:01Z,380000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M56.00S,2024-11-17T01:14:21.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,71.56701708278581,23.284313725490197,1610612740,9,7,2024-11-17T01:14:26Z,390000,False,-134.0,215.0,1,right,B. Ingram 25' 3PT  (4 PTS) (J. Robinson-Earl 1 AST),"[1627742, 1630526]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.3,Made,,,,,,,,,,4.0,,,,J. Robinson-Earl,1630526.0,1.0,,
41,PT08M39.00S,2024-11-17T01:14:41.2Z,1,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,9,7,2024-11-17T01:22:53Z,410000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (2 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,,,,,,2.0,,,,,,,
42,PT08M30.00S,2024-11-17T01:15:02.3Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,9,7,2024-11-17T01:15:06Z,420000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1631108]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Christie,1631108.0,,,,,
43,PT08M30.00S,2024-11-17T01:15:02.3Z,1,REGULAR,steal,,[],1631108,,,1610612747,9,7,2024-11-17T01:18:38Z,430000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M25.00S,2024-11-17T01:15:07.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642261,7.046649145860711,47.549019607843135,1610612747,9,9,2024-11-17T01:15:14Z,440000,False,12.0,14.0,1,left,D. Knecht running DUNK (2 PTS) (L. James 2 AST),"[1642261, 2544]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,2.0,,,,L. James,2544.0,2.0,,
46,PT08M07.00S,2024-11-17T01:15:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630527,72.88107752956637,18.627450980392158,1610612740,9,9,2024-11-17T01:15:34Z,460000,False,-157.0,202.0,1,right,MISS B. Boston Jr. 25' step back 3PT,[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
47,PT08M03.00S,2024-11-17T01:15:29.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,9,9,2024-11-17T01:15:34Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,46.0,,,,,,,,,,,,,,,,,
111,PT07M48.00S,2024-11-17T01:15:47.6Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,9,9,2024-11-17T01:26:04Z,495000,False,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 1642274]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Missi,1642274.0,,,,,
112,PT07M48.00S,2024-11-17T01:15:47.6Z,1,REGULAR,steal,,[],1642274,,,1610612740,9,9,2024-11-17T01:26:04Z,502500,False,,,0,,Y. Missi STEAL (2 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M36.00S,2024-11-17T01:16:03.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,70.90998685939553,74.50980392156863,1610612740,12,9,2024-11-17T01:26:04Z,510000,False,123.0,221.0,1,right,J. Green 25' 3PT  (5 PTS) (B. Ingram 2 AST),"[1629750, 1627742]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.26,Made,,,,,,,,,,5.0,,,,B. Ingram,1627742.0,2.0,,
53,PT07M15.00S,2024-11-17T01:16:23.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,30.042706964520367,27.696078431372552,1610612747,12,9,2024-11-17T01:16:32Z,530000,False,112.0,230.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
54,PT07M13.00S,2024-11-17T01:16:25.6Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,12,9,2024-11-17T01:16:32Z,540000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT07M00.00S,2024-11-17T01:16:39.2Z,1,REGULAR,2pt,Jump Shot,[],1630526,95.74572930354796,76.7156862745098,1610612740,14,9,2024-11-17T01:25:03Z,550000,False,134.0,-13.0,1,right,J. Robinson-Earl 13' pullup Jump Shot (2 PTS) (J. Green 1 AST),"[1630526, 1629750]",1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,13.42,Made,,,,,,,,,,2.0,,,,J. Green,1629750.0,1.0,,
57,PT06M32.00S,2024-11-17T01:17:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,25.837713534822605,89.2156862745098,1610612747,14,9,2024-11-17T01:17:12Z,570000,False,-196.0,190.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,27.33,Missed,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2024-11-17T01:17:11.0Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,14,9,2024-11-17T01:17:11Z,580000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT06M12.00S,2024-11-17T01:17:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,80.89684625492772,55.88235294117647,1610612740,16,9,2024-11-17T01:17:32Z,590000,False,29.0,127.0,1,right,B. Ingram 13' driving floating Jump Shot (6 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.05,Made,,,,,,,,,,6.0,,,,,,,,
60,PT05M54.00S,2024-11-17T01:17:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,6.521024967148489,96.81372549019608,1610612747,16,9,2024-11-17T01:17:48Z,600000,False,-234.0,9.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
61,PT05M51.00S,2024-11-17T01:17:48.3Z,1,REGULAR,rebound,defensive,[],1630527,,,1610612740,16,9,2024-11-17T01:17:48Z,610000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT05M45.00S,2024-11-17T01:17:54.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,91.40932982917214,79.65686274509804,1610612740,16,9,2024-11-17T01:18:01Z,620000,False,148.0,28.0,1,right,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.1,Missed,,,,,,,,,,,,,,,,,,
63,PT05M43.00S,2024-11-17T01:17:56.1Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,16,9,2024-11-17T01:18:01Z,630000,False,,,0,,Y. Missi REBOUND (Off:2 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,,62.0,2.0,0.0,2.0,,,,,,,,,,,,,,
64,PT05M43.00S,2024-11-17T01:18:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,18,9,2024-11-17T01:18:00Z,640000,False,0.0,0.0,1,right,Y. Missi tip Layup (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
65,PT05M43.00S,2024-11-17T01:18:03.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,18,9,2024-11-17T01:18:03Z,650000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,out,[],1630527,,,1610612747,18,9,2024-11-17T01:20:55Z,660000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,out,[],1629750,,,1610612747,18,9,2024-11-17T01:20:55Z,670000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,out,[],2544,,,1610612747,18,9,2024-11-17T01:20:55Z,680000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612747,18,9,2024-11-17T01:20:55Z,690000,False,,,0,,SUB in: J. Nowell,[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,in,[],1631288,,,1610612747,18,9,2024-11-17T01:20:55Z,700000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M43.00S,2024-11-17T01:19:07.5Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,18,9,2024-11-17T01:20:55Z,710000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2024-11-17T01:21:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,12.697109067017081,56.372549019607845,1610612747,18,9,2024-11-17T01:28:55Z,720000,False,-32.0,67.0,1,left,MISS A. Davis 7' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
73,PT05M24.00S,2024-11-17T01:21:22.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,18,9,2024-11-17T01:21:25Z,730000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M04.00S,2024-11-17T01:21:41.1Z,1,REGULAR,2pt,Jump Shot,[],1631288,91.93495400788436,67.64705882352942,1610612740,18,9,2024-11-17T01:29:40Z,740000,False,88.0,23.0,1,right,MISS J. Cain 9' turnaround Shot,[1631288],1610612740.0,NOP,turnaround,,,Cain,J. Cain,,,,,Mid-Range,8-16 Right,9.12,Missed,,,,,,,,,,,,,,,,,,
75,PT05M00.00S,2024-11-17T01:21:45.1Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,18,9,2024-11-17T01:21:46Z,750000,False,,,0,,Y. Missi REBOUND (Off:3 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,,74.0,3.0,0.0,3.0,,,,,,,,,,,,,,
76,PT05M00.00S,2024-11-17T01:21:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,20,9,2024-11-17T01:21:45Z,760000,False,0.0,0.0,1,right,Y. Missi tip Layup (4 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
77,PT04M48.00S,2024-11-17T01:21:57.7Z,1,REGULAR,3pt,Jump Shot,[],1626156,33.327858081471746,46.07843137254902,1610612747,20,9,2024-11-17T01:22:05Z,770000,False,20.0,261.0,1,left,MISS D. Russell 26' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.15,Missed,,,,,,,,,,,,,,,,,,
78,PT04M42.00S,2024-11-17T01:22:03.7Z,1,REGULAR,rebound,offensive,[],1642261,,,1610612747,20,9,2024-11-17T01:22:05Z,780000,False,,,0,,D. Knecht REBOUND (Off:1 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
79,PT04M40.00S,2024-11-17T01:22:05.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,30.962549277266753,69.85294117647058,1610612747,20,12,2024-11-17T01:22:09Z,790000,False,-99.0,239.0,1,left,A. Reaves 25' 3PT  (3 PTS) (A. Davis 1 AST),"[1630559, 203076]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,,,,,,3.0,,,,A. Davis,203076.0,1.0,,
