actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
20,PT10M27.00S,2025-03-30T23:12:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,51.71568627450981,1610612740,2,4,2025-03-30T23:12:05Z,200000,False,-9.0,8.0,1,left,MISS B. Brown cutting Layup,[1628971],1610612740.0,NOP,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2025-03-30T23:12:03.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,2,4,2025-03-30T23:12:05Z,210000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M18.00S,2025-03-30T23:12:09.8Z,1,REGULAR,3pt,Jump Shot,[],1629006,66.44218134034165,31.61764705882353,1610612766,2,4,2025-03-30T23:12:14Z,220000,False,-92.0,263.0,1,right,MISS J. Okogie 27' 3PT,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2025-03-30T23:12:12.8Z,1,REGULAR,rebound,defensive,[],1641810,,,1610612740,2,4,2025-03-30T23:12:14Z,230000,False,,,0,,A. Reeves REBOUND (Off:0 Def:2),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,
24,PT10M05.00S,2025-03-30T23:12:23.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203482,11.777266754270697,59.31372549019608,1610612740,2,4,2025-03-30T23:12:28Z,240000,False,-47.0,58.0,1,left,MISS K. Olynyk 7' turnaround Hook,[203482],1610612740.0,NOP,turnaround,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2025-03-30T23:12:25.4Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,2,4,2025-03-30T23:12:28Z,250000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:2),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M55.00S,2025-03-30T23:12:32.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,68.9388961892247,62.254901960784316,1610612766,2,7,2025-03-30T23:14:00Z,260000,False,61.0,239.0,1,right,M. Bridges 24' 3PT pullup (3 PTS) (J. Nurkić 1 AST),"[1628970, 203994]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,24.72,Made,3.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
28,PT09M31.00S,2025-03-30T23:12:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.601182654402102,52.450980392156865,1610612740,4,7,2025-03-30T23:14:17Z,280000,False,-12.0,0.0,1,left,K. Olynyk driving Layup (4 PTS),[203482],1610612740.0,NOP,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M13.00S,2025-03-30T23:13:14.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,66.83639947437582,50.0,1610612766,4,7,2025-03-30T23:13:18Z,290000,False,0.0,259.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
30,PT09M11.00S,2025-03-30T23:13:16.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,4,7,2025-03-30T23:13:18Z,300000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M02.00S,2025-03-30T23:13:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,5.469776609724048,51.9607843137255,1610612740,6,7,2025-03-30T23:13:30Z,310000,False,-10.0,-1.0,1,left,A. Reeves cutting Layup (2 PTS) (K. Olynyk 1 AST),"[1641810, 203482]",1610612740.0,NOP,cutting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
33,PT08M40.00S,2025-03-30T23:13:48.3Z,1,REGULAR,3pt,Jump Shot,[],1628970,70.90998685939553,76.47058823529412,1610612766,6,7,2025-03-30T23:13:52Z,330000,False,132.0,221.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
34,PT08M38.00S,2025-03-30T23:13:50.3Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,6,7,2025-03-30T23:13:52Z,340000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M32.00S,2025-03-30T23:13:56.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,7.5722733245729295,46.07843137254902,1610612740,6,7,2025-03-30T23:15:16Z,350000,False,20.0,19.0,1,left,MISS J. Alvarado running Layup,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
36,PT08M30.00S,2025-03-30T23:13:58.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612766,6,7,2025-03-30T23:14:01Z,360000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:3),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,35.0,3.0,3.0,0.0,,,,,,,,,,
37,PT08M23.00S,2025-03-30T23:14:05.7Z,1,REGULAR,3pt,Jump Shot,[],203994,70.38436268068331,27.696078431372552,1610612766,6,7,2025-03-30T23:15:28Z,370000,False,-112.0,226.0,1,right,MISS J. Nurkić 25' pullup 3PT,[203994],1610612766.0,CHA,pullup,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
38,PT08M19.00S,2025-03-30T23:14:08.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,6,7,2025-03-30T23:14:08Z,380000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,
39,PT08M07.00S,2025-03-30T23:14:21.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,6.389618922470433,45.09803921568628,1610612740,6,7,2025-03-30T23:15:53Z,390000,False,25.0,8.0,1,left,MISS Y. Missi turnaround bank Hook,[1642274],1610612740.0,NOP,turnaround bank,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
40,PT08M04.00S,2025-03-30T23:14:24.4Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612766,6,7,2025-03-30T23:14:27Z,400000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
41,PT07M59.00S,2025-03-30T23:14:28.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,93.11760840998686,46.568627450980394,1610612766,6,7,2025-03-30T23:16:25Z,410000,False,-17.0,12.0,1,right,MISS M. Bridges running Layup - blocked,"[1628970, 1628971]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,Brown,1628971.0,,,,,
42,PT07M59.00S,2025-03-30T23:14:28.7Z,1,REGULAR,block,,[],1628971,,,1610612766,6,7,2025-03-30T23:14:30Z,420000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M57.00S,2025-03-30T23:14:30.7Z,1,REGULAR,rebound,defensive,[],203482,,,1610612740,6,7,2025-03-30T23:14:34Z,430000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M43.00S,2025-03-30T23:15:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,16.113666228646515,42.8921568627451,1610612740,6,7,2025-03-30T23:16:54Z,460000,False,36.0,99.0,1,left,MISS B. Brown 10' floating Shot,[1628971],1610612740.0,NOP,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
47,PT07M41.00S,2025-03-30T23:15:24.4Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612766,6,7,2025-03-30T23:15:26Z,470000,False,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M37.00S,2025-03-30T23:15:32.1Z,1,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612766,6,7,2025-03-30T23:15:45Z,480000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Okogie 2 FT),"[1630631, 1629006]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Okogie,1629006.0
50,PT07M37.00S,2025-03-30T23:15:57.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629006,,,1610612766,6,8,2025-03-30T23:18:36Z,500000,False,,,0,,J. Okogie Free Throw 1 of 2 (1 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2025-03-30T23:15:57.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629006,,,1610612766,6,9,2025-03-30T23:18:36Z,510000,False,,,0,,J. Okogie Free Throw 2 of 2 (2 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2025-03-30T23:16:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,6.915243101182654,53.431372549019606,1610612740,6,9,2025-03-30T23:20:37Z,520000,False,-17.0,13.0,1,left,MISS K. Olynyk driving reverse Layup - blocked,"[203482, 203994]",1610612740.0,NOP,driving reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,Nurkić,203994.0,,,,,
53,PT07M26.00S,2025-03-30T23:16:32.9Z,1,REGULAR,block,,[],203994,,,1610612740,6,9,2025-03-30T23:16:35Z,530000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M18.00S,2025-03-30T23:16:40.9Z,1,REGULAR,rebound,offensive,[],203482,,,1610612740,6,9,2025-03-30T23:20:37Z,540000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,
55,PT07M18.00S,2025-03-30T23:16:36.0Z,1,REGULAR,turnover,lost ball,[],203482,,,1610612740,6,9,2025-03-30T23:16:39Z,550000,False,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 1629006]",1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Okogie,1629006.0,,,,,,,
56,PT07M18.00S,2025-03-30T23:16:36.0Z,1,REGULAR,steal,,[],1629006,,,1610612766,6,9,2025-03-30T23:16:37Z,560000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M15.00S,2025-03-30T23:16:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,94.30026281208936,47.549019607843135,1610612766,6,11,2025-03-30T23:16:44Z,570000,False,-12.0,1.0,1,right,M. Bridges running Layup (5 PTS) (J. Okogie 1 AST),"[1628970, 1629006]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.23,Made,5.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,,,,
58,PT07M14.00S,2025-03-30T23:16:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,6,11,2025-03-30T23:16:44Z,580000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M14.00S,2025-03-30T23:19:05.8Z,1,REGULAR,substitution,out,[],1629006,,,1610612740,6,11,2025-03-30T23:19:25Z,590000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2025-03-30T23:19:05.8Z,1,REGULAR,substitution,in,[],1642275,,,1610612740,6,11,2025-03-30T23:19:25Z,600000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2025-03-30T23:19:52.2Z,1,REGULAR,2pt,Jump Shot,[],203482,23.603810775295663,59.55882352941176,1610612740,8,11,2025-03-30T23:19:59Z,610000,False,-48.0,169.0,1,left,K. Olynyk 17' pullup Jump Shot (6 PTS) (Y. Missi 1 AST),"[203482, 1642274]",1610612740.0,NOP,pullup,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,17.6,Made,6.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,,
65,PT06M38.00S,2025-03-30T23:20:10.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,93.9060446780552,49.26470588235294,1610612766,8,13,2025-03-30T23:20:26Z,630000,False,-4.0,5.0,1,right,J. Nurkić DUNK (2 PTS) (T. Salaün 1 AST),"[203994, 1642275]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,T. Salaün,1642275.0,1.0,,,,,,,,,,,,,,
67,PT06M27.00S,2025-03-30T23:20:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,18.873193166885677,44.11764705882353,1610612740,10,13,2025-03-30T23:20:49Z,650000,False,29.0,125.0,1,left,A. Reeves 12' driving floating Jump Shot (4 PTS) (K. Olynyk 2 AST),"[1641810, 203482]",1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,12.83,Made,4.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
68,PT06M13.00S,2025-03-30T23:20:38.2Z,1,REGULAR,foul,personal,['2freethrow'],1641810,,,1610612766,10,13,2025-03-30T23:20:46Z,660000,False,,,0,,A. Reeves shooting personal FOUL (1 PF) (Bridges 2 FT),"[1641810, 1628970]",1610612740.0,NOP,shooting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Bridges,1628970.0
70,PT06M13.00S,2025-03-30T23:21:05.0Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,10,14,2025-03-30T23:21:05Z,680000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2025-03-30T23:21:05.7Z,1,REGULAR,substitution,out,[],203994,,,1610612766,10,14,2025-03-30T23:21:14Z,690000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M13.00S,2025-03-30T23:21:05.7Z,1,REGULAR,substitution,in,[],1641733,,,1610612766,10,14,2025-03-30T23:21:14Z,700000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2025-03-30T23:21:20.9Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,10,15,2025-03-30T23:21:20Z,710000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2025-03-30T23:21:30.2Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,10,15,2025-03-30T23:21:53Z,720000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629610]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Jeffries,1629610.0,,,,,,,
75,PT06M05.00S,2025-03-30T23:21:30.2Z,1,REGULAR,steal,,[],1629610,,,1610612766,10,15,2025-03-30T23:21:32Z,730000,False,,,0,,D. Jeffries STEAL (1 STL),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
76,PT06M01.00S,2025-03-30T23:21:34.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642354,73.27529566360053,17.647058823529413,1610612766,10,15,2025-03-30T23:21:39Z,740000,False,-162.0,199.0,1,right,MISS K. Simpson 25' running 3PT,[1642354],1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2025-03-30T23:21:38.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612740,10,15,2025-03-30T23:21:39Z,750000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,76.0,3.0,2.0,1.0,,,,,,,,,,
79,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,out,[],203482,,,1610612740,10,15,2025-03-30T23:22:02Z,770000,False,,,0,,SUB out: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,out,[],1630631,,,1610612740,10,15,2025-03-30T23:22:02Z,780000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,10,15,2025-03-30T23:22:02Z,790000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,out,[],1628970,,,1610612740,10,15,2025-03-30T23:22:02Z,800000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,in,[],203901,,,1610612740,10,15,2025-03-30T23:22:02Z,810000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2025-03-30T23:21:48.2Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,10,15,2025-03-30T23:22:02Z,820000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
