actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-23T00:10:14.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-23T00:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-23T00:10:16.7Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2024-12-23T00:10:16Z,40000,False,,,0,,Jump Ball N. Jokić vs. Y. Missi: Tip to J. Murray,"[1627750, 203999, 1642274]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokić,203999.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2024-12-23T00:10:19.7Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612743,0,0,2024-12-23T00:10:29Z,70000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Murray 2 FT),"[203468, 1627750]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
9,PT11M55.00S,2024-12-23T00:10:45.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,0,1,2024-12-23T00:10:45Z,90000,False,,,0,,J. Murray Free Throw 1 of 2 (1 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
10,PT11M55.00S,2024-12-23T00:11:02.2Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,0,2,2024-12-23T00:11:02Z,100000,False,,,0,,J. Murray Free Throw 2 of 2 (2 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
11,PT11M37.00S,2024-12-23T00:11:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.60512483574244,64.4607843137255,1610612740,2,2,2024-12-23T00:11:33Z,110000,False,72.0,111.0,1,right,D. Murray 13' pullup Jump Shot (2 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,2.0,13.25,,,,,,,,,,,,
12,PT11M15.00S,2024-12-23T00:11:45.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,18.873193166885677,92.15686274509804,1610612743,2,2,2024-12-23T00:11:51Z,120000,False,-211.0,125.0,1,left,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.5,,,,,,,,,,,,
13,PT11M12.00S,2024-12-23T00:11:48.1Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,2,2,2024-12-23T00:11:51Z,130000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,
14,PT11M00.00S,2024-12-23T00:12:00.7Z,1,REGULAR,2pt,Jump Shot,[],203468,88.51839684625493,26.96078431372549,1610612740,4,2,2024-12-23T00:12:57Z,140000,False,-115.0,55.0,1,right,C. McCollum 12' driving floating Jump Shot (2 PTS) (D. Murray 1 AST),"[203468, 1627749]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,12.78,,,,,D. Murray,1627749.0,1.0,,,,,
17,PT10M44.00S,2024-12-23T00:12:19.3Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,4,2,2024-12-23T00:12:34Z,170000,False,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 1630529]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,
19,PT10M44.00S,2024-12-23T00:12:19.3Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,4,2,2024-12-23T00:12:19Z,190000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,,1.0,,,,
20,PT10M31.00S,2024-12-23T00:12:47.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,78.40013140604468,8.823529411764707,1610612740,4,2,2024-12-23T00:12:53Z,200000,False,-206.0,151.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.5,,,,,,,,,,,,
21,PT10M27.00S,2024-12-23T00:12:51.0Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,4,2,2024-12-23T00:12:53Z,210000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,
