actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-07T00:40:26.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-07T00:40:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-04-07T00:40:29.9Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612749,0,0,2025-04-07T00:40:29Z,40000,False,,,0,,Jump Ball B. Lopez vs. Y. Missi: Tip to K. Kuzma,"[1628398, 201572, 1642274]",1610612749.0,MIL,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Lopez,201572.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-04-07T00:40:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,11.169513797634693,40.93520220588235,1610612749,0,2,2025-04-07T00:41:06Z,70000,False,45.0,52.0,1,left,K. Kuzma 6' driving Layup (2 PTS) (K. Porter Jr. 1 AST),"[1628398, 1629645]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2025-04-07T00:41:03.3Z,1,REGULAR,3pt,Jump Shot,[],1641810,75.82128777923785,90.90839460784314,1610612740,3,2,2025-04-07T00:41:18Z,90000,False,205.0,175.0,1,right,A. Reeves 26' 3PT  (3 PTS) (B. Brown 1 AST),"[1641810, 1628971]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,26.9,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2025-04-07T00:41:22.6Z,1,REGULAR,3pt,Jump Shot,[],201572,31.586727989487514,75.98039215686275,1610612749,3,5,2025-04-07T00:41:36Z,110000,False,-130.0,244.0,1,left,B. Lopez 27' 3PT  (3 PTS) (K. Kuzma 1 AST),"[201572, 1628398]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.68,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
13,PT10M41.00S,2025-04-07T00:41:47.6Z,1,REGULAR,2pt,Jump Shot,[],1628971,90.40735873850197,71.26991421568627,1610612740,3,5,2025-04-07T00:42:10Z,130000,False,106.0,38.0,1,right,MISS B. Brown 11' driving floating bank Shot,[1628971],1610612740.0,NOP,driving floating bank,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,11.28,Missed,,,,,,,,,,,,,,,,,,
14,PT10M37.00S,2025-04-07T00:41:51.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,3,5,2025-04-07T00:42:10Z,140000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M26.00S,2025-04-07T00:42:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,12.746386333771355,48.364736519607845,1610612749,3,5,2025-04-07T00:42:29Z,150000,False,8.0,67.0,1,left,MISS K. Kuzma 6' driving floating Shot,[1628398],1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
16,PT10M25.00S,2025-04-07T00:42:02.9Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,3,5,2025-04-07T00:42:29Z,160000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M16.00S,2025-04-07T00:42:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,84.09986859395532,59.286917892156865,1610612740,3,5,2025-04-07T00:42:47Z,170000,False,46.0,97.0,1,right,MISS A. Reeves 10' driving floating Shot,[1641810],1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),8-16 Center,10.75,Missed,,,,,,,,,,,,,,,,,,
18,PT10M15.00S,2025-04-07T00:42:15.5Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,3,5,2025-04-07T00:42:47Z,180000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,
19,PT10M15.00S,2025-04-07T00:42:18.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,92.11563731931669,45.93290441176471,1610612740,5,5,2025-04-07T00:42:59Z,190000,False,-20.0,22.0,1,right,Y. Missi tip DUNK (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.96,Made,2.0,,,,,,,,,,,,,,,,,
20,PT09M59.00S,2025-04-07T00:42:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,12.040078843626807,52.94117647058824,1610612749,5,5,2025-04-07T00:43:30Z,200000,False,-15.0,61.0,1,left,MISS K. Porter Jr. 6' turnaround Shot,[1629645],1610612749.0,MIL,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2025-04-07T00:42:32.3Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,5,5,2025-04-07T00:43:30Z,210000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,20.0,3.0,2.0,1.0,,,,,,,,,,
