actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M17.00S,2025-01-04T01:13:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,17.73981603153745,38.12040441176471,1610612764,6,2,2025-01-04T01:13:22Z,180000,False,59.0,114.0,1,left,C. Carrington 12' pullup Jump Shot (2 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,12.88,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M02.00S,2025-01-04T01:13:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,89.43823915900131,44.36274509803921,1610612740,6,2,2025-01-04T01:13:34Z,190000,False,-28.0,47.0,1,right,MISS T. Murphy III driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
20,PT10M00.00S,2025-01-04T01:13:32.4Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,6,2,2025-01-04T01:13:32Z,200000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,4.0,2.0,2.0,,,,,,,,,,,,,,
21,PT09M55.00S,2025-01-04T01:13:38.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,93.11760840998686,50.98039215686274,1610612740,6,2,2025-01-04T01:14:50Z,210000,False,5.0,12.0,1,right,MISS C. McCollum driving reverse Layup,[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
22,PT09M53.00S,2025-01-04T01:13:40.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,6,2,2025-01-04T01:14:50Z,220000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M46.00S,2025-01-04T01:13:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,7.30946123521682,51.71568627450981,1610612764,6,4,2025-01-04T01:13:53Z,230000,False,-9.0,16.0,1,left,J. Poole running Layup (2 PTS) (A. Sarr 1 AST),"[1629673, 1642259]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,
25,PT09M33.00S,2025-01-04T01:14:00.8Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612740,6,4,2025-01-04T01:14:07Z,250000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Missi 2 FT),"[1642259, 1642274]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Missi,1642274.0,,,,
27,PT09M33.00S,2025-01-04T01:14:28.1Z,1,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,6,4,2025-01-04T01:14:28Z,270000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT09M33.00S,2025-01-04T01:14:28.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,6,4,2025-01-04T01:14:28Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2025-01-04T01:14:44.0Z,1,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,7,4,2025-01-04T01:14:44Z,290000,False,,,0,,Y. Missi Free Throw 2 of 2 (5 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
30,PT09M16.00S,2025-01-04T01:15:02.4Z,1,REGULAR,3pt,Jump Shot,[],1642259,32.013797634691194,49.50980392156863,1610612764,7,4,2025-01-04T01:15:08Z,300000,False,2.0,248.0,1,left,MISS A. Sarr 24' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2025-01-04T01:15:06.4Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,7,4,2025-01-04T01:15:08Z,310000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M09.00S,2025-01-04T01:15:09.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,72.7496714848883,14.215686274509803,1610612740,7,4,2025-01-04T01:15:16Z,320000,False,-179.0,204.0,1,right,MISS T. Murphy III 27' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
33,PT09M05.00S,2025-01-04T01:15:13.7Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,7,4,2025-01-04T01:15:13Z,330000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,32.0,5.0,2.0,3.0,,,,,,,,,,,,,,
34,PT09M03.00S,2025-01-04T01:15:15.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,77.87450722733246,89.95098039215686,1610612740,10,4,2025-01-04T01:15:19Z,340000,False,200.0,155.0,1,right,C. McCollum 25' 3PT  (5 PTS) (Y. Missi 1 AST),"[203468, 1642274]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,5.0,Y. Missi,1642274.0,1.0,,,,,,,,,,
36,PT08M51.00S,2025-01-04T01:15:29.6Z,1,REGULAR,2pt,Jump Shot,[],1629673,24.52365308804205,34.068627450980394,1610612764,10,4,2025-01-04T01:16:23Z,360000,False,80.0,178.0,1,left,MISS J. Poole 19' driving floating Shot - blocked,"[1629673, 1630530]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,19.5,Missed,,,,,,,,,,,,,,,Murphy III,1630530.0,,
37,PT08M51.00S,2025-01-04T01:15:29.6Z,1,REGULAR,block,,[],1630530,,,1610612764,10,4,2025-01-04T01:16:16Z,370000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
38,PT08M49.00S,2025-01-04T01:15:31.6Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,10,4,2025-01-04T01:16:23Z,380000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M44.00S,2025-01-04T01:15:34.5Z,1,REGULAR,turnover,bad pass,[],1630529,,,1610612740,10,4,2025-01-04T01:15:39Z,390000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630551]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Champagnie,1630551.0
40,PT08M44.00S,2025-01-04T01:15:34.5Z,1,REGULAR,steal,,[],1630551,,,1610612764,10,4,2025-01-04T01:15:37Z,400000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M39.00S,2025-01-04T01:15:41.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642259,14.668199737187912,48.28431372549019,1610612764,10,4,2025-01-04T01:17:22Z,410000,False,9.0,85.0,1,left,MISS A. Sarr 8' driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2025-01-04T01:15:42.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,10,4,2025-01-04T01:15:54Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,41.0,,,,,,,,,,,,,,,,,
44,PT08M27.00S,2025-01-04T01:15:59.8Z,1,REGULAR,3pt,Jump Shot,[],203468,72.09264126149803,79.65686274509804,1610612740,13,4,2025-01-04T01:16:08Z,440000,False,148.0,210.0,1,right,C. McCollum 25' 3PT step back (8 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,8.0,,,,,,,,,,,,,
45,PT08M25.00S,2025-01-04T01:16:05.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,4,2025-01-04T01:16:05Z,450000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2025-01-04T01:19:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,26.757555847568987,84.06862745098039,1610612764,13,4,2025-01-04T01:19:31Z,460000,False,-170.0,199.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
48,PT08M09.00S,2025-01-04T01:19:16.6Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,13,4,2025-01-04T01:19:31Z,470000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:0),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,
52,PT08M06.00S,2025-01-04T01:19:18.3Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,13,4,2025-01-04T01:21:39Z,475000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,1.0,,,,,,,,
50,PT08M06.00S,2025-01-04T01:19:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,13,4,2025-01-04T01:21:39Z,490000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M55.00S,2025-01-04T01:22:45.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,68.28186596583443,30.14705882352941,1610612740,13,4,2025-01-04T01:22:49Z,510000,False,-99.0,246.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
54,PT07M53.00S,2025-01-04T01:22:47.5Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,13,4,2025-01-04T01:22:49Z,520000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT07M49.00S,2025-01-04T01:22:51.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628398,7.30946123521682,51.225490196078425,1610612764,13,6,2025-01-04T01:22:58Z,530000,False,-6.0,16.0,1,left,K. Kuzma running DUNK (2 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,
57,PT07M40.00S,2025-01-04T01:23:01.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,76.82325886990802,9.803921568627452,1610612740,13,6,2025-01-04T01:23:06Z,550000,False,-201.0,165.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
58,PT07M36.00S,2025-01-04T01:23:05.4Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,13,6,2025-01-04T01:23:06Z,560000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M27.00S,2025-01-04T01:23:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630551,30.831143232588698,31.372549019607842,1610612764,13,9,2025-01-04T01:23:19Z,570000,False,93.0,237.0,1,left,J. Champagnie 25' 3PT  (3 PTS) (J. Poole 2 AST),"[1630551, 1629673]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,3.0,J. Poole,1629673.0,2.0,,,,,,,,,,
61,PT07M12.00S,2025-01-04T01:23:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,87.99277266754271,47.05882352941176,1610612740,13,9,2025-01-04T01:23:32Z,590000,False,-15.0,60.0,1,right,MISS H. Jones 6' driving floating bank Shot,[1630529],1610612740.0,NOP,driving floating bank,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2025-01-04T01:23:30.2Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,13,9,2025-01-04T01:23:54Z,600000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT07M07.00S,2025-01-04T01:23:34.7Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,13,9,2025-01-04T01:23:38Z,610000,False,,,0,,C. Carrington bad pass TURNOVER (2 TO),"[1642267, 1627749]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,,,,,Murray,1627749.0
64,PT07M07.00S,2025-01-04T01:23:34.7Z,1,REGULAR,steal,,[],1627749,,,1610612740,13,9,2025-01-04T01:23:36Z,620000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
65,PT07M03.00S,2025-01-04T01:23:37.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,93.51182654402102,50.73529411764706,1610612740,15,9,2025-01-04T01:23:44Z,630000,False,4.0,8.0,1,right,H. Jones running DUNK (2 PTS) (D. Murray 1 AST),"[1630529, 1627749]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,
67,PT06M50.00S,2025-01-04T01:23:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630551,11.383048620236531,55.14705882352941,1610612764,15,11,2025-01-04T01:23:57Z,650000,False,-26.0,55.0,1,left,J. Champagnie 6' driving floating Jump Shot (5 PTS) (C. Carrington 1 AST),"[1630551, 1642267]",1610612764.0,WAS,driving floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,,,,,5.0,C. Carrington,1642267.0,1.0,,,,,,,,,,
69,PT06M37.00S,2025-01-04T01:24:05.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,92.19776609724047,51.225490196078425,1610612740,15,11,2025-01-04T01:25:22Z,670000,False,6.0,21.0,1,right,MISS T. Murphy III driving DUNK,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
70,PT06M35.00S,2025-01-04T01:24:07.9Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,15,11,2025-01-04T01:25:22Z,680000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M31.00S,2025-01-04T01:24:10.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628398,7.30946123521682,48.77450980392157,1610612764,15,13,2025-01-04T01:24:15Z,690000,False,6.0,16.0,1,left,K. Kuzma running DUNK (4 PTS) (J. Champagnie 1 AST),"[1628398, 1630551]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,4.0,J. Champagnie,1630551.0,1.0,,,,,,,,,,
73,PT06M14.00S,2025-01-04T01:24:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.59198423127464,48.77450980392157,1610612740,15,13,2025-01-04T01:26:12Z,710000,False,-6.0,17.0,1,right,MISS Y. Missi cutting finger roll Layup,[1642274],1610612740.0,NOP,cutting finger roll,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
74,PT06M12.00S,2025-01-04T01:24:30.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,13,2025-01-04T01:26:01Z,720000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,73.0,2.0,1.0,1.0,,,,,,,,,,,,,,
75,PT06M05.00S,2025-01-04T01:24:36.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630551,8.229303547963205,45.588235294117645,1610612764,15,13,2025-01-04T01:26:40Z,730000,False,22.0,25.0,1,left,MISS J. Champagnie running finger roll Layup,[1630551],1610612764.0,WAS,running finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2025-01-04T01:24:36.2Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,15,13,2025-01-04T01:24:41Z,740000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,
77,PT06M05.00S,2025-01-04T01:24:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,8.09789750328515,46.568627450980394,1610612764,15,15,2025-01-04T01:24:45Z,750000,False,17.0,24.0,1,left,A. Sarr putback Layup (2 PTS),[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,2.0,,,,,,,,,,,,,
78,PT06M05.00S,2025-01-04T01:24:44.4Z,1,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612764,15,15,2025-01-04T01:24:51Z,760000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Sarr 1 FT),"[1642274, 1642259]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Sarr,1642259.0,,,,
80,PT06M05.00S,2025-01-04T01:24:52.4Z,1,REGULAR,substitution,out,[],203468,,,1610612764,15,15,2025-01-04T01:25:00Z,780000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2025-01-04T01:24:52.4Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,15,15,2025-01-04T01:25:00Z,790000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M05.00S,2025-01-04T01:24:52.4Z,1,REGULAR,substitution,in,[],1641722,,,1610612764,15,15,2025-01-04T01:25:00Z,800000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M05.00S,2025-01-04T01:24:52.4Z,1,REGULAR,substitution,in,[],1627763,,,1610612764,15,15,2025-01-04T01:25:00Z,810000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
