actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
43,PT07M51.00S,2024-12-13T01:14:40.2Z,1,REGULAR,3pt,Jump Shot,[],203468,72.09264126149803,25.49019607843137,1610612740,7,9,2024-12-13T01:14:45Z,430000,False,-123.0,210.0,1,right,MISS C. McCollum 24' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.29,Missed,,,,,,,,,,,,,,,,,,
44,PT07M48.00S,2024-12-13T01:14:43.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,9,2024-12-13T01:14:45Z,440000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,43.0,5.0,5.0,0.0,,,,,,,,,,,,,,
45,PT07M46.00S,2024-12-13T01:14:49.5Z,1,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612758,7,9,2024-12-13T01:14:54Z,450000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630529, 1627734]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Sabonis,1627734.0,,,
47,PT07M46.00S,2024-12-13T01:15:23.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627734,,,1610612758,7,10,2024-12-13T01:15:23Z,470000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
48,PT07M46.00S,2024-12-13T01:15:46.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627734,,,1610612758,7,11,2024-12-13T01:15:46Z,480000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
49,PT07M29.00S,2024-12-13T01:16:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.32917214191852,65.19607843137256,1610612740,7,11,2024-12-13T01:16:27Z,490000,False,76.0,20.0,1,right,MISS C. McCollum 7' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
50,PT07M26.00S,2024-12-13T01:16:08.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,11,2024-12-13T01:19:28Z,500000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M19.00S,2024-12-13T01:16:14.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,31.750985545335087,37.00980392156863,1610612758,7,11,2024-12-13T01:16:18Z,510000,False,65.0,246.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
52,PT07M16.00S,2024-12-13T01:16:17.8Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,7,11,2024-12-13T01:16:17Z,520000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,,,
53,PT07M16.00S,2024-12-13T01:16:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,6.1268068331143235,51.9607843137255,1610612758,7,13,2024-12-13T01:16:28Z,530000,False,-10.0,5.0,1,left,K. Murray putback Layup (2 PTS),[1631099],1610612758.0,SAC,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,2.0,,,,,,,,,,,
54,PT07M16.00S,2024-12-13T01:16:22.2Z,1,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612758,7,13,2024-12-13T01:16:28Z,540000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Murray 1 FT),"[1642274, 1631099]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1199.0,1.0,0.0,Murray,1631099.0,,,
56,PT07M16.00S,2024-12-13T01:16:46.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631099,,,1610612758,7,14,2024-12-13T01:16:46Z,560000,False,,,0,,K. Murray Free Throw 1 of 1 (3 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
57,PT07M09.00S,2024-12-13T01:16:59.1Z,1,REGULAR,turnover,backcourt,[],1642274,,,1610612740,7,14,2024-12-13T01:17:07Z,570000,False,,,0,,Y. Missi backcourt TURNOVER (1 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201246.0,,,,,1.0,,
58,PT06M57.00S,2024-12-13T01:17:25.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,31.09395532194481,24.019607843137255,1610612758,7,14,2024-12-13T01:19:37Z,580000,False,130.0,240.0,1,left,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2024-12-13T01:17:27.9Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,7,14,2024-12-13T01:19:37Z,590000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,
60,PT06M42.00S,2024-12-13T01:17:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.27792378449409,55.392156862745104,1610612740,7,14,2024-12-13T01:17:40Z,600000,False,27.0,29.0,1,right,MISS D. Murray Layup,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2024-12-13T01:17:40.0Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,7,14,2024-12-13T01:17:40Z,610000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M35.00S,2024-12-13T01:17:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,6.783837056504599,50.245098039215684,1610612758,7,16,2024-12-13T01:17:52Z,620000,False,-1.0,11.0,1,left,D. Sabonis running Layup (8 PTS) (D. DeRozan 2 AST),"[1627734, 201942]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,8.0,D. DeRozan,201942.0,2.0,,,,,,,,
64,PT06M35.00S,2024-12-13T01:17:51.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,7,16,2024-12-13T01:17:51Z,640000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M22.00S,2024-12-13T01:21:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.1688567674113,52.94117647058824,1610612740,9,16,2024-12-13T01:21:28Z,660000,False,15.0,2.0,1,right,C. McCollum driving Layup (4 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,4.0,H. Jones,1630529.0,2.0,,,,,,,,
68,PT06M01.00S,2024-12-13T01:21:31.8Z,1,REGULAR,2pt,Jump Shot,[],201942,17.296320630749015,31.61764705882353,1610612758,9,16,2024-12-13T01:21:37Z,680000,False,92.0,110.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
69,PT05M59.00S,2024-12-13T01:21:33.8Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,16,2024-12-13T01:21:37Z,690000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,68.0,6.0,5.0,1.0,,,,,,,,,,,,,,
70,PT05M57.00S,2024-12-13T01:21:35.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.732588699080158,51.9607843137255,1610612758,9,16,2024-12-13T01:22:11Z,700000,False,-10.0,1.0,1,left,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2024-12-13T01:21:35.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,16,2024-12-13T01:21:40Z,710000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,70.0,7.0,5.0,2.0,,,,,,,,,,,,,,
72,PT05M55.00S,2024-12-13T01:21:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,9,18,2024-12-13T01:21:38Z,720000,False,0.0,0.0,1,left,D. Sabonis tip Layup (10 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
73,PT05M46.00S,2024-12-13T01:21:47.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,94.1688567674113,51.71568627450981,1610612740,11,18,2024-12-13T01:21:52Z,730000,False,9.0,2.0,1,right,Y. Missi cutting DUNK (2 PTS) (C. McCollum 1 AST),"[1642274, 203468]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,
75,PT05M30.00S,2024-12-13T01:22:06.3Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612758,11,18,2024-12-13T01:22:17Z,750000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203468, 1627734]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Sabonis,1627734.0,,,
77,PT05M30.00S,2024-12-13T01:22:34.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,11,19,2024-12-13T01:22:34Z,770000,False,,,0,,D. Sabonis Free Throw 1 of 2 (11 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
78,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,out,[],1630529,,,1610612758,11,19,2024-12-13T01:22:52Z,780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,out,[],203468,,,1610612758,11,19,2024-12-13T01:22:52Z,790000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,out,[],1642274,,,1610612758,11,19,2024-12-13T01:22:52Z,800000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,11,19,2024-12-13T01:22:52Z,810000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,11,19,2024-12-13T01:22:52Z,820000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,in,[],1630527,,,1610612758,11,19,2024-12-13T01:22:52Z,830000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,in,[],1631288,,,1610612758,11,19,2024-12-13T01:22:52Z,840000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M30.00S,2024-12-13T01:22:35.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612758,11,19,2024-12-13T01:22:52Z,850000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
