actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
24,PT10M15.00S,2024-11-07T01:13:11.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630527,5.075558475689881,50.98039215686274,1610612740,4,8,2024-11-07T01:13:55Z,240000,False,-5.0,-5.0,1,left,B. Boston Jr. running DUNK (2 PTS) (J. Alvarado 1 AST),"[1630527, 1630631]",1610612740.0,NOP,running,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
26,PT10M01.00S,2024-11-07T01:13:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612739,4,8,2024-11-07T01:13:40Z,260000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Mobley 2 FT),"[1642274, 1630596]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Mobley,1630596.0,,,
28,PT10M01.00S,2024-11-07T01:13:49.6Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,4,9,2024-11-07T01:14:07Z,280000,False,,,0,,E. Mobley Free Throw 1 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT10M01.00S,2024-11-07T01:13:49.6Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,4,9,2024-11-07T01:14:07Z,290000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M57.00S,2024-11-07T01:13:53.6Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,4,9,2024-11-07T01:14:07Z,300000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT09M48.00S,2024-11-07T01:14:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,52.94117647058824,1610612740,6,9,2024-11-07T01:14:54Z,310000,False,-15.0,0.0,1,left,Z. Williamson driving Layup (4 PTS) (J. Alvarado 2 AST),"[1629627, 1630631]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
33,PT09M37.00S,2024-11-07T01:14:28.9Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,6,9,2024-11-07T01:14:51Z,330000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1627742]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Ingram,1627742.0
34,PT09M37.00S,2024-11-07T01:14:28.9Z,1,REGULAR,steal,,[],1627742,,,1610612740,6,9,2024-11-07T01:14:35Z,340000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2024-11-07T01:14:37.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627742,29.911300919842315,73.0392156862745,1610612740,6,9,2024-11-07T01:16:02Z,350000,False,-115.0,229.0,1,left,MISS B. Ingram 25' running 3PT,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2024-11-07T01:14:39.2Z,1,REGULAR,rebound,offensive,[],1630527,,,1610612740,6,9,2024-11-07T01:16:02Z,360000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:0),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,
37,PT09M24.00S,2024-11-07T01:14:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630527,6.521024967148489,46.07843137254902,1610612740,6,9,2024-11-07T01:16:10Z,370000,False,20.0,9.0,1,left,MISS B. Boston Jr. putback Layup,[1630527],1610612740.0,NOP,putback,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
38,PT09M23.00S,2024-11-07T01:14:41.2Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,6,9,2024-11-07T01:16:10Z,380000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,
40,PT09M09.00S,2024-11-07T01:15:12.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,36.48160315374508,57.59803921568627,1610612740,6,9,2024-11-07T01:15:17Z,400000,False,-38.0,290.0,1,left,MISS B. Ingram 29' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,29.29,Missed,,,,,,,,,,,,,,,,,,
41,PT09M07.00S,2024-11-07T01:15:14.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,6,9,2024-11-07T01:16:41Z,410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,
42,PT09M03.00S,2024-11-07T01:15:20.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,93.77463863337714,52.69607843137255,1610612739,6,11,2024-11-07T01:16:44Z,420000,False,13.0,6.0,1,right,D. Mitchell running Layup (5 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.48,Made,5.0,,,,,,,,,,,,,,,,,
43,PT08M44.00S,2024-11-07T01:15:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612740,6,11,2024-11-07T01:15:54Z,430000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Missi 2 FT),"[1628386, 1642274]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,2.0,0.0,Missi,1642274.0,,,
45,PT08M44.00S,2024-11-07T01:16:01.3Z,1,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,7,11,2024-11-07T01:16:01Z,450000,False,,,0,,Y. Missi Free Throw 1 of 2 (1 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
46,PT08M44.00S,2024-11-07T01:16:17.9Z,1,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,8,11,2024-11-07T01:16:17Z,460000,False,,,0,,Y. Missi Free Throw 2 of 2 (2 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
47,PT08M34.00S,2024-11-07T01:16:29.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.44218134034165,52.450980392156865,1610612739,8,11,2024-11-07T01:17:38Z,470000,False,12.0,263.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
48,PT08M31.00S,2024-11-07T01:16:32.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,8,11,2024-11-07T01:16:38Z,480000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,
50,PT08M29.00S,2024-11-07T01:16:41.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612740,8,11,2024-11-07T01:16:47Z,500000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M29.00S,2024-11-07T01:16:41.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612740,8,11,2024-11-07T01:16:47Z,510000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M22.00S,2024-11-07T01:16:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630631,29.122864651773984,20.833333333333336,1610612740,11,11,2024-11-07T01:17:05Z,520000,False,146.0,221.0,1,left,J. Alvarado 26' 3PT  (3 PTS) (B. Ingram 1 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.5,Made,3.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
54,PT08M08.00S,2024-11-07T01:17:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,69.33311432325887,65.44117647058823,1610612739,11,14,2024-11-07T01:17:18Z,540000,False,77.0,236.0,1,right,I. Okoro 24' 3PT  (3 PTS) (D. Garland 2 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,24.81,Made,3.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
56,PT07M53.00S,2024-11-07T01:17:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,5.601182654402102,53.18627450980392,1610612740,13,14,2024-11-07T01:17:32Z,560000,False,-16.0,0.0,1,left,Y. Missi cutting Layup (4 PTS) (Z. Williamson 1 AST),"[1642274, 1629627]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
58,PT07M42.00S,2024-11-07T01:17:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.75229960578186,50.73529411764706,1610612739,13,14,2024-11-07T01:19:06Z,580000,False,4.0,34.0,1,right,MISS E. Mobley cutting Layup - blocked,"[1630596, 1642274]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,Missi,1642274.0,,,,,,,,,,,,
59,PT07M42.00S,2024-11-07T01:17:43.0Z,1,REGULAR,block,,[],1642274,,,1610612739,13,14,2024-11-07T01:17:45Z,590000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M40.00S,2024-11-07T01:17:45.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,13,14,2024-11-07T01:19:06Z,600000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
61,PT07M20.00S,2024-11-07T01:18:01.1Z,1,REGULAR,3pt,Jump Shot,[],1630631,29.517082785808146,66.91176470588235,1610612740,16,14,2024-11-07T01:19:21Z,610000,False,-85.0,225.0,1,left,J. Alvarado 24' 3PT pullup (6 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.04,Made,6.0,,,,,,,,,,,,,,,,,
62,PT07M19.00S,2024-11-07T01:19:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,16,14,2024-11-07T01:19:04Z,620000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M19.00S,2024-11-07T01:20:30.8Z,1,REGULAR,substitution,out,[],1629627,,,1610612739,16,14,2024-11-07T01:20:57Z,630000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M19.00S,2024-11-07T01:20:30.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,16,14,2024-11-07T01:20:57Z,640000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M19.00S,2024-11-07T01:20:30.8Z,1,REGULAR,substitution,in,[],1630526,,,1610612739,16,14,2024-11-07T01:20:57Z,650000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M19.00S,2024-11-07T01:20:30.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,16,14,2024-11-07T01:20:57Z,660000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M06.00S,2024-11-07T01:21:15.2Z,1,REGULAR,3pt,Jump Shot,[],1627777,75.24638633377135,83.33333333333334,1610612739,16,17,2024-11-07T01:21:37Z,670000,False,167.0,180.0,1,right,G. Niang 24' 3PT  (3 PTS) (E. Mobley 2 AST),"[1627777, 1630596]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,24.55,Made,3.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,
69,PT06M47.00S,2024-11-07T01:21:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,6.964520367936925,50.40977328431373,1610612740,16,17,2024-11-07T01:22:00Z,690000,False,-2.0,13.0,1,left,MISS Y. Missi cutting Layup - blocked,"[1642274, 1630596]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,Mobley,1630596.0,,,,,,,,,,,,
70,PT06M47.00S,2024-11-07T01:21:36.7Z,1,REGULAR,block,,[],1630596,,,1610612740,16,17,2024-11-07T01:21:39Z,700000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2024-11-07T01:21:38.7Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,16,17,2024-11-07T01:22:00Z,710000,False,,,0,,Y. Missi REBOUND (Off:2 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,69.0,2.0,0.0,2.0,,,,,,,,
72,PT06M44.00S,2024-11-07T01:21:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,8.360709592641262,51.225490196078425,1610612740,18,17,2024-11-07T01:22:05Z,720000,False,-6.0,26.0,1,left,Y. Missi putback Layup (6 PTS),[1642274],1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.68,Made,6.0,,,,,,,,,,,,,,,,,
73,PT06M28.00S,2024-11-07T01:21:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.72339027595268,47.549019607843135,1610612739,18,19,2024-11-07T01:22:22Z,730000,False,-12.0,16.0,1,right,E. Mobley driving Layup (3 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.01,Made,3.0,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2024-11-07T01:22:11.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,18.347568988173457,28.921568627450984,1610612740,20,19,2024-11-07T01:22:17Z,740000,False,105.0,120.0,1,left,B. Ingram 15' fadeaway Jump Shot (2 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.97,Made,2.0,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2024-11-07T01:22:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.32917214191852,52.69607843137255,1610612739,20,19,2024-11-07T01:22:27Z,750000,False,13.0,20.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1642274]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,Missi,1642274.0,,,,,,,,,,,,
76,PT05M58.00S,2024-11-07T01:22:22.8Z,1,REGULAR,block,,[],1642274,,,1610612739,20,19,2024-11-07T01:22:25Z,760000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2024-11-07T01:22:25.8Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,20,19,2024-11-07T01:22:27Z,770000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,75.0,3.0,3.0,0.0,,,,,,,,
78,PT05M47.00S,2024-11-07T01:22:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.14257555847569,53.18627450980392,1610612740,22,19,2024-11-07T01:22:45Z,780000,False,-16.0,80.0,1,left,B. Ingram 8' fadeaway Jump Shot (4 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.2,Made,4.0,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2024-11-07T01:22:48.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,66.04796320630749,49.26470588235294,1610612739,22,19,2024-11-07T01:23:10Z,790000,False,-4.0,267.0,1,right,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
80,PT05M30.00S,2024-11-07T01:22:50.7Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,22,19,2024-11-07T01:23:19Z,800000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,
81,PT05M19.00S,2024-11-07T01:23:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,4.944152431011826,46.32352941176471,1610612740,24,19,2024-11-07T01:23:36Z,810000,False,18.0,-6.0,1,left,Y. Missi driving Layup (8 PTS),[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.94,Made,8.0,,,,,,,,,,,,,,,,,
82,PT05M19.00S,2024-11-07T01:23:07.3Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612740,24,19,2024-11-07T01:23:53Z,820000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Missi 1 FT),"[1630596, 1642274]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1630886.0,1.0,0.0,Missi,1642274.0,,,
84,PT05M19.00S,2024-11-07T01:23:23.9Z,1,REGULAR,substitution,out,[],1630527,,,1610612740,24,19,2024-11-07T01:23:49Z,840000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2024-11-07T01:23:23.9Z,1,REGULAR,substitution,out,[],1630596,,,1610612740,24,19,2024-11-07T01:23:49Z,850000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
