actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M40.00S,2025-04-13T19:42:23.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630198,25.57490144546649,15.686274509803921,1610612760,0,5,2025-04-13T19:44:50Z,210000,False,172.0,188.0,1,left,I. Joe 25' 3PT running pullup (3 PTS),[1630198],1610612760.0,OKC,running pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,,3.0,,,,,,,,,,
22,PT10M28.00S,2025-04-13T19:42:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,87.33574244415243,55.14705882352941,1610612740,2,5,2025-04-13T19:42:43Z,220000,False,26.0,67.0,1,right,A. Reeves 7' driving floating Jump Shot (2 PTS),[1641810],1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,,,,,,,,2.0,,,,,,,,,,
23,PT10M18.00S,2025-04-13T19:42:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630598,6.258212877792378,45.83333333333333,1610612760,2,7,2025-04-13T19:45:14Z,230000,False,21.0,6.0,1,left,A. Wiggins driving finger roll Layup (4 PTS),[1630598],1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,4.0,,,,,,,,,,
24,PT10M18.00S,2025-04-13T19:42:50.6Z,1,REGULAR,violation,defensive goaltending,[],1631232,,,1610612760,2,7,2025-04-13T19:42:59Z,240000,False,,,0,,K. Brooks Jr. defensive goaltending VIOLATION,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,
25,PT10M08.00S,2025-04-13T19:43:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630526,67.62483574244416,40.68627450980392,1610612740,2,7,2025-04-13T19:43:08Z,250000,False,-47.0,252.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
26,PT10M04.00S,2025-04-13T19:43:07.9Z,1,REGULAR,rebound,defensive,[],1641794,,,1610612760,2,7,2025-04-13T19:43:08Z,260000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M57.00S,2025-04-13T19:43:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641794,5.995400788436268,48.03921568627451,1610612760,2,9,2025-04-13T19:43:17Z,270000,False,10.0,4.0,1,left,D. Jones driving Layup (2 PTS),[1641794],1610612760.0,OKC,driving,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,2.0,,,,,,,,,,
28,PT09M49.00S,2025-04-13T19:43:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,83.39356110381078,50.245098039215684,1610612740,2,9,2025-04-13T19:43:30Z,280000,False,1.0,104.0,1,right,MISS E. Payton 10' driving floating Shot,[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,10.36,Missed,,,,,,,,,,,,,,,,,,
29,PT09M45.00S,2025-04-13T19:43:27.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,2,9,2025-04-13T19:43:30Z,290000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M44.00S,2025-04-13T19:43:29.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641794,4.944152431011826,46.568627450980394,1610612760,2,11,2025-04-13T19:46:01Z,300000,False,17.0,-6.0,1,left,D. Jones running finger roll Layup (4 PTS) (A. Wiggins 1 AST),"[1641794, 1630598]",1610612760.0,OKC,running finger roll,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,4.0,A. Wiggins,1630598.0,1.0,,,,,,,
32,PT09M44.00S,2025-04-13T19:43:38.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,2,11,2025-04-13T19:43:38Z,320000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M44.00S,2025-04-13T19:45:55.0Z,1,REGULAR,substitution,out,[],1631119,,,1610612740,2,11,2025-04-13T19:46:22Z,330000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M44.00S,2025-04-13T19:45:55.0Z,1,REGULAR,substitution,in,[],1642382,,,1610612740,2,11,2025-04-13T19:46:22Z,340000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M29.00S,2025-04-13T19:46:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641810,94.1688567674113,52.94117647058824,1610612740,4,11,2025-04-13T19:46:45Z,350000,False,15.0,2.0,1,right,A. Reeves cutting Layup (4 PTS) (J. Alvarado 1 AST),"[1641810, 1630631]",1610612740.0,NOP,cutting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,4.0,J. Alvarado,1630631.0,1.0,,,,,,,
37,PT09M11.00S,2025-04-13T19:46:58.7Z,1,REGULAR,2pt,Jump Shot,[],1629026,21.895532194480946,26.225490196078432,1610612760,4,11,2025-04-13T19:47:02Z,370000,False,119.0,153.0,1,left,MISS K. Williams 19' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,16-24 Right Center,19.4,Missed,,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2025-04-13T19:47:02.7Z,1,REGULAR,rebound,defensive,[],1631232,,,1610612740,4,11,2025-04-13T19:47:02Z,380000,False,,,0,,K. Brooks Jr. REBOUND (Off:0 Def:1),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Mid-Range,16-24 Right Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M56.00S,2025-04-13T19:47:13.5Z,1,REGULAR,3pt,Jump Shot,[],1631232,90.48948751642575,3.431372549019608,1610612740,4,11,2025-04-13T19:47:24Z,390000,False,-233.0,37.0,1,right,MISS K. Brooks Jr. 3PT,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
40,PT08M52.00S,2025-04-13T19:47:17.5Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,4,11,2025-04-13T19:47:24Z,400000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M39.00S,2025-04-13T19:47:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641794,7.178055190538765,44.85294117647059,1610612760,4,11,2025-04-13T19:47:54Z,410000,False,26.0,15.0,1,left,MISS D. Jones driving finger roll Layup,[1641794],1610612760.0,OKC,driving finger roll,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
43,PT08M37.00S,2025-04-13T19:47:33.3Z,1,REGULAR,rebound,offensive,[],1642382,,,1610612760,4,11,2025-04-13T19:48:05Z,420000,False,,,0,,B. Carlson REBOUND (Off:1 Def:0),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M37.00S,2025-04-13T19:47:36.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642382,5.590000152587891,50.0,1610612760,4,13,2025-04-13T19:48:09Z,430000,False,0.0,0.0,1,left,B. Carlson putback Layup (2 PTS),[1642382],1610612760.0,OKC,putback,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
45,PT08M20.00S,2025-04-13T19:47:48.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631232,93.77463863337714,49.50980392156863,1610612740,6,13,2025-04-13T19:47:53Z,440000,False,-2.0,6.0,1,right,K. Brooks Jr. cutting DUNK (2 PTS) (E. Payton 1 AST),"[1631232, 203901]",1610612740.0,NOP,cutting,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,2.0,E. Payton,203901.0,1.0,,,,,,,
47,PT08M10.00S,2025-04-13T19:47:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630598,24.78646517739816,89.2156862745098,1610612760,6,16,2025-04-13T19:48:04Z,460000,False,-196.0,180.0,1,left,A. Wiggins 26' 3PT pullup (7 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.65,Made,,,,,,,,7.0,,,,,,,,,,
48,PT07M53.00S,2025-04-13T19:48:16.6Z,1,REGULAR,3pt,Jump Shot,[],1641810,79.71419185282524,93.38235294117648,1610612740,6,16,2025-04-13T19:48:34Z,470000,False,217.0,138.0,1,right,MISS A. Reeves 25' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
49,PT07M52.00S,2025-04-13T19:48:17.6Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,6,16,2025-04-13T19:48:34Z,480000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,,
50,PT07M52.00S,2025-04-13T19:48:34.5Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612740,6,16,2025-04-13T19:48:42Z,490000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1630198, 1630526]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Robinson-Earl,1630526.0
52,PT07M52.00S,2025-04-13T19:48:43.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612740,6,16,2025-04-13T19:48:45Z,510000,False,,,0,,MISS J. Robinson-Earl Free Throw 1 of 2,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT07M52.00S,2025-04-13T19:48:43.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,6,16,2025-04-13T19:48:45Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
54,PT07M52.00S,2025-04-13T19:48:46.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612740,6,16,2025-04-13T19:48:49Z,530000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M52.00S,2025-04-13T19:48:46.7Z,1,REGULAR,substitution,in,[],1641745,,,1610612740,6,16,2025-04-13T19:48:49Z,540000,False,,,0,,SUB in: A. Flagler,[1641745],1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M52.00S,2025-04-13T19:48:59.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612740,7,16,2025-04-13T19:48:59Z,550000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (1 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
57,PT07M39.00S,2025-04-13T19:49:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641745,5.732588699080158,45.83333333333333,1610612760,7,18,2025-04-13T19:49:19Z,560000,False,21.0,1.0,1,left,A. Flagler cutting Layup (2 PTS) (B. Carlson 1 AST),"[1641745, 1642382]",1610612760.0,OKC,cutting,,,Flagler,A. Flagler,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,2.0,B. Carlson,1642382.0,1.0,,,,,,,
59,PT07M27.00S,2025-04-13T19:49:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,88.25558475689881,56.372549019607845,1610612740,7,18,2025-04-13T19:50:01Z,580000,False,32.0,58.0,1,right,MISS E. Payton 6' driving floating Shot - blocked,"[203901, 1642382]",1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,6.61,Missed,,,,,,,,,,,,Carlson,1642382.0,,,,,
60,PT07M27.00S,2025-04-13T19:49:28.6Z,1,REGULAR,block,,[],1642382,,,1610612740,7,18,2025-04-13T19:49:31Z,590000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2025-04-13T19:49:30.6Z,1,REGULAR,rebound,offensive,[],203901,,,1610612740,7,18,2025-04-13T19:50:01Z,600000,False,,,0,,E. Payton REBOUND (Off:1 Def:0),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
62,PT07M15.00S,2025-04-13T19:49:37.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631232,86.67871222076215,51.225490196078425,1610612740,7,18,2025-04-13T19:49:43Z,610000,False,6.0,73.0,1,right,MISS K. Brooks Jr. 7' turnaround Shot,[1631232],1610612740.0,NOP,turnaround,,,Brooks Jr.,K. Brooks Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
63,PT07M14.00S,2025-04-13T19:49:38.3Z,1,REGULAR,rebound,defensive,[],1641794,,,1610612760,7,18,2025-04-13T19:49:43Z,620000,False,,,0,,D. Jones REBOUND (Off:0 Def:2),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT07M14.00S,2025-04-13T19:49:45.8Z,1,REGULAR,turnover,out-of-bounds,[],1641794,,,1610612760,7,18,2025-04-13T19:49:54Z,630000,False,,,0,,D. Jones lost ball out-of-bounds TURNOVER (1 TO),[1641794],1610612760.0,OKC,lost ball,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,1628159.0,,,,
65,PT07M14.00S,2025-04-13T19:49:48.6Z,1,REGULAR,substitution,out,[],203901,,,1610612740,7,18,2025-04-13T19:49:52Z,640000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M14.00S,2025-04-13T19:49:48.6Z,1,REGULAR,substitution,in,[],1631288,,,1610612740,7,18,2025-04-13T19:49:52Z,650000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M01.00S,2025-04-13T19:50:12.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641810,75.1149802890933,13.480392156862745,1610612740,7,18,2025-04-13T19:50:19Z,670000,False,-183.0,181.0,1,right,MISS A. Reeves 25' 3PT,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2025-04-13T19:50:15.6Z,1,REGULAR,rebound,defensive,[],1642382,,,1610612760,7,18,2025-04-13T19:50:15Z,680000,False,,,0,,B. Carlson REBOUND (Off:1 Def:1),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT06M49.00S,2025-04-13T19:50:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,6.1268068331143235,52.94117647058824,1610612760,7,20,2025-04-13T19:50:29Z,690000,False,-15.0,5.0,1,left,K. Williams driving Layup (2 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,2.0,,,,,,,,,,
71,PT06M37.00S,2025-04-13T19:50:37.0Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,7,20,2025-04-13T19:50:40Z,700000,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1629026]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Williams,1629026.0,,,,,,,,,,,
72,PT06M37.00S,2025-04-13T19:50:37.0Z,1,REGULAR,steal,,[],1629026,,,1610612760,7,20,2025-04-13T19:50:39Z,710000,False,,,0,,K. Williams STEAL (2 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-04-13T19:50:43.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629026,13.091327201051248,49.50980392156863,1610612760,7,22,2025-04-13T19:51:27Z,720000,False,2.0,71.0,1,left,K. Williams 7' driving floating Jump Shot (4 PTS),[1629026],1610612760.0,OKC,driving floating,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,,4.0,,,,,,,,,,
74,PT06M33.00S,2025-04-13T19:50:53.0Z,1,REGULAR,foul,personal,['1freethrow'],1641810,,,1610612760,7,22,2025-04-13T19:51:16Z,730000,False,,,0,,A. Reeves shooting personal FOUL (1 PF) (Williams 1 FT),"[1641810, 1629026]",1610612740.0,NOP,shooting,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Williams,1629026.0
76,PT06M33.00S,2025-04-13T19:51:05.9Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,7,22,2025-04-13T19:51:16Z,750000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M33.00S,2025-04-13T19:51:05.9Z,1,REGULAR,substitution,in,[],1630283,,,1610612760,7,22,2025-04-13T19:51:16Z,760000,False,,,0,,SUB in: K. Kelley,[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M33.00S,2025-04-13T19:51:25.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629026,,,1610612760,7,22,2025-04-13T19:51:30Z,770000,False,,,0,,MISS K. Williams Free Throw 1 of 1,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
