actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-31T01:10:59.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-31T01:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-31T01:11:01.2Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2024-12-31T01:11:01Z,40000,False,,,0,,Jump Ball I. Zubac vs. Y. Missi: Tip to J. Harden,"[201935, 1627826, 1642274]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-12-31T01:11:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,88.12417871222075,48.28431372549019,1610612746,0,0,2024-12-31T01:11:25Z,70000,False,-9.0,59.0,1,right,MISS N. Powell floating Shot,[1626181],1610612746.0,LAC,floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-12-31T01:11:17.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,0,0,2024-12-31T01:11:20Z,80000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-12-31T01:11:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,18.74178712220762,62.00980392156863,1610612740,2,0,2024-12-31T01:11:40Z,90000,False,-60.0,124.0,1,left,D. Murray 13' pullup Jump Shot (2 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.75,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M04.00S,2024-12-31T01:11:54.4Z,1,REGULAR,3pt,Jump Shot,[],1627884,75.1149802890933,12.254901960784313,1610612746,2,3,2024-12-31T01:11:59Z,100000,False,-189.0,181.0,1,right,D. Jones Jr. 26' 3PT  (3 PTS) (I. Zubac 1 AST),"[1627884, 1627826]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,
12,PT10M54.00S,2024-12-31T01:12:04.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,8.623521681997373,50.245098039215684,1610612740,4,3,2024-12-31T01:12:48Z,120000,False,-1.0,29.0,1,left,T. Murphy III driving DUNK (2 PTS) (H. Jones 1 AST),"[1630530, 1630529]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,
14,PT10M38.00S,2024-12-31T01:12:28.5Z,1,REGULAR,3pt,Jump Shot,[],1627739,67.49342969776609,56.372549019607845,1610612746,4,3,2024-12-31T01:12:32Z,140000,False,32.0,253.0,1,right,MISS K. Dunn 25' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
15,PT10M34.00S,2024-12-31T01:12:32.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,4,3,2024-12-31T01:12:32Z,150000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT10M27.00S,2024-12-31T01:12:38.7Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612740,4,3,2024-12-31T01:12:43Z,160000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1626181]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,,
