actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT11M03.00S,2025-02-13T01:12:08.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631099,,,1610612758,3,4,2025-02-13T01:12:08Z,170000,False,,,0,,K. Murray Free Throw 2 of 2 (2 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
18,PT10M41.00S,2025-02-13T01:12:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630530,88.38699080157687,66.91176470588235,1610612740,3,4,2025-02-13T01:12:40Z,180000,False,85.0,57.0,1,right,MISS T. Murphy III 10' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,10.18,Missed,,,,,,,,,,,,,,,
19,PT10M38.00S,2025-02-13T01:12:35.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,3,4,2025-02-13T01:28:21Z,190000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
106,PT10M38.00S,2025-02-13T01:12:36.4Z,1,REGULAR,turnover,lost ball,[],1631099,,,1610612758,3,4,2025-02-13T01:28:50Z,195000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1642274]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.0,Missi,1642274.0,,,,,,,,,,,,,,,,,
107,PT10M38.00S,2025-02-13T01:12:36.4Z,1,REGULAR,steal,,[],1642274,,,1610612740,3,4,2025-02-13T01:28:44Z,197500,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2025-02-13T01:12:40.3Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612740,3,4,2025-02-13T01:12:51Z,200000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1627734, 1630530]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204058.0,1.0,0.0,Murphy III,1630530.0,,
22,PT10M35.00S,2025-02-13T01:13:03.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630530,,,1610612740,4,4,2025-02-13T01:28:44Z,220000,False,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
23,PT10M35.00S,2025-02-13T01:13:19.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630530,,,1610612740,5,4,2025-02-13T01:28:44Z,230000,False,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
24,PT10M15.00S,2025-02-13T01:13:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,52.94117647058824,1610612758,5,6,2025-02-13T01:13:45Z,240000,False,-15.0,6.0,1,left,D. Sabonis driving Layup (2 PTS) (Z. LaVine 1 AST),"[1627734, 203897]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.6,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,
26,PT09M58.00S,2025-02-13T01:13:56.0Z,1,REGULAR,2pt,Jump Shot,[],1642274,94.95729303547962,30.392156862745097,1610612740,7,6,2025-02-13T01:17:58Z,260000,False,-98.0,-5.0,1,right,Y. Missi 9' floating Jump Shot (2 PTS) (Z. Williamson 2 AST),"[1642274, 1629627]",1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,9.81,Made,2.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,
28,PT09M39.00S,2025-02-13T01:14:15.6Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612758,7,6,2025-02-13T01:14:20Z,280000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1630631]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
29,PT09M39.00S,2025-02-13T01:14:15.6Z,1,REGULAR,steal,,[],1630631,,,1610612740,7,6,2025-02-13T01:14:18Z,290000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2025-02-13T01:14:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612740,7,6,2025-02-13T01:14:44Z,300000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1631099, 1630530]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,Murphy III,1630530.0,,
32,PT09M37.00S,2025-02-13T01:14:49.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630530,,,1610612740,8,6,2025-02-13T01:14:49Z,320000,False,,,0,,T. Murphy III Free Throw 1 of 2 (3 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
33,PT09M37.00S,2025-02-13T01:15:05.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630530,,,1610612740,9,6,2025-02-13T01:15:05Z,330000,False,,,0,,T. Murphy III Free Throw 2 of 2 (4 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
34,PT09M19.00S,2025-02-13T01:15:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.046649145860711,46.81372549019608,1610612758,9,6,2025-02-13T01:15:32Z,340000,False,16.0,14.0,1,left,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,2.1,Missed,,,,,,,,,,,,,,,
35,PT09M18.00S,2025-02-13T01:15:25.8Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,6,2025-02-13T01:23:37Z,350000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,
36,PT09M18.00S,2025-02-13T01:15:29.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,5.590000152587891,50.0,1610612758,9,8,2025-02-13T01:23:44Z,360000,False,0.0,0.0,1,left,D. Sabonis tip Layup (4 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
37,PT09M04.00S,2025-02-13T01:15:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,44.36274509803921,1610612740,9,8,2025-02-13T01:37:33Z,370000,False,-28.0,6.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.88,Missed,,,,,,,,,,,,,,,
43,PT09M04.00S,2025-02-13T01:15:40.3Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,9,8,2025-02-13T01:16:22Z,380000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,
47,PT09M04.00S,2025-02-13T01:15:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,92.46057818659659,48.77450980392157,1610612740,11,8,2025-02-13T01:16:42Z,385000,False,-6.0,18.0,1,right,Z. Williamson putback Layup (2 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.94,Made,2.0,,,,,,,,,,,,,,
56,PT08M58.00S,2025-02-13T01:15:55.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,5.863994743758213,96.07843137254902,1610612758,11,8,2025-02-13T01:29:05Z,387500,False,-230.0,3.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,23.04,Missed,,,,,,,,,,,,,,,
57,PT08M57.00S,2025-02-13T01:15:56.6Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,11,8,2025-02-13T01:18:05Z,388750,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,
39,PT08M46.00S,2025-02-13T01:16:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.80354796320631,43.627450980392155,1610612740,11,8,2025-02-13T01:30:12Z,390000,False,-32.0,25.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1631099]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,4.02,Missed,,,,,,,,,,,,,,Murray,1631099.0
40,PT08M46.00S,2025-02-13T01:16:00.8Z,1,REGULAR,block,,[],1631099,,,1610612740,11,8,2025-02-13T01:16:03Z,400000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2025-02-13T01:16:02.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,8,2025-02-13T01:30:12Z,410000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,
42,PT08M34.00S,2025-02-13T01:16:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,33.85348226018397,59.068627450980394,1610612758,11,11,2025-02-13T01:32:07Z,420000,False,-45.0,266.0,1,left,M. Monk 26' 3PT  (5 PTS) (D. DeRozan 1 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,26.95,Made,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
45,PT08M14.00S,2025-02-13T01:16:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630631,69.99014454664915,20.588235294117645,1610612740,11,11,2025-02-13T01:18:09Z,430000,False,-147.0,230.0,1,right,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,27.27,Missed,,,,,,,,,,,,,,,
46,PT08M10.00S,2025-02-13T01:16:34.3Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,11,11,2025-02-13T01:16:34Z,440000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,
48,PT08M03.00S,2025-02-13T01:16:41.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,17.95335085413929,94.11764705882352,1610612758,11,11,2025-02-13T01:18:11Z,450000,False,-221.0,116.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,24.94,Missed,,,,,,,,,,,,,,,
49,PT08M00.00S,2025-02-13T01:16:44.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,11,2025-02-13T01:18:11Z,460000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,48.0,3.0,1.0,2.0,,,,,,,
50,PT07M59.00S,2025-02-13T01:16:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.046649145860711,52.20588235294118,1610612758,11,11,2025-02-13T01:33:43Z,470000,False,-11.0,14.0,1,left,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
51,PT07M58.00S,2025-02-13T01:16:46.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,11,11,2025-02-13T01:33:43Z,480000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,50.0,4.0,1.0,3.0,,,,,,,
52,PT07M58.00S,2025-02-13T01:16:50.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,5.590000152587891,50.0,1610612758,11,13,2025-02-13T01:33:48Z,490000,False,0.0,0.0,1,left,D. Sabonis tip Layup (6 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,0.0,Made,6.0,,,,,,,,,,,,,,
53,PT07M44.00S,2025-02-13T01:17:00.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,94.03745072273325,49.50980392156863,1610612740,13,13,2025-02-13T01:35:01Z,500000,False,-2.0,4.0,1,right,Z. Williamson cutting DUNK (4 PTS) (J. Alvarado 1 AST),"[1629627, 1630631]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,0.43,Made,4.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,
55,PT07M27.00S,2025-02-13T01:17:19.2Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,13,13,2025-02-13T01:18:43Z,520000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2025-02-13T01:17:25.1Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,13,13,2025-02-13T01:17:41Z,530000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2025-02-13T01:17:25.1Z,1,REGULAR,substitution,out,[],1628370,,,1610612740,13,13,2025-02-13T01:17:41Z,540000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M27.00S,2025-02-13T01:17:25.1Z,1,REGULAR,substitution,in,[],1628971,,,1610612740,13,13,2025-02-13T01:17:41Z,550000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M27.00S,2025-02-13T01:17:25.1Z,1,REGULAR,substitution,in,[],1631165,,,1610612740,13,13,2025-02-13T01:17:41Z,560000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M14.00S,2025-02-13T01:17:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,93.77463863337714,52.94117647058824,1610612740,13,13,2025-02-13T01:36:56Z,580000,False,15.0,6.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1631165]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,Ellis,1631165.0
73,PT07M14.00S,2025-02-13T01:17:49.3Z,1,REGULAR,block,,[],1631165,,,1610612740,13,13,2025-02-13T01:19:44Z,585000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M12.00S,2025-02-13T01:17:51.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,13,2025-02-13T01:19:44Z,590000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,63.0,5.0,2.0,3.0,,,,,,,
65,PT07M02.00S,2025-02-13T01:18:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.732588699080158,53.431372549019606,1610612758,13,15,2025-02-13T01:38:06Z,600000,False,-17.0,1.0,1,left,D. Sabonis driving Layup (8 PTS) (Z. LaVine 2 AST),"[1627734, 203897]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.73,Made,8.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,
67,PT06M50.00S,2025-02-13T01:18:13.5Z,1,REGULAR,turnover,lost ball,[],1642274,,,1610612740,13,15,2025-02-13T01:18:27Z,620000,False,,,0,,Y. Missi lost ball TURNOVER (1 TO),"[1642274, 1631165]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Center,1.0,Ellis,1631165.0,,,,,,,,,,,,,,,,,
68,PT06M50.00S,2025-02-13T01:18:13.5Z,1,REGULAR,steal,,[],1631165,,,1610612758,13,15,2025-02-13T01:18:16Z,630000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M44.00S,2025-02-13T01:18:22.5Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612758,13,15,2025-02-13T01:18:30Z,640000,False,,,0,,Z. LaVine bad pass TURNOVER (2 TO),"[203897, 1630631]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,2.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
70,PT06M44.00S,2025-02-13T01:18:22.5Z,1,REGULAR,steal,,[],1630631,,,1610612740,13,15,2025-02-13T01:18:25Z,650000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M44.00S,2025-02-13T01:18:27.3Z,1,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,13,15,2025-02-13T01:18:34Z,660000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,1.0,,,,,,,,,,,,,202901.0,,,,,,
72,PT06M44.00S,2025-02-13T01:18:37.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,15,2025-02-13T01:18:37Z,670000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M27.00S,2025-02-13T01:21:43.4Z,1,REGULAR,turnover,traveling,[],201942,,,1610612758,13,15,2025-02-13T01:21:48Z,680000,False,,,0,,D. DeRozan traveling TURNOVER (2 TO),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,202901.0,,,,,,
75,PT06M10.00S,2025-02-13T01:22:13.3Z,1,REGULAR,foul,personal,[],1631165,,,1610612740,13,15,2025-02-13T01:22:37Z,690000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1630631]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202901.0,1.0,0.0,Alvarado,1630631.0,,
77,PT06M03.00S,2025-02-13T01:22:44.5Z,1,REGULAR,turnover,lost ball,[],203468,,,1610612740,13,15,2025-02-13T01:22:48Z,710000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1627734]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,2.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,
78,PT06M03.00S,2025-02-13T01:22:44.5Z,1,REGULAR,steal,,[],1627734,,,1610612758,13,15,2025-02-13T01:22:46Z,720000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
79,PT05M59.00S,2025-02-13T01:22:48.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631165,5.206964520367937,49.26470588235294,1610612758,13,17,2025-02-13T01:22:57Z,730000,False,4.0,-4.0,1,left,K. Ellis running reverse DUNK (2 PTS) (D. Sabonis 1 AST),"[1631165, 1627734]",1610612758.0,SAC,running reverse,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,0.52,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,
81,PT05M43.00S,2025-02-13T01:23:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,82.60512483574244,55.14705882352941,1610612740,13,17,2025-02-13T01:23:12Z,750000,False,26.0,111.0,1,right,MISS B. Brown 11' pullup Shot,[1628971],1610612740.0,NOP,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,11.39,Missed,,,,,,,,,,,,,,,
