actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-26T01:10:31.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-26T01:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-26T01:10:34.4Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612759,0,0,2025-02-26T01:10:34Z,40000,False,,,0,,Jump Ball B. Biyombo vs. Y. Missi: Tip to C. Paul,"[101108, 202687, 1642274]",1610612759.0,SAS,startperiod,C. Paul,101108.0,Paul,C. Paul,Biyombo,202687.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-02-26T01:10:46.1Z,1,REGULAR,3pt,Jump Shot,[],1628368,75.64060446780552,12.745098039215685,1610612759,0,0,2025-02-26T01:11:04Z,70000,False,-186.0,176.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-02-26T01:10:50.1Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,0,0,2025-02-26T01:11:04Z,80000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-02-26T01:11:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,7.046649145860711,62.99019607843137,1610612740,0,0,2025-02-26T01:11:09Z,90000,False,-65.0,14.0,1,left,MISS Z. Williamson 6' turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2025-02-26T01:11:04.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,0,0,2025-02-26T01:11:09Z,100000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2025-02-26T01:11:10.2Z,1,REGULAR,foul,personal,[],1629627,,,1610612759,0,0,2025-02-26T01:11:23Z,110000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 203084]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,2004.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
13,PT11M04.00S,2025-02-26T01:11:44.2Z,1,REGULAR,3pt,Jump Shot,[],101108,93.38042049934296,4.166666666666666,1610612759,0,3,2025-02-26T01:11:49Z,130000,False,-229.0,10.0,1,right,C. Paul 3PT  (3 PTS) (H. Barnes 1 AST),"[101108, 203084]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,22.94,Made,,,,,,,,,,3.0,H. Barnes,203084.0,1.0,,,,,
16,PT10M38.00S,2025-02-26T01:12:30.9Z,1,REGULAR,foul,personal,[],202687,,,1610612740,0,3,2025-02-26T01:12:50Z,160000,False,,,0,,B. Biyombo personal FOUL (1 PF),"[202687, 1642274]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,1.0,0.0,Missi,1642274.0,,,,,,,,,
18,PT10M26.00S,2025-02-26T01:13:10.0Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612740,0,3,2025-02-26T01:13:20Z,180000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (McCollum 2 FT),"[1628368, 203468]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,1.0,0.0,McCollum,203468.0,,,,,,,,,
20,PT10M26.00S,2025-02-26T01:13:33.6Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,1,3,2025-02-26T01:13:33Z,200000,False,,,0,,C. McCollum Free Throw 1 of 2 (1 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
