actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT11M10.00S,2025-03-12T00:12:08.6Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,3,0,2025-03-12T00:12:12Z,160000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M00.00S,2025-03-12T00:12:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,8.754927726675426,55.63725490196079,1610612740,3,0,2025-03-12T00:12:26Z,170000,False,-28.0,30.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
18,PT10M58.00S,2025-03-12T00:12:20.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,0,2025-03-12T00:12:26Z,180000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M54.00S,2025-03-12T00:12:24.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627739,93.64323258869908,49.50980392156863,1610612746,3,2,2025-03-12T00:12:31Z,190000,False,-2.0,7.0,1,right,K. Dunn running Layup (2 PTS) (K. Leonard 1 AST),"[1627739, 202695]",1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,,,K. Leonard,202695.0,1.0,,,,,
21,PT10M32.00S,2025-03-12T00:13:00.2Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,3,2,2025-03-12T00:13:05Z,210000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 201935]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,
22,PT10M32.00S,2025-03-12T00:13:00.2Z,1,REGULAR,steal,,[],201935,,,1610612746,3,2,2025-03-12T00:13:02Z,220000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2025-03-12T00:13:16.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627739,68.01905387647832,34.31372549019608,1610612746,3,2,2025-03-12T00:13:21Z,230000,False,-78.0,248.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
24,PT10M12.00S,2025-03-12T00:13:19.6Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,3,2,2025-03-12T00:13:21Z,240000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT10M04.00S,2025-03-12T00:13:26.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.703679369250986,47.549019607843135,1610612740,5,2,2025-03-12T00:13:38Z,250000,False,12.0,20.0,1,left,B. Brown running Layup (5 PTS),[1628971],1610612740.0,NOP,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,5.0,,,,,,,,,,,,,
26,PT09M53.00S,2025-03-12T00:13:38.7Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,5,2,2025-03-12T00:14:29Z,260000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1630530]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Murphy III,1630530.0,,
27,PT09M53.00S,2025-03-12T00:13:38.7Z,1,REGULAR,steal,,[],1630530,,,1610612740,5,2,2025-03-12T00:13:42Z,270000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M47.00S,2025-03-12T00:13:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,6.783837056504599,48.03921568627451,1610612740,7,2,2025-03-12T00:15:21Z,280000,False,10.0,11.0,1,left,Z. Williamson running Layup (2 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,,,,,,T. Murphy III,1630530.0,1.0,,,,,
30,PT09M32.00S,2025-03-12T00:13:58.7Z,1,REGULAR,3pt,Jump Shot,[],202695,67.62483574244416,24.019607843137255,1610612746,7,2,2025-03-12T00:14:09Z,300000,False,-130.0,252.0,1,right,MISS K. Leonard 28' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,28.33,Missed,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2025-03-12T00:13:58.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,7,2,2025-03-12T00:14:09Z,310000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M20.00S,2025-03-12T00:14:11.5Z,1,REGULAR,3pt,Jump Shot,[],203468,18.873193166885677,93.13725490196079,1610612740,10,2,2025-03-12T00:14:16Z,320000,False,-216.0,125.0,1,left,C. McCollum 24' 3PT  (3 PTS) (Z. Williamson 1 AST),"[203468, 1629627]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.93,Made,,,,,3.0,,,,,,Z. Williamson,1629627.0,1.0,,,,,
34,PT09M01.00S,2025-03-12T00:14:32.8Z,1,REGULAR,foul,personal,[],1628971,,,1610612746,10,2,2025-03-12T00:14:46Z,340000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1627826]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,1628487.0,1.0,0.0,Zubac,1627826.0,,,,,,,,
36,PT08M52.00S,2025-03-12T00:14:58.6Z,1,REGULAR,3pt,Jump Shot,[],201935,73.40670170827858,83.08823529411765,1610612746,10,2,2025-03-12T00:15:04Z,360000,False,165.0,197.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
37,PT08M49.00S,2025-03-12T00:15:01.6Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,10,2,2025-03-12T00:15:04Z,370000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,,
38,PT08M42.00S,2025-03-12T00:15:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,9.937582128777924,45.83333333333333,1610612740,10,2,2025-03-12T00:15:15Z,380000,False,21.0,41.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 201587]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
39,PT08M42.00S,2025-03-12T00:15:08.8Z,1,REGULAR,block,,[],201587,,,1610612740,10,2,2025-03-12T00:15:11Z,390000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2025-03-12T00:15:11.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,10,2,2025-03-12T00:15:15Z,400000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M37.00S,2025-03-12T00:15:13.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202695,91.80354796320631,51.9607843137255,1610612746,10,4,2025-03-12T00:16:47Z,410000,False,10.0,25.0,1,right,K. Leonard running DUNK (2 PTS) (K. Dunn 1 AST),"[202695, 1627739]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,,,,,,K. Dunn,1627739.0,1.0,,,,,
43,PT08M26.00S,2025-03-12T00:15:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.799605781865965,41.911764705882355,1610612740,10,4,2025-03-12T00:15:30Z,430000,False,40.0,87.0,1,left,MISS C. McCollum 9' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.56,Missed,,,,,,,,,,,,,,,,,,
44,PT08M23.00S,2025-03-12T00:15:28.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,10,4,2025-03-12T00:15:30Z,440000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT08M14.00S,2025-03-12T00:15:36.6Z,1,REGULAR,3pt,Jump Shot,[],202695,73.27529566360053,17.647058823529413,1610612746,10,7,2025-03-12T00:15:46Z,450000,False,-162.0,199.0,1,right,K. Leonard 25' 3PT  (5 PTS) (K. Dunn 2 AST),"[202695, 1627739]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,5.0,,,,,,K. Dunn,1627739.0,2.0,,,,,
47,PT07M58.00S,2025-03-12T00:15:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,14.536793692509855,49.754901960784316,1610612740,12,7,2025-03-12T00:15:56Z,470000,False,1.0,84.0,1,left,Z. Williamson 8' pullup Jump Shot (4 PTS),[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M42.00S,2025-03-12T00:16:08.2Z,1,REGULAR,3pt,Jump Shot,[],201587,96.5341655716163,95.83333333333334,1610612746,12,7,2025-03-12T00:16:12Z,480000,False,229.0,-20.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2025-03-12T00:16:11.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,12,7,2025-03-12T00:16:12Z,490000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT07M20.00S,2025-03-12T00:16:31.0Z,1,REGULAR,3pt,Jump Shot,[],1628971,5.338370565045992,3.431372549019608,1610612740,15,7,2025-03-12T00:16:34Z,500000,False,233.0,-2.0,1,left,B. Brown 3PT  (8 PTS) (T. Murphy III 2 AST),"[1628971, 1630530]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,8.0,,,,,,T. Murphy III,1630530.0,2.0,,,,,
52,PT07M18.00S,2025-03-12T00:16:38.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,15,7,2025-03-12T00:16:38Z,520000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2025-03-12T00:19:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201587,93.11760840998686,52.94117647058824,1610612746,15,9,2025-03-12T00:20:06Z,530000,False,15.0,12.0,1,right,N. Batum cutting Layup (2 PTS) (J. Harden 1 AST),"[201587, 201935]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,2.0,,,,,,J. Harden,201935.0,1.0,,,,,
55,PT06M48.00S,2025-03-12T00:20:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,9.017739816031538,54.90196078431373,1610612740,15,9,2025-03-12T00:20:36Z,550000,False,-25.0,32.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 201587]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
56,PT06M48.00S,2025-03-12T00:20:09.2Z,1,REGULAR,block,,[],201587,,,1610612740,15,9,2025-03-12T00:20:12Z,560000,False,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M48.00S,2025-03-12T00:20:09.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,15,9,2025-03-12T00:20:22Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,55.0,,,,,,,,,,,,,,,,,
58,PT06M48.00S,2025-03-12T00:20:15.2Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,15,9,2025-03-12T00:20:18Z,580000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2025-03-12T00:20:15.2Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,15,9,2025-03-12T00:20:18Z,590000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2025-03-12T00:20:36.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642274,8.09789750328515,38.970588235294116,1610612740,17,9,2025-03-12T00:20:55Z,600000,False,55.0,24.0,1,left,Y. Missi floating Jump Shot (2 PTS) (B. Brown 1 AST),"[1642274, 1628971]",1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,2.0,,,,,,B. Brown,1628971.0,1.0,,,,,
62,PT06M26.00S,2025-03-12T00:20:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,87.33574244415243,45.09803921568628,1610612746,17,11,2025-03-12T00:21:30Z,620000,False,-25.0,67.0,1,right,K. Leonard 7' driving finger roll Layup (7 PTS) (I. Zubac 1 AST),"[202695, 1627826]",1610612746.0,LAC,driving finger roll,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,7.0,,,,,,I. Zubac,1627826.0,1.0,,,,,
65,PT06M00.00S,2025-03-12T00:21:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,7.046649145860711,51.71568627450981,1610612740,19,11,2025-03-12T00:21:47Z,650000,False,-9.0,14.0,1,left,Y. Missi driving reverse Layup (4 PTS) (B. Brown 2 AST),"[1642274, 1628971]",1610612740.0,NOP,driving reverse,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,4.0,,,,,,B. Brown,1628971.0,2.0,,,,,
67,PT05M43.00S,2025-03-12T00:21:54.8Z,1,REGULAR,3pt,Jump Shot,[],201935,76.03482260183968,86.27450980392157,1610612746,19,11,2025-03-12T00:21:59Z,670000,False,181.0,173.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2025-03-12T00:21:56.8Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,19,11,2025-03-12T00:21:59Z,680000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,
69,PT05M24.00S,2025-03-12T00:22:16.4Z,1,REGULAR,turnover,traveling,[],203468,,,1610612740,19,11,2025-03-12T00:22:22Z,690000,False,,,0,,C. McCollum traveling TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,202041.0,,,,,,,,1.0,,,,
70,PT05M07.00S,2025-03-12T00:22:45.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,89.83245729303549,56.127450980392155,1610612746,19,13,2025-03-12T00:22:56Z,700000,False,31.0,43.0,1,right,K. Leonard fadeaway Jump Shot (9 PTS),[202695],1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.29,Made,,,,,9.0,,,,,,,,,,,,,
72,PT04M53.00S,2025-03-12T00:23:00.6Z,1,REGULAR,3pt,Jump Shot,[],1641722,30.042706964520367,70.09803921568627,1610612740,19,13,2025-03-12T00:23:12Z,720000,False,-100.0,230.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
73,PT04M48.00S,2025-03-12T00:23:05.6Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,19,13,2025-03-12T00:26:32Z,730000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT04M42.00S,2025-03-12T00:23:11.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.9862023653088,44.11764705882353,1610612746,19,15,2025-03-12T00:23:23Z,740000,False,-29.0,13.0,1,right,I. Zubac turnaround Hook (2 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,2.0,,,,,,J. Harden,201935.0,2.0,,,,,
76,PT04M28.00S,2025-03-12T00:23:24.3Z,1,REGULAR,3pt,Jump Shot,[],203468,26.363337713534822,82.35294117647058,1610612740,19,15,2025-03-12T00:24:46Z,760000,False,-162.0,195.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
77,PT04M26.00S,2025-03-12T00:23:26.3Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,19,15,2025-03-12T00:23:29Z,770000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT04M17.00S,2025-03-12T00:23:35.8Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,19,15,2025-03-12T00:23:42Z,780000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 203468]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,McCollum,203468.0,,
79,PT04M17.00S,2025-03-12T00:23:35.8Z,1,REGULAR,steal,,[],203468,,,1610612740,19,15,2025-03-12T00:23:38Z,790000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M13.00S,2025-03-12T00:23:39.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,7.5722733245729295,50.245098039215684,1610612740,21,15,2025-03-12T00:26:44Z,800000,False,-1.0,19.0,1,left,B. Brown running DUNK (10 PTS) (C. McCollum 1 AST),"[1628971, 203468]",1610612740.0,NOP,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,10.0,,,,,,C. McCollum,203468.0,1.0,,,,,
82,PT04M00.00S,2025-03-12T00:23:54.9Z,1,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,21,15,2025-03-12T00:24:01Z,820000,False,,,0,,K. Leonard lost ball out-of-bounds TURNOVER (1 TO),[202695],1610612746.0,LAC,lost ball,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,202041.0,,,,,,,,1.0,,,,
83,PT04M00.00S,2025-03-12T00:23:58.9Z,1,REGULAR,substitution,out,[],1628971,,,1610612740,21,15,2025-03-12T00:24:15Z,830000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M00.00S,2025-03-12T00:23:58.9Z,1,REGULAR,substitution,out,[],202695,,,1610612740,21,15,2025-03-12T00:24:15Z,840000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M00.00S,2025-03-12T00:23:58.9Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,21,15,2025-03-12T00:24:15Z,850000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
