actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-29T03:11:40.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-29T03:11:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-29T03:11:43.5Z,1,REGULAR,jumpball,recovered,[],1631110,,,1610612759,0,0,2023-12-29T03:11:43Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. M. Brown: Tip to J. Sochan,"[1631110, 1641705, 1629650]",1610612759.0,SAS,startperiod,J. Sochan,1631110.0,Sochan,J. Sochan,Wembanyama,1641705.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-12-29T03:11:56.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,11.908672798948752,58.82352941176471,1610612759,0,2,2023-12-29T03:12:03Z,70000,False,-44.0,59.0,1,left,V. Wembanyama 7' turnaround bank Hook (2 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,turnaround bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-12-29T03:12:15.8Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,0,2,2023-12-29T03:12:25Z,90000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1630170]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Vassell,1630170.0,,,,,,,,,,,
10,PT11M23.00S,2023-12-29T03:12:15.8Z,1,REGULAR,steal,,[],1630170,,,1610612759,0,2,2023-12-29T03:12:18Z,100000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2023-12-29T03:12:19.7Z,1,REGULAR,turnover,lost ball,[],1631103,,,1610612759,0,2,2023-12-29T03:12:27Z,110000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 1630703]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Henderson,1630703.0,,,,,,,,,,,
12,PT11M20.00S,2023-12-29T03:12:19.7Z,1,REGULAR,steal,,[],1630703,,,1610612757,0,2,2023-12-29T03:12:22Z,120000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
13,PT11M19.00S,2023-12-29T03:12:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,91.40932982917214,51.9607843137255,1610612757,0,2,2023-12-29T03:13:32Z,130000,False,10.0,28.0,1,right,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
14,PT11M18.00S,2023-12-29T03:12:25.5Z,1,REGULAR,rebound,offensive,[],1629650,,,1610612757,0,2,2023-12-29T03:13:32Z,140000,False,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,
15,PT11M17.00S,2023-12-29T03:12:28.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629650,94.40999984741211,50.0,1610612757,2,2,2023-12-29T03:13:38Z,150000,False,0.0,0.0,1,right,M. Brown tip DUNK (2 PTS),[1629650],1610612757.0,POR,tip,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2023-12-29T03:12:38.9Z,1,REGULAR,foul,personal,['2freethrow'],1629650,,,1610612759,2,2,2023-12-29T03:12:50Z,160000,False,,,0,,M. Brown shooting personal FOUL (1 PF) (Sochan 2 FT),"[1629650, 1631110]",1610612757.0,POR,shooting,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Sochan,1631110.0,,
18,PT11M02.00S,2023-12-29T03:13:02.2Z,1,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,2,3,2023-12-29T03:13:16Z,180000,False,,,0,,J. Sochan Free Throw 1 of 2 (1 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
19,PT11M02.00S,2023-12-29T03:13:02.2Z,1,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,2,3,2023-12-29T03:13:17Z,190000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
20,PT10M59.00S,2023-12-29T03:13:05.2Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,3,2023-12-29T03:13:17Z,200000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
22,PT10M42.00S,2023-12-29T03:13:51.3Z,1,REGULAR,2pt,Jump Shot,[],1627763,76.82325886990802,65.44117647058823,1610612757,2,3,2023-12-29T03:13:56Z,220000,False,77.0,165.0,1,right,MISS M. Brogdon 18' step back Shot,[1627763],1610612757.0,POR,step back,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,18.25,Missed,,,,,,,,,,,,,,,,,,
23,PT10M39.00S,2023-12-29T03:13:53.3Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,2,3,2023-12-29T03:13:53Z,230000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
24,PT10M32.00S,2023-12-29T03:13:59.9Z,1,REGULAR,3pt,Jump Shot,[],1631103,32.013797634691194,62.745098039215684,1610612759,2,6,2023-12-29T03:14:05Z,240000,False,-64.0,248.0,1,left,M. Branham 25' 3PT  (3 PTS) (V. Wembanyama 1 AST),"[1631103, 1641705]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,25.64,Made,3.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
26,PT10M15.00S,2023-12-29T03:14:19.3Z,1,REGULAR,foul,personal,[],1631103,,,1610612757,2,6,2023-12-29T03:14:26Z,260000,False,,,0,,M. Branham personal FOUL (1 PF),"[1631103, 1630703]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1628159.0,1.0,0.0,Henderson,1630703.0,,
28,PT10M07.00S,2023-12-29T03:14:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.46057818659659,56.61764705882353,1610612757,4,6,2023-12-29T03:14:51Z,280000,False,33.0,18.0,1,right,S. Henderson driving Layup (2 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.79,Made,2.0,,,,,,,,,,,,,,,,,
