actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
45,PT08M57.00S,2023-12-15T03:17:10.4Z,1,REGULAR,3pt,Jump Shot,[],1629680,25.04927726675427,12.990196078431374,1610612757,7,10,2023-12-15T03:17:14Z,450000,False,185.0,183.0,1,left,MISS M. Thybulle 26' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
46,PT08M53.00S,2023-12-15T03:17:14.4Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,7,10,2023-12-15T03:17:14Z,460000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT08M48.00S,2023-12-15T03:17:18.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,87.46714848883047,95.09803921568627,1610612762,7,10,2023-12-15T03:20:18Z,470000,False,225.0,65.0,1,right,MISS K. Olynyk running 3PT,[203482],1610612762.0,UTA,running,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
48,PT08M45.00S,2023-12-15T03:17:21.4Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,7,10,2023-12-15T03:17:25Z,480000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT08M39.00S,2023-12-15T03:17:26.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,37.13863337713535,68.62745098039215,1610612757,10,10,2023-12-15T03:17:40Z,490000,False,-93.0,297.0,1,left,A. Simons 31' 3PT running (4 PTS) (M. Thybulle 1 AST),"[1629014, 1629680]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,31.09,Made,4.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
51,PT08M20.00S,2023-12-15T03:17:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,95.3515111695138,3.431372549019608,1610612762,10,13,2023-12-15T03:17:51Z,510000,False,-233.0,-9.0,1,right,C. Sexton 3PT  (6 PTS) (W. Kessler 1 AST),"[1629012, 1631117]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.3,Made,6.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
53,PT07M59.00S,2023-12-15T03:18:06.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,29.122864651773984,72.54901960784314,1610612757,10,13,2023-12-15T03:18:13Z,530000,False,-113.0,221.0,1,left,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2023-12-15T03:18:07.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,10,13,2023-12-15T03:18:13Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,53.0,,,,,,,,,,,,,
56,PT07M44.00S,2023-12-15T03:18:33.6Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,10,13,2023-12-15T03:18:47Z,560000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1629014]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Simons,1629014.0
57,PT07M44.00S,2023-12-15T03:18:33.6Z,1,REGULAR,steal,,[],1629014,,,1610612757,10,13,2023-12-15T03:18:35Z,570000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
58,PT07M41.00S,2023-12-15T03:18:38.8Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612757,10,13,2023-12-15T03:19:07Z,580000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Camara 2 FT),"[1629012, 1641739]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Camara,1641739.0,,,,,
60,PT07M41.00S,2023-12-15T03:19:09.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641739,,,1610612757,11,13,2023-12-15T03:19:31Z,600000,False,,,0,,T. Camara Free Throw 1 of 2 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT07M41.00S,2023-12-15T03:19:09.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641739,,,1610612757,11,13,2023-12-15T03:19:31Z,610000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M40.00S,2023-12-15T03:19:10.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,11,13,2023-12-15T03:19:31Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,
64,PT07M26.00S,2023-12-15T03:19:58.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,11.777266754270697,52.20588235294118,1610612757,13,13,2023-12-15T03:20:04Z,640000,False,-11.0,58.0,1,left,D. Ayton turnaround Hook (6 PTS) (S. Sharpe 2 AST),"[1629028, 1631101]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,6.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,,,,,
66,PT07M09.00S,2023-12-15T03:20:15.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,94.43166885676742,48.28431372549019,1610612762,13,15,2023-12-15T03:20:21Z,660000,False,-9.0,0.0,1,right,T. Horton-Tucker driving DUNK (5 PTS) (W. Kessler 2 AST),"[1629659, 1631117]",1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.86,Made,5.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,,,
67,PT06M53.00S,2023-12-15T03:20:31.5Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612757,13,15,2023-12-15T03:20:38Z,670000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1629659]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Horton-Tucker,1629659.0
68,PT06M53.00S,2023-12-15T03:20:31.5Z,1,REGULAR,steal,,[],1629659,,,1610612762,13,15,2023-12-15T03:20:35Z,680000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M50.00S,2023-12-15T03:20:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,92.85479632063075,50.245098039215684,1610612762,13,15,2023-12-15T03:22:31Z,682500,False,1.0,15.0,1,right,MISS S. Fontecchio running Layup - blocked,"[1631323, 1631101]",1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,Sharpe,1631101.0,,,
72,PT06M50.00S,2023-12-15T03:20:35.9Z,1,REGULAR,block,,[],1631101,,,1610612762,13,15,2023-12-15T03:26:54Z,683750,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M50.00S,2023-12-15T03:20:35.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,13,15,2023-12-15T03:22:31Z,684375,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,71.0,,,,,,,,,,,,,
69,PT06M50.00S,2023-12-15T03:20:49.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612762,13,15,2023-12-15T03:20:49Z,690000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M50.00S,2023-12-15T03:23:00.2Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,13,15,2023-12-15T03:23:30Z,700000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M50.00S,2023-12-15T03:23:00.2Z,1,REGULAR,substitution,in,[],1630209,,,1610612762,13,15,2023-12-15T03:23:30Z,710000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M30.00S,2023-12-15T03:24:17.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629012,81.42247043363994,49.01960784313725,1610612762,13,17,2023-12-15T03:24:36Z,730000,False,-5.0,122.0,1,right,C. Sexton 12' driving floating Jump Shot (8 PTS) (K. Olynyk 1 AST),"[1629012, 203482]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.22,Made,8.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
80,PT06M06.00S,2023-12-15T03:24:41.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,19.004599211563733,92.64705882352942,1610612757,13,17,2023-12-15T03:24:46Z,750000,False,-213.0,126.0,1,left,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
81,PT06M04.00S,2023-12-15T03:24:43.5Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,13,17,2023-12-15T03:24:46Z,760000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,80.0,2.0,0.0,2.0,,,,,,,,,,
82,PT06M01.00S,2023-12-15T03:24:47.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,7.046649145860711,95.09803921568627,1610612757,16,17,2023-12-15T03:24:52Z,770000,False,-225.0,14.0,1,left,M. Thybulle 3PT  (3 PTS) (A. Simons 1 AST),"[1629680, 1629014]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.59,Made,3.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
84,PT05M38.00S,2023-12-15T03:25:09.9Z,1,REGULAR,2pt,Jump Shot,[],1629012,79.45137976346912,66.91176470588235,1610612762,16,19,2023-12-15T03:25:14Z,790000,False,85.0,141.0,1,right,C. Sexton 16' pullup Jump Shot (10 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,16.42,Made,10.0,,,,,,,,,,,,,,,,,
85,PT05M24.00S,2023-12-15T03:25:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612757,16,19,2023-12-15T03:25:32Z,800000,False,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Ayton 2 FT),"[1630209, 1629028]",1610612762.0,UTA,shooting,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Ayton,1629028.0,,,,,
87,PT05M24.00S,2023-12-15T03:25:53.2Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612757,17,19,2023-12-15T03:25:53Z,820000,False,,,0,,D. Ayton Free Throw 1 of 2 (7 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
88,PT05M24.00S,2023-12-15T03:25:53.7Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,17,19,2023-12-15T03:25:59Z,830000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M24.00S,2023-12-15T03:25:53.7Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,17,19,2023-12-15T03:25:59Z,840000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M24.00S,2023-12-15T03:26:09.2Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612757,18,19,2023-12-15T03:26:09Z,850000,False,,,0,,D. Ayton Free Throw 2 of 2 (8 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
