actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M08.00S,2024-02-09T03:25:06.7Z,1,REGULAR,foul,personal,[],1629680,,,1610612765,15,13,2024-02-09T03:25:24Z,860000,False,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 1630595]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627526.0,2.0,0.0,Cunningham,1630595.0,,,,,,
88,PT05M08.00S,2024-02-09T03:25:29.7Z,1,REGULAR,substitution,out,[],1629680,,,1610612765,15,13,2024-02-09T03:25:42Z,880000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M08.00S,2024-02-09T03:25:29.7Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,15,13,2024-02-09T03:25:42Z,890000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2024-02-09T03:25:29.7Z,1,REGULAR,substitution,in,[],1631303,,,1610612765,15,13,2024-02-09T03:25:42Z,900000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M08.00S,2024-02-09T03:25:29.7Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,15,13,2024-02-09T03:25:42Z,910000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M02.00S,2024-02-09T03:25:53.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203488,82.07950065703022,92.64705882352942,1610612765,15,16,2024-02-09T03:25:59Z,920000,False,213.0,116.0,1,right,M. Muscala 24' 3PT  (6 PTS) (M. Sasser 1 AST),"[203488, 1631204]",1610612765.0,DET,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,24.27,Made,,,,,,,,,,,,,6.0,M. Sasser,1631204.0,1.0,,
94,PT04M49.00S,2024-02-09T03:26:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,10.988830486202366,43.627450980392155,1610612757,17,16,2024-02-09T03:33:31Z,940000,False,32.0,51.0,1,left,A. Simons 6' driving floating Jump Shot (2 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,,,,,,,,,2.0,,,,,
97,PT04M37.00S,2024-02-09T03:26:32.3Z,1,REGULAR,foul,technical,['1freethrow'],1631133,,,1610612765,17,16,2024-02-09T03:26:40Z,960000,False,,,0,,J. Walker defensive-3-second technical FOUL (1 Tech),[1631133],1610612757.0,POR,defensive-3-second,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,,,,,,,,,,204058.0,0.0,1.0,,,,,,,,
98,PT04M37.00S,2024-02-09T03:26:43.6Z,1,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,17,16,2024-02-09T03:26:43Z,970000,False,,,0,,MISS J. Ivey technical Free Throw 1 of 1,[1631093],1610612765.0,DET,technical,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M37.00S,2024-02-09T03:26:43.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,17,16,2024-02-09T03:26:43Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2024-02-09T03:27:04.2Z,1,REGULAR,3pt,Jump Shot,[],1630649,86.28449408672799,4.901960784313726,1610612765,17,16,2024-02-09T03:27:16Z,990000,False,-225.0,76.0,1,right,MISS S. Umude 3PT,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,,
101,PT04M25.00S,2024-02-09T03:27:06.5Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,17,16,2024-02-09T03:27:06Z,1000000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,
102,PT04M20.00S,2024-02-09T03:27:14.3Z,1,REGULAR,foul,offensive,[],1641739,,,1610612757,17,16,2024-02-09T03:27:18Z,1010000,False,,,0,,T. Camara offensive FOUL (1 PF),"[1641739, 1630649]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,204058.0,1.0,0.0,Umude,1630649.0,,,,,,
104,PT04M20.00S,2024-02-09T03:27:14.3Z,1,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,17,16,2024-02-09T03:27:14Z,1030000,False,,,0,,T. Camara offensive foul TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,204058.0,,,,,,,,,,
105,PT03M57.00S,2024-02-09T03:27:56.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631093,79.188567674113,35.78431372549019,1610612765,17,16,2024-02-09T03:28:04Z,1040000,False,-71.0,143.0,1,right,MISS J. Ivey 15' fadeaway Shot,[1631093],1610612765.0,DET,fadeaway,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,15.98,Missed,,,,,,,,,,,,,,,,,,
106,PT03M53.00S,2024-02-09T03:28:00.3Z,1,REGULAR,rebound,offensive,[],203488,,,1610612765,17,16,2024-02-09T03:28:04Z,1050000,False,,,0,,M. Muscala REBOUND (Off:2 Def:0),[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,Mid-Range,8-16 Center,,,105.0,2.0,0.0,2.0,,,,,,,,,,,,,,
107,PT03M52.00S,2024-02-09T03:28:01.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,92.59198423127464,52.69607843137255,1610612765,17,18,2024-02-09T03:31:00Z,1060000,False,13.0,17.0,1,right,J. Duren alley-oop DUNK (4 PTS) (M. Sasser 2 AST),"[1631105, 1631204]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,,,,,,,4.0,M. Sasser,1631204.0,2.0,,
109,PT03M36.00S,2024-02-09T03:28:17.0Z,1,REGULAR,3pt,Jump Shot,[],1641739,30.831143232588698,21.568627450980394,1610612757,20,18,2024-02-09T03:29:09Z,1080000,False,142.0,237.0,1,left,T. Camara 27' 3PT  (3 PTS) (A. Simons 2 AST),"[1641739, 1629014]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,27.66,Made,,,,,,,,,,,,,3.0,A. Simons,1629014.0,2.0,,
111,PT03M28.00S,2024-02-09T03:28:32.7Z,1,REGULAR,turnover,lost ball,[],1631093,,,1610612765,20,18,2024-02-09T03:49:06Z,1100000,False,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 1631303]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Minaya,1631303.0,,,,,,,,,,,
112,PT03M28.00S,2024-02-09T03:28:32.7Z,1,REGULAR,steal,,[],1631303,,,1610612757,20,18,2024-02-09T03:28:34Z,1110000,False,,,0,,J. Minaya STEAL (1 STL),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2024-02-09T03:28:46.7Z,1,REGULAR,foul,personal,[],1631204,,,1610612757,20,18,2024-02-09T03:31:55Z,1120000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1631133]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1626300.0,1.0,0.0,Walker,1631133.0,,,,,,
117,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,out,[],1631133,,,1610612757,20,18,2024-02-09T03:30:57Z,1135000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,in,[],1630641,,,1610612757,20,18,2024-02-09T03:30:57Z,1137500,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,out,[],1631105,,,1610612757,20,18,2024-02-09T03:30:57Z,1138750,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,in,[],1630164,,,1610612757,20,18,2024-02-09T03:30:57Z,1139375,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,out,[],1631093,,,1610612757,20,18,2024-02-09T03:36:50Z,1139687,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT03M28.00S,2024-02-09T03:29:39.1Z,1,REGULAR,substitution,in,[],1631197,,,1610612757,20,18,2024-02-09T03:36:50Z,1139843,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M13.00S,2024-02-09T03:29:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,5.601182654402102,96.07843137254902,1610612757,23,18,2024-02-09T03:37:10Z,1140000,False,-230.0,0.0,1,left,A. Simons 3PT step back (5 PTS) (I. Badji 1 AST),"[1629014, 1630641]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,,,,,,,5.0,I. Badji,1630641.0,1.0,,
119,PT02M53.00S,2024-02-09T03:29:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,87.07293035479631,34.068627450980394,1610612765,23,20,2024-02-09T03:29:59Z,1180000,False,-80.0,69.0,1,right,J. Wiseman 10' Jump Shot (2 PTS) (J. Rhoden 1 AST),"[1630164, 1631197]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Left,10.54,Made,,,,,,,,,,,,,2.0,J. Rhoden,1631197.0,1.0,,
120,PT02M49.00S,2024-02-09T03:29:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,28.33442838370565,24.509803921568626,1610612757,23,20,2024-02-09T03:29:59Z,1190000,False,127.0,214.0,1,left,MISS A. Simons 24' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2024-02-09T03:29:48.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,23,20,2024-02-09T03:29:59Z,1200000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,120.0,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2024-02-09T03:30:05.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,23,20,2024-02-09T03:30:05Z,1220000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612765,23,20,2024-02-09T03:32:40Z,1230000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,out,[],1641739,,,1610612765,23,20,2024-02-09T03:32:40Z,1240000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,out,[],203488,,,1610612765,23,20,2024-02-09T03:32:40Z,1260000,False,,,0,,SUB out: M. Muscala,[203488],1610612765.0,DET,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,in,[],1630204,,,1610612765,23,20,2024-02-09T03:32:40Z,1270000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,in,[],203924,,,1610612765,23,20,2024-02-09T03:32:40Z,1280000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M49.00S,2024-02-09T03:32:09.9Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,23,20,2024-02-09T03:32:40Z,1290000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M24.00S,2024-02-09T03:33:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631197,93.24901445466492,51.9607843137255,1610612765,23,20,2024-02-09T03:33:15Z,1310000,False,10.0,11.0,1,right,MISS J. Rhoden driving DUNK - blocked,"[1631197, 1630641]",1610612765.0,DET,driving,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,Badji,1630641.0
135,PT02M24.00S,2024-02-09T03:33:11.6Z,1,REGULAR,block,,[],1630641,,,1610612765,23,20,2024-02-09T03:33:13Z,1320000,False,,,0,,I. Badji BLOCK (1 BLK),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT02M24.00S,2024-02-09T03:33:11.6Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612765,23,20,2024-02-09T03:33:15Z,1330000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:0),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,,,
137,PT02M24.00S,2024-02-09T03:33:16.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,23,20,2024-02-09T03:33:22Z,1340000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,,,,,,
138,PT02M14.00S,2024-02-09T03:33:38.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612757,23,20,2024-02-09T03:33:46Z,1350000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Grant 2 FT),"[1641709, 203924]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Grant,203924.0,,,,,,
140,PT02M14.00S,2024-02-09T03:33:59.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,24,20,2024-02-09T03:33:59Z,1370000,False,,,0,,J. Grant Free Throw 1 of 2 (7 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
141,PT02M14.00S,2024-02-09T03:34:00.3Z,1,REGULAR,substitution,out,[],1641709,,,1610612757,24,20,2024-02-09T03:34:03Z,1380000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M14.00S,2024-02-09T03:34:00.3Z,1,REGULAR,substitution,in,[],1631093,,,1610612757,24,20,2024-02-09T03:34:03Z,1390000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M14.00S,2024-02-09T03:34:18.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,25,20,2024-02-09T03:34:18Z,1400000,False,,,0,,J. Grant Free Throw 2 of 2 (8 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
144,PT02M03.00S,2024-02-09T03:34:35.2Z,1,REGULAR,turnover,traveling,[],1630649,,,1610612765,25,20,2024-02-09T03:34:52Z,1410000,False,,,0,,S. Umude traveling TURNOVER (1 TO),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,1627526.0,,,,,,,,,,
146,PT01M49.00S,2024-02-09T03:35:00.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203924,13.485545335085414,10.784313725490197,1610612757,25,20,2024-02-09T03:35:06Z,1420000,False,196.0,74.0,1,left,MISS J. Grant 20' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,20.97,Missed,,,,,,,,,,,,,,,,,,
147,PT01M44.00S,2024-02-09T03:35:05.8Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,25,20,2024-02-09T03:44:44Z,1430000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,,,146.0,1.0,0.0,1.0,,,,,,,,,,,,,,
148,PT01M44.00S,2024-02-09T03:35:04.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631200,5.590000152587891,50.0,1610612757,27,20,2024-02-09T03:44:40Z,1440000,False,0.0,0.0,1,left,K. Murray tip Layup (5 PTS),[1631200],1610612757.0,POR,tip,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,5.0,,,,,
149,PT01M29.00S,2024-02-09T03:35:22.0Z,1,REGULAR,turnover,traveling,[],1631093,,,1610612765,27,20,2024-02-09T03:35:27Z,1450000,False,,,0,,J. Ivey traveling TURNOVER (3 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,3.0,,,1627526.0,,,,,,,,,,
150,PT01M16.00S,2024-02-09T03:35:46.0Z,1,REGULAR,turnover,out-of-bounds,[],1630641,,,1610612757,27,20,2024-02-09T03:35:57Z,1460000,False,,,0,,I. Badji bad pass out-of-bounds TURNOVER (1 TO),[1630641],1610612757.0,POR,bad pass,,,Badji,I. Badji,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,1626300.0,,,,,,,,,,
151,PT01M03.00S,2024-02-09T03:36:24.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1631204,90.22667542706965,51.225490196078425,1610612765,27,22,2024-02-09T03:36:41Z,1470000,False,6.0,39.0,1,right,M. Sasser driving floating Jump Shot (2 PTS),[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,,,,,,,2.0,,,,,
152,PT01M03.00S,2024-02-09T03:36:26.1Z,1,REGULAR,violation,defensive goaltending,[],1630641,,,1610612765,27,22,2024-02-09T03:36:41Z,1480000,False,,,0,,I. Badji defensive goaltending VIOLATION,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,
155,PT00M51.30S,2024-02-09T03:36:50.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630649,,,1610612757,27,22,2024-02-09T03:37:04Z,1490000,False,,,0,,S. Umude shooting personal FOUL (1 PF) (Grant 2 FT),"[1630649, 203924]",1610612765.0,DET,shooting,,,Umude,S. Umude,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Grant,203924.0,,,,,,
157,PT00M51.30S,2024-02-09T03:37:17.0Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,27,22,2024-02-09T03:37:17Z,1510000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M51.30S,2024-02-09T03:37:17.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,27,22,2024-02-09T03:37:17Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,
159,PT00M51.30S,2024-02-09T03:37:30.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,28,22,2024-02-09T03:37:30Z,1530000,False,,,0,,J. Grant Free Throw 2 of 2 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
160,PT00M47.90S,2024-02-09T03:37:40.3Z,1,REGULAR,turnover,out-of-bounds,[],1631204,,,1610612765,28,22,2024-02-09T03:37:49Z,1540000,False,,,0,,M. Sasser lost ball out-of-bounds TURNOVER (1 TO),[1631204],1610612765.0,DET,lost ball,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,204058.0,,,,,,,,,,
162,PT00M24.70S,2024-02-09T03:38:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,5.863994743758213,47.30392156862745,1610612757,30,22,2024-02-09T03:38:38Z,1560000,False,13.0,3.0,1,left,J. Grant driving Layup (11 PTS) (I. Badji 2 AST),"[203924, 1630641]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,,,,,,11.0,I. Badji,1630641.0,2.0,,
164,PT00M14.60S,2024-02-09T03:38:48.3Z,1,REGULAR,foul,personal,[],1631303,,,1610612765,30,22,2024-02-09T03:38:58Z,1580000,False,,,0,,J. Minaya personal FOUL (1 PF),"[1631303, 1631093]",1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,204058.0,1.0,0.0,Ivey,1631093.0,,,,,,
166,PT00M14.60S,2024-02-09T03:39:00.0Z,1,REGULAR,substitution,out,[],1631197,,,1610612765,30,22,2024-02-09T03:39:11Z,1600000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M14.60S,2024-02-09T03:39:00.0Z,1,REGULAR,substitution,in,[],1630595,,,1610612765,30,22,2024-02-09T03:39:11Z,1610000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M04.60S,2024-02-09T03:39:25.4Z,1,REGULAR,3pt,Jump Shot,[],1631093,73.53810775295663,84.55882352941177,1610612765,30,25,2024-02-09T03:39:29Z,1620000,False,173.0,196.0,1,right,J. Ivey 26' 3PT  (8 PTS) (M. Sasser 3 AST),"[1631093, 1631204]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,,,,,,,8.0,M. Sasser,1631204.0,3.0,,
170,PT00M00.00S,2024-02-09T03:39:35.5Z,1,REGULAR,3pt,Jump Shot,[],1630204,30.042706964520367,30.392156862745097,1610612757,30,25,2024-02-09T03:39:52Z,1640000,False,98.0,230.0,1,left,MISS A. Hagans 24' pullup 3PT,[1630204],1610612757.0,POR,pullup,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2024-02-09T03:39:35.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,25,2024-02-09T03:39:46Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2024-02-09T03:39:38.7Z,1,REGULAR,period,end,[],0,,,1610612757,30,25,2024-02-09T03:39:38Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-02-09T03:42:13.6Z,2,REGULAR,period,start,[],0,,,1610612757,30,25,2024-02-09T03:42:13Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M47.00S,2024-02-09T03:42:26.6Z,2,REGULAR,2pt,Jump Shot,[],203924,23.209592641261498,30.637254901960787,1610612757,30,25,2024-02-09T03:42:30Z,1680000,False,97.0,166.0,1,left,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,19.19,Missed,,,,,,,,,,,,,,,,,,
175,PT11M44.00S,2024-02-09T03:42:29.6Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,30,25,2024-02-09T03:42:30Z,1690000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT11M26.00S,2024-02-09T03:42:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,90.62089356110381,43.627450980392155,1610612765,30,25,2024-02-09T03:42:51Z,1700000,False,-32.0,36.0,1,right,MISS J. Ivey driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
177,PT11M24.00S,2024-02-09T03:42:48.0Z,2,REGULAR,rebound,defensive,[],1631303,,,1610612757,30,25,2024-02-09T03:42:48Z,1710000,False,,,0,,J. Minaya REBOUND (Off:0 Def:1),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,In The Paint (Non-RA),0-8 Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
