actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-29T02:11:56.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-29T02:11:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-29T02:11:59.4Z,1,REGULAR,jumpball,recovered,[],1630245,,,1610612741,0,0,2024-01-29T02:11:59Z,40000,False,,,0,,Jump Ball N. Vucevic vs. D. Ayton: Tip to A. Dosunmu,"[1630245, 202696, 1629028]",1610612741.0,CHI,startperiod,A. Dosunmu,1630245.0,Dosunmu,A. Dosunmu,Vucevic,202696.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M54.00S,2024-01-29T02:12:00.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630245,93.38042049934296,54.65686274509803,1610612741,0,2,2024-01-29T02:12:09Z,70000,False,23.0,10.0,1,right,A. Dosunmu driving DUNK (2 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2024-01-29T02:12:22.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.783837056504599,50.73529411764706,1610612757,2,2,2024-01-29T02:12:28Z,80000,False,-4.0,11.0,1,left,D. Ayton alley-oop DUNK (2 PTS) (A. Simons 1 AST),"[1629028, 1629014]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
10,PT11M15.00S,2024-01-29T02:12:39.7Z,1,REGULAR,3pt,Jump Shot,[],1627936,80.3712220762155,92.40196078431373,1610612741,2,5,2024-01-29T02:12:46Z,100000,False,212.0,132.0,1,right,A. Caruso 24' 3PT  (3 PTS) (C. White 1 AST),"[1627936, 1629632]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.97,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
12,PT10M48.00S,2024-01-29T02:13:06.6Z,1,REGULAR,2pt,Jump Shot,[],203924,6.1268068331143235,19.362745098039216,1610612757,4,5,2024-01-29T02:13:11Z,120000,False,153.0,5.0,1,left,J. Grant 15' pullup Jump Shot (2 PTS) (D. Ayton 1 AST),"[203924, 1629028]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,15.33,Made,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
14,PT10M37.00S,2024-01-29T02:13:18.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.19776609724047,53.92156862745098,1610612741,4,7,2024-01-29T02:13:26Z,140000,False,20.0,21.0,1,right,A. Dosunmu driving finger roll Layup (4 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M13.00S,2024-01-29T02:13:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.1268068331143235,55.392156862745104,1610612757,4,7,2024-01-29T02:13:46Z,150000,False,-27.0,5.0,1,left,MISS J. Grant driving reverse Layup,[203924],1610612757.0,POR,driving reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
16,PT10M10.00S,2024-01-29T02:13:44.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,4,7,2024-01-29T02:13:46Z,160000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M08.00S,2024-01-29T02:13:47.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,91.80354796320631,53.18627450980392,1610612741,4,9,2024-01-29T02:14:41Z,170000,False,16.0,25.0,1,right,A. Dosunmu running Layup (6 PTS) (A. Caruso 1 AST),"[1630245, 1627936]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.92,Made,6.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
18,PT09M53.00S,2024-01-29T02:14:01.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,32.40801576872536,25.98039215686275,1610612757,4,9,2024-01-29T02:14:21Z,180000,False,120.0,252.0,1,left,MISS M. Brogdon 27' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,27.92,Missed,,,,,,,,,,,,,,,,,,
19,PT09M53.00S,2024-01-29T02:14:01.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,4,9,2024-01-29T02:14:21Z,190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
