actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-20T03:11:38.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-20T03:11:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-20T03:11:40.8Z,1,REGULAR,jumpball,recovered,[],1629680,,,1610612757,0,0,2024-01-20T03:11:40Z,40000,False,,,0,,Jump Ball D. Ayton vs. M. Turner: Tip to M. Thybulle,"[1629680, 1629028, 1626167]",1610612757.0,POR,startperiod,M. Thybulle,1629680.0,Thybulle,M. Thybulle,Ayton,1629028.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-20T03:11:53.7Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,0,0,2024-01-20T03:12:00Z,70000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1627783]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,1.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2024-01-20T03:11:53.7Z,1,REGULAR,steal,,[],1627783,,,1610612754,0,0,2024-01-20T03:13:26Z,80000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
9,PT11M38.00S,2024-01-20T03:11:59.1Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,0,0,2024-01-20T03:12:07Z,90000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 203924]",1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,1.0,Grant,203924.0,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2024-01-20T03:11:59.1Z,1,REGULAR,steal,,[],203924,,,1610612757,0,0,2024-01-20T03:12:01Z,100000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M25.00S,2024-01-20T03:12:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629028,92.82194480946123,47.79411764705882,1610612757,2,0,2024-01-20T03:12:17Z,110000,False,-11.0,15.0,1,right,D. Ayton cutting Layup (2 PTS) (J. Walker 1 AST),"[1629028, 1631133]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,1.86,Made,2.0,J. Walker,1631133.0,1.0,,,,,,,,,,,
13,PT11M03.00S,2024-01-20T03:12:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,35.00328515111694,68.38235294117646,1610612754,2,3,2024-01-20T03:12:41Z,130000,False,-92.0,277.0,1,left,T. Haliburton 29' 3PT  (3 PTS) (B. Hield 1 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,29.14,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,
15,PT10M44.00S,2024-01-20T03:12:53.0Z,1,REGULAR,3pt,Jump Shot,[],1627763,64.70105124835743,56.61764705882353,1610612757,2,3,2024-01-20T03:13:00Z,150000,False,33.0,279.0,1,right,MISS M. Brogdon 28' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,28.13,Missed,,,,,,,,,,,,,,,
16,PT10M39.00S,2024-01-20T03:12:58.0Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,2,3,2024-01-20T03:13:00Z,160000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,15.0,1.0,0.0,1.0,,,,,,,
17,PT10M38.00S,2024-01-20T03:12:59.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,83.09789750328515,47.30392156862745,1610612757,4,3,2024-01-20T03:14:27Z,170000,False,-13.0,106.0,1,right,D. Ayton 10' Jump Shot (4 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,10.73,Made,4.0,,,,,,,,,,,,,,
18,PT10M29.00S,2024-01-20T03:13:08.0Z,1,REGULAR,3pt,Jump Shot,[],1630174,27.38173455978975,16.666666666666657,1610612754,4,6,2024-01-20T03:13:14Z,180000,False,167.0,205.0,1,left,A. Nesmith 26' 3PT pullup (3 PTS) (B. Hield 2 AST),"[1630174, 1627741]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,26.41,Made,3.0,B. Hield,1627741.0,2.0,,,,,,,,,,,
20,PT10M08.00S,2024-01-20T03:13:29.0Z,1,REGULAR,2pt,Jump Shot,[],203924,80.07555847568989,26.960784313725497,1610612757,4,6,2024-01-20T03:13:38Z,200000,False,-115.0,135.0,1,right,MISS J. Grant 17' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,17.73,Missed,,,,,,,,,,,,,,,
21,PT10M04.00S,2024-01-20T03:13:33.0Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,4,6,2024-01-20T03:13:34Z,210000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,
22,PT09M50.00S,2024-01-20T03:13:49.1Z,1,REGULAR,foul,offensive,[],1627783,,,1610612754,4,6,2024-01-20T03:13:59Z,220000,False,,,0,,P. Siakam charge offensive FOUL (1 PF),"[1627783, 203924]",1610612754.0,IND,charge,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1626302.0,1.0,0.0,Grant,203924.0,,
24,PT09M50.00S,2024-01-20T03:13:49.1Z,1,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,4,6,2024-01-20T03:13:49Z,240000,False,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,1626302.0,,,,,,
25,PT09M29.00S,2024-01-20T03:14:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612757,4,6,2024-01-20T03:14:38Z,250000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Grant 2 FT),"[1626167, 203924]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627524.0,1.0,0.0,Grant,203924.0,,
27,PT09M29.00S,2024-01-20T03:14:56.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,5,6,2024-01-20T03:14:56Z,270000,False,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
28,PT09M29.00S,2024-01-20T03:15:15.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,5,6,2024-01-20T03:15:15Z,280000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
29,PT09M25.00S,2024-01-20T03:15:18.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,5,6,2024-01-20T03:15:18Z,290000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
