actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-01T03:14:30.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-01T03:14:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-01T03:14:33.1Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2024-02-01T03:14:33Z,40000,False,,,0,,Jump Ball D. Ayton vs. B. Lopez: Tip to J. Grant,"[203924, 1629028, 201572]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Ayton,1629028.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-02-01T03:14:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,27.677398160315374,81.61764705882352,1610612757,0,0,2024-02-01T03:14:50Z,70000,False,-158.0,208.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-02-01T03:14:48.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2024-02-01T03:14:50Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2024-02-01T03:14:53.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203507,75.24638633377135,39.46078431372549,1610612749,0,0,2024-02-01T03:15:02Z,90000,False,-53.0,180.0,1,right,MISS G. Antetokounmpo 18' running pullup Shot,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,18.77,Missed,,,,,,,,,,,,,,,,,,
10,PT11M33.00S,2024-02-01T03:14:56.8Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,0,0,2024-02-01T03:15:02Z,100000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M22.00S,2024-02-01T03:15:07.2Z,1,REGULAR,2pt,Jump Shot,[],1627763,17.821944809461236,22.54901960784314,1610612757,2,0,2024-02-01T03:15:10Z,110000,False,137.0,115.0,1,left,M. Brogdon 17' pullup Jump Shot (2 PTS) (J. Walker 1 AST),"[1627763, 1631133]",1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,17.91,Made,,,,,2.0,J. Walker,1631133.0,1.0,,,,,,,,,,
12,PT11M09.00S,2024-02-01T03:15:20.1Z,1,REGULAR,3pt,Jump Shot,[],203081,66.96780551905388,19.852941176470587,1610612749,2,0,2024-02-01T03:15:23Z,120000,False,-151.0,258.0,1,right,MISS D. Lillard 29' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.88,Missed,,,,,,,,,,,,,,,,,,
13,PT11M08.00S,2024-02-01T03:15:21.1Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,2,0,2024-02-01T03:15:23Z,130000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M56.00S,2024-02-01T03:15:33.7Z,1,REGULAR,3pt,Jump Shot,[],1631133,6.652431011826544,2.2058823529411766,1610612757,5,0,2024-02-01T03:15:37Z,140000,False,239.0,10.0,1,left,J. Walker 3PT  (3 PTS) (J. Grant 1 AST),"[1631133, 203924]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,23.92,Made,,,,,3.0,J. Grant,203924.0,1.0,,,,,,,,,,
16,PT10M44.00S,2024-02-01T03:15:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.69448094612353,45.34313725490196,1610612749,5,2,2024-02-01T03:15:52Z,160000,False,-23.0,-3.0,1,right,D. Lillard driving Layup (2 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M31.00S,2024-02-01T03:15:58.5Z,1,REGULAR,2pt,Jump Shot,[],1629028,23.078186596583443,29.65686274509804,1610612757,5,2,2024-02-01T03:16:01Z,170000,False,102.0,164.0,1,left,MISS D. Ayton 19' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,19.33,Missed,,,,,,,,,,,,,,,,,,
18,PT10M30.00S,2024-02-01T03:15:59.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,5,2,2024-02-01T03:16:01Z,180000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M25.00S,2024-02-01T03:16:05.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203081,61.58015768725361,22.30392156862745,1610612749,5,2,2024-02-01T03:16:10Z,190000,False,-138.0,309.0,1,right,MISS D. Lillard 33' running pullup 3PT,[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,33.83,Missed,,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2024-02-01T03:16:08.4Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,5,2,2024-02-01T03:16:10Z,200000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M10.00S,2024-02-01T03:16:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,15.588042049934298,53.67647058823529,1610612757,7,2,2024-02-01T03:16:24Z,210000,False,-18.0,94.0,1,left,D. Ayton 9' turnaround fadeaway Jump Shot (2 PTS) (J. Grant 2 AST),"[1629028, 203924]",1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,,,,,2.0,J. Grant,203924.0,2.0,,,,,,,,,,
24,PT09M57.00S,2024-02-01T03:16:35.5Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612749,7,2,2024-02-01T03:16:56Z,230000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629028, 203507]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
