actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M36.00S,2024-04-12T02:14:49.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,3,0,2024-04-12T02:14:51Z,170000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,
18,PT10M36.00S,2024-04-12T02:14:50.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631133,6.915243101182654,54.90196078431373,1610612757,5,0,2024-04-12T02:15:04Z,180000,False,-25.0,13.0,1,left,J. Walker DUNK (2 PTS) (D. Ayton 1 AST),"[1631133, 1629028]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.75,Made,2.0,,,,,,,,D. Ayton,1629028.0,1.0,,,,,,,
20,PT10M13.00S,2024-04-12T02:15:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612744,5,0,2024-04-12T02:15:25Z,200000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1641712, 203952]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Wiggins,203952.0,,
22,PT10M13.00S,2024-04-12T02:15:41.1Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,5,1,2024-04-12T02:15:41Z,220000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
23,PT10M13.00S,2024-04-12T02:15:58.6Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,5,2,2024-04-12T02:15:58Z,230000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2024-04-12T02:16:17.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,9.543363994743759,76.47058823529412,1610612757,5,2,2024-04-12T02:16:21Z,240000,False,-132.0,37.0,1,left,MISS D. Ayton 13' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,13.75,Missed,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2024-04-12T02:16:20.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,5,2,2024-04-12T02:16:21Z,250000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,
26,PT09M47.00S,2024-04-12T02:16:26.3Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612744,5,2,2024-04-12T02:16:29Z,260000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630703]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Henderson,1630703.0,,,,,,,,,,
27,PT09M47.00S,2024-04-12T02:16:26.3Z,1,REGULAR,steal,,[],1630703,,,1610612757,5,2,2024-04-12T02:16:28Z,270000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
29,PT09M34.00S,2024-04-12T02:16:59.3Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,5,2,2024-04-12T02:17:04Z,290000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 1631218]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Jackson-Davis,1631218.0,,,,,,,,,,
30,PT09M34.00S,2024-04-12T02:16:59.3Z,1,REGULAR,steal,,[],1631218,,,1610612744,5,2,2024-04-12T02:17:01Z,300000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
31,PT09M30.00S,2024-04-12T02:17:06.6Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,5,2,2024-04-12T02:17:16Z,310000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,1628159.0,,,,,,
32,PT09M16.00S,2024-04-12T02:17:28.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,23.866622864651774,56.372549019607845,1610612757,5,2,2024-04-12T02:17:31Z,320000,False,-32.0,172.0,1,left,MISS D. Ayton 17' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,17.47,Missed,,,,,,,,,,,,,,,,,,
33,PT09M13.00S,2024-04-12T02:17:31.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,5,2,2024-04-12T02:17:31Z,330000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT09M06.00S,2024-04-12T02:17:37.3Z,1,REGULAR,3pt,Jump Shot,[],201939,70.12155059132719,11.27450980392157,1610612744,5,2,2024-04-12T02:17:43Z,340000,False,-194.0,228.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,29.94,Missed,,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2024-04-12T02:17:39.3Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,5,2,2024-04-12T02:17:43Z,350000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,
36,PT08M54.00S,2024-04-12T02:17:50.7Z,1,REGULAR,2pt,Layup,[],1631133,6.783837056504599,66.42156862745098,1610612757,5,2,2024-04-12T02:17:55Z,360000,False,-82.0,11.0,1,left,MISS J. Walker 8' driving Layup - blocked,"[1631133, 1631218]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,8.29,Missed,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
37,PT08M54.00S,2024-04-12T02:17:50.7Z,1,REGULAR,block,,[],1631218,,,1610612757,5,2,2024-04-12T02:17:53Z,370000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2024-04-12T02:17:53.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,5,2,2024-04-12T02:17:55Z,380000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,
39,PT08M41.00S,2024-04-12T02:18:04.6Z,1,REGULAR,turnover,traveling,[],203952,,,1610612744,5,2,2024-04-12T02:18:10Z,390000,False,,,0,,A. Wiggins traveling TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,,1627541.0,,,,,,
40,PT08M29.00S,2024-04-12T02:18:25.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,9.280551905387648,73.2843137254902,1610612757,5,2,2024-04-12T02:18:29Z,400000,False,-116.0,35.0,1,left,MISS D. Ayton 12' turnaround Shot,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
41,PT08M26.00S,2024-04-12T02:18:28.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,5,2,2024-04-12T02:18:29Z,410000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT08M21.00S,2024-04-12T02:18:33.6Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,5,2,2024-04-12T02:18:38Z,420000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 1629028]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,Ayton,1629028.0,,,,,,,,,,
43,PT08M21.00S,2024-04-12T02:18:33.6Z,1,REGULAR,steal,,[],1629028,,,1610612757,5,2,2024-04-12T02:19:08Z,430000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2024-04-12T02:18:39.4Z,1,REGULAR,foul,personal,['2freethrow'],101108,,,1610612757,5,2,2024-04-12T02:18:46Z,440000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Henderson 2 FT),"[101108, 1630703]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1627541.0,1.0,0.0,Henderson,1630703.0,,
46,PT08M18.00S,2024-04-12T02:19:10.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630703,,,1610612757,6,2,2024-04-12T02:19:48Z,460000,False,,,0,,S. Henderson Free Throw 1 of 2 (4 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
47,PT08M18.00S,2024-04-12T02:19:10.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630703,,,1610612757,7,2,2024-04-12T02:19:48Z,470000,False,,,0,,S. Henderson Free Throw 2 of 2 (5 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
48,PT08M04.00S,2024-04-12T02:19:39.2Z,1,REGULAR,3pt,Jump Shot,[],201939,65.25952693823915,46.81372549019608,1610612744,7,5,2024-04-12T02:19:43Z,480000,False,-16.0,274.0,1,right,S. Curry 27' 3PT  (3 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.46,Made,3.0,,,,,,,,A. Wiggins,203952.0,1.0,,,,,,,
50,PT07M45.00S,2024-04-12T02:19:57.0Z,1,REGULAR,3pt,Jump Shot,[],1641712,27.54599211563732,17.892156862745097,1610612757,7,5,2024-04-12T02:20:01Z,500000,False,161.0,206.0,1,left,MISS R. Rupert 26' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
51,PT07M42.00S,2024-04-12T02:20:00.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,7,5,2024-04-12T02:20:01Z,510000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,
52,PT07M32.00S,2024-04-12T02:20:11.0Z,1,REGULAR,3pt,Jump Shot,[],201939,81.15965834428384,92.15686274509804,1610612744,7,5,2024-04-12T02:20:16Z,520000,False,211.0,125.0,1,right,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
53,PT07M28.00S,2024-04-12T02:20:15.0Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,7,5,2024-04-12T02:20:16Z,530000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,
54,PT07M22.00S,2024-04-12T02:20:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,17.69053876478318,36.27450980392157,1610612757,7,5,2024-04-12T02:20:24Z,540000,False,69.0,114.0,1,left,MISS D. Ayton 13' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,13.29,Missed,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2024-04-12T02:20:23.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,7,5,2024-04-12T02:20:24Z,550000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,
56,PT07M13.00S,2024-04-12T02:20:29.5Z,1,REGULAR,3pt,Jump Shot,[],203952,67.88764783180025,68.38235294117648,1610612744,7,8,2024-04-12T02:20:34Z,560000,False,92.0,249.0,1,right,A. Wiggins 26' 3PT  (5 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.58,Made,5.0,,,,,,,,S. Curry,201939.0,1.0,,,,,,,
58,PT06M57.00S,2024-04-12T02:20:45.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631200,12.434296977660972,50.73529411764706,1610612757,9,8,2024-04-12T02:20:54Z,580000,False,-4.0,64.0,1,left,K. Murray 6' turnaround Hook (2 PTS) (S. Henderson 1 AST),"[1631200, 1630703]",1610612757.0,POR,turnaround,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,2.0,,,,,,,,S. Henderson,1630703.0,1.0,,,,,,,
61,PT06M48.00S,2024-04-12T02:21:06.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,8,2024-04-12T02:21:08Z,610000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M48.00S,2024-04-12T02:21:13.8Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,9,8,2024-04-12T02:23:53Z,620000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M48.00S,2024-04-12T02:21:13.8Z,1,REGULAR,substitution,out,[],101108,,,1610612744,9,8,2024-04-12T02:23:53Z,630000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2024-04-12T02:21:13.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,9,8,2024-04-12T02:23:53Z,640000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2024-04-12T02:21:13.8Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,9,8,2024-04-12T02:23:53Z,650000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M39.00S,2024-04-12T02:24:21.9Z,1,REGULAR,3pt,Jump Shot,[],203952,89.83245729303549,4.411764705882353,1610612744,9,8,2024-04-12T02:24:26Z,660000,False,-228.0,43.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2024-04-12T02:24:25.9Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,9,8,2024-04-12T02:24:26Z,670000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,
68,PT06M22.00S,2024-04-12T02:24:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,29.517082785808146,75.73529411764706,1610612757,12,8,2024-04-12T02:24:43Z,680000,False,-129.0,225.0,1,left,S. Henderson 25' 3PT step back (8 PTS),[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.92,Made,8.0,,,,,,,,,,,,,,,,,
69,PT06M09.00S,2024-04-12T02:24:51.6Z,1,REGULAR,2pt,Jump Shot,[],1630541,90.48948751642575,16.911764705882355,1610612744,12,10,2024-04-12T02:25:52Z,690000,False,-165.0,37.0,1,right,M. Moody 16' step back Jump Shot (2 PTS),[1630541],1610612744.0,GSW,step back,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left,16.95,Made,2.0,,,,,,,,,,,,,,,,,
70,PT05M51.00S,2024-04-12T02:25:09.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,14.931011826544022,43.872549019607845,1610612757,12,10,2024-04-12T02:26:28Z,700000,False,31.0,88.0,1,left,MISS D. Ayton 9' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.31,Missed,,,,,,,,,,,,,,,,,,
71,PT05M48.00S,2024-04-12T02:25:12.3Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,12,10,2024-04-12T02:25:14Z,710000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,
72,PT05M42.00S,2024-04-12T02:25:20.2Z,1,REGULAR,foul,personal,[],1631200,,,1610612744,12,10,2024-04-12T02:25:32Z,720000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631200, 203952]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628159.0,1.0,0.0,Wiggins,203952.0,,
74,PT05M36.00S,2024-04-12T02:25:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,91.27792378449409,46.81372549019608,1610612744,12,10,2024-04-12T02:25:47Z,740000,False,-16.0,29.0,1,right,MISS A. Wiggins cutting Layup,[203952],1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
75,PT05M35.00S,2024-04-12T02:25:44.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,12,10,2024-04-12T02:25:47Z,750000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,
76,PT05M19.00S,2024-04-12T02:26:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,9.806176084099869,46.07843137254902,1610612757,12,10,2024-04-12T02:26:06Z,760000,False,20.0,40.0,1,left,MISS J. Walker driving finger roll Layup,[1631133],1610612757.0,POR,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
77,PT05M17.00S,2024-04-12T02:26:03.1Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612757,12,10,2024-04-12T02:26:06Z,770000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,76.0,3.0,2.0,1.0,,,,,,,,,,,,,
78,PT05M17.00S,2024-04-12T02:26:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,9.411957950065702,47.30392156862745,1610612757,12,10,2024-04-12T02:26:11Z,780000,False,13.0,36.0,1,left,MISS J. Walker putback Layup - blocked,"[1631133, 201939]",1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Curry,201939.0
79,PT05M17.00S,2024-04-12T02:26:03.7Z,1,REGULAR,block,,[],201939,,,1610612757,12,10,2024-04-12T02:26:06Z,790000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT05M17.00S,2024-04-12T02:26:03.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,12,10,2024-04-12T02:26:11Z,800000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,
