actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-15T02:11:21.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-15T02:11:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-15T02:11:24.7Z,1,REGULAR,jumpball,recovered,[],1630703,,,1610612757,0,0,2024-03-15T02:11:24Z,40000,False,,,0,,Jump Ball D. Ayton vs. I. Hartenstein: Tip to S. Henderson,"[1630703, 1629028, 1628392]",1610612757.0,POR,startperiod,S. Henderson,1630703.0,Henderson,S. Henderson,Ayton,1629028.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-03-15T02:11:37.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,77.7431011826544,47.794117647058826,1610612757,2,0,2024-03-15T02:11:43Z,70000,False,-11.0,157.0,1,right,D. Ayton 15' Jump Shot (2 PTS) (S. Henderson 1 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.71,Made,2.0,S. Henderson,1630703.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-03-15T02:12:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628973,12.302890932982917,24.264705882352942,1610612752,2,2,2024-03-15T02:13:05Z,90000,False,129.0,63.0,1,left,J. Brunson 14' step back Jump Shot (2 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.33,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M04.00S,2024-03-15T02:12:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.59198423127464,44.6078431372549,1610612757,4,2,2024-03-15T02:15:39Z,100000,False,-27.0,17.0,1,right,S. Henderson driving finger roll Layup (2 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.2,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M46.00S,2024-03-15T02:12:34.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,25.57490144546649,16.42156862745098,1610612752,4,5,2024-03-15T02:12:39Z,120000,False,168.0,188.0,1,left,J. Brunson 25' 3PT  (5 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.2,Made,5.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
14,PT10M30.00S,2024-03-15T02:12:50.3Z,1,REGULAR,3pt,Jump Shot,[],1630625,74.06373193166885,79.41176470588235,1610612757,7,5,2024-03-15T02:12:55Z,140000,False,147.0,191.0,1,right,D. Banton 24' 3PT  (3 PTS) (S. Henderson 2 AST),"[1630625, 1630703]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,24.13,Made,3.0,S. Henderson,1630703.0,2.0,,,,,,,,,,,,,,
16,PT10M07.00S,2024-03-15T02:13:13.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,16.113666228646515,3.9215686274509802,1610612752,7,5,2024-03-15T02:13:17Z,160000,False,230.0,99.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
17,PT10M05.00S,2024-03-15T02:13:15.1Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,7,5,2024-03-15T02:13:17Z,170000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M02.00S,2024-03-15T02:13:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612757,7,5,2024-03-15T02:13:28Z,180000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Henderson 2 FT),"[1628404, 1630703]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Henderson,1630703.0,,,,,
20,PT10M02.00S,2024-03-15T02:13:43.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,8,5,2024-03-15T02:14:00Z,200000,False,,,0,,S. Henderson Free Throw 1 of 2 (3 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
21,PT10M02.00S,2024-03-15T02:13:43.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,8,5,2024-03-15T02:14:00Z,210000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT09M59.00S,2024-03-15T02:13:46.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,8,5,2024-03-15T02:14:00Z,220000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M46.00S,2024-03-15T02:14:12.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,33.85348226018397,37.745098039215684,1610612752,8,5,2024-03-15T02:14:16Z,230000,False,61.0,266.0,1,left,MISS J. Brunson 27' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
24,PT09M43.00S,2024-03-15T02:14:15.2Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,8,5,2024-03-15T02:14:16Z,240000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
25,PT09M35.00S,2024-03-15T02:14:22.8Z,1,REGULAR,2pt,Jump Shot,[],1630703,76.95466491458606,69.85294117647058,1610612757,8,5,2024-03-15T02:19:04Z,250000,False,99.0,164.0,1,right,MISS S. Henderson 19' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,19.18,Missed,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2024-03-15T02:14:25.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,8,5,2024-03-15T02:14:27Z,260000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M32.00S,2024-03-15T02:14:26.4Z,1,REGULAR,turnover,lost ball,[],1628384,,,1610612752,8,5,2024-03-15T02:14:32Z,270000,False,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1630625]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Banton,1630625.0,,
28,PT09M32.00S,2024-03-15T02:14:26.4Z,1,REGULAR,steal,,[],1630625,,,1610612757,8,5,2024-03-15T02:14:29Z,280000,False,,,0,,D. Banton STEAL (1 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
