actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT03M53.00S,2024-04-13T02:26:59.3Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,19,15,2024-04-13T02:27:04Z,860000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M53.00S,2024-04-13T02:26:59.3Z,1,REGULAR,substitution,in,[],1631303,,,1610612745,19,15,2024-04-13T02:27:04Z,870000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M53.00S,2024-04-13T02:26:59.3Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,19,15,2024-04-13T02:27:04Z,880000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M37.00S,2024-04-13T02:27:27.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,68.54467805519053,32.35294117647059,1610612745,19,15,2024-04-13T02:27:31Z,890000,False,-88.0,243.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
92,PT03M35.00S,2024-04-13T02:27:29.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,19,15,2024-04-13T02:27:31Z,900000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,
93,PT03M24.00S,2024-04-13T02:27:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,11.514454664914586,61.274509803921575,1610612757,19,15,2024-04-13T02:27:44Z,910000,False,-56.0,56.0,1,left,MISS D. Banton 7' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
94,PT03M22.00S,2024-04-13T02:27:42.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,19,15,2024-04-13T02:27:44Z,920000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,
95,PT03M16.00S,2024-04-13T02:27:48.5Z,1,REGULAR,3pt,Jump Shot,[],1641715,66.5735873850197,55.392156862745104,1610612745,19,18,2024-04-13T02:27:54Z,930000,False,27.0,262.0,1,right,C. Whitmore 26' 3PT  (3 PTS) (J. Green 1 AST),"[1641715, 1630224]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,26.31,Made,3.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
97,PT02M58.00S,2024-04-13T02:28:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,10.068988173455978,44.6078431372549,1610612757,19,18,2024-04-13T02:28:17Z,950000,False,27.0,42.0,1,left,MISS J. Walker driving Layup,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
98,PT02M56.00S,2024-04-13T02:28:08.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,19,18,2024-04-13T02:28:17Z,960000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,
99,PT02M55.00S,2024-04-13T02:28:15.9Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,19,18,2024-04-13T02:32:51Z,970000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,,,,,,202041.0,,,,
100,PT02M55.00S,2024-04-13T02:28:22.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,19,18,2024-04-13T02:28:22Z,980000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,19,18,2024-04-13T02:31:03Z,990000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,19,18,2024-04-13T02:31:03Z,1000000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,out,[],1629111,,,1610612757,19,18,2024-04-13T02:31:03Z,1010000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,19,18,2024-04-13T02:31:03Z,1020000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,19,18,2024-04-13T02:31:03Z,1030000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M55.00S,2024-04-13T02:30:40.2Z,1,REGULAR,substitution,in,[],1631095,,,1610612757,19,18,2024-04-13T02:31:03Z,1040000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M34.00S,2024-04-13T02:31:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,8.360709592641262,45.09803921568628,1610612757,21,18,2024-04-13T02:31:38Z,1050000,False,25.0,26.0,1,left,J. Walker driving Layup (9 PTS),[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.58,Made,9.0,,,,,,,,,,,,,,,,,
108,PT02M14.00S,2024-04-13T02:31:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.62089356110381,47.05882352941176,1610612745,21,18,2024-04-13T02:31:59Z,1060000,False,-15.0,36.0,1,right,MISS J. Green driving finger roll Layup - blocked,"[1630224, 1641871]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,Reath,1641871.0,,,,,,,,,
109,PT02M14.00S,2024-04-13T02:31:53.7Z,1,REGULAR,block,,[],1641871,,,1610612745,21,18,2024-04-13T02:31:57Z,1070000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT02M10.00S,2024-04-13T02:31:57.7Z,1,REGULAR,rebound,defensive,[],1631303,,,1610612757,21,18,2024-04-13T02:31:59Z,1080000,False,,,0,,J. Minaya REBOUND (Off:0 Def:1),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,
111,PT02M03.00S,2024-04-13T02:32:08.1Z,1,REGULAR,foul,personal,[],1641715,,,1610612757,21,18,2024-04-13T02:32:15Z,1090000,False,,,0,,C. Whitmore personal FOUL (1 PF),"[1641715, 1630625]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Banton,1630625.0
113,PT01M50.00S,2024-04-13T02:32:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.835085413929041,57.59803921568627,1610612757,21,18,2024-04-13T02:32:38Z,1110000,False,-38.0,21.0,1,left,MISS D. Banton driving finger roll Layup,[1630625],1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
114,PT01M48.00S,2024-04-13T02:32:36.4Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,21,18,2024-04-13T02:32:38Z,1120000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,
115,PT01M46.00S,2024-04-13T02:32:38.7Z,1,REGULAR,turnover,lost ball,[],1641715,,,1610612745,21,18,2024-04-13T02:32:42Z,1130000,False,,,0,,C. Whitmore lost ball TURNOVER (1 TO),"[1641715, 1641712]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Rupert,1641712.0,,,,,,,,,,,
116,PT01M46.00S,2024-04-13T02:32:38.7Z,1,REGULAR,steal,,[],1641712,,,1610612757,21,18,2024-04-13T02:32:40Z,1140000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
117,PT01M27.00S,2024-04-13T02:32:57.7Z,1,REGULAR,turnover,bad pass,[],1631133,,,1610612757,21,18,2024-04-13T02:33:11Z,1150000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1631133, 1641715]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Whitmore,1641715.0,,,,,,,,,,,
118,PT01M27.00S,2024-04-13T02:32:57.7Z,1,REGULAR,steal,,[],1641715,,,1610612745,21,18,2024-04-13T02:43:30Z,1160000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT01M19.00S,2024-04-13T02:33:05.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641715,86.41590013140605,53.431372549019606,1610612745,21,18,2024-04-13T02:42:54Z,1170000,False,17.0,75.0,1,right,MISS C. Whitmore 7' running Layup,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
120,PT01M17.00S,2024-04-13T02:33:07.5Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,21,18,2024-04-13T02:42:54Z,1180000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,119.0,1.0,0.0,1.0,,,,,
121,PT01M15.00S,2024-04-13T02:33:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,85.10183968462549,38.970588235294116,1610612745,21,18,2024-04-13T02:44:02Z,1190000,False,-55.0,88.0,1,right,MISS J. Smith Jr. 10' putback Layup - blocked,"[1631095, 1630625]",1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.34,Missed,,,,,,,,Banton,1630625.0,,,,,,,,,
122,PT01M15.00S,2024-04-13T02:33:09.5Z,1,REGULAR,block,,[],1630625,,,1610612745,21,18,2024-04-13T02:33:12Z,1200000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
123,PT01M12.00S,2024-04-13T02:33:12.5Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,21,18,2024-04-13T02:33:26Z,1210000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,
124,PT01M10.00S,2024-04-13T02:33:14.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641712,25.312089356110377,15.196078431372548,1610612757,24,18,2024-04-13T02:44:46Z,1220000,False,174.0,185.0,1,left,R. Rupert 25' 3PT running (3 PTS) (J. Minaya 1 AST),"[1641712, 1631303]",1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.43,Made,3.0,J. Minaya,1631303.0,1.0,,,,,,,,,,,,,,
126,PT00M53.40S,2024-04-13T02:33:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,90.88370565045992,45.34313725490196,1610612745,24,20,2024-04-13T02:33:37Z,1240000,False,-23.0,33.0,1,right,A. Holiday driving Layup (2 PTS),[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,4.06,Made,2.0,,,,,,,,,,,,,,,,,
127,PT00M33.30S,2024-04-13T02:33:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630625,33.98488830486202,38.48039215686275,1610612757,24,20,2024-04-13T02:33:59Z,1250000,False,58.0,267.0,1,left,MISS D. Banton 27' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
128,PT00M31.50S,2024-04-13T02:33:57.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,24,20,2024-04-13T02:33:59Z,1260000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,127.0,3.0,3.0,0.0,,,,,
129,PT00M18.80S,2024-04-13T02:34:09.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,67.49342969776609,61.029411764705884,1610612745,24,23,2024-04-13T02:34:13Z,1270000,False,55.0,253.0,1,right,J. Green 25' 3PT pullup (8 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.9,Made,8.0,,,,,,,,,,,,,,,,,
130,PT00M04.30S,2024-04-13T02:34:28.7Z,1,REGULAR,3pt,Jump Shot,[],1641712,28.991458607095925,76.22549019607843,1610612757,24,23,2024-04-13T02:46:08Z,1280000,False,-131.0,220.0,1,left,MISS R. Rupert 25' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
131,PT00M01.10S,2024-04-13T02:34:31.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,24,23,2024-04-13T02:34:38Z,1290000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,130.0,3.0,3.0,0.0,,,,,
132,PT00M00.40S,2024-04-13T02:34:40.2Z,1,REGULAR,3pt,Jump Shot,[],201145,29.77989487516426,80.3921568627451,1610612745,24,23,2024-04-13T02:46:16Z,1300000,False,152.0,608.0,1,right,MISS J. Green 62' floating 3PT,[201145],1610612745.0,HOU,floating,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,62.63,Missed,,,,,,,,,,,,,,,,,,
133,PT00M00.10S,2024-04-13T02:34:40.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,23,2024-04-13T02:35:08Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,132.0,,,,,,,,
134,PT00M00.00S,2024-04-13T02:35:12.3Z,1,REGULAR,period,end,[],0,,,1610612745,24,23,2024-04-13T02:35:12Z,1320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,out,['startperiod'],1631133,,,1610612745,24,23,2024-04-13T02:37:08Z,1330000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,24,23,2024-04-13T02:37:08Z,1340000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,out,['startperiod'],1631095,,,1610612745,24,23,2024-04-13T02:37:08Z,1350000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,in,['startperiod'],1631200,,,1610612745,24,23,2024-04-13T02:37:08Z,1360000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612745,24,23,2024-04-13T02:37:08Z,1370000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-04-13T02:36:40.5Z,2,REGULAR,substitution,in,['startperiod'],1641708,,,1610612745,24,23,2024-04-13T02:37:08Z,1380000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-04-13T02:37:16.7Z,2,REGULAR,period,start,[],0,,,1610612745,24,23,2024-04-13T02:37:16Z,1390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT11M47.00S,2024-04-13T02:37:29.7Z,2,REGULAR,3pt,Jump Shot,[],1641715,90.3580814717477,96.32352941176471,1610612745,24,23,2024-04-13T02:37:37Z,1400000,False,232.0,38.0,1,right,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
143,PT11M43.00S,2024-04-13T02:37:33.7Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,24,23,2024-04-13T02:48:52Z,1410000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,
144,PT11M38.00S,2024-04-13T02:37:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641712,10.85742444152431,36.27450980392157,1610612757,24,23,2024-04-13T02:37:46Z,1420000,False,69.0,50.0,1,left,MISS R. Rupert 8' running Layup,[1641712],1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Right,8.47,Missed,,,,,,,,,,,,,,,,,,
145,PT11M36.00S,2024-04-13T02:37:39.3Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,24,23,2024-04-13T02:37:46Z,1430000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,
146,PT11M31.00S,2024-04-13T02:37:43.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,75.77201051248358,86.02941176470588,1610612745,24,23,2024-04-13T02:38:08Z,1440000,False,180.0,175.0,1,right,MISS A. Holiday 25' running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
147,PT11M28.00S,2024-04-13T02:37:46.9Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,24,23,2024-04-13T02:37:52Z,1450000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,146.0,3.0,3.0,0.0,,,,,
149,PT11M20.00S,2024-04-13T02:38:15.8Z,2,REGULAR,turnover,bad pass,[],1641712,,,1610612757,24,23,2024-04-13T02:38:19Z,1470000,False,,,0,,R. Rupert bad pass TURNOVER (1 TO),"[1641712, 1641715]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Whitmore,1641715.0,,,,,,,,,,,
150,PT11M20.00S,2024-04-13T02:38:15.8Z,2,REGULAR,steal,,[],1641715,,,1610612745,24,23,2024-04-13T02:38:17Z,1480000,False,,,0,,C. Whitmore STEAL (2 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT11M15.00S,2024-04-13T02:38:21.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628988,81.553876478318,55.63725490196079,1610612745,24,25,2024-04-13T02:38:37Z,1490000,False,28.0,121.0,1,right,A. Holiday 12' running pullup Jump Shot (4 PTS) (R. Bullock Jr. 1 AST),"[1628988, 203493]",1610612745.0,HOU,running pullup,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,12.41,Made,4.0,R. Bullock Jr.,203493.0,1.0,,,,,,,,,,,,,,
153,PT10M54.00S,2024-04-13T02:38:42.3Z,2,REGULAR,3pt,Jump Shot,[],1631303,33.590670170827856,50.73529411764706,1610612757,24,25,2024-04-13T02:38:46Z,1510000,False,-4.0,263.0,1,left,MISS J. Minaya 26' step back 3PT,[1631303],1610612757.0,POR,step back,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
154,PT10M50.00S,2024-04-13T02:38:46.3Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,24,25,2024-04-13T02:38:46Z,1520000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,153.0,3.0,3.0,0.0,,,,,
155,PT10M47.00S,2024-04-13T02:38:48.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201145,89.56964520367937,4.6568627450980395,1610612745,24,28,2024-04-13T02:38:56Z,1530000,False,-227.0,46.0,1,right,J. Green 3PT running (3 PTS) (C. Whitmore 2 AST),"[201145, 1641715]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.12,Made,3.0,C. Whitmore,1641715.0,2.0,,,,,,,,,,,,,,
157,PT10M21.00S,2024-04-13T02:39:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,10.726018396846255,50.98039215686274,1610612757,26,28,2024-04-13T02:39:19Z,1550000,False,-5.0,48.0,1,left,D. Banton driving Layup (2 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,2.0,,,,,,,,,,,,,,,,,
158,PT09M59.00S,2024-04-13T02:39:36.2Z,2,REGULAR,3pt,Jump Shot,[],1641715,72.09264126149803,11.27450980392157,1610612745,26,31,2024-04-13T02:39:42Z,1560000,False,-194.0,210.0,1,right,C. Whitmore 28' 3PT  (6 PTS) (J. Green 2 AST),"[1641715, 201145]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,28.55,Made,6.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,
160,PT09M41.00S,2024-04-13T02:39:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,7.966491458607096,60.29411764705882,1610612757,26,31,2024-04-13T02:40:04Z,1580000,False,-51.0,22.0,1,left,MISS D. Reath driving Layup,[1641871],1610612757.0,POR,driving,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,,,,
161,PT09M40.00S,2024-04-13T02:40:02.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,26,31,2024-04-13T02:40:02Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,160.0,,,,,,,,
163,PT09M38.00S,2024-04-13T02:40:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,6.389618922470433,54.90196078431373,1610612757,28,31,2024-04-13T02:40:18Z,1610000,False,-25.0,8.0,1,left,K. Murray cutting Layup (2 PTS) (R. Rupert 3 AST),"[1631200, 1641712]",1610612757.0,POR,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,R. Rupert,1641712.0,3.0,,,,,,,,,,,,,,
165,PT09M22.00S,2024-04-13T02:40:30.4Z,2,REGULAR,2pt,Jump Shot,[],1628988,91.27792378449409,70.83333333333334,1610612745,28,33,2024-04-13T02:40:33Z,1630000,False,104.0,29.0,1,right,A. Holiday 10' turnaround fadeaway Jump Shot (6 PTS),[1628988],1610612745.0,HOU,turnaround fadeaway,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,10.83,Made,6.0,,,,,,,,,,,,,,,,,
166,PT09M04.00S,2024-04-13T02:40:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612757,28,33,2024-04-13T02:41:03Z,1640000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Rupert 2 FT),"[1628988, 1641712]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Rupert,1641712.0
