actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
78,PT05M32.00S,2024-03-14T02:22:31.9Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,8,14,2024-03-14T03:14:10Z,770000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,
79,PT05M20.00S,2024-03-14T02:22:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.02168199737189,35.53921568627451,1610612757,10,14,2024-03-14T02:22:46Z,780000,False,-72.0,79.0,1,right,D. Ayton 10' Jump Shot (6 PTS) (T. Camara 2 AST),"[1629028, 1641739]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,10.7,Made,,,,,,,6.0,,,,,,T. Camara,1641739.0,2.0
81,PT04M59.00S,2024-03-14T02:23:04.2Z,1,REGULAR,3pt,Jump Shot,[],1630249,32.53942181340342,46.81372549019608,1610612737,10,14,2024-03-14T02:23:08Z,800000,False,16.0,253.0,1,left,MISS V. Krejci 25' step back 3PT,[1630249],1610612737.0,ATL,step back,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,,,,25.39,Missed,,,,,,,,,,,,,,,
82,PT04M56.00S,2024-03-14T02:23:07.2Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,10,14,2024-03-14T02:23:08Z,810000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,
83,PT04M50.00S,2024-03-14T02:23:13.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,66.44218134034165,50.245098039215684,1610612757,13,14,2024-03-14T02:23:22Z,820000,False,1.0,263.0,1,right,A. Simons 26' 3PT running pullup (3 PTS),[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,26.29,Made,,,,,,,3.0,,,,,,,,
84,PT04M37.00S,2024-03-14T02:23:26.6Z,1,REGULAR,3pt,Jump Shot,[],202083,8.754927726675426,96.32352941176471,1610612737,13,14,2024-03-14T02:23:33Z,830000,False,-232.0,30.0,1,left,MISS W. Matthews 3PT,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,,,,23.35,Missed,,,,,,,,,,,,,,,
85,PT04M35.00S,2024-03-14T02:23:28.6Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,13,14,2024-03-14T02:23:33Z,840000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,84.0,3.0,2.0,1.0,,,,,,,,,
86,PT04M21.00S,2024-03-14T02:23:42.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,90.62089356110381,25.735294117647058,1610612757,13,14,2024-03-14T02:23:47Z,850000,False,-121.0,36.0,1,right,MISS D. Ayton 12' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,12.64,Missed,,,,,,,,,,,,,,,
87,PT04M19.00S,2024-03-14T02:23:44.2Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,13,14,2024-03-14T02:23:47Z,860000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,86.0,3.0,2.0,1.0,,,,,,,,,
88,PT04M16.00S,2024-03-14T02:23:49.7Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612737,13,14,2024-03-14T02:24:00Z,870000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Capela 2 FT),"[1629014, 203991]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Capela,203991.0,,,
90,PT04M16.00S,2024-03-14T02:24:19.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203991,,,1610612737,13,14,2024-03-14T02:24:44Z,890000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
91,PT04M16.00S,2024-03-14T02:24:19.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,13,14,2024-03-14T02:24:44Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,
92,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,out,[],203992,,,1610612737,13,14,2024-03-14T02:24:32Z,910000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,out,[],1630249,,,1610612737,13,14,2024-03-14T02:24:32Z,920000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,out,[],202083,,,1610612737,13,14,2024-03-14T02:24:32Z,930000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,13,14,2024-03-14T02:24:32Z,940000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,13,14,2024-03-14T02:24:32Z,950000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M16.00S,2024-03-14T02:24:20.8Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,13,14,2024-03-14T02:24:32Z,960000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M16.00S,2024-03-14T02:24:19.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203991,,,1610612737,13,14,2024-03-14T02:24:44Z,970000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
99,PT04M14.00S,2024-03-14T02:24:21.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,13,14,2024-03-14T02:24:44Z,980000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,
100,PT04M05.00S,2024-03-14T02:24:52.6Z,1,REGULAR,foul,offensive,[],1629028,,,1610612757,13,14,2024-03-14T02:25:08Z,990000,False,,,0,,D. Ayton charge offensive FOUL (1 PF),"[1629028, 1629631]",1610612757.0,POR,charge,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Hunter,1629631.0,,,
102,PT04M05.00S,2024-03-14T02:24:52.6Z,1,REGULAR,turnover,offensive foul,[],1629028,,,1610612757,13,14,2024-03-14T02:24:52Z,1010000,False,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,1627529.0,,,,,,,
103,PT04M05.00S,2024-03-14T02:25:03.3Z,1,REGULAR,substitution,out,[],1631200,,,1610612737,13,14,2024-03-14T02:25:14Z,1020000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2024-03-14T02:25:03.3Z,1,REGULAR,substitution,out,[],203991,,,1610612737,13,14,2024-03-14T02:25:14Z,1030000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2024-03-14T02:25:03.3Z,1,REGULAR,substitution,in,[],1631303,,,1610612737,13,14,2024-03-14T02:25:14Z,1040000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M05.00S,2024-03-14T02:25:03.3Z,1,REGULAR,substitution,in,[],1628981,,,1610612737,13,14,2024-03-14T02:25:14Z,1050000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M51.00S,2024-03-14T02:25:38.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630235,13.485545335085414,40.68627450980392,1610612737,13,16,2024-03-14T02:25:44Z,1060000,False,47.0,74.0,1,left,T. Forrest 8' driving floating Jump Shot (2 PTS),[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,,,,8.77,Made,,,,,,,2.0,,,,,,,,
108,PT03M40.00S,2024-03-14T02:25:52.2Z,1,REGULAR,foul,offensive,[],1631303,,,1610612757,13,16,2024-03-14T02:26:00Z,1070000,False,,,0,,J. Minaya offensive FOUL (1 PF),"[1631303, 1627749]",1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1155.0,1.0,0.0,Murray,1627749.0,,,
110,PT03M40.00S,2024-03-14T02:25:52.2Z,1,REGULAR,turnover,offensive foul,[],1631303,,,1610612757,13,16,2024-03-14T02:25:52Z,1090000,False,,,0,,J. Minaya offensive foul TURNOVER (1 TO),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,1155.0,,,,,,,
111,PT03M25.00S,2024-03-14T02:26:20.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,15.193823915900131,63.725490196078425,1610612737,13,18,2024-03-14T02:26:24Z,1100000,False,-69.0,90.0,1,left,D. Murray 11' turnaround fadeaway Jump Shot (9 PTS),[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,11.34,Made,,,,,,,9.0,,,,,,,,
112,PT03M13.00S,2024-03-14T02:26:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,85.75886990801577,46.568627450980394,1610612757,15,18,2024-03-14T02:26:35Z,1110000,False,-17.0,81.0,1,right,D. Ayton 8' driving floating Jump Shot (8 PTS) (A. Simons 1 AST),"[1629028, 1629014]",1610612757.0,POR,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,8.32,Made,,,,,,,8.0,,,,,,A. Simons,1629014.0,1.0
114,PT03M00.00S,2024-03-14T02:26:43.9Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,15,18,2024-03-14T02:26:48Z,1130000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629680]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,
115,PT03M00.00S,2024-03-14T02:26:43.9Z,1,REGULAR,steal,,[],1629680,,,1610612757,15,18,2024-03-14T02:26:45Z,1140000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
116,PT02M55.00S,2024-03-14T02:26:51.2Z,1,REGULAR,foul,personal,[],1629631,,,1610612757,15,18,2024-03-14T02:29:04Z,1150000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1629028]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Ayton,1629028.0,,,
118,PT02M55.00S,2024-03-14T02:27:03.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,15,18,2024-03-14T02:27:03Z,1170000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,15,18,2024-03-14T02:29:48Z,1180000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,15,18,2024-03-14T02:29:48Z,1190000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,15,18,2024-03-14T02:29:48Z,1200000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,15,18,2024-03-14T02:29:48Z,1210000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,15,18,2024-03-14T02:29:48Z,1220000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M55.00S,2024-03-14T02:29:14.6Z,1,REGULAR,substitution,in,[],1630625,,,1610612757,15,18,2024-03-14T02:29:48Z,1230000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2024-03-14T02:30:00.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630703,81.2910643889619,44.6078431372549,1610612757,17,18,2024-03-14T02:30:06Z,1240000,False,-27.0,123.0,1,right,S. Henderson 12' pullup Jump Shot (2 PTS) (D. Banton 1 AST),"[1630703, 1630625]",1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.63,Made,,,,,,,2.0,,,,,,D. Banton,1630625.0,1.0
127,PT02M28.00S,2024-03-14T02:30:19.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,6.915243101182654,94.6078431372549,1610612737,17,18,2024-03-14T02:30:26Z,1260000,False,-223.0,13.0,1,left,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,22.34,Missed,,,,,,,,,,,,,,,
128,PT02M24.00S,2024-03-14T02:30:23.6Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,17,18,2024-03-14T02:30:26Z,1270000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,
129,PT02M08.00S,2024-03-14T02:30:39.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641871,90.48948751642575,55.14705882352941,1610612757,17,18,2024-03-14T02:30:44Z,1280000,False,26.0,37.0,1,right,MISS D. Reath bank Hook,[1641871],1610612757.0,POR,bank,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,4.5,Missed,,,,,,,,,,,,,,,
130,PT02M06.00S,2024-03-14T02:30:41.7Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,17,18,2024-03-14T02:30:44Z,1290000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT01M52.00S,2024-03-14T02:30:54.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,12.828515111695138,36.76470588235294,1610612737,17,20,2024-03-14T02:31:01Z,1300000,False,66.0,68.0,1,left,B. Fernando 9' Hook (2 PTS) (T. Forrest 1 AST),"[1628981, 1630235]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Right,,,,9.5,Made,,,,,,,2.0,,,,,,T. Forrest,1630235.0,1.0
133,PT01M41.00S,2024-03-14T02:31:05.2Z,1,REGULAR,3pt,Jump Shot,[],1630703,67.62483574244416,55.88235294117647,1610612757,17,20,2024-03-14T02:31:09Z,1320000,False,29.0,252.0,1,right,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,25.35,Missed,,,,,,,,,,,,,,,
134,PT01M39.00S,2024-03-14T02:31:07.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,17,20,2024-03-14T02:31:09Z,1330000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,
135,PT01M21.00S,2024-03-14T02:31:26.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,7.178055190538765,46.07843137254902,1610612737,17,22,2024-03-14T02:31:30Z,1340000,False,20.0,15.0,1,left,B. Fernando cutting DUNK (4 PTS) (T. Forrest 2 AST),"[1628981, 1630235]",1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,,,4.0,,,,,,T. Forrest,1630235.0,2.0
137,PT01M10.00S,2024-03-14T02:31:40.7Z,1,REGULAR,foul,offensive,[],1630703,,,1610612757,17,22,2024-03-14T02:31:51Z,1360000,False,,,0,,S. Henderson offensive FOUL (1 PF),"[1630703, 1629726]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,200832.0,1.0,0.0,Mathews,1629726.0,,,
139,PT01M10.00S,2024-03-14T02:31:40.7Z,1,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,17,22,2024-03-14T02:31:40Z,1380000,False,,,0,,S. Henderson offensive foul TURNOVER (1 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,1.0,,,,,,,,,,,,200832.0,,,,,,,
140,PT01M10.00S,2024-03-14T02:31:51.2Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,17,22,2024-03-14T02:31:54Z,1390000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2024-03-14T02:31:51.2Z,1,REGULAR,substitution,in,[],203992,,,1610612737,17,22,2024-03-14T02:31:54Z,1400000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M55.80S,2024-03-14T02:32:12.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203992,28.465834428383708,72.30392156862744,1610612737,17,22,2024-03-14T02:32:16Z,1410000,False,-112.0,215.0,1,left,MISS B. Bogdanovic 24' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,24.23,Missed,,,,,,,,,,,,,,,
143,PT00M53.00S,2024-03-14T02:32:15.3Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,17,22,2024-03-14T02:32:16Z,1420000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,
144,PT00M44.80S,2024-03-14T02:32:23.3Z,1,REGULAR,turnover,lost ball,[],1630703,,,1610612757,17,22,2024-03-14T02:34:02Z,1430000,False,,,0,,S. Henderson lost ball TURNOVER (2 TO),"[1630703, 203992]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,2.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,,,
145,PT00M44.80S,2024-03-14T02:32:23.3Z,1,REGULAR,steal,,[],203992,,,1610612737,17,22,2024-03-14T02:32:25Z,1440000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
146,PT00M41.50S,2024-03-14T02:32:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612737,17,22,2024-03-14T02:32:43Z,1450000,False,,,0,,S. Henderson shooting personal FOUL (2 PF) (Forrest 2 FT),"[1630703, 1630235]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,200832.0,2.0,0.0,Forrest,1630235.0,,,
151,PT00M41.50S,2024-03-14T02:32:55.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630235,,,1610612737,17,23,2024-03-14T02:32:55Z,1470000,False,,,0,,T. Forrest Free Throw 1 of 2 (3 PTS),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
152,PT00M41.50S,2024-03-14T02:33:10.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630235,,,1610612737,17,24,2024-03-14T02:33:10Z,1480000,False,,,0,,T. Forrest Free Throw 2 of 2 (4 PTS),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
153,PT00M26.90S,2024-03-14T02:33:28.1Z,1,REGULAR,3pt,Jump Shot,[],1629680,68.01905387647832,66.91176470588235,1610612757,17,24,2024-03-14T02:33:35Z,1490000,False,85.0,248.0,1,right,MISS M. Thybulle 26' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,26.21,Missed,,,,,,,,,,,,,,,
154,PT00M20.50S,2024-03-14T02:33:34.5Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,17,24,2024-03-14T02:35:36Z,1500000,False,,,0,,B. Fernando REBOUND (Off:0 Def:2),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,
155,PT00M01.80S,2024-03-14T02:33:55.6Z,1,REGULAR,turnover,traveling,[],1630235,,,1610612737,17,24,2024-03-14T02:34:06Z,1510000,False,,,0,,T. Forrest traveling TURNOVER (1 TO),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,1155.0,,,,,,,
156,PT00M00.00S,2024-03-14T02:34:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,52.11892247043364,10.53921568627451,1610612757,17,24,2024-03-14T02:42:48Z,1520000,False,-197.0,398.0,1,right,MISS S. Henderson 44' floating 3PT,[1630703],1610612757.0,POR,floating,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,44.39,Missed,,,,,,,,,,,,,,,
157,PT00M00.00S,2024-03-14T02:34:09.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,17,24,2024-03-14T02:42:48Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,156.0,,,,,,,,,,,,
159,PT00M00.00S,2024-03-14T02:34:31.1Z,1,REGULAR,period,end,[],0,,,1610612757,17,24,2024-03-14T02:34:31Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-03-14T02:36:46.6Z,2,REGULAR,period,start,[],0,,,1610612737,17,24,2024-03-14T02:36:46Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M41.00S,2024-03-14T02:37:05.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,28.728646517739815,78.67647058823529,1610612737,17,24,2024-03-14T02:37:10Z,1570000,False,-143.0,218.0,1,left,MISS G. Mathews 26' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,26.05,Missed,,,,,,,,,,,,,,,
162,PT11M36.00S,2024-03-14T02:37:10.5Z,2,REGULAR,rebound,defensive,[],1630703,,,1610612757,17,24,2024-03-14T02:37:10Z,1580000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,
163,PT11M32.00S,2024-03-14T02:37:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630703,91.01511169513797,43.627450980392155,1610612757,17,24,2024-03-14T02:37:24Z,1590000,False,-32.0,32.0,1,right,MISS S. Henderson running reverse Layup,[1630703],1610612757.0,POR,running reverse,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Missed,,,,,,,,,,,,,,,
165,PT11M27.00S,2024-03-14T02:37:18.3Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612757,17,24,2024-03-14T02:37:24Z,1610000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,163.0,1.0,0.0,1.0,,,,,,,,,
