actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-02-16T03:12:35.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-16T03:12:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-16T03:12:37.4Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2024-02-16T03:12:37Z,40000,False,,,0,,Jump Ball D. Ayton vs. R. Gobert: Tip to J. Grant,"[203924, 1629028, 203497]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Ayton,1629028.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-02-16T03:12:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,8.886333771353483,47.549019607843135,1610612757,2,0,2024-02-16T03:13:01Z,70000,False,12.0,31.0,1,left,T. Camara driving Layup (2 PTS) (A. Simons 1 AST),"[1641739, 1629014]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-02-16T03:13:09.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.9862023653088,50.0,1610612750,2,2,2024-02-16T03:13:13Z,90000,False,0.0,13.0,1,right,R. Gobert cutting DUNK (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-02-16T03:13:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,15.850854139290407,47.794117647058826,1610612757,2,2,2024-02-16T03:19:54Z,110000,False,11.0,96.0,1,left,MISS D. Ayton 9' driving floating Shot,[1629028],1610612757.0,POR,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2024-02-16T03:13:28.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,2,2024-02-16T03:19:54Z,120000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
47,PT11M06.00S,2024-02-16T03:13:29.1Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612750,2,2,2024-02-16T03:20:31Z,125000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1629028]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,,
48,PT11M06.00S,2024-02-16T03:13:29.1Z,1,REGULAR,steal,,[],1629028,,,1610612757,2,2,2024-02-16T03:20:31Z,127500,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2024-02-16T03:13:31.9Z,1,REGULAR,2pt,Hook,['fromturnover'],1629028,7.440867279894875,32.59803921568628,1610612757,2,2,2024-02-16T03:20:31Z,130000,False,87.0,17.0,1,left,MISS D. Ayton 8' Hook,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,8.87,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2024-02-16T03:13:33.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,2,2,2024-02-16T03:13:45Z,140000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
