actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-23T03:11:07.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-23T03:11:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-23T03:11:10.4Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2023-11-23T03:11:10Z,40000,False,,,0,,Jump Ball D. Reath vs. L. Markkanen: Tip to J. Grant,"[203924, 1641871, 1628374]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Reath,1641871.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-11-23T03:11:32.9Z,1,REGULAR,3pt,Jump Shot,[],203924,6.1268068331143235,3.431372549019608,1610612757,3,0,2023-11-23T03:11:37Z,70000,False,233.0,5.0,1,left,J. Grant 3PT  (3 PTS) (T. Camara 1 AST),"[203924, 1641739]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.29,Made,3.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
9,PT11M06.00S,2023-11-23T03:12:00.2Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,3,0,2023-11-23T03:12:05Z,90000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 203924]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Grant,203924.0,,,,,,,,,,,
10,PT11M06.00S,2023-11-23T03:12:00.2Z,1,REGULAR,steal,,[],203924,,,1610612757,3,0,2023-11-23T03:31:15Z,100000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M01.00S,2023-11-23T03:12:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,4.5499342969776615,52.450980392156865,1610612757,5,0,2023-11-23T03:12:12Z,110000,False,-12.0,-10.0,1,left,S. Sharpe running Layup (2 PTS) (J. Grant 1 AST),"[1631101, 203924]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.57,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
13,PT10M45.00S,2023-11-23T03:12:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.1688567674113,48.03921568627451,1610612762,5,2,2023-11-23T03:12:25Z,130000,False,-10.0,2.0,1,right,K. Olynyk driving Layup (2 PTS) (K. George 1 AST),"[203482, 1641718]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
15,PT10M29.00S,2023-11-23T03:12:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.863994743758213,53.92156862745098,1610612757,5,2,2023-11-23T03:12:42Z,150000,False,-20.0,3.0,1,left,MISS J. Grant driving reverse Layup,[203924],1610612757.0,POR,driving reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2023-11-23T03:12:38.8Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,5,2,2023-11-23T03:12:42Z,160000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M20.00S,2023-11-23T03:12:46.9Z,1,REGULAR,2pt,Jump Shot,[],1641718,78.40013140604468,60.29411764705882,1610612762,5,2,2023-11-23T03:12:52Z,170000,False,51.0,151.0,1,right,MISS K. George 15' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,8-16 Center,15.91,Missed,,,,,,,,,,,,,,,,,,
