actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M31.00S,2023-12-22T03:13:24.1Z,1,REGULAR,turnover,bad pass,[],1629028,,,1610612757,0,5,2023-12-22T03:15:01Z,170000,False,,,0,,D. Ayton bad pass TURNOVER (2 TO),"[1629028, 1628398]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,Kuzma,1628398.0,,,,,,,,,,,,,,
18,PT10M31.00S,2023-12-22T03:13:24.1Z,1,REGULAR,steal,,[],1628398,,,1610612764,0,5,2023-12-22T03:13:25Z,180000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2023-12-22T03:13:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612764,0,5,2023-12-22T03:13:37Z,190000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1629028, 1628398]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Kuzma,1628398.0,,
21,PT10M31.00S,2023-12-22T03:13:55.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,0,6,2023-12-22T03:13:56Z,210000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2023-12-22T03:14:19.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,0,7,2023-12-22T03:14:19Z,220000,False,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
23,PT10M19.00S,2023-12-22T03:14:33.9Z,1,REGULAR,3pt,Jump Shot,[],203924,20.581471747700395,5.637254901960785,1610612757,0,7,2023-12-22T03:14:38Z,230000,False,222.0,141.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
24,PT10M16.00S,2023-12-22T03:14:36.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,0,7,2023-12-22T03:14:38Z,240000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT10M14.00S,2023-12-22T03:14:41.6Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,0,7,2023-12-22T03:14:51Z,250000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,lost ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,,,,2882.0,,,,,,
26,PT10M02.00S,2023-12-22T03:14:58.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,33.85348226018397,32.59803921568628,1610612757,0,7,2023-12-22T03:15:06Z,260000,False,87.0,266.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2023-12-22T03:14:59.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,0,7,2023-12-22T03:15:06Z,270000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,
28,PT09M49.00S,2023-12-22T03:15:15.4Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612764,0,7,2023-12-22T03:15:21Z,280000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629014, 1630166]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Avdija,1630166.0,,
30,PT09M49.00S,2023-12-22T03:15:39.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,0,8,2023-12-22T03:15:58Z,300000,False,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
31,PT09M49.00S,2023-12-22T03:15:39.9Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,0,8,2023-12-22T03:15:58Z,310000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M46.00S,2023-12-22T03:15:42.9Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,8,2023-12-22T03:15:58Z,320000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,
33,PT09M36.00S,2023-12-22T03:16:05.4Z,1,REGULAR,3pt,Jump Shot,[],1627763,22.026938239159,9.803921568627452,1610612757,3,8,2023-12-22T03:16:11Z,330000,False,201.0,155.0,1,left,M. Brogdon 25' 3PT  (3 PTS) (J. Grant 1 AST),"[1627763, 203924]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,25.36,Made,3.0,,,,J. Grant,203924.0,1.0,,,,,,,,,,,
35,PT09M25.00S,2023-12-22T03:16:15.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,68.41327201051249,23.284313725490197,1610612764,3,8,2023-12-22T03:16:19Z,350000,False,-134.0,244.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2023-12-22T03:16:17.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,3,8,2023-12-22T03:16:17Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,35.0,,,,,,,,,,
38,PT09M10.00S,2023-12-22T03:16:41.8Z,1,REGULAR,3pt,Jump Shot,[],1627763,10.988830486202366,2.696078431372549,1610612757,3,8,2023-12-22T03:16:46Z,380000,False,237.0,51.0,1,left,MISS M. Brogdon 24' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,24.19,Missed,,,,,,,,,,,,,,,,,,
39,PT09M07.00S,2023-12-22T03:16:44.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,3,8,2023-12-22T03:16:46Z,390000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,
40,PT09M05.00S,2023-12-22T03:16:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,93.11760840998686,51.470588235294116,1610612764,3,10,2023-12-22T03:16:59Z,400000,False,7.0,12.0,1,right,J. Poole running Layup (2 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,,,,K. Kuzma,1628398.0,2.0,,,,,,,,,,,
42,PT09M05.00S,2023-12-22T03:16:50.0Z,1,REGULAR,foul,personal,['1freethrow'],1627763,,,1610612764,3,10,2023-12-22T03:16:59Z,420000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Poole 1 FT),"[1627763, 1629673]",1610612757.0,POR,shooting,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Poole,1629673.0,,
44,PT09M05.00S,2023-12-22T03:17:12.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629673,,,1610612764,3,11,2023-12-22T03:17:12Z,440000,False,,,0,,J. Poole Free Throw 1 of 1 (3 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
45,PT08M54.00S,2023-12-22T03:17:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.783837056504599,46.81372549019608,1610612757,5,11,2023-12-22T03:17:29Z,450000,False,16.0,11.0,1,left,A. Simons driving finger roll Layup (2 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.95,Made,2.0,,,,,,,,,,,,,,,,,
46,PT08M38.00S,2023-12-22T03:17:41.3Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612764,5,11,2023-12-22T03:17:44Z,460000,False,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 1641739]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,2.0,Camara,1641739.0,,,,,,,,,,,,,,
47,PT08M38.00S,2023-12-22T03:17:41.3Z,1,REGULAR,steal,,[],1641739,,,1610612757,5,11,2023-12-22T03:17:42Z,470000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
48,PT08M33.00S,2023-12-22T03:17:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,7.178055190538765,45.588235294117645,1610612757,5,11,2023-12-22T03:17:53Z,480000,False,22.0,15.0,1,left,MISS M. Brogdon running Layup,[1627763],1610612757.0,POR,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
49,PT08M30.00S,2023-12-22T03:17:48.0Z,1,REGULAR,rebound,offensive,[],1629014,,,1610612757,5,11,2023-12-22T03:17:48Z,490000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,
50,PT08M30.00S,2023-12-22T03:17:48.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629014,5.590000152587891,50.0,1610612757,7,11,2023-12-22T03:18:42Z,500000,False,0.0,0.0,1,left,A. Simons tip Layup (4 PTS),[1629014],1610612757.0,POR,tip,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
51,PT08M12.00S,2023-12-22T03:18:06.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,92.72339027595268,52.69607843137255,1610612764,7,13,2023-12-22T03:19:07Z,510000,False,13.0,16.0,1,right,D. Gafford turnaround Hook (2 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,turnaround,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,,,,D. Avdija,1630166.0,1.0,,,,,,,,,,,
53,PT07M56.00S,2023-12-22T03:18:22.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.013797634691194,38.23529411764706,1610612757,7,13,2023-12-22T03:18:28Z,530000,False,59.0,248.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
54,PT07M54.00S,2023-12-22T03:18:23.7Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,7,13,2023-12-22T03:18:23Z,540000,False,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,
55,PT07M52.00S,2023-12-22T03:18:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,92.85479632063075,61.76470588235294,1610612764,7,15,2023-12-22T03:18:38Z,550000,False,59.0,15.0,1,right,K. Kuzma 6' running Layup (4 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,4.0,,,,D. Avdija,1630166.0,2.0,,,,,,,,,,,
57,PT07M41.00S,2023-12-22T03:18:43.2Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,7,15,2023-12-22T03:20:48Z,570000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (1 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,1.0,,,,,,,,,,203591.0,,,,,,
58,PT07M28.00S,2023-12-22T03:18:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,94.03745072273325,47.30392156862745,1610612764,7,17,2023-12-22T03:19:01Z,580000,False,-13.0,4.0,1,right,D. Gafford cutting Layup (4 PTS) (D. Avdija 3 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,D. Avdija,1630166.0,3.0,,,,,,,,,,,
60,PT07M28.00S,2023-12-22T03:19:00.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,7,17,2023-12-22T03:19:00Z,600000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M28.00S,2023-12-22T03:20:10.6Z,1,REGULAR,substitution,out,[],203924,,,1610612757,7,17,2023-12-22T03:21:43Z,610000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M28.00S,2023-12-22T03:20:10.6Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,7,17,2023-12-22T03:21:43Z,620000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2023-12-22T03:22:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,11.251642575558476,45.83333333333333,1610612757,7,17,2023-12-22T03:22:16Z,630000,False,21.0,53.0,1,left,MISS D. Ayton driving floating Shot - blocked,"[1629028, 1629655]",1610612757.0,POR,driving floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
65,PT07M12.00S,2023-12-22T03:22:07.9Z,1,REGULAR,block,,[],1629655,,,1610612757,7,17,2023-12-22T03:22:16Z,635000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M11.00S,2023-12-22T03:22:08.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,17,2023-12-22T03:22:16Z,640000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,
66,PT07M04.00S,2023-12-22T03:22:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,64.73390275952694,64.70588235294117,1610612764,7,17,2023-12-22T03:22:23Z,650000,False,74.0,279.0,1,right,MISS D. Avdija 28' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,28.85,Missed,,,,,,,,,,,,,,,,,,
67,PT07M03.00S,2023-12-22T03:22:17.0Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612757,7,17,2023-12-22T03:22:23Z,660000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,
68,PT06M53.00S,2023-12-22T03:22:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,26.363337713534822,14.950980392156863,1610612757,7,17,2023-12-22T03:22:34Z,670000,False,175.0,195.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
69,PT06M47.00S,2023-12-22T03:22:33.8Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,7,17,2023-12-22T03:22:34Z,680000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,
70,PT06M43.00S,2023-12-22T03:22:36.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,76.5604467805519,87.00980392156863,1610612764,7,20,2023-12-22T03:22:48Z,690000,False,185.0,168.0,1,right,K. Kuzma 24' 3PT running (7 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,24.98,Made,7.0,,,,J. Poole,1629673.0,1.0,,,,,,,,,,,
72,PT06M30.00S,2023-12-22T03:22:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.229303547963205,41.42156862745098,1610612757,7,20,2023-12-22T03:23:01Z,710000,False,43.0,25.0,1,left,MISS D. Ayton driving Layup,[1629028],1610612757.0,POR,driving,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2023-12-22T03:22:51.4Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,7,20,2023-12-22T03:22:51Z,720000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,72.0,3.0,2.0,1.0,,,,,,,
74,PT06M28.00S,2023-12-22T03:22:53.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,11.251642575558476,45.34313725490196,1610612757,9,20,2023-12-22T03:23:06Z,730000,False,23.0,53.0,1,left,D. Ayton floating Jump Shot (2 PTS),[1629028],1610612757.0,POR,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,2.0,,,,,,,,,,,,,,,,,
75,PT06M09.00S,2023-12-22T03:23:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.9862023653088,43.627450980392155,1610612764,9,22,2023-12-22T03:23:14Z,740000,False,-32.0,13.0,1,right,D. Gafford alley-oop Layup (6 PTS) (T. Jones 1 AST),"[1629655, 1626145]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.46,Made,6.0,,,,T. Jones,1626145.0,1.0,,,,,,,,,,,
77,PT05M56.00S,2023-12-22T03:23:25.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,7.835085413929041,51.225490196078425,1610612757,9,22,2023-12-22T03:23:29Z,760000,False,-6.0,21.0,1,left,MISS D. Ayton cutting DUNK - blocked,"[1629028, 1629655]",1610612757.0,POR,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
78,PT05M56.00S,2023-12-22T03:23:25.9Z,1,REGULAR,block,,[],1629655,,,1610612757,9,22,2023-12-22T03:23:28Z,770000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M56.00S,2023-12-22T03:23:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,9,22,2023-12-22T03:23:29Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,77.0,,,,,,,,,,
81,PT05M56.00S,2023-12-22T03:23:30.5Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,9,22,2023-12-22T03:23:38Z,800000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M56.00S,2023-12-22T03:23:30.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612757,9,22,2023-12-22T03:23:38Z,810000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M56.00S,2023-12-22T03:23:30.5Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,9,22,2023-12-22T03:23:38Z,820000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M56.00S,2023-12-22T03:23:30.5Z,1,REGULAR,substitution,in,[],1641731,,,1610612757,9,22,2023-12-22T03:23:38Z,830000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
