actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-18T02:11:59.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-18T02:11:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-18T02:12:02.0Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2023-12-18T02:12:02Z,40000,False,,,0,,Jump Ball D. Ayton vs. K. Looney: Tip to J. Grant,"[203924, 1629028, 1626172]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Ayton,1629028.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-12-18T02:12:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,31.35676741130092,63.970588235294116,1610612757,0,0,2023-12-18T02:12:21Z,70000,False,-70.0,242.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-12-18T02:12:20.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,0,0,2023-12-18T02:12:21Z,80000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-12-18T02:12:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,26.363337713534822,16.911764705882355,1610612757,0,0,2023-12-18T02:12:27Z,90000,False,165.0,195.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
10,PT11M33.00S,2023-12-18T02:12:25.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,0,0,2023-12-18T02:12:27Z,100000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2023-12-18T02:12:38.9Z,1,REGULAR,3pt,Jump Shot,[],202691,79.97700394218134,91.91176470588235,1610612744,0,3,2023-12-18T02:12:42Z,110000,False,210.0,136.0,1,right,K. Thompson 24' 3PT  (3 PTS) (B. Podziemski 1 AST),"[202691, 1641764]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.97,Made,,,,,3.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,
13,PT10M58.00S,2023-12-18T02:13:00.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,28.465834428383708,17.647058823529413,1610612757,0,3,2023-12-18T02:13:52Z,130000,False,162.0,215.0,1,left,MISS S. Sharpe 26' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2023-12-18T02:13:03.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,0,3,2023-12-18T02:13:07Z,140000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M43.00S,2023-12-18T02:13:16.1Z,1,REGULAR,3pt,Jump Shot,[],1630228,69.33311432325887,23.52941176470588,1610612744,0,6,2023-12-18T02:13:20Z,150000,False,-132.0,236.0,1,right,J. Kuminga 27' 3PT  (3 PTS) (K. Looney 1 AST),"[1630228, 1626172]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,27.04,Made,,,,,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,
