actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-12-30T03:11:57.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-30T03:11:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-12-30T03:12:01.0Z,1,REGULAR,jumpball,recovered,[],1631103,,,1610612759,0,0,2023-12-30T03:12:01Z,40000,False,,,0,,Jump Ball Z. Collins vs. M. Brown: Tip to M. Branham,"[1631103, 1628380, 1629650]",1610612759.0,SAS,startperiod,M. Branham,1631103.0,Branham,M. Branham,Collins,1628380.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-12-30T03:12:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,80.1084099868594,36.76470588235294,1610612759,0,0,2023-12-30T03:12:23Z,70000,False,-66.0,134.0,1,right,MISS J. Sochan 14' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,14.99,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-12-30T03:12:20.5Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,0,0,2023-12-30T03:12:23Z,80000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2023-12-30T03:12:40.4Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,0,0,2023-12-30T03:12:44Z,90000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1630170]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Vassell,1630170.0,,,,,,,,,,,
10,PT11M16.00S,2023-12-30T03:12:40.4Z,1,REGULAR,steal,,[],1630170,,,1610612759,0,0,2023-12-30T03:12:41Z,100000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M03.00S,2023-12-30T03:12:53.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,88.91261498028909,4.901960784313726,1610612759,0,3,2023-12-30T03:12:57Z,110000,False,-225.0,52.0,1,right,J. Champagnie 3PT  (3 PTS) (D. Vassell 1 AST),"[1630577, 1630170]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.14,Made,,,,,,,,3.0,D. Vassell,1630170.0,1.0,,,,,,,
13,PT10M45.00S,2023-12-30T03:13:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,5.206964520367937,44.85294117647059,1610612757,0,3,2023-12-30T03:13:18Z,130000,False,26.0,-4.0,1,left,MISS T. Camara driving Layup - blocked,"[1641739, 1630577]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,Champagnie,1630577.0,,,,,
33,PT10M45.00S,2023-12-30T03:13:10.5Z,1,REGULAR,block,,[],1630577,,,1610612757,0,3,2023-12-30T03:14:56Z,135000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2023-12-30T03:13:11.5Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,0,3,2023-12-30T03:13:18Z,140000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M38.00S,2023-12-30T03:13:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,72.09264126149803,16.666666666666664,1610612759,0,3,2023-12-30T03:13:29Z,150000,False,-167.0,210.0,1,right,MISS J. Champagnie 26' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2023-12-30T03:13:20.0Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,0,3,2023-12-30T03:13:29Z,160000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
