actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-18T03:12:38.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-18T03:12:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-18T03:12:40.6Z,1,REGULAR,jumpball,recovered,[],203915,,,1610612751,0,0,2024-01-18T03:12:40Z,40000,False,,,0,,Jump Ball N. Claxton vs. D. Reath: Tip to S. Dinwiddie,"[203915, 1629651, 1641871]",1610612751.0,BKN,startperiod,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Claxton,1629651.0,Reath,1641871.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2024-01-18T03:13:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,93.64323258869908,52.450980392156865,1610612751,0,2,2024-01-18T03:13:06Z,70000,False,12.0,7.0,1,right,N. Claxton turnaround Hook (2 PTS) (S. Dinwiddie 1 AST),"[1629651, 203915]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-01-18T03:13:21.1Z,1,REGULAR,2pt,Jump Shot,[],1629014,24.392247043363994,59.55882352941176,1610612757,2,2,2024-01-18T03:13:27Z,90000,False,-48.0,177.0,1,left,A. Simons 18' step back Jump Shot (2 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,18.31,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M01.00S,2024-01-18T03:13:35.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,90.22667542706965,46.32352941176471,1610612751,2,4,2024-01-18T03:13:40Z,100000,False,-18.0,39.0,1,right,N. Claxton turnaround Hook (4 PTS) (D. Finney-Smith 1 AST),"[1629651, 1627827]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.35,Made,4.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
12,PT10M37.00S,2024-01-18T03:13:59.5Z,1,REGULAR,3pt,Jump Shot,[],203924,26.231931668856767,13.725490196078432,1610612757,2,4,2024-01-18T03:14:03Z,120000,False,181.0,194.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
13,PT10M34.00S,2024-01-18T03:14:02.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,4,2024-01-18T03:14:03Z,130000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M24.00S,2024-01-18T03:14:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,79.97700394218134,46.81372549019608,1610612751,2,6,2024-01-18T03:14:18Z,140000,False,-16.0,136.0,1,right,M. Bridges 13' pullup Jump Shot (2 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,13.66,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M09.00S,2024-01-18T03:14:28.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,29.517082785808146,21.07843137254902,1610612757,2,6,2024-01-18T03:14:33Z,150000,False,145.0,225.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
16,PT10M05.00S,2024-01-18T03:14:32.1Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,2,6,2024-01-18T03:14:33Z,160000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT09M55.00S,2024-01-18T03:14:41.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,77.87450722733246,10.53921568627451,1610612751,2,6,2024-01-18T03:14:49Z,170000,False,-197.0,155.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
18,PT09M54.00S,2024-01-18T03:14:42.3Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,2,6,2024-01-18T03:16:53Z,180000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT09M34.00S,2024-01-18T03:15:03.1Z,1,REGULAR,3pt,Jump Shot,[],1627763,32.276609724047304,73.2843137254902,1610612757,2,6,2024-01-18T03:15:09Z,190000,False,-116.0,251.0,1,left,MISS M. Brogdon 27' 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.66,Missed,,,,,,,,,,,,,,,,,,
20,PT09M28.00S,2024-01-18T03:15:09.1Z,1,REGULAR,rebound,offensive,[],1641871,,,1610612757,2,6,2024-01-18T03:15:09Z,200000,False,,,0,,D. Reath REBOUND (Off:1 Def:0),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT09M28.00S,2024-01-18T03:15:08.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641871,5.590000152587891,50.0,1610612757,4,6,2024-01-18T03:15:14Z,210000,False,0.0,0.0,1,left,D. Reath tip DUNK (2 PTS),[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M15.00S,2024-01-18T03:15:23.4Z,1,REGULAR,foul,personal,['2freethrow'],1641871,,,1610612751,4,6,2024-01-18T03:15:39Z,220000,False,,,0,,D. Reath shooting personal FOUL (1 PF) (Claxton 2 FT),"[1641871, 1629651]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Claxton,1629651.0,,,,,
24,PT09M15.00S,2024-01-18T03:15:53.9Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,4,6,2024-01-18T03:15:53Z,240000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT09M15.00S,2024-01-18T03:15:53.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,4,6,2024-01-18T03:15:53Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,
26,PT09M15.00S,2024-01-18T03:16:11.7Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,4,7,2024-01-18T03:16:11Z,260000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
