actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-03T01:13:53.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-03T01:13:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-03T01:13:55.5Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2024-02-03T01:13:55Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. R. Gobert: Tip to J. Suggs,"[1630591, 1628976, 203497]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-02-03T01:14:05.9Z,1,REGULAR,2pt,Jump Shot,[],1628976,78.0059132720105,47.30392156862745,1610612753,0,2,2024-02-03T01:14:11Z,70000,False,-13.0,154.0,1,right,W. Carter Jr. 15' pullup Jump Shot (2 PTS) (M. Fultz 1 AST),"[1628976, 1628365]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,15.48,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-02-03T01:14:29.4Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,0,2,2024-02-03T01:14:33Z,90000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1631094]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Banchero,1631094.0,,,,,,,,,,,
10,PT11M23.00S,2024-02-03T01:14:29.4Z,1,REGULAR,steal,,[],1631094,,,1610612753,0,2,2024-02-03T01:14:31Z,100000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M15.00S,2024-02-03T01:14:37.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,91.27792378449409,97.30392156862744,1610612753,0,2,2024-02-03T01:14:43Z,110000,False,237.0,29.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2024-02-03T01:14:41.6Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,0,2,2024-02-03T01:14:43Z,120000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M03.00S,2024-02-03T01:14:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.732588699080158,48.03921568627451,1610612750,2,2,2024-02-03T01:14:53Z,130000,False,10.0,1.0,1,left,K. Towns driving finger roll Layup (2 PTS),[1626157],1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2024-02-03T01:14:57.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,83.65637319316689,36.029411764705884,1610612753,2,2,2024-02-03T01:15:02Z,140000,False,-70.0,101.0,1,right,MISS M. Fultz 12' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2024-02-03T01:15:00.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,2,2,2024-02-03T01:15:02Z,150000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
16,PT10M43.00S,2024-02-03T01:15:09.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,29.25427069645204,27.941176470588236,1610612750,2,2,2024-02-03T01:15:13Z,160000,False,110.0,222.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2024-02-03T01:15:12.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,2,2,2024-02-03T01:15:13Z,170000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
18,PT10M31.00S,2024-02-03T01:15:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,69.85873850197109,72.54901960784314,1610612753,2,2,2024-02-03T01:15:27Z,180000,False,113.0,231.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
19,PT10M27.00S,2024-02-03T01:15:25.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,2,2,2024-02-03T01:15:27Z,190000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M16.00S,2024-02-03T01:15:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.703679369250986,53.18627450980392,1610612750,2,2,2024-02-03T01:15:40Z,200000,False,-16.0,20.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
