actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M30.00S,2024-03-03T20:42:42.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,67.49342969776609,55.88235294117647,1610612750,5,0,2024-03-03T20:42:47Z,160000,False,29.0,253.0,1,right,K. Towns 25' 3PT  (3 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.48,Made,,,,,,,,3.0,,,,,,A. Edwards,1630162.0,1.0,,
18,PT10M08.00S,2024-03-03T20:43:03.2Z,1,REGULAR,3pt,Jump Shot,[],202331,28.597240473061763,23.52941176470588,1610612746,5,0,2024-03-03T20:43:07Z,180000,False,132.0,216.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
19,PT10M05.00S,2024-03-03T20:43:06.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,5,0,2024-03-03T20:43:07Z,190000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M57.00S,2024-03-03T20:43:17.7Z,1,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,5,0,2024-03-03T20:43:24Z,200000,False,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612750.0,MIN,bad pass,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,1627963.0,,,,,,,,,
21,PT09M45.00S,2024-03-03T20:43:39.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,18.74178712220762,47.30392156862745,1610612746,5,0,2024-03-03T20:43:44Z,210000,False,13.0,124.0,1,left,MISS J. Harden 12' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,12.44,Missed,,,,,,,,,,,,,,,,,,
22,PT09M42.00S,2024-03-03T20:43:42.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,5,0,2024-03-03T20:43:44Z,220000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M23.00S,2024-03-03T20:44:03.1Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612750,5,0,2024-03-03T20:44:14Z,230000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Gobert 2 FT),"[202695, 203497]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Gobert,203497.0,,,,,
25,PT09M23.00S,2024-03-03T20:44:34.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,6,0,2024-03-03T20:44:34Z,250000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
26,PT09M23.00S,2024-03-03T20:44:58.4Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,7,0,2024-03-03T20:44:58Z,260000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
27,PT09M12.00S,2024-03-03T20:45:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,19.267411300919843,54.90196078431373,1610612746,7,0,2024-03-03T20:45:16Z,270000,False,-25.0,129.0,1,left,MISS K. Leonard 13' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,,,,,,,,
28,PT09M08.00S,2024-03-03T20:45:15.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,7,0,2024-03-03T20:45:16Z,280000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT08M55.00S,2024-03-03T20:45:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,50.73529411764706,1610612750,9,0,2024-03-03T20:45:33Z,290000,False,4.0,15.0,1,right,K. Towns driving finger roll Layup (5 PTS),[1626157],1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,5.0,,,,,,,,,,
30,PT08M53.00S,2024-03-03T20:45:35.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,0,2024-03-03T20:45:35Z,300000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT08M45.00S,2024-03-03T20:48:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,17.427726675427067,43.627450980392155,1610612746,9,2,2024-03-03T20:48:53Z,310000,False,32.0,111.0,1,left,K. Leonard 11' turnaround fadeaway Jump Shot (2 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,11.58,Made,,,,,,,,2.0,,,,,,,,,,
32,PT08M27.00S,2024-03-03T20:49:06.1Z,1,REGULAR,3pt,Jump Shot,[],1626157,90.3580814717477,4.166666666666666,1610612750,12,2,2024-03-03T20:49:11Z,320000,False,-229.0,38.0,1,right,K. Towns 3PT  (8 PTS) (M. Conley 1 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,,,,8.0,,,,,,M. Conley,201144.0,1.0,,
34,PT08M16.00S,2024-03-03T20:49:16.6Z,1,REGULAR,3pt,Jump Shot,[],201935,27.94021024967148,75.24509803921569,1610612746,12,2,2024-03-03T20:49:22Z,340000,False,-126.0,210.0,1,left,MISS J. Harden 24' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
35,PT08M15.00S,2024-03-03T20:49:17.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,12,2,2024-03-03T20:49:22Z,350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M00.00S,2024-03-03T20:49:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,51.225490196078425,1610612750,14,2,2024-03-03T20:49:37Z,360000,False,6.0,15.0,1,right,K. Towns driving finger roll Layup (10 PTS) (M. Conley 2 AST),"[1626157, 201144]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,10.0,,,,,,M. Conley,201144.0,2.0,,
38,PT07M52.00S,2024-03-03T20:49:40.8Z,1,REGULAR,3pt,Jump Shot,[],202331,31.670909986859396,46.346507352941174,1610612746,14,2,2024-03-03T20:49:48Z,380000,False,18.0,245.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,24.59,Missed,,,,,,,,,,,,,,,,,,
39,PT07M50.00S,2024-03-03T20:49:42.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,2,2024-03-03T20:49:48Z,390000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M39.00S,2024-03-03T20:49:54.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.51182654402102,52.69607843137255,1610612750,16,2,2024-03-03T20:49:58Z,400000,False,13.0,8.0,1,right,J. McDaniels driving DUNK (2 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,2.0,,,,,,A. Edwards,1630162.0,2.0,,
42,PT07M23.00S,2024-03-03T20:50:10.1Z,1,REGULAR,3pt,Jump Shot,[],202695,30.305519053876477,69.11764705882352,1610612746,16,5,2024-03-03T20:50:14Z,420000,False,-96.0,232.0,1,left,K. Leonard 25' 3PT  (5 PTS) (J. Harden 1 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.13,Made,,,,,,,,5.0,,,,,,J. Harden,201935.0,1.0,,
43,PT07M04.00S,2024-03-03T20:50:29.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,81.42247043363994,94.36274509803921,1610612750,19,5,2024-03-03T20:50:35Z,430000,False,222.0,122.0,1,right,A. Edwards 25' 3PT  (5 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,,,,5.0,,,,,,M. Conley,201144.0,3.0,,
46,PT06M41.00S,2024-03-03T20:50:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612746,19,5,2024-03-03T20:51:00Z,450000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Mann 2 FT),"[1626157, 1629611]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Mann,1629611.0,,,,,
48,PT06M41.00S,2024-03-03T20:51:22.1Z,1,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,19,6,2024-03-03T20:51:22Z,470000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
49,PT06M41.00S,2024-03-03T20:51:22.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,19,6,2024-03-03T20:51:26Z,480000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M41.00S,2024-03-03T20:51:22.7Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,19,6,2024-03-03T20:51:26Z,490000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2024-03-03T20:51:38.6Z,1,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,19,7,2024-03-03T20:51:38Z,500000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
52,PT06M18.00S,2024-03-03T20:52:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.69250985545335,44.48529411764706,1610612750,19,7,2024-03-03T20:52:11Z,510000,False,-28.0,7.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
53,PT06M16.00S,2024-03-03T20:52:06.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,19,7,2024-03-03T20:52:11Z,520000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M05.00S,2024-03-03T20:52:16.8Z,1,REGULAR,3pt,Jump Shot,[],1629611,31.488173455978973,61.274509803921575,1610612746,19,7,2024-03-03T20:52:21Z,530000,False,-56.0,243.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,24.99,Missed,,,,,,,,,,,,,,,,,,
55,PT06M01.00S,2024-03-03T20:52:20.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,19,7,2024-03-03T20:52:21Z,540000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,
56,PT05M49.00S,2024-03-03T20:52:32.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,92.0335085413929,40.19607843137255,1610612750,19,7,2024-03-03T20:53:35Z,550000,False,-49.0,22.0,1,right,MISS R. Gobert driving Hook,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
57,PT05M48.00S,2024-03-03T20:52:33.3Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,19,7,2024-03-03T20:52:37Z,560000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT05M47.00S,2024-03-03T20:52:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.72339027595268,50.98039215686274,1610612750,21,7,2024-03-03T20:52:41Z,570000,False,5.0,16.0,1,right,K. Towns putback Layup (12 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,12.0,,,,,,,,,,
59,PT05M27.00S,2024-03-03T20:52:54.2Z,1,REGULAR,3pt,Jump Shot,[],202331,15.719448094612352,4.901960784313726,1610612746,21,7,2024-03-03T20:52:59Z,580000,False,225.0,95.0,1,left,MISS P. George 24' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,,
60,PT05M24.00S,2024-03-03T20:52:57.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,21,7,2024-03-03T20:52:59Z,590000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT05M11.00S,2024-03-03T20:53:13.9Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612750,21,7,2024-03-03T20:53:21Z,600000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Edwards 2 FT),"[1629611, 1630162]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Edwards,1630162.0,,,,,
63,PT05M11.00S,2024-03-03T20:53:39.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,22,7,2024-03-03T20:53:39Z,620000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
64,PT05M11.00S,2024-03-03T20:53:40.0Z,1,REGULAR,substitution,out,[],201144,,,1610612750,22,7,2024-03-03T20:53:44Z,630000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M11.00S,2024-03-03T20:53:40.0Z,1,REGULAR,substitution,out,[],203497,,,1610612750,22,7,2024-03-03T20:53:44Z,640000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M11.00S,2024-03-03T20:53:40.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,22,7,2024-03-03T20:53:44Z,650000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M11.00S,2024-03-03T20:53:40.0Z,1,REGULAR,substitution,in,[],1628420,,,1610612750,22,7,2024-03-03T20:53:44Z,660000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M11.00S,2024-03-03T20:53:46.8Z,1,REGULAR,substitution,out,[],1629611,,,1610612750,22,7,2024-03-03T20:53:57Z,670000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M11.00S,2024-03-03T20:53:46.8Z,1,REGULAR,substitution,in,[],1626181,,,1610612750,22,7,2024-03-03T20:53:57Z,680000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M11.00S,2024-03-03T20:54:11.8Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,23,7,2024-03-03T20:54:11Z,690000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
71,PT04M56.00S,2024-03-03T20:54:29.1Z,1,REGULAR,3pt,Jump Shot,[],201935,25.098554533508544,15.21905637254902,1610612746,23,7,2024-03-03T20:54:36Z,700000,False,174.0,183.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
72,PT04M51.00S,2024-03-03T20:54:34.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,23,7,2024-03-03T20:54:36Z,710000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,71.0,3.0,2.0,1.0,,,,,,,,,,,,,,
73,PT04M44.00S,2024-03-03T20:54:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,73.19316688567675,78.94454656862744,1610612750,23,7,2024-03-03T20:54:46Z,720000,False,145.0,199.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
74,PT04M41.00S,2024-03-03T20:54:43.4Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,23,7,2024-03-03T20:54:46Z,730000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT04M38.00S,2024-03-03T20:54:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,25.04927726675427,83.08823529411765,1610612746,23,10,2024-03-03T20:55:22Z,740000,False,-165.0,183.0,1,left,N. Powell 24' 3PT running pullup (3 PTS) (K. Leonard 1 AST),"[1626181, 202695]",1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.67,Made,,,,,,,,3.0,,,,,,K. Leonard,202695.0,1.0,,
77,PT04M21.00S,2024-03-03T20:55:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,91.01511169513797,63.48039215686274,1610612750,23,10,2024-03-03T20:55:09Z,760000,False,67.0,32.0,1,right,MISS N. Reid 7' driving floating Shot - blocked,"[1629675, 202695]",1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,Leonard,202695.0
78,PT04M21.00S,2024-03-03T20:55:02.8Z,1,REGULAR,block,,[],202695,,,1610612750,23,10,2024-03-03T20:55:04Z,770000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT04M19.00S,2024-03-03T20:55:04.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,23,10,2024-03-03T20:55:09Z,780000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M17.00S,2024-03-03T20:55:06.8Z,1,REGULAR,turnover,lost ball,[],202331,,,1610612746,23,10,2024-03-03T20:55:13Z,790000,False,,,0,,P. George lost ball TURNOVER (2 TO),"[202331, 1630162]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Edwards,1630162.0,,,,,,,,,,,
81,PT04M17.00S,2024-03-03T20:55:06.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,23,10,2024-03-03T20:55:08Z,800000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
82,PT04M13.00S,2024-03-03T20:55:11.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,92.72339027595268,52.94117647058824,1610612750,23,10,2024-03-03T20:56:16Z,810000,False,15.0,16.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
83,PT04M11.00S,2024-03-03T20:55:13.5Z,1,REGULAR,rebound,offensive,[],1628420,,,1610612750,23,10,2024-03-03T20:56:16Z,820000,False,,,0,,M. Morris REBOUND (Off:1 Def:0),[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
