actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-31T23:10:39.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-31T23:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-31T23:10:42.9Z,1,REGULAR,jumpball,recovered,[],1630245,,,1610612741,0,0,2024-03-31T23:10:42Z,40000,False,,,0,,Jump Ball N. Vucevic vs. R. Gobert: Tip to A. Dosunmu,"[1630245, 202696, 203497]",1610612741.0,CHI,startperiod,A. Dosunmu,1630245.0,Dosunmu,A. Dosunmu,Vucevic,202696.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-03-31T23:10:57.3Z,1,REGULAR,2pt,Jump Shot,[],202696,14.668199737187912,81.12745098039215,1610612741,0,0,2024-03-31T23:11:02Z,70000,False,-156.0,85.0,1,left,MISS N. Vucevic 17' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,17.75,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-03-31T23:11:01.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,0,0,2024-03-31T23:11:02Z,80000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-03-31T23:11:21.6Z,1,REGULAR,3pt,Jump Shot,[],1630183,70.12155059132719,27.205882352941174,1610612750,3,0,2024-03-31T23:11:30Z,90000,False,-114.0,228.0,1,right,J. McDaniels 25' 3PT  (3 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,
11,PT11M05.00S,2024-03-31T23:11:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630245,28.991458607095925,72.05882352941177,1610612741,3,3,2024-03-31T23:11:40Z,110000,False,-110.0,220.0,1,left,A. Dosunmu 24' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,24.61,Made,,,,,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,,
13,PT10M40.00S,2024-03-31T23:11:59.2Z,1,REGULAR,3pt,Jump Shot,[],1629675,68.9388961892247,62.99019607843137,1610612750,6,3,2024-03-31T23:12:04Z,130000,False,65.0,239.0,1,right,N. Reid 24' 3PT  (3 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,24.82,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
15,PT10M27.00S,2024-03-31T23:12:11.9Z,1,REGULAR,2pt,Jump Shot,[],201942,9.592641261498029,76.00337009803921,1610612741,6,3,2024-03-31T23:12:21Z,150000,False,-130.0,38.0,1,left,MISS D. DeRozan 13' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.54,Missed,,,,,,,,,,,,,,,,,,
16,PT10M25.00S,2024-03-31T23:12:13.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,6,3,2024-03-31T23:12:17Z,160000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M01.00S,2024-03-31T23:12:54.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,85.9395532194481,90.21905637254902,1610612750,6,3,2024-03-31T23:13:25Z,180000,False,201.0,80.0,1,right,MISS A. Edwards 21' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,21.63,Missed,,,,,,,,,,,,,,,,,,
19,PT09M59.00S,2024-03-31T23:12:56.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,3,2024-03-31T23:13:00Z,190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M52.00S,2024-03-31T23:13:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.783837056504599,54.65686274509803,1610612741,6,3,2024-03-31T23:13:14Z,200000,False,-23.0,11.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 203497]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,
21,PT09M52.00S,2024-03-31T23:13:04.1Z,1,REGULAR,block,,[],203497,,,1610612741,6,3,2024-03-31T23:13:06Z,210000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
