actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
42,PT08M10.00S,2024-02-01T01:16:07.1Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,10,4,2024-02-01T01:16:07Z,420000,False,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
43,PT07M57.00S,2024-02-01T01:16:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,80.89684625492772,50.73529411764706,1610612742,10,4,2024-02-01T01:16:27Z,430000,False,4.0,127.0,1,right,MISS T. Hardaway Jr. 12' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
44,PT07M54.00S,2024-02-01T01:16:24.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,10,4,2024-02-01T01:16:27Z,440000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
45,PT07M49.00S,2024-02-01T01:16:29.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,26.231931668856767,83.33333333333334,1610612750,10,4,2024-02-01T01:17:15Z,450000,False,-167.0,194.0,1,left,MISS J. McDaniels 25' running 3PT,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
46,PT07M46.00S,2024-02-01T01:16:32.7Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,10,4,2024-02-01T01:16:37Z,460000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT07M37.00S,2024-02-01T01:16:41.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,81.68528252299606,94.85294117647058,1610612742,10,4,2024-02-01T01:16:47Z,470000,False,224.0,120.0,1,right,MISS G. Williams 25' pullup 3PT,[1629684],1610612742.0,DAL,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
48,PT07M33.00S,2024-02-01T01:16:45.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,4,2024-02-01T01:16:47Z,480000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT07M25.00S,2024-02-01T01:16:53.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,7.966491458607096,5.147058823529411,1610612750,10,4,2024-02-01T01:16:58Z,490000,False,224.0,22.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.54,Missed,,,,,,,,,,,,,,,,,,
50,PT07M23.00S,2024-02-01T01:16:55.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,10,4,2024-02-01T01:16:58Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,49.0,,,,,,,,,,,
52,PT07M10.00S,2024-02-01T01:17:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.80354796320631,58.08823529411765,1610612742,10,6,2024-02-01T01:18:46Z,520000,False,40.0,25.0,1,right,S. Curry driving floating Jump Shot (2 PTS) (G. Williams 1 AST),"[203552, 1629684]",1610612742.0,DAL,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,2.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
54,PT07M10.00S,2024-02-01T01:17:21.8Z,1,REGULAR,foul,personal,['1freethrow'],201144,,,1610612742,10,6,2024-02-01T01:17:27Z,540000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Curry 1 FT),"[201144, 203552]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,,,,,,,1.0,0.0,Curry,203552.0,,
56,PT07M10.00S,2024-02-01T01:17:45.5Z,1,REGULAR,freethrow,1 of 1,[],203552,,,1610612742,10,7,2024-02-01T01:17:45Z,560000,False,,,0,,S. Curry Free Throw 1 of 1 (3 PTS),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
57,PT06M57.00S,2024-02-01T01:18:01.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.258212877792378,51.225490196078425,1610612750,12,7,2024-02-01T01:18:05Z,570000,False,-6.0,6.0,1,left,R. Gobert cutting DUNK (4 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
59,PT06M33.00S,2024-02-01T01:18:24.4Z,1,REGULAR,2pt,Jump Shot,[],203552,94.03745072273325,82.59803921568627,1610612742,12,9,2024-02-01T01:18:30Z,590000,False,163.0,4.0,1,right,S. Curry 16' pullup Jump Shot (5 PTS),[203552],1610612742.0,DAL,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,16.3,Made,5.0,,,,,,,,,,,,,,,,,
60,PT06M18.00S,2024-02-01T01:18:39.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,5.863994743758213,4.411764705882353,1610612750,12,9,2024-02-01T01:18:43Z,600000,False,228.0,3.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
61,PT06M16.00S,2024-02-01T01:18:41.5Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,12,9,2024-02-01T01:18:43Z,610000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,
62,PT06M14.00S,2024-02-01T01:18:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,7.30946123521682,52.20588235294118,1610612750,12,9,2024-02-01T01:19:43Z,620000,False,-11.0,16.0,1,left,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
63,PT06M12.00S,2024-02-01T01:18:45.9Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612742,12,9,2024-02-01T01:18:51Z,630000,False,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,
64,PT06M06.00S,2024-02-01T01:18:51.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,94.69448094612353,4.166666666666666,1610612742,12,9,2024-02-01T01:20:22Z,640000,False,-229.0,-3.0,1,right,MISS T. Hardaway Jr. running 3PT,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
65,PT06M03.00S,2024-02-01T01:18:54.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,12,9,2024-02-01T01:18:58Z,650000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,
111,PT05M48.00S,2024-02-01T01:19:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,6.652431011826544,50.245098039215684,1610612750,12,9,2024-02-01T01:27:19Z,655000,False,-1.0,10.0,1,left,MISS R. Gobert Jump Shot - blocked,"[203497, 1626158]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,Holmes,1626158.0,,,,,,
112,PT05M48.00S,2024-02-01T01:19:01.1Z,1,REGULAR,block,,[],1626158,,,1610612750,12,9,2024-02-01T01:27:06Z,657500,False,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT05M47.00S,2024-02-01T01:19:02.1Z,1,REGULAR,rebound,defensive,[],203552,,,1610612742,12,9,2024-02-01T01:27:06Z,658750,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,
68,PT05M45.00S,2024-02-01T01:19:13.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630182,92.72339027595268,50.73529411764706,1610612742,12,11,2024-02-01T01:27:13Z,680000,False,4.0,16.0,1,right,J. Green running DUNK (6 PTS) (S. Curry 1 AST),"[1630182, 203552]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.63,Made,6.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,
70,PT05M45.00S,2024-02-01T01:19:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,12,11,2024-02-01T01:19:18Z,700000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,out,[],201144,,,1610612750,12,11,2024-02-01T01:22:00Z,710000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,out,[],203497,,,1610612750,12,11,2024-02-01T01:22:00Z,720000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612750,12,11,2024-02-01T01:22:00Z,730000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612750,12,11,2024-02-01T01:22:00Z,740000,False,,,0,,SUB out: R. Holmes,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,12,11,2024-02-01T01:22:00Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,12,11,2024-02-01T01:22:00Z,760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,in,[],203939,,,1610612750,12,11,2024-02-01T01:22:00Z,770000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2024-02-01T01:20:57.3Z,1,REGULAR,substitution,in,[],1641765,,,1610612750,12,11,2024-02-01T01:22:00Z,780000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M30.00S,2024-02-01T01:22:25.9Z,1,REGULAR,2pt,Jump Shot,[],1630162,20.71287779237845,37.745098039215684,1610612750,14,11,2024-02-01T01:22:32Z,790000,False,61.0,142.0,1,left,A. Edwards 15' turnaround fadeaway Jump Shot (4 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,15.49,Made,4.0,,,,,,,,,,,,,,,,,
80,PT05M14.00S,2024-02-01T01:22:41.6Z,1,REGULAR,3pt,Jump Shot,[],203501,69.07030223390277,32.35294117647059,1610612742,14,11,2024-02-01T01:22:48Z,800000,False,-88.0,238.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
