actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M46.00S,2023-11-23T01:12:38.5Z,1,REGULAR,3pt,Jump Shot,[],201144,32.40801576872536,51.9607843137255,1610612750,5,3,2023-11-23T01:12:43Z,190000,False,-10.0,252.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,25.23,Missed,,,,,,,,,,,,,
20,PT10M43.00S,2023-11-23T01:12:41.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,5,3,2023-11-23T01:12:43Z,200000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M27.00S,2023-11-23T01:12:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,91.27792378449409,57.84313725490197,1610612755,5,3,2023-11-23T01:14:35Z,210000,False,39.0,29.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.91,Missed,,,,,,,,,,,,,
22,PT10M23.00S,2023-11-23T01:13:01.8Z,1,REGULAR,rebound,offensive,[],202694,,,1610612755,5,3,2023-11-23T01:13:03Z,220000,False,,,0,,M. Morris Sr. REBOUND (Off:1 Def:0),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT10M23.00S,2023-11-23T01:13:01.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202694,94.40999984741211,50.0,1610612755,5,5,2023-11-23T01:13:12Z,230000,False,0.0,0.0,1,right,M. Morris Sr. tip Layup (2 PTS),[202694],1610612755.0,PHI,tip,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,2.0,,,,,,,,,,,,
24,PT10M15.00S,2023-11-23T01:13:09.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,30.305519053876477,23.774509803921568,1610612750,8,5,2023-11-23T01:13:18Z,240000,False,131.0,232.0,1,left,A. Edwards 26' 3PT  (6 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,26.68,Made,6.0,M. Conley,201144.0,1.0,,,,,,,,,
26,PT10M07.00S,2023-11-23T01:13:20.0Z,1,REGULAR,foul,offensive,[],202694,,,1610612755,8,5,2023-11-23T01:13:28Z,260000,False,,,0,,M. Morris Sr. offensive FOUL (2 PF),"[202694, 201144]",1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,1627519.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
28,PT10M07.00S,2023-11-23T01:13:20.0Z,1,REGULAR,turnover,offensive foul,[],202694,,,1610612755,8,5,2023-11-23T01:13:20Z,280000,False,,,0,,M. Morris Sr. offensive foul TURNOVER (1 TO),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,1627519.0,,,,,,,,,,,,,,,1.0,,,,
29,PT09M59.00S,2023-11-23T01:13:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,31.750985545335087,37.99019607843137,1610612750,8,5,2023-11-23T01:13:50Z,290000,False,60.0,246.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,25.32,Missed,,,,,,,,,,,,,
30,PT09M57.00S,2023-11-23T01:13:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,5,2023-11-23T01:13:50Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,29.0,,,,,,,,
32,PT09M52.00S,2023-11-23T01:14:13.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,9.674770039421814,50.98039215686274,1610612750,10,5,2023-11-23T01:14:18Z,320000,False,-5.0,38.0,1,left,R. Gobert Hook (4 PTS) (K. Towns 2 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,3.87,Made,4.0,K. Towns,1626157.0,2.0,,,,,,,,,
34,PT09M37.00S,2023-11-23T01:14:27.1Z,1,REGULAR,3pt,Jump Shot,[],1629001,68.9388961892247,63.48039215686274,1610612755,10,5,2023-11-23T01:14:32Z,340000,False,67.0,239.0,1,right,MISS D. Melton 24' pullup 3PT,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,24.88,Missed,,,,,,,,,,,,,
35,PT09M34.00S,2023-11-23T01:14:30.1Z,1,REGULAR,rebound,offensive,[],1630178,,,1610612755,10,5,2023-11-23T01:14:32Z,350000,False,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,
36,PT09M31.00S,2023-11-23T01:14:33.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,69.59592641261499,70.34313725490196,1610612755,10,5,2023-11-23T01:14:38Z,360000,False,102.0,233.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,,25.45,Missed,,,,,,,,,,,,,
37,PT09M27.00S,2023-11-23T01:14:36.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,5,2023-11-23T01:14:36Z,370000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,
39,PT09M23.00S,2023-11-23T01:14:52.5Z,1,REGULAR,turnover,traveling,[],1626157,,,1610612750,10,5,2023-11-23T01:15:00Z,390000,False,,,0,,K. Towns traveling TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1199.0,,,,,,,,,,,,,,,1.0,,,,
40,PT09M06.00S,2023-11-23T01:15:10.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,92.9862023653088,19.607843137254903,1610612755,10,7,2023-11-23T01:15:19Z,400000,False,-152.0,13.0,1,right,T. Harris 15' turnaround fadeaway Jump Shot (2 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,15.26,Made,2.0,,,,,,,,,,,,
42,PT08M50.00S,2023-11-23T01:15:26.1Z,1,REGULAR,2pt,Jump Shot,[],1629638,15.982260183968464,20.098039215686274,1610612750,12,7,2023-11-23T01:15:33Z,420000,False,150.0,98.0,1,left,N. Alexander-Walker 17' pullup Jump Shot (2 PTS) (R. Gobert 1 AST),"[1629638, 203497]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right,,,,,,17.86,Made,2.0,R. Gobert,203497.0,1.0,,,,,,,,,
44,PT08M38.00S,2023-11-23T01:15:38.2Z,1,REGULAR,3pt,Jump Shot,[],202699,69.59592641261499,68.38235294117648,1610612755,12,7,2023-11-23T01:15:42Z,440000,False,92.0,233.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,25.07,Missed,,,,,,,,,,,,,
45,PT08M36.00S,2023-11-23T01:15:40.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,12,7,2023-11-23T01:15:42Z,450000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT08M36.00S,2023-11-23T01:15:42.7Z,1,REGULAR,foul,personal,[],201587,,,1610612750,12,7,2023-11-23T01:15:54Z,460000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1626157]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,1199.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
48,PT08M36.00S,2023-11-23T01:15:51.3Z,1,REGULAR,substitution,out,[],201587,,,1610612750,12,7,2023-11-23T01:16:11Z,480000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M36.00S,2023-11-23T01:15:51.3Z,1,REGULAR,substitution,out,[],202694,,,1610612750,12,7,2023-11-23T01:16:11Z,490000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M36.00S,2023-11-23T01:15:51.3Z,1,REGULAR,substitution,in,[],1630194,,,1610612750,12,7,2023-11-23T01:16:11Z,500000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M36.00S,2023-11-23T01:15:51.3Z,1,REGULAR,substitution,in,[],1627863,,,1610612750,12,7,2023-11-23T01:16:11Z,510000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M30.00S,2023-11-23T01:16:26.9Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,12,7,2023-11-23T01:16:30Z,520000,False,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1627863]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,House Jr.,1627863.0,,
53,PT08M30.00S,2023-11-23T01:16:26.9Z,1,REGULAR,steal,,[],1627863,,,1610612755,12,7,2023-11-23T01:16:28Z,530000,False,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT08M25.00S,2023-11-23T01:16:32.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629001,86.94152431011827,4.411764705882353,1610612755,12,7,2023-11-23T01:19:34Z,540000,False,-228.0,70.0,1,right,MISS D. Melton running 3PT,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,23.85,Missed,,,,,,,,,,,,,
55,PT08M21.00S,2023-11-23T01:16:36.0Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,12,7,2023-11-23T01:25:14Z,550000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,
58,PT08M13.00S,2023-11-23T01:16:44.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,9.543363994743759,50.49019607843137,1610612750,12,7,2023-11-23T01:25:18Z,580000,False,-2.0,37.0,1,left,MISS R. Gobert Hook,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,3.73,Missed,,,,,,,,,,,,,
59,PT08M11.00S,2023-11-23T01:16:46.3Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,12,7,2023-11-23T01:16:47Z,590000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,
60,PT07M58.00S,2023-11-23T01:17:00.1Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612755,12,7,2023-11-23T01:17:11Z,600000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Harris 2 FT),"[1630162, 202699]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,1627519.0,1.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,
62,PT07M58.00S,2023-11-23T01:17:34.5Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,12,8,2023-11-23T01:17:34Z,620000,False,,,0,,T. Harris Free Throw 1 of 2 (3 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
63,PT07M58.00S,2023-11-23T01:17:53.4Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,12,9,2023-11-23T01:17:53Z,630000,False,,,0,,T. Harris Free Throw 2 of 2 (4 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
64,PT07M38.00S,2023-11-23T01:18:15.2Z,1,REGULAR,2pt,Jump Shot,[],1626157,21.50131406044678,68.13725490196079,1610612750,14,9,2023-11-23T01:18:19Z,640000,False,-91.0,150.0,1,left,K. Towns 17' Jump Shot (2 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,17.49,Made,2.0,,,,,,,,,,,,
65,PT07M27.00S,2023-11-23T01:18:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.24901445466492,46.81372549019608,1610612755,14,9,2023-11-23T01:18:32Z,650000,False,-16.0,11.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 203497]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,1.93,Missed,,,,,,,,,,,,Gobert,203497.0
66,PT07M27.00S,2023-11-23T01:18:26.1Z,1,REGULAR,block,,[],203497,,,1610612755,14,9,2023-11-23T01:18:29Z,660000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT07M24.00S,2023-11-23T01:18:29.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,9,2023-11-23T01:18:32Z,670000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,
68,PT07M17.00S,2023-11-23T01:18:37.1Z,1,REGULAR,2pt,Jump Shot,[],1630162,22.026938239159,33.088235294117645,1610612750,16,9,2023-11-23T01:18:43Z,680000,False,85.0,155.0,1,left,A. Edwards 17' fadeaway Jump Shot (8 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,17.62,Made,8.0,,,,,,,,,,,,
69,PT07M04.00S,2023-11-23T01:18:49.8Z,1,REGULAR,turnover,bad pass,[],1627863,,,1610612755,16,9,2023-11-23T01:18:53Z,690000,False,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 1630162]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,
70,PT07M04.00S,2023-11-23T01:18:49.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,16,9,2023-11-23T01:18:52Z,700000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
71,PT07M00.00S,2023-11-23T01:18:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201144,6.1268068331143235,50.98039215686274,1610612750,18,9,2023-11-23T01:19:05Z,710000,False,-5.0,5.0,1,left,M. Conley running finger roll Layup (2 PTS) (A. Edwards 1 AST),"[201144, 1630162]",1610612750.0,MIN,running finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,0.71,Made,2.0,A. Edwards,1630162.0,1.0,,,,,,,,,
73,PT06M59.00S,2023-11-23T01:19:00.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,18,9,2023-11-23T01:19:00Z,730000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M59.00S,2023-11-23T01:21:32.1Z,1,REGULAR,substitution,out,[],201144,,,1610612755,18,9,2023-11-23T01:21:45Z,740000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M59.00S,2023-11-23T01:21:32.1Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,18,9,2023-11-23T01:21:45Z,750000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M43.00S,2023-11-23T01:22:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.38042049934296,49.754901960784316,1610612755,18,9,2023-11-23T01:22:19Z,760000,False,-1.0,10.0,1,right,MISS D. House Jr. driving Layup,[1627863],1610612755.0,PHI,driving,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.98,Missed,,,,,,,,,,,,,
77,PT06M39.00S,2023-11-23T01:22:16.4Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,18,9,2023-11-23T01:22:16Z,770000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,76.0,2.0,1.0,1.0,,,,,
78,PT06M39.00S,2023-11-23T01:22:16.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630194,94.40999984741211,50.0,1610612755,18,9,2023-11-23T01:26:44Z,780000,False,0.0,0.0,1,right,MISS P. Reed tip DUNK,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
79,PT06M37.00S,2023-11-23T01:22:18.4Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,18,9,2023-11-23T01:26:44Z,790000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,78.0,3.0,1.0,2.0,,,,,
80,PT06M37.00S,2023-11-23T01:22:17.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630194,94.40999984741211,50.0,1610612755,18,9,2023-11-23T01:22:24Z,800000,False,0.0,0.0,1,right,MISS P. Reed tip Layup,[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
81,PT06M37.00S,2023-11-23T01:22:17.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,18,9,2023-11-23T01:22:24Z,810000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,
83,PT06M26.00S,2023-11-23T01:22:44.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,12.040078843626807,68.38235294117648,1610612750,18,9,2023-11-23T01:27:28Z,830000,False,-92.0,61.0,1,left,MISS A. Edwards 11' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,11.01,Missed,,,,,,,,,,,,,
84,PT06M23.00S,2023-11-23T01:22:47.7Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,18,9,2023-11-23T01:23:00Z,840000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,83.0,2.0,1.0,1.0,,,,,
85,PT06M17.00S,2023-11-23T01:22:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,10.068988173455978,54.90196078431373,1610612750,18,9,2023-11-23T01:23:06Z,850000,False,-25.0,42.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1630194]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.87,Missed,,,,,,,,,,,,Reed,1630194.0
86,PT06M17.00S,2023-11-23T01:22:53.2Z,1,REGULAR,block,,[],1630194,,,1610612750,18,9,2023-11-23T01:22:55Z,860000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT06M15.00S,2023-11-23T01:22:55.2Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,18,9,2023-11-23T01:23:06Z,870000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,
