actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M04.00S,2024-04-14T19:54:34.3Z,1,REGULAR,steal,,[],203994,,,1610612756,16,27,2024-04-14T19:59:55Z,870000,False,,,0,,J. Nurkic STEAL (3 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT04M01.00S,2024-04-14T19:54:39.4Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612756,16,27,2024-04-14T19:54:44Z,880000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Booker 2 FT),"[1629675, 1626164]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Booker,1626164.0,,
91,PT04M01.00S,2024-04-14T19:55:07.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,16,28,2024-04-14T19:55:31Z,900000,False,,,0,,D. Booker Free Throw 1 of 2 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
92,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,out,[],1630183,,,1610612756,16,28,2024-04-14T19:55:17Z,910000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,16,28,2024-04-14T19:55:17Z,920000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,out,[],203994,,,1610612756,16,28,2024-04-14T19:55:17Z,930000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,in,[],203937,,,1610612756,16,28,2024-04-14T19:55:17Z,940000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,16,28,2024-04-14T19:55:17Z,950000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M01.00S,2024-04-14T19:55:07.9Z,1,REGULAR,substitution,in,[],203078,,,1610612756,16,28,2024-04-14T19:55:17Z,960000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M01.00S,2024-04-14T19:55:07.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626164,,,1610612756,16,28,2024-04-14T19:55:31Z,970000,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M00.00S,2024-04-14T19:55:08.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,16,28,2024-04-14T19:55:31Z,980000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,
100,PT03M46.00S,2024-04-14T19:55:43.3Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,16,28,2024-04-14T19:55:46Z,990000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 201142]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Durant,201142.0,,,,,,
101,PT03M46.00S,2024-04-14T19:55:43.3Z,1,REGULAR,steal,,[],201142,,,1610612756,16,28,2024-04-14T19:55:45Z,1000000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
103,PT03M41.00S,2024-04-14T19:55:47.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203078,93.9060446780552,50.49019607843137,1610612756,16,28,2024-04-14T19:55:57Z,1020000,False,2.0,5.0,1,right,MISS B. Beal running Layup,[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
104,PT03M37.00S,2024-04-14T19:55:51.4Z,1,REGULAR,rebound,offensive,[],201142,,,1610612756,16,28,2024-04-14T19:55:57Z,1030000,False,,,0,,K. Durant REBOUND (Off:1 Def:0),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,
105,PT03M37.00S,2024-04-14T19:55:51.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",201142,94.40999984741211,50.0,1610612756,16,30,2024-04-14T19:55:59Z,1040000,False,0.0,0.0,1,right,K. Durant tip Layup (6 PTS),[201142],1610612756.0,PHX,tip,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2024-04-14T19:56:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,18.2161629434954,50.49019607843137,1610612750,18,30,2024-04-14T19:56:35Z,1060000,False,-2.0,119.0,1,left,K. Anderson 11' turnaround Jump Shot (2 PTS),[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M02.00S,2024-04-14T19:56:42.4Z,1,REGULAR,2pt,Jump Shot,[],201142,78.13731931668858,74.75490196078431,1610612756,18,32,2024-04-14T19:56:46Z,1070000,False,124.0,153.0,1,right,K. Durant 19' Jump Shot (8 PTS) (R. O'Neale 1 AST),"[201142, 1626220]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,19.68,Made,8.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
110,PT02M59.00S,2024-04-14T19:56:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,18,32,2024-04-14T19:56:51Z,1090000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M59.00S,2024-04-14T19:59:12.3Z,1,REGULAR,substitution,out,[],203497,,,1610612750,18,32,2024-04-14T19:59:50Z,1100000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M59.00S,2024-04-14T19:59:12.3Z,1,REGULAR,substitution,in,[],1626157,,,1610612750,18,32,2024-04-14T19:59:50Z,1110000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2024-04-14T20:00:04.7Z,1,REGULAR,3pt,Jump Shot,[],1629638,5.469776609724048,97.79411764705883,1610612750,18,32,2024-04-14T20:00:08Z,1120000,False,-239.0,-1.0,1,left,MISS N. Alexander-Walker 3PT - blocked,"[1629638, 203078]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,Beal,203078.0
115,PT02M48.00S,2024-04-14T20:00:04.7Z,1,REGULAR,block,,[],203078,,,1610612750,18,32,2024-04-14T20:00:07Z,1130000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2024-04-14T20:00:07.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,18,32,2024-04-14T20:00:08Z,1140000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,
117,PT02M34.00S,2024-04-14T20:00:18.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,92.19776609724047,4.6568627450980395,1610612756,18,32,2024-04-14T20:00:22Z,1150000,False,-227.0,21.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2024-04-14T20:00:22.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,32,2024-04-14T20:00:22Z,1160000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,
119,PT02M22.00S,2024-04-14T20:00:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,52.450980392156865,1610612750,20,32,2024-04-14T20:00:34Z,1170000,False,-12.0,9.0,1,left,K. Towns driving Layup (5 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.51,Made,5.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
121,PT02M01.00S,2024-04-14T20:00:50.8Z,1,REGULAR,3pt,Jump Shot,[],203078,92.46057818659659,5.392156862745098,1610612756,20,35,2024-04-14T20:00:55Z,1190000,False,-223.0,18.0,1,right,B. Beal 3PT  (10 PTS) (R. O'Neale 2 AST),"[203078, 1626220]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,22.38,Made,10.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,
123,PT01M41.00S,2024-04-14T20:01:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,19.530223390275953,55.63725490196079,1610612750,22,35,2024-04-14T20:02:34Z,1210000,False,-28.0,131.0,1,left,K. Anderson 13' pullup Jump Shot (4 PTS) (N. Alexander-Walker 1 AST),"[203937, 1629638]",1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,13.41,Made,4.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,
124,PT01M30.00S,2024-04-14T20:01:21.9Z,1,REGULAR,3pt,Jump Shot,[],203078,67.49342969776609,50.0,1610612756,22,38,2024-04-14T20:03:33Z,1220000,False,0.0,253.0,1,right,B. Beal 25' 3PT pullup (13 PTS),[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,25.31,Made,13.0,,,,,,,,,,,,,,,,,
125,PT01M06.00S,2024-04-14T20:01:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,14.273981603153747,4.901960784313726,1610612750,22,38,2024-04-14T20:04:25Z,1230000,False,225.0,82.0,1,left,MISS N. Alexander-Walker step back 3PT,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
126,PT01M03.00S,2024-04-14T20:01:49.1Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,22,38,2024-04-14T20:01:51Z,1240000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,125.0,4.0,3.0,1.0,,,,,,,,
127,PT01M03.00S,2024-04-14T20:01:50.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,7.178055190538765,50.0,1610612750,22,38,2024-04-14T20:02:02Z,1250000,False,0.0,15.0,1,left,MISS A. Edwards putback Layup,[1630162],1610612750.0,MIN,putback,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
130,PT01M03.00S,2024-04-14T20:01:50.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,22,38,2024-04-14T20:02:02Z,1255000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,
128,PT00M55.30S,2024-04-14T20:01:58.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.72339027595268,50.98039215686274,1610612756,22,38,2024-04-14T20:02:07Z,1260000,False,5.0,16.0,1,right,MISS D. Eubanks driving DUNK,[1629234],1610612756.0,PHX,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
129,PT00M53.20S,2024-04-14T20:02:00.4Z,1,REGULAR,rebound,offensive,[],203078,,,1610612756,22,38,2024-04-14T20:02:00Z,1270000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,
131,PT00M48.30S,2024-04-14T20:02:05.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,67.49342969776609,61.76470588235294,1610612756,22,41,2024-04-14T20:02:10Z,1280000,False,59.0,253.0,1,right,D. Booker 25' 3PT pullup (8 PTS) (B. Beal 1 AST),"[1626164, 203078]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.98,Made,8.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
132,PT00M39.00S,2024-04-14T20:02:24.9Z,1,REGULAR,foul,offensive,[],1629675,,,1610612750,22,41,2024-04-14T20:02:31Z,1290000,False,,,0,,N. Reid charge offensive FOUL (2 PF),"[1629675, 1629234]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,2.0,0.0,Eubanks,1629234.0,,
134,PT00M39.00S,2024-04-14T20:02:24.9Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,22,41,2024-04-14T20:02:24Z,1310000,False,,,0,,N. Reid offensive foul TURNOVER (2 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,2.0,,,,,,,,,,,,
136,PT00M13.80S,2024-04-14T20:03:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203078,69.33311432325887,73.0392156862745,1610612756,22,44,2024-04-14T20:03:11Z,1320000,False,115.0,236.0,1,right,B. Beal 26' 3PT  (16 PTS) (D. Booker 2 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,26.24,Made,16.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
138,PT00M00.00S,2024-04-14T20:03:25.3Z,1,REGULAR,2pt,Jump Shot,[],1629638,23.603810775295663,81.37254901960785,1610612750,22,44,2024-04-14T20:07:10Z,1340000,False,-157.0,169.0,1,left,MISS N. Alexander-Walker 23' pullup Shot - blocked,"[1629638, 201142]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,23.09,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
139,PT00M00.00S,2024-04-14T20:03:25.3Z,1,REGULAR,block,,[],201142,,,1610612750,22,44,2024-04-14T20:03:30Z,1350000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
140,PT00M00.00S,2024-04-14T20:03:25.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,22,44,2024-04-14T20:03:33Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,138.0,,,,,,,,,,,
141,PT00M00.00S,2024-04-14T20:03:33.4Z,1,REGULAR,period,end,[],0,,,1610612750,22,44,2024-04-14T20:03:33Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,22,44,2024-04-14T20:06:10Z,1380000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,22,44,2024-04-14T20:06:10Z,1390000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,22,44,2024-04-14T20:06:10Z,1400000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612750,22,44,2024-04-14T20:06:10Z,1410000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612750,22,44,2024-04-14T20:06:10Z,1420000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612750,22,44,2024-04-14T20:06:10Z,1430000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],1629162,,,1610612750,22,44,2024-04-14T20:06:10Z,1440000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,22,44,2024-04-14T20:06:10Z,1450000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,22,44,2024-04-14T20:06:10Z,1460000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612750,22,44,2024-04-14T20:06:10Z,1470000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612750,22,44,2024-04-14T20:06:10Z,1480000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-04-14T20:05:31.5Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612750,22,44,2024-04-14T20:06:10Z,1490000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-04-14T20:06:13.7Z,2,REGULAR,period,start,[],0,,,1610612750,22,44,2024-04-14T20:06:13Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M43.00S,2024-04-14T20:06:30.0Z,2,REGULAR,turnover,bad pass,[],1629162,,,1610612750,22,44,2024-04-14T20:06:33Z,1510000,False,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 203994]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,Nurkic,203994.0,,,,,,
157,PT11M43.00S,2024-04-14T20:06:30.0Z,2,REGULAR,steal,,[],203994,,,1610612756,22,44,2024-04-14T20:06:32Z,1520000,False,,,0,,J. Nurkic STEAL (4 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT11M29.00S,2024-04-14T20:06:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626220,92.32917214191852,47.549019607843135,1610612756,22,44,2024-04-14T20:06:48Z,1530000,False,-12.0,20.0,1,right,MISS R. O'Neale driving Layup,[1626220],1610612756.0,PHX,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
159,PT11M27.00S,2024-04-14T20:06:46.5Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,22,44,2024-04-14T20:06:48Z,1540000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,
160,PT11M23.00S,2024-04-14T20:06:49.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629162,5.995400788436268,52.20588235294118,1610612750,24,44,2024-04-14T20:07:58Z,1550000,False,-11.0,4.0,1,left,J. McLaughlin running reverse Layup (2 PTS) (K. Anderson 1 AST),"[1629162, 203937]",1610612750.0,MIN,running reverse,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
162,PT11M03.00S,2024-04-14T20:07:09.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,93.64323258869908,51.71568627450981,1610612756,24,46,2024-04-14T20:08:22Z,1570000,False,9.0,7.0,1,right,B. Bol reverse DUNK (2 PTS) (J. Nurkic 5 AST),"[1629626, 203994]",1610612756.0,PHX,reverse,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,J. Nurkic,203994.0,5.0,,,,,,,,,,,,,,
164,PT10M55.00S,2024-04-14T20:07:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.258212877792378,49.754901960784316,1610612750,26,46,2024-04-14T20:08:42Z,1590000,False,1.0,6.0,1,left,J. McLaughlin cutting Layup (4 PTS) (K. Anderson 2 AST),"[1629162, 203937]",1610612750.0,MIN,cutting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,0.64,Made,4.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
166,PT10M41.00S,2024-04-14T20:07:35.4Z,2,REGULAR,foul,offensive,[],203994,,,1610612756,26,46,2024-04-14T20:07:43Z,1610000,False,,,0,,J. Nurkic offensive FOUL (2 PF),"[203994, 203497]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,2.0,0.0,Gobert,203497.0,,
168,PT10M41.00S,2024-04-14T20:07:35.4Z,2,REGULAR,turnover,offensive foul,[],203994,,,1610612756,26,46,2024-04-14T20:07:35Z,1630000,False,,,0,,J. Nurkic offensive foul TURNOVER (1 TO),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,1.0,,,,,,,,,,,,
169,PT10M28.00S,2024-04-14T20:08:01.7Z,2,REGULAR,foul,offensive,[],203497,,,1610612750,26,46,2024-04-14T20:08:06Z,1640000,False,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1626220]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,O'Neale,1626220.0,,
171,PT10M28.00S,2024-04-14T20:08:01.7Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612750,26,46,2024-04-14T20:08:01Z,1660000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,1.0,,,,,,,,,,,,
172,PT10M08.00S,2024-04-14T20:08:33.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629626,73.40670170827858,79.90196078431373,1610612756,26,46,2024-04-14T20:08:42Z,1670000,False,150.0,197.0,1,right,MISS B. Bol 24' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
173,PT10M07.00S,2024-04-14T20:08:34.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,26,46,2024-04-14T20:08:42Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,172.0,,,,,,,,,,,
174,PT10M07.00S,2024-04-14T20:08:39.8Z,2,REGULAR,foul,personal,[],203994,,,1610612750,26,46,2024-04-14T20:08:47Z,1690000,False,,,0,,J. Nurkic loose ball personal FOUL (3 PF),"[203994, 203497]",1610612756.0,PHX,loose ball,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,3.0,0.0,Gobert,203497.0,,
176,PT10M07.00S,2024-04-14T20:08:55.9Z,2,REGULAR,substitution,out,[],203994,,,1610612750,26,46,2024-04-14T20:09:00Z,1710000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
