actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
28,PT09M35.00S,2023-12-31T01:13:18.2Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,4,6,2023-12-31T01:13:29Z,280000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 203497]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,
29,PT09M35.00S,2023-12-31T01:13:18.2Z,1,REGULAR,steal,,[],203497,,,1610612750,4,6,2023-12-31T01:13:20Z,290000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2023-12-31T01:13:20.6Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612750,4,6,2023-12-31T01:13:33Z,300000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 2544]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,James,2544.0,,,,,
31,PT09M33.00S,2023-12-31T01:13:20.6Z,1,REGULAR,steal,,[],2544,,,1610612747,4,6,2023-12-31T01:13:22Z,310000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT09M31.00S,2023-12-31T01:13:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,93.38042049934296,52.450980392156865,1610612747,4,8,2023-12-31T01:18:47Z,320000,False,12.0,10.0,1,right,A. Davis cutting Layup (6 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,,,6.0,L. James,2544.0,1.0,,,,,,,,
34,PT09M31.00S,2023-12-31T01:13:33.0Z,1,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612747,4,8,2023-12-31T01:13:44Z,340000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Davis 1 FT),"[1626157, 203076]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Davis,203076.0
36,PT09M31.00S,2023-12-31T01:14:00.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,4,9,2023-12-31T01:14:00Z,360000,False,,,0,,A. Davis Free Throw 1 of 1 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
37,PT09M09.00S,2023-12-31T01:14:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,10.33180026281209,57.107843137254896,1610612750,4,9,2023-12-31T01:14:32Z,370000,False,-36.0,45.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
38,PT09M06.00S,2023-12-31T01:14:28.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,4,9,2023-12-31T01:14:32Z,380000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M03.00S,2023-12-31T01:14:33.4Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612747,4,9,2023-12-31T01:14:41Z,390000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (James 2 FT),"[1630183, 2544]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,James,2544.0
41,PT09M03.00S,2023-12-31T01:14:59.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,4,9,2023-12-31T01:21:09Z,410000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT09M03.00S,2023-12-31T01:14:59.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,4,9,2023-12-31T01:21:09Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT09M03.00S,2023-12-31T01:14:59.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,4,10,2023-12-31T01:21:09Z,430000,False,,,0,,L. James Free Throw 2 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
44,PT08M39.00S,2023-12-31T01:15:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.726018396846255,65.68627450980392,1610612750,4,10,2023-12-31T01:15:47Z,440000,False,-78.0,48.0,1,left,MISS A. Edwards 9' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,9.21,Missed,,,,,,,,,,,,,,,,,,
45,PT08M37.00S,2023-12-31T01:15:44.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,10,2023-12-31T01:15:47Z,450000,False,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,,,44.0,4.0,2.0,2.0,,,,,,,,,,,,,,
46,PT08M29.00S,2023-12-31T01:15:54.9Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612747,4,10,2023-12-31T01:16:00Z,460000,False,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612747.0,LAL,bad pass,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,1628484.0,,,,
47,PT08M18.00S,2023-12-31T01:16:12.8Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,4,10,2023-12-31T01:16:20Z,470000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 203076]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Davis,203076.0,,,,,
48,PT08M18.00S,2023-12-31T01:16:12.8Z,1,REGULAR,steal,,[],203076,,,1610612747,4,10,2023-12-31T01:24:28Z,480000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
49,PT08M14.00S,2023-12-31T01:16:17.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,93.64323258869908,50.0,1610612747,4,12,2023-12-31T01:16:30Z,490000,False,0.0,7.0,1,right,C. Reddish running DUNK (2 PTS) (A. Davis 1 AST),"[1629629, 203076]",1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,,
51,PT07M58.00S,2023-12-31T01:16:34.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.492115637319317,41.17647058823529,1610612750,6,12,2023-12-31T01:16:37Z,510000,False,44.0,27.0,1,left,K. Towns driving Hook (2 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,,,,,,,2.0,,,,,,,,,,,
53,PT07M46.00S,2023-12-31T01:17:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,92.46057818659659,54.166666666666664,1610612747,6,12,2023-12-31T01:24:34Z,530000,False,21.0,18.0,1,right,MISS T. Prince driving finger roll Layup,[1627752],1610612747.0,LAL,driving finger roll,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
55,PT07M45.00S,2023-12-31T01:17:01.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,6,12,2023-12-31T01:17:41Z,540000,False,,,0,,A. Davis REBOUND (Off:3 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,53.0,5.0,2.0,3.0,,,,,,,,,,,,,,
56,PT07M44.00S,2023-12-31T01:17:05.2Z,1,REGULAR,foul,personal,[],201144,,,1610612747,6,12,2023-12-31T01:17:08Z,550000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 203076]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Davis,203076.0
58,PT07M38.00S,2023-12-31T01:17:15.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,70.51576872536137,25.98039215686275,1610612747,6,15,2023-12-31T01:17:57Z,570000,False,-120.0,225.0,1,right,L. James 25' 3PT fadeaway (6 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,6.0,A. Davis,203076.0,2.0,,,,,,,,
60,PT07M32.00S,2023-12-31T01:17:26.4Z,1,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,6,15,2023-12-31T01:18:06Z,590000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (2 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,201638.0,,,,
61,PT07M26.00S,2023-12-31T01:17:48.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,80.76544021024968,42.40196078431372,1610612747,6,15,2023-12-31T01:18:12Z,600000,False,-38.0,128.0,1,right,MISS L. James 13' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,,,,,,,,,,,,,,,,,,
62,PT07M24.00S,2023-12-31T01:17:51.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,6,15,2023-12-31T01:17:51Z,610000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT07M22.00S,2023-12-31T01:17:55.1Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,6,15,2023-12-31T01:18:15Z,620000,False,,,0,,K. Towns lost ball out-of-bounds TURNOVER (1 TO),[1626157],1610612750.0,MIN,lost ball,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,1628484.0,,,,
64,PT07M06.00S,2023-12-31T01:18:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,93.24901445466492,50.0,1610612747,6,17,2023-12-31T01:18:30Z,630000,False,0.0,11.0,1,right,A. Davis driving reverse Layup (9 PTS),[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,9.0,,,,,,,,,,,
65,PT07M05.00S,2023-12-31T01:18:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,6,17,2023-12-31T01:18:28Z,640000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M05.00S,2023-12-31T01:21:06.4Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,6,17,2023-12-31T01:21:22Z,660000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M05.00S,2023-12-31T01:21:06.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,6,17,2023-12-31T01:21:22Z,670000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M05.00S,2023-12-31T01:21:06.4Z,1,REGULAR,substitution,in,[],1629060,,,1610612750,6,17,2023-12-31T01:21:22Z,680000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M05.00S,2023-12-31T01:21:06.4Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,6,17,2023-12-31T01:47:37Z,685000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M40.00S,2023-12-31T01:22:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,11.777266754270697,50.0,1610612750,8,17,2023-12-31T01:27:31Z,700000,False,0.0,58.0,1,left,A. Edwards driving floating Jump Shot (2 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,2.0,,,,,,,,,,,
72,PT06M22.00S,2023-12-31T01:22:38.4Z,1,REGULAR,2pt,Jump Shot,[],1626156,81.68528252299606,66.91176470588235,1610612747,8,17,2023-12-31T01:22:44Z,710000,False,85.0,120.0,1,right,MISS D. Russell 14' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,14.66,Missed,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2023-12-31T01:22:40.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,17,2023-12-31T01:22:44Z,720000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT06M10.00S,2023-12-31T01:22:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.835085413929041,47.794117647058826,1610612750,8,17,2023-12-31T01:22:57Z,730000,False,11.0,21.0,1,left,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2023-12-31T01:22:53.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,8,17,2023-12-31T01:23:13Z,740000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT06M08.00S,2023-12-31T01:22:55.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,10,17,2023-12-31T01:23:07Z,750000,False,0.0,0.0,1,left,R. Gobert tip DUNK (6 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
77,PT05M49.00S,2023-12-31T01:23:14.5Z,1,REGULAR,foul,personal,[],1630183,,,1610612747,10,17,2023-12-31T01:23:27Z,760000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1629060]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Hachimura,1629060.0
79,PT05M49.00S,2023-12-31T01:23:31.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612747,10,17,2023-12-31T01:23:39Z,780000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2023-12-31T01:23:31.0Z,1,REGULAR,substitution,out,[],1626157,,,1610612747,10,17,2023-12-31T01:23:39Z,790000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2023-12-31T01:23:31.0Z,1,REGULAR,substitution,in,[],203937,,,1610612747,10,17,2023-12-31T01:23:39Z,800000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2023-12-31T01:23:31.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612747,10,17,2023-12-31T01:23:39Z,810000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M39.00S,2023-12-31T01:23:53.5Z,1,REGULAR,2pt,Jump Shot,[],2544,92.32917214191852,17.15686274509804,1610612747,10,17,2023-12-31T01:24:07Z,820000,False,-164.0,20.0,1,right,MISS L. James 16' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,16.54,Missed,,,,,,,,,,,,,,,,,,
84,PT05M36.00S,2023-12-31T01:23:56.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,17,2023-12-31T01:24:07Z,830000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT05M27.00S,2023-12-31T01:24:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,21.107095926412615,91.17647058823529,1610612750,13,17,2023-12-31T01:24:10Z,840000,False,-206.0,146.0,1,left,N. Reid 25' 3PT  (3 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,
