actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M36.00S,2024-01-13T01:12:31.9Z,1,REGULAR,block,,[],1630162,,,1610612757,6,0,2024-01-13T01:12:34Z,170000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2024-01-13T01:12:35.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,6,0,2024-01-13T01:12:45Z,180000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M25.00S,2024-01-13T01:12:43.0Z,1,REGULAR,3pt,Jump Shot,[],201144,27.94021024967148,80.14705882352942,1610612750,9,0,2024-01-13T01:13:22Z,190000,False,-151.0,210.0,1,left,M. Conley 25' 3PT pullup (6 PTS) (A. Edwards 1 AST),"[201144, 1630162]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.86,Made,6.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
21,PT10M22.00S,2024-01-13T01:12:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,0,2024-01-13T01:12:53Z,210000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2024-01-13T01:15:57.6Z,1,REGULAR,2pt,Jump Shot,[],1641871,90.80157687253615,67.91513480392157,1610612757,9,0,2024-01-13T01:16:07Z,220000,False,90.0,34.0,1,right,MISS D. Reath 9' bank Shot,[1641871],1610612757.0,POR,bank,,,Reath,D. Reath,,,,,Mid-Range,8-16 Right,9.58,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2024-01-13T01:15:59.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,9,0,2024-01-13T01:16:07Z,230000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M56.00S,2024-01-13T01:16:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.521024967148489,50.245098039215684,1610612750,11,0,2024-01-13T01:16:15Z,240000,False,-1.0,9.0,1,left,R. Gobert cutting DUNK (2 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
26,PT09M38.00S,2024-01-13T01:16:26.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,87.64783180026281,49.65533088235294,1610612757,11,0,2024-01-13T01:16:32Z,260000,False,-2.0,64.0,1,right,MISS D. Reath 6' Jump Shot - blocked,"[1641871, 203497]",1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,Gobert,203497.0,,,,,,,
27,PT09M38.00S,2024-01-13T01:16:26.1Z,1,REGULAR,block,,[],203497,,,1610612757,11,0,2024-01-13T01:16:29Z,270000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2024-01-13T01:16:30.1Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,11,0,2024-01-13T01:16:32Z,280000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,
29,PT09M25.00S,2024-01-13T01:16:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.964520367936925,56.885723039215684,1610612750,11,0,2024-01-13T01:16:48Z,290000,False,-34.0,13.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1641871]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,Reath,1641871.0,,,,,,,
30,PT09M25.00S,2024-01-13T01:16:38.8Z,1,REGULAR,block,,[],1641871,,,1610612750,11,0,2024-01-13T01:16:41Z,300000,False,,,0,,D. Reath BLOCK (1 BLK),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2024-01-13T01:16:38.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,11,0,2024-01-13T01:16:48Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,29.0,,,,,,,,,,,,,
33,PT09M19.00S,2024-01-13T01:17:05.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,8.015768725361367,96.1014093137255,1610612750,11,0,2024-01-13T01:17:11Z,330000,False,-231.0,23.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
34,PT09M15.00S,2024-01-13T01:17:09.0Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,11,0,2024-01-13T01:17:11Z,340000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT09M08.00S,2024-01-13T01:17:17.1Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612757,11,0,2024-01-13T01:17:23Z,350000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Camara 2 FT),"[1626157, 1641739]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,,,1.0,0.0,Camara,1641739.0,,,
37,PT09M08.00S,2024-01-13T01:17:48.2Z,1,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,11,1,2024-01-13T01:18:05Z,370000,False,,,0,,T. Camara Free Throw 1 of 2 (1 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT09M08.00S,2024-01-13T01:17:48.2Z,1,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,11,1,2024-01-13T01:18:05Z,380000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M06.00S,2024-01-13T01:17:50.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,11,1,2024-01-13T01:18:05Z,390000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M54.00S,2024-01-13T01:18:17.4Z,1,REGULAR,foul,personal,[],1641871,,,1610612750,11,1,2024-01-13T01:18:26Z,400000,False,,,0,,D. Reath personal FOUL (1 PF),"[1641871, 203497]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627541.0,,,1.0,0.0,Gobert,203497.0,,,
42,PT08M46.00S,2024-01-13T01:18:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,9.85545335085414,49.93872549019608,1610612750,13,1,2024-01-13T01:18:53Z,420000,False,0.0,40.0,1,left,K. Towns driving floating Jump Shot (5 PTS) (J. McDaniels 3 AST),"[1626157, 1630183]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.01,Made,5.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,,
44,PT08M46.00S,2024-01-13T01:18:47.7Z,1,REGULAR,foul,personal,['1freethrow'],203924,,,1610612750,13,1,2024-01-13T01:19:07Z,440000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Towns 1 FT),"[203924, 1626157]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,,1.0,0.0,Towns,1626157.0,,,
46,PT08M46.00S,2024-01-13T01:19:12.2Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,14,1,2024-01-13T01:19:12Z,460000,False,,,0,,K. Towns Free Throw 1 of 1 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
47,PT08M33.00S,2024-01-13T01:19:28.3Z,1,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,14,1,2024-01-13T01:19:35Z,470000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (1 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627541.0,,,,,,,1.0,,
48,PT08M22.00S,2024-01-13T01:19:44.1Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,14,1,2024-01-13T01:19:49Z,480000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1641871]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Reath,1641871.0
49,PT08M22.00S,2024-01-13T01:19:44.1Z,1,REGULAR,steal,,[],1641871,,,1610612757,14,1,2024-01-13T01:19:47Z,490000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M17.00S,2024-01-13T01:19:50.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641871,93.51182654402102,50.73529411764706,1610612757,14,3,2024-01-13T01:20:38Z,500000,False,4.0,8.0,1,right,D. Reath running DUNK (2 PTS) (A. Simons 1 AST),"[1641871, 1629014]",1610612757.0,POR,running,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
52,PT07M59.00S,2024-01-13T01:20:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.258212877792378,50.245098039215684,1610612750,16,3,2024-01-13T01:20:12Z,520000,False,-1.0,6.0,1,left,R. Gobert cutting Layup (4 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.64,Made,4.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
54,PT07M49.00S,2024-01-13T01:20:16.5Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,16,3,2024-01-13T01:20:22Z,540000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 1630183]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,McDaniels,1630183.0
55,PT07M49.00S,2024-01-13T01:20:16.5Z,1,REGULAR,steal,,[],1630183,,,1610612750,16,3,2024-01-13T01:20:18Z,550000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
171,PT07M46.00S,2024-01-13T01:20:18.2Z,1,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,16,3,2024-01-13T01:39:50Z,555000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,,,,,,,2.0,,
60,PT07M46.00S,2024-01-13T01:20:29.7Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,16,3,2024-01-13T01:20:39Z,600000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M46.00S,2024-01-13T01:20:29.7Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,16,3,2024-01-13T01:20:39Z,610000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M46.00S,2024-01-13T01:20:29.7Z,1,REGULAR,substitution,in,[],1627763,,,1610612757,16,3,2024-01-13T01:20:39Z,620000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M46.00S,2024-01-13T01:20:29.7Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,16,3,2024-01-13T01:20:39Z,630000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M32.00S,2024-01-13T01:20:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612757,16,3,2024-01-13T01:21:06Z,640000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Reath 2 FT),"[1630162, 1641871]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,,1.0,0.0,Reath,1641871.0,,,
66,PT07M32.00S,2024-01-13T01:21:23.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641871,,,1610612757,16,3,2024-01-13T01:39:54Z,660000,False,,,0,,MISS D. Reath Free Throw 1 of 2,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
67,PT07M32.00S,2024-01-13T01:21:23.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,16,3,2024-01-13T01:21:46Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,
68,PT07M32.00S,2024-01-13T01:21:23.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641871,,,1610612757,16,3,2024-01-13T01:39:54Z,680000,False,,,0,,MISS D. Reath Free Throw 2 of 2,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
69,PT07M29.00S,2024-01-13T01:21:26.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,3,2024-01-13T01:21:46Z,690000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
70,PT07M19.00S,2024-01-13T01:21:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.703679369250986,51.470588235294116,1610612750,18,3,2024-01-13T01:22:01Z,700000,False,-7.0,20.0,1,left,A. Edwards driving finger roll Layup (2 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.12,Made,2.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
72,PT07M08.00S,2024-01-13T01:22:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,91.80354796320631,54.65686274509803,1610612757,18,5,2024-01-13T01:22:16Z,720000,False,23.0,25.0,1,right,D. Reath cutting finger roll Layup (4 PTS) (A. Simons 2 AST),"[1641871, 1629014]",1610612757.0,POR,cutting finger roll,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.38,Made,4.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
74,PT06M54.00S,2024-01-13T01:22:19.8Z,1,REGULAR,3pt,Jump Shot,[],1630183,10.85742444152431,4.6568627450980395,1610612750,21,5,2024-01-13T01:22:24Z,740000,False,227.0,50.0,1,left,J. McDaniels 3PT  (3 PTS) (M. Conley 4 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.21,Made,3.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
76,PT06M40.00S,2024-01-13T01:22:34.4Z,1,REGULAR,3pt,Jump Shot,[],203924,69.72733245729303,71.32352941176471,1610612757,21,5,2024-01-13T01:22:39Z,760000,False,107.0,232.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
77,PT06M39.00S,2024-01-13T01:22:35.4Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,21,5,2024-01-13T01:22:39Z,770000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,
78,PT06M20.00S,2024-01-13T01:22:55.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,13.009198423127463,66.93474264705883,1610612750,23,5,2024-01-13T01:23:04Z,780000,False,-85.0,70.0,1,left,A. Edwards 10' pullup Jump Shot (4 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,10.98,Made,4.0,,,,,,,,,,,,,,,,,
79,PT06M05.00S,2024-01-13T01:23:09.4Z,1,REGULAR,3pt,Jump Shot,[],1641871,70.9592641261498,70.12101715686273,1610612757,23,5,2024-01-13T01:23:17Z,790000,False,101.0,220.0,1,right,MISS D. Reath 24' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,24.24,Missed,,,,,,,,,,,,,,,,,,
80,PT06M02.00S,2024-01-13T01:23:12.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,23,5,2024-01-13T01:23:17Z,800000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,
81,PT05M49.00S,2024-01-13T01:23:25.5Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612750,23,5,2024-01-13T01:23:31Z,810000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 203924]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Grant,203924.0
82,PT05M49.00S,2024-01-13T01:23:25.5Z,1,REGULAR,steal,,[],203924,,,1610612757,23,5,2024-01-13T01:23:28Z,820000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M45.00S,2024-01-13T01:23:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",203924,91.40932982917214,53.18627450980392,1610612757,23,7,2024-01-13T01:23:51Z,830000,False,16.0,28.0,1,right,J. Grant running Layup (2 PTS),[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.25,Made,2.0,,,,,,,,,,,,,,,,,
84,PT05M45.00S,2024-01-13T01:23:44.0Z,1,REGULAR,violation,defensive goaltending,[],1630183,,,1610612757,23,7,2024-01-13T01:23:51Z,840000,False,,,0,,J. McDaniels defensive goaltending VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
85,PT05M30.00S,2024-01-13T01:24:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.57030223390276,57.475490196078425,1610612750,25,7,2024-01-13T01:24:07Z,850000,False,-37.0,9.0,1,left,K. Towns driving finger roll Layup (8 PTS) (M. Conley 5 AST),"[1626157, 201144]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.85,Made,8.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,
86,PT05M12.00S,2024-01-13T01:24:19.4Z,1,REGULAR,3pt,Jump Shot,[],1629014,71.04139290407359,22.30392156862745,1610612757,25,7,2024-01-13T01:24:24Z,860000,False,-138.0,220.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
87,PT05M09.00S,2024-01-13T01:24:22.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,25,7,2024-01-13T01:24:24Z,870000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,
88,PT04M58.00S,2024-01-13T01:24:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.469776609724048,48.03921568627451,1610612750,27,7,2024-01-13T01:24:39Z,880000,False,10.0,-1.0,1,left,R. Gobert alley-oop DUNK (6 PTS) (A. Edwards 2 AST),"[203497, 1630162]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.99,Made,6.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
92,PT04M36.00S,2024-01-13T01:24:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.16688567674113,44.427849264705884,1610612757,27,7,2024-01-13T01:25:11Z,910000,False,-28.0,12.0,1,right,MISS J. Grant driving reverse Layup,[203924],1610612757.0,POR,driving reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
