actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
15,PT11M07.00S,2024-04-03T00:11:37.1Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,0,0,2024-04-03T00:11:39Z,150000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M57.00S,2024-04-03T00:11:48.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,16.507884362680684,13.725490196078432,1610612745,0,0,2024-04-03T00:12:00Z,160000,False,181.0,103.0,1,left,MISS F. VanVleet 20' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,20.85,Missed,,,,,,,,,,,,,,,,,,
17,PT10M56.00S,2024-04-03T00:11:49.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,0,2024-04-03T00:12:00Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right,,,16.0,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2024-04-03T00:11:56.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,0,0,2024-04-03T00:12:04Z,180000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,203592.0,,,,,,,,,,,
19,PT10M37.00S,2024-04-03T00:12:27.3Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612750,0,0,2024-04-03T00:12:37Z,190000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630224, 203497]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,1627524.0,1.0,0.0,Gobert,203497.0,,,,,,,
21,PT10M37.00S,2024-04-03T00:12:55.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,1,0,2024-04-03T00:13:18Z,210000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
22,PT10M37.00S,2024-04-03T00:12:55.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,1,0,2024-04-03T00:13:18Z,220000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M35.00S,2024-04-03T00:12:57.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,1,0,2024-04-03T00:13:18Z,230000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT10M18.00S,2024-04-03T00:13:35.0Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,1,0,2024-04-03T00:13:38Z,240000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1629675]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Reid,1629675.0,,,
25,PT10M18.00S,2024-04-03T00:13:35.0Z,1,REGULAR,steal,,[],1629675,,,1610612750,1,0,2024-04-03T00:13:36Z,250000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M14.00S,2024-04-03T00:13:37.8Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,1,0,2024-04-03T00:13:41Z,260000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1641708]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Thompson,1641708.0,,,
27,PT10M14.00S,2024-04-03T00:13:37.8Z,1,REGULAR,steal,,[],1641708,,,1610612745,1,0,2024-04-03T00:13:39Z,270000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
28,PT10M11.00S,2024-04-03T00:13:40.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,5.995400788436268,52.20588235294118,1610612745,1,2,2024-04-03T00:14:49Z,280000,False,-11.0,4.0,1,left,J. Green running DUNK (2 PTS) (A. Thompson 1 AST),"[1630224, 1641708]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,,,2.0,,,,A. Thompson,1641708.0,1.0
30,PT09M52.00S,2024-04-03T00:14:00.2Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,1,2,2024-04-03T00:14:03Z,300000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1641708]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Thompson,1641708.0,,,
31,PT09M52.00S,2024-04-03T00:14:00.2Z,1,REGULAR,steal,,[],1641708,,,1610612745,1,2,2024-04-03T00:16:38Z,310000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2024-04-03T00:14:12.0Z,1,REGULAR,foul,personal,[],201144,,,1610612745,1,2,2024-04-03T00:14:22Z,320000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1627832]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,203592.0,1.0,0.0,VanVleet,1627832.0,,,,,,,
34,PT09M36.00S,2024-04-03T00:14:36.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,19.71090670170828,36.12132352941176,1610612745,1,4,2024-04-03T00:14:51Z,340000,False,69.0,133.0,1,left,J. Smith Jr. 14' pullup Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1631095, 1627832]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.98,Made,,,,,,,,,,,,2.0,,,,F. VanVleet,1627832.0,1.0
36,PT09M17.00S,2024-04-03T00:14:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,91.14651773981603,47.30392156862745,1610612750,3,4,2024-04-03T00:14:58Z,360000,False,-13.0,31.0,1,right,J. McDaniels driving Layup (2 PTS) (M. Conley 1 AST),"[1630183, 201144]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,,,,,2.0,,,,M. Conley,201144.0,1.0
38,PT08M59.00S,2024-04-03T00:15:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.414586070959263,21.568627450980394,1610612745,3,4,2024-04-03T00:15:15Z,380000,False,142.0,205.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
39,PT08M57.00S,2024-04-03T00:15:13.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,3,4,2024-04-03T00:15:15Z,390000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M51.00S,2024-04-03T00:15:20.3Z,1,REGULAR,turnover,lost ball,[],201144,,,1610612750,3,4,2024-04-03T00:15:23Z,400000,False,,,0,,M. Conley lost ball TURNOVER (1 TO),"[201144, 1627832]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,
41,PT08M51.00S,2024-04-03T00:15:20.3Z,1,REGULAR,steal,,[],1627832,,,1610612745,3,4,2024-04-03T00:15:21Z,410000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
42,PT08M47.00S,2024-04-03T00:15:24.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,6.521024967148489,49.754901960784316,1610612745,3,6,2024-04-03T00:15:32Z,420000,False,1.0,9.0,1,left,J. Smith Jr. running Layup (4 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,,4.0,,,,A. Thompson,1641708.0,2.0
44,PT08M25.00S,2024-04-03T00:15:46.2Z,1,REGULAR,2pt,Jump Shot,[],1629675,93.42969776609723,21.83670343137255,1610612750,5,6,2024-04-03T00:15:54Z,440000,False,-141.0,9.0,1,right,N. Reid 14' turnaround Jump Shot (2 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,14.11,Made,,,,,,,,,,,,2.0,,,,,,
45,PT08M07.00S,2024-04-03T00:16:04.5Z,1,REGULAR,2pt,Jump Shot,[],1627832,25.443495400788436,54.166666666666664,1610612745,5,8,2024-04-03T00:16:10Z,450000,False,-21.0,187.0,1,left,F. VanVleet 18' pullup Jump Shot (2 PTS) (D. Brooks 1 AST),"[1627832, 1628415]",1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,18.79,Made,,,,,,,,,,,,2.0,,,,D. Brooks,1628415.0,1.0
47,PT07M44.00S,2024-04-03T00:16:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,81.68528252299606,49.26470588235294,1610612750,5,8,2024-04-03T00:16:35Z,470000,False,-4.0,120.0,1,right,MISS A. Edwards 11' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,11.98,Missed,,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2024-04-03T00:16:28.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,5,8,2024-04-03T00:16:35Z,480000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M36.00S,2024-04-03T00:16:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,29.517082785808146,25.735294117647058,1610612745,5,8,2024-04-03T00:16:44Z,490000,False,121.0,225.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
50,PT07M33.00S,2024-04-03T00:16:39.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,5,8,2024-04-03T00:16:44Z,500000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M21.00S,2024-04-03T00:16:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630162,82.7365308804205,76.47058823529412,1610612750,5,8,2024-04-03T00:16:55Z,510000,False,132.0,110.0,1,right,MISS A. Edwards 17' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,17.2,Missed,,,,,,,,,,,,,,,,,,
52,PT07M17.00S,2024-04-03T00:16:55.0Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,8,2024-04-03T00:16:55Z,520000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M09.00S,2024-04-03T00:17:02.2Z,1,REGULAR,3pt,Jump Shot,[],1628415,17.69053876478318,6.127450980392156,1610612745,5,8,2024-04-03T00:17:06Z,530000,False,219.0,114.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2024-04-03T00:17:05.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,5,8,2024-04-03T00:17:06Z,540000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
55,PT06M48.00S,2024-04-03T00:17:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,91.93495400788436,56.61764705882353,1610612750,5,8,2024-04-03T00:17:28Z,550000,False,33.0,23.0,1,right,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
56,PT06M46.00S,2024-04-03T00:17:26.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,5,8,2024-04-03T00:17:28Z,560000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M43.00S,2024-04-03T00:17:28.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,27.677398160315374,21.07843137254902,1610612745,5,8,2024-04-03T00:19:24Z,570000,False,145.0,208.0,1,left,MISS J. Smith Jr. 25' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
58,PT06M40.00S,2024-04-03T00:17:31.7Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,5,8,2024-04-03T00:17:34Z,580000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M27.00S,2024-04-03T00:17:46.7Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612750,5,8,2024-04-03T00:17:58Z,590000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Gobert 2 FT),"[1631095, 203497]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,203592.0,1.0,0.0,Gobert,203497.0,,,,,,,
61,PT06M27.00S,2024-04-03T00:18:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,5,8,2024-04-03T00:18:00Z,610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2024-04-03T00:20:28.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612750,5,8,2024-04-03T00:20:55Z,620000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M27.00S,2024-04-03T00:20:28.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612750,5,8,2024-04-03T00:20:55Z,630000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2024-04-03T00:21:12.8Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,6,8,2024-04-03T00:21:34Z,640000,False,,,0,,R. Gobert Free Throw 1 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
65,PT06M27.00S,2024-04-03T00:21:12.8Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,6,8,2024-04-03T00:21:34Z,650000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2024-04-03T00:21:14.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,6,8,2024-04-03T00:21:34Z,660000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,,
67,PT06M15.00S,2024-04-03T00:21:42.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.517082785808146,30.392156862745097,1610612745,6,8,2024-04-03T00:21:47Z,670000,False,98.0,225.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
68,PT06M12.00S,2024-04-03T00:21:45.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,6,8,2024-04-03T00:21:47Z,680000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT06M00.00S,2024-04-03T00:21:59.8Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612750,6,8,2024-04-03T00:22:07Z,690000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Reid 2 FT),"[1641708, 1629675]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627524.0,1.0,0.0,Reid,1629675.0,,,,,,,
71,PT06M00.00S,2024-04-03T00:22:25.0Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,7,8,2024-04-03T00:22:25Z,710000,False,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
72,PT06M00.00S,2024-04-03T00:22:25.7Z,1,REGULAR,substitution,out,[],201144,,,1610612750,7,8,2024-04-03T00:22:29Z,720000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2024-04-03T00:22:25.7Z,1,REGULAR,substitution,in,[],1628420,,,1610612750,7,8,2024-04-03T00:22:29Z,730000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2024-04-03T00:22:39.3Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,8,8,2024-04-03T00:22:39Z,740000,False,,,0,,N. Reid Free Throw 2 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
75,PT05M50.00S,2024-04-03T00:22:51.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,21.50131406044678,30.637254901960787,1610612745,8,10,2024-04-03T00:22:57Z,750000,False,97.0,150.0,1,left,J. Green 17' step back Jump Shot (4 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,17.82,Made,,,,,,,,,,,,4.0,,,,,,
76,PT05M36.00S,2024-04-03T00:23:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,89.96386333771353,61.76470588235294,1610612750,10,10,2024-04-03T00:23:10Z,760000,False,59.0,42.0,1,right,J. McDaniels 7' pullup bank Jump Shot (4 PTS),[1630183],1610612750.0,MIN,pullup bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,,,,,,,,,,,4.0,,,,,,
78,PT05M19.00S,2024-04-03T00:23:21.6Z,1,REGULAR,2pt,Jump Shot,[],1630224,22.815374507227332,58.57843137254902,1610612745,10,10,2024-04-03T00:23:26Z,780000,False,-43.0,162.0,1,left,MISS J. Green 16' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,16.76,Missed,,,,,,,,,,,,,,,,,,
79,PT05M17.00S,2024-04-03T00:23:23.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,10,2024-04-03T00:23:26Z,790000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M08.00S,2024-04-03T00:23:33.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,81.15965834428384,81.61764705882352,1610612750,10,10,2024-04-03T00:23:38Z,800000,False,158.0,125.0,1,right,MISS A. Edwards 20' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,20.13,Missed,,,,,,,,,,,,,,,,,,
81,PT05M05.00S,2024-04-03T00:23:36.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,10,10,2024-04-03T00:23:38Z,810000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,80.0,4.0,3.0,1.0,,,,,,,,,,,,,,
