actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
44,PT07M49.00S,2024-02-05T00:16:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.652431011826544,47.05882352941176,1610612745,11,9,2024-02-05T00:23:24Z,440000,False,15.0,10.0,1,left,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2024-02-05T00:16:49.5Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,11,9,2024-02-05T00:23:24Z,450000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,
46,PT07M45.00S,2024-02-05T00:16:50.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630224,6.652431011826544,53.18627450980392,1610612745,11,9,2024-02-05T00:17:38Z,460000,False,-16.0,10.0,1,left,MISS J. Green Jump Shot - blocked,"[1630224, 1630183]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
47,PT07M45.00S,2024-02-05T00:16:50.9Z,1,REGULAR,block,,[],1630183,,,1610612745,11,9,2024-02-05T00:16:53Z,470000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M45.00S,2024-02-05T00:16:50.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,11,9,2024-02-05T00:16:55Z,480000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT07M37.00S,2024-02-05T00:16:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,91.40932982917214,46.07843137254902,1610612750,11,9,2024-02-05T00:17:03Z,490000,False,-20.0,28.0,1,right,MISS J. McDaniels running finger roll Layup,[1630183],1610612750.0,MIN,running finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,,
50,PT07M35.00S,2024-02-05T00:17:00.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,11,9,2024-02-05T00:17:03Z,500000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M22.00S,2024-02-05T00:17:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,7.178055190538765,51.9607843137255,1610612745,11,11,2024-02-05T00:17:16Z,510000,False,-10.0,15.0,1,left,F. VanVleet driving finger roll Layup (5 PTS),[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,5.0,,,,,,,,,,,,,
52,PT07M10.00S,2024-02-05T00:17:26.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.24901445466492,51.9607843137255,1610612750,13,11,2024-02-05T00:17:32Z,520000,False,10.0,11.0,1,right,R. Gobert alley-oop DUNK (5 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,5.0,M. Conley,201144.0,2.0,,,,,,,,,,
54,PT06M56.00S,2024-02-05T00:17:42.0Z,1,REGULAR,foul,personal,[],203497,,,1610612745,13,11,2024-02-05T00:17:47Z,540000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1630578]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Sengun,1630578.0,,,,,
56,PT06M56.00S,2024-02-05T00:17:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,13,11,2024-02-05T00:17:48Z,560000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M44.00S,2024-02-05T00:21:07.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,22.026938239159,89.2156862745098,1610612745,13,11,2024-02-05T00:21:13Z,570000,False,-196.0,155.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
58,PT06M41.00S,2024-02-05T00:21:10.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,11,2024-02-05T00:21:13Z,580000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,,,
59,PT06M23.00S,2024-02-05T00:21:29.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,86.94152431011827,40.68627450980392,1610612750,13,11,2024-02-05T00:21:33Z,590000,False,-47.0,70.0,1,right,MISS K. Towns 8' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,8.43,Missed,,,,,,,,,,,,,,,,,,
60,PT06M19.00S,2024-02-05T00:21:33.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,13,11,2024-02-05T00:21:33Z,600000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT06M09.00S,2024-02-05T00:21:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,26.363337713534822,80.63725490196079,1610612745,13,11,2024-02-05T00:21:46Z,610000,False,-153.0,195.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
62,PT06M06.00S,2024-02-05T00:21:45.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,11,2024-02-05T00:21:46Z,620000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,61.0,4.0,3.0,1.0,,,,,,,,,,,,,,
63,PT05M55.00S,2024-02-05T00:21:56.4Z,1,REGULAR,3pt,Jump Shot,[],1626157,95.48291721419186,96.81372549019608,1610612750,16,11,2024-02-05T00:22:01Z,630000,False,234.0,-10.0,1,right,K. Towns 3PT  (3 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,3.0,M. Conley,201144.0,3.0,,,,,,,,,,
65,PT05M28.00S,2024-02-05T00:22:23.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,11.12023653088042,41.911764705882355,1610612745,16,11,2024-02-05T00:22:27Z,650000,False,40.0,52.0,1,left,MISS A. Sengun 6' driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
66,PT05M26.00S,2024-02-05T00:22:25.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,11,2024-02-05T00:22:27Z,660000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,5.0,4.0,1.0,,,,,,,,,,,,,,
67,PT05M12.00S,2024-02-05T00:22:41.4Z,1,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612750,16,11,2024-02-05T00:22:48Z,670000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Towns 2 FT),"[1630256, 1626157]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Towns,1626157.0,,,,,
69,PT05M12.00S,2024-02-05T00:23:16.1Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,17,11,2024-02-05T00:23:16Z,690000,False,,,0,,K. Towns Free Throw 1 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
70,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,out,[],201144,,,1610612750,17,11,2024-02-05T00:23:32Z,700000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,out,[],203497,,,1610612750,17,11,2024-02-05T00:23:32Z,710000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612750,17,11,2024-02-05T00:23:32Z,720000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,17,11,2024-02-05T00:23:32Z,730000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,in,[],203937,,,1610612750,17,11,2024-02-05T00:23:32Z,740000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M12.00S,2024-02-05T00:23:16.7Z,1,REGULAR,substitution,in,[],1641708,,,1610612750,17,11,2024-02-05T00:23:32Z,750000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2024-02-05T00:23:40.2Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,18,11,2024-02-05T00:23:40Z,760000,False,,,0,,K. Towns Free Throw 2 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
77,PT05M00.00S,2024-02-05T00:23:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,11.645860709592641,48.28431372549019,1610612745,18,11,2024-02-05T00:23:59Z,770000,False,9.0,57.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
78,PT04M57.00S,2024-02-05T00:23:57.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,18,11,2024-02-05T00:23:59Z,780000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,4.0,2.0,2.0,,,,,,,,,,,,,,
79,PT04M56.00S,2024-02-05T00:23:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.652431011826544,52.94117647058824,1610612745,18,13,2024-02-05T00:24:03Z,790000,False,-15.0,10.0,1,left,A. Sengun putback Layup (2 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,2.0,,,,,,,,,,,,,
80,PT04M46.00S,2024-02-05T00:24:08.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,88.12417871222075,70.83333333333334,1610612750,20,13,2024-02-05T00:24:17Z,800000,False,104.0,59.0,1,right,A. Edwards 11' pullup bank Jump Shot (2 PTS),[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,11.98,Made,,,,,2.0,,,,,,,,,,,,,
81,PT04M46.00S,2024-02-05T00:24:14.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628415,,,1610612750,20,13,2024-02-05T00:24:21Z,810000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Edwards 1 FT),"[1628415, 1630162]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,204058.0,1.0,0.0,Edwards,1630162.0,,,,,
83,PT04M46.00S,2024-02-05T00:24:46.1Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,21,13,2024-02-05T00:24:46Z,830000,False,,,0,,A. Edwards Free Throw 1 of 1 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
84,PT04M32.00S,2024-02-05T00:25:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612745,21,13,2024-02-05T00:38:49Z,840000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Thompson 2 FT),"[1626157, 1641708]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Thompson,1641708.0,,,,,
