actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M09.00S,2023-11-25T01:12:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.16688567674113,43.65042892156863,1610612758,3,4,2023-11-25T01:12:22Z,170000,False,-32.0,12.0,1,right,D. Sabonis putback Layup (2 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2023-11-25T01:12:27.2Z,1,REGULAR,2pt,Jump Shot,[],1630162,11.645860709592641,23.774509803921568,1610612750,5,4,2023-11-25T01:12:33Z,180000,False,131.0,57.0,1,left,A. Edwards 14' pullup bank Jump Shot (2 PTS) (K. Towns 2 AST),"[1630162, 1626157]",1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,14.3,Made,2.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
20,PT10M41.00S,2023-11-25T01:12:44.4Z,1,REGULAR,foul,personal,[],203497,,,1610612758,5,4,2023-11-25T01:12:50Z,200000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1627734]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,1830.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
22,PT10M28.00S,2023-11-25T01:13:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,70.77858081471747,25.735294117647058,1610612758,5,7,2023-11-25T01:13:26Z,220000,False,-121.0,222.0,1,right,K. Huerter 25' 3PT pullup (3 PTS) (D. Fox 1 AST),"[1628989, 1628368]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.32,Made,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
24,PT10M13.00S,2023-11-25T01:13:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,9.280551905387648,64.2156862745098,1610612750,5,7,2023-11-25T01:13:39Z,240000,False,-71.0,35.0,1,left,MISS A. Edwards 7' step back bank Shot,[1630162],1610612750.0,MIN,step back bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2023-11-25T01:13:37.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,7,2023-11-25T01:13:39Z,250000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,24.0,2.0,1.0,1.0,,,,,
26,PT09M56.00S,2023-11-25T01:13:51.3Z,1,REGULAR,3pt,Jump Shot,[],1628989,94.34954007884363,95.36611519607843,1610612758,5,10,2023-11-25T01:13:57Z,260000,False,227.0,1.0,1,right,K. Huerter 3PT  (6 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.68,Made,6.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
28,PT09M42.00S,2023-11-25T01:14:05.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,19.66162943495401,91.66666666666666,1610612750,5,10,2023-11-25T01:14:09Z,280000,False,-208.0,132.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2023-11-25T01:14:06.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,5,10,2023-11-25T01:14:09Z,290000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,
30,PT09M31.00S,2023-11-25T01:14:18.6Z,1,REGULAR,foul,personal,[],1626157,,,1610612758,5,10,2023-11-25T01:14:29Z,300000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 203084]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628951.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
32,PT09M28.00S,2023-11-25T01:14:44.1Z,1,REGULAR,2pt,Jump Shot,[],1628368,82.47371879106439,15.931372549019606,1610612758,5,10,2023-11-25T01:14:50Z,320000,False,-170.0,112.0,1,right,MISS D. Fox 20' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left,20.39,Missed,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2023-11-25T01:14:46.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,5,10,2023-11-25T01:14:50Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,32.0,,,,,,,,
35,PT09M19.00S,2023-11-25T01:15:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612750,5,10,2023-11-25T01:15:18Z,350000,False,,,0,,C. Duarte shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630537, 1630162]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1830.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
37,PT09M19.00S,2023-11-25T01:15:32.8Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,6,10,2023-11-25T01:15:32Z,370000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
38,PT09M19.00S,2023-11-25T01:15:44.8Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,7,10,2023-11-25T01:15:44Z,380000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
39,PT09M01.00S,2023-11-25T01:16:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,92.85479632063075,53.92156862745098,1610612758,7,10,2023-11-25T01:16:29Z,390000,False,20.0,15.0,1,right,MISS C. Duarte cutting Layup - blocked,"[1630537, 1630162]",1610612758.0,SAC,cutting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,Edwards,1630162.0,,,
40,PT09M01.00S,2023-11-25T01:16:07.2Z,1,REGULAR,block,,[],1630162,,,1610612758,7,10,2023-11-25T01:16:09Z,400000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2023-11-25T01:16:08.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,10,2023-11-25T01:16:29Z,410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,
43,PT08M45.00S,2023-11-25T01:16:38.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.229303547963205,62.745098039215684,1610612750,9,10,2023-11-25T01:16:47Z,430000,False,-64.0,25.0,1,left,K. Towns 6' turnaround Hook (2 PTS) (M. Conley 1 AST),"[1626157, 201144]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
45,PT08M19.00S,2023-11-25T01:17:05.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,71.56701708278581,75.98039215686273,1610612758,9,10,2023-11-25T01:17:12Z,450000,False,130.0,215.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
46,PT08M15.00S,2023-11-25T01:17:09.8Z,1,REGULAR,rebound,offensive,[],1630537,,,1610612758,9,10,2023-11-25T01:17:12Z,460000,False,,,0,,C. Duarte REBOUND (Off:1 Def:0),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,
47,PT08M10.00S,2023-11-25T01:17:14.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,94.69448094612353,96.56862745098039,1610612758,9,13,2023-11-25T01:17:22Z,470000,False,233.0,-3.0,1,right,H. Barnes 3PT  (3 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.28,Made,3.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
49,PT07M54.00S,2023-11-25T01:17:30.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,9,13,2023-11-25T01:17:34Z,490000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1627734]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0
50,PT07M54.00S,2023-11-25T01:17:30.8Z,1,REGULAR,steal,,[],1627734,,,1610612758,9,13,2023-11-25T01:17:32Z,500000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2023-11-25T01:17:40.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,69.07030223390277,63.48039215686274,1610612758,9,16,2023-11-25T01:17:46Z,510000,False,67.0,238.0,1,right,D. Sabonis 24' 3PT  (5 PTS) (D. Fox 3 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,24.76,Made,5.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
53,PT07M28.00S,2023-11-25T01:17:57.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,8.09789750328515,48.529411764705884,1610612750,9,16,2023-11-25T01:21:06Z,530000,False,7.0,24.0,1,left,MISS R. Gobert cutting DUNK,[203497],1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
54,PT07M26.00S,2023-11-25T01:17:59.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,16,2023-11-25T01:18:01Z,540000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,
55,PT07M23.00S,2023-11-25T01:18:02.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,76.82325886990802,12.254901960784313,1610612758,9,16,2023-11-25T01:18:14Z,550000,False,-189.0,165.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2023-11-25T01:18:05.2Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612758,9,16,2023-11-25T01:18:05Z,560000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,
57,PT07M18.00S,2023-11-25T01:18:06.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,92.46057818659659,54.90196078431373,1610612758,9,18,2023-11-25T01:18:18Z,570000,False,25.0,18.0,1,right,K. Huerter putback Layup (8 PTS),[1628989],1610612758.0,SAC,putback,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.06,Made,8.0,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2023-11-25T01:18:18.2Z,1,REGULAR,violation,kicked ball,[],1628368,,,1610612750,9,18,2023-11-25T01:19:13Z,580000,False,,,0,,D. Fox kicked ball VIOLATION,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
59,PT07M00.00S,2023-11-25T01:18:41.9Z,1,REGULAR,3pt,Jump Shot,[],201144,4.944152431011826,4.411764705882353,1610612750,12,18,2023-11-25T01:18:46Z,590000,False,228.0,-6.0,1,left,M. Conley 3PT  (3 PTS) (K. Towns 3 AST),"[201144, 1626157]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,22.8,Made,3.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,
61,PT06M44.00S,2023-11-25T01:18:56.9Z,1,REGULAR,3pt,Jump Shot,[],203084,67.09921156373193,55.14705882352941,1610612758,12,21,2023-11-25T01:19:05Z,610000,False,26.0,257.0,1,right,H. Barnes 25' 3PT step back (6 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.81,Made,6.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
63,PT06M34.00S,2023-11-25T01:19:10.2Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612750,12,21,2023-11-25T01:19:35Z,630000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Towns 2 FT),"[1628368, 1626157]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
65,PT06M34.00S,2023-11-25T01:19:27.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,12,21,2023-11-25T01:19:27Z,650000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2023-11-25T01:21:38.3Z,1,REGULAR,substitution,out,[],201144,,,1610612750,12,21,2023-11-25T01:22:07Z,660000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M34.00S,2023-11-25T01:21:38.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612750,12,21,2023-11-25T01:22:07Z,670000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M34.00S,2023-11-25T01:22:31.5Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,13,21,2023-11-25T01:22:31Z,680000,False,,,0,,K. Towns Free Throw 1 of 2 (3 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
69,PT06M34.00S,2023-11-25T01:22:48.0Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,14,21,2023-11-25T01:22:48Z,690000,False,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
70,PT06M24.00S,2023-11-25T01:23:00.4Z,1,REGULAR,2pt,Jump Shot,[],1628368,79.188567674113,37.99019607843137,1610612758,14,21,2023-11-25T01:23:05Z,700000,False,-60.0,143.0,1,right,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.52,Missed,,,,,,,,,,,,,,,,,,
71,PT06M21.00S,2023-11-25T01:23:03.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,14,21,2023-11-25T01:23:05Z,710000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,
72,PT06M08.00S,2023-11-25T01:23:16.8Z,1,REGULAR,2pt,Hook,[],1626157,6.258212877792378,29.166666666666668,1610612750,16,21,2023-11-25T01:23:21Z,720000,False,104.0,6.0,1,left,K. Towns 10' turnaround Hook (6 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,10.44,Made,6.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
74,PT05M52.00S,2023-11-25T01:23:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.9862023653088,64.95098039215686,1610612758,16,23,2023-11-25T01:23:38Z,740000,False,75.0,13.0,1,right,H. Barnes 7' floating Jump Shot (8 PTS),[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,8.0,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2023-11-25T01:23:48.0Z,1,REGULAR,3pt,Jump Shot,[],1629638,5.075558475689881,4.6568627450980395,1610612750,16,23,2023-11-25T01:23:54Z,750000,False,227.0,-5.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2023-11-25T01:23:50.0Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,16,23,2023-11-25T01:23:54Z,760000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,75.0,2.0,1.0,1.0,,,,,
77,PT05M24.00S,2023-11-25T01:24:00.6Z,1,REGULAR,2pt,Jump Shot,[],203084,78.18659658344284,50.83869485294118,1610612758,16,25,2023-11-25T01:24:09Z,770000,False,4.0,153.0,1,right,H. Barnes 15' pullup Jump Shot (10 PTS) (D. Sabonis 3 AST),"[203084, 1627734]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Center,15.26,Made,10.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
78,PT05M09.00S,2023-11-25T01:24:15.3Z,1,REGULAR,turnover,bad pass,[],1629003,,,1610612750,16,25,2023-11-25T01:24:19Z,780000,False,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 1630537]",1610612750.0,MIN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Duarte,1630537.0
79,PT05M09.00S,2023-11-25T01:24:15.3Z,1,REGULAR,steal,,[],1630537,,,1610612758,16,25,2023-11-25T01:24:17Z,790000,False,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M58.00S,2023-11-25T01:24:26.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,93.11760840998686,96.07843137254902,1610612758,16,25,2023-11-25T01:24:33Z,800000,False,230.0,12.0,1,right,MISS C. Duarte 3PT,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
81,PT04M54.00S,2023-11-25T01:24:30.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,16,25,2023-11-25T01:24:33Z,810000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,80.0,4.0,2.0,2.0,,,,,
82,PT04M51.00S,2023-11-25T01:24:33.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,72.48685939553219,77.94117647058823,1610612758,16,25,2023-11-25T01:24:38Z,820000,False,140.0,206.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2023-11-25T01:24:36.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,25,2023-11-25T01:24:38Z,830000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,82.0,3.0,3.0,0.0,,,,,
84,PT04M32.00S,2023-11-25T01:24:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.5722733245729295,46.07843137254902,1610612750,16,25,2023-11-25T01:24:56Z,840000,False,20.0,19.0,1,left,MISS N. Alexander-Walker driving reverse Layup,[1629638],1610612750.0,MIN,driving reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2023-11-25T01:24:54.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,25,2023-11-25T01:24:56Z,860000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,84.0,5.0,3.0,2.0,,,,,
87,PT04M24.00S,2023-11-25T01:25:00.7Z,1,REGULAR,turnover,bad pass,[],1630537,,,1610612758,16,25,2023-11-25T01:25:04Z,870000,False,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1629638]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0
