actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
16,PT10M58.00S,2024-04-04T00:11:58.0Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,0,0,2024-04-04T00:12:00Z,160000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M50.00S,2024-04-04T00:12:06.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,67.62483574244416,57.59803921568627,1610612750,0,0,2024-04-04T00:12:10Z,170000,False,38.0,252.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
18,PT10M45.00S,2024-04-04T00:12:11.3Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612761,0,0,2024-04-04T00:12:10Z,180000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M38.00S,2024-04-04T00:12:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,11.383048620236531,61.029411764705884,1610612761,0,2,2024-04-04T00:12:20Z,190000,False,-55.0,55.0,1,left,J. McDaniels 7' pullup Jump Shot (2 PTS),[1629667],1610612761.0,TOR,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,,,,,,,,,,,,,2.0,,,,,
20,PT10M26.00S,2024-04-04T00:12:29.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,71.30420499342969,75.98039215686273,1610612750,0,2,2024-04-04T00:12:34Z,200000,False,130.0,217.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2024-04-04T00:12:31.1Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,0,2,2024-04-04T00:12:34Z,210000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M17.00S,2024-04-04T00:12:38.2Z,1,REGULAR,3pt,Jump Shot,[],202066,7.046649145860711,95.58823529411765,1610612761,0,5,2024-04-04T00:12:42Z,220000,False,-228.0,14.0,1,left,G. Temple 3PT  (3 PTS) (J. McDaniels 1 AST),"[202066, 1629667]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,22.83,Made,,,,,,,,,,,,,3.0,J. McDaniels,1629667.0,1.0,,
24,PT09M53.00S,2024-04-04T00:13:04.4Z,1,REGULAR,foul,personal,['2freethrow'],1642013,,,1610612750,0,5,2024-04-04T00:13:09Z,240000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Gobert 2 FT),"[1642013, 203497]",1610612761.0,TOR,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627526.0,1.0,0.0,Gobert,203497.0,,,,,,,
26,PT09M53.00S,2024-04-04T00:13:39.1Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,0,5,2024-04-04T00:13:39Z,260000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT09M53.00S,2024-04-04T00:13:39.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,0,5,2024-04-04T00:13:39Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,
28,PT09M53.00S,2024-04-04T00:13:55.5Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,1,5,2024-04-04T00:13:55Z,280000,False,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
29,PT09M38.00S,2024-04-04T00:14:12.0Z,1,REGULAR,3pt,Jump Shot,[],202066,8.623521681997373,95.09803921568627,1610612761,1,5,2024-04-04T00:14:15Z,290000,False,-225.0,29.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2024-04-04T00:14:15.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,1,5,2024-04-04T00:14:15Z,300000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M26.00S,2024-04-04T00:14:23.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,77.34888304862024,81.37254901960785,1610612750,1,5,2024-04-04T00:14:28Z,310000,False,157.0,160.0,1,right,MISS A. Edwards 22' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,22.44,Missed,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2024-04-04T00:14:26.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,1,5,2024-04-04T00:14:26Z,320000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT09M22.00S,2024-04-04T00:14:30.4Z,1,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612750,1,5,2024-04-04T00:14:45Z,330000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Reid 2 FT),"[1630193, 1629675]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,1.0,0.0,Reid,1629675.0,,,,,,,
35,PT09M22.00S,2024-04-04T00:14:58.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,2,5,2024-04-04T00:15:15Z,350000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
36,PT09M22.00S,2024-04-04T00:14:58.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,2,5,2024-04-04T00:15:15Z,360000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M18.00S,2024-04-04T00:15:02.1Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,2,5,2024-04-04T00:15:15Z,370000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT09M12.00S,2024-04-04T00:15:19.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,70.38436268068331,73.52941176470588,1610612750,5,5,2024-04-04T00:15:25Z,380000,False,118.0,226.0,1,right,N. Reid 25' 3PT  (4 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,,,,,,,4.0,A. Edwards,1630162.0,1.0,,
40,PT08M49.00S,2024-04-04T00:15:43.9Z,1,REGULAR,2pt,Jump Shot,[],1641711,18.347568988173457,17.647058823529413,1610612761,5,5,2024-04-04T00:15:57Z,400000,False,162.0,120.0,1,left,MISS G. Dick 20' pullup Shot - blocked,"[1641711, 1630183]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,20.14,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
41,PT08M49.00S,2024-04-04T00:15:43.9Z,1,REGULAR,block,,[],1630183,,,1610612761,5,5,2024-04-04T00:15:49Z,410000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
42,PT08M48.00S,2024-04-04T00:15:44.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,5,2024-04-04T00:15:57Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right Center,,,40.0,,,,,,,,,,,,,,,,,
44,PT08M46.00S,2024-04-04T00:16:02.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642013,18.610381077529567,7.8431372549019605,1610612761,5,5,2024-04-04T00:16:19Z,440000,False,211.0,122.0,1,left,MISS M. Williams 24' 3PT,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,24.38,Missed,,,,,,,,,,,,,,,,,,
45,PT08M45.00S,2024-04-04T00:16:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,5,2024-04-04T00:16:19Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,44.0,,,,,,,,,,,,,,,,,
46,PT08M45.00S,2024-04-04T00:16:09.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,5,5,2024-04-04T00:16:15Z,460000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201638.0,,,,,,,,,,,
47,PT08M30.00S,2024-04-04T00:16:30.0Z,1,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612750,5,5,2024-04-04T00:16:53Z,470000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629667, 1630162]",1610612761.0,TOR,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,1627526.0,1.0,0.0,Edwards,1630162.0,,,,,,,
49,PT08M30.00S,2024-04-04T00:16:54.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,6,5,2024-04-04T00:17:08Z,490000,False,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
50,PT08M30.00S,2024-04-04T00:16:54.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,6,5,2024-04-04T00:17:08Z,500000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT08M28.00S,2024-04-04T00:16:56.4Z,1,REGULAR,rebound,defensive,[],1642013,,,1610612761,6,5,2024-04-04T00:17:08Z,510000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT08M09.00S,2024-04-04T00:17:24.9Z,1,REGULAR,2pt,Jump Shot,[],1642013,24.129434954007884,47.549019607843135,1610612761,6,5,2024-04-04T00:17:29Z,520000,False,12.0,174.0,1,left,MISS M. Williams 17' Jump Shot,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,17.47,Missed,,,,,,,,,,,,,,,,,,
53,PT08M05.00S,2024-04-04T00:17:28.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,6,5,2024-04-04T00:17:29Z,530000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M52.00S,2024-04-04T00:17:47.0Z,1,REGULAR,turnover,3-second-violation,[],203497,,,1610612750,6,5,2024-04-04T00:17:52Z,540000,False,,,0,,R. Gobert 3-second-violation TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,,,,,2.0,,,,,,
55,PT07M39.00S,2024-04-04T00:18:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,6.783837056504599,44.85294117647059,1610612761,6,7,2024-04-04T00:18:15Z,550000,False,26.0,11.0,1,left,I. Quickley driving finger roll Layup (2 PTS),[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,,,,,,,,,2.0,,,,,
56,PT07M19.00S,2024-04-04T00:18:32.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,92.46057818659659,48.529411764705884,1610612750,8,7,2024-04-04T00:18:35Z,560000,False,-7.0,18.0,1,right,N. Reid driving DUNK (6 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,,,,6.0,A. Edwards,1630162.0,2.0,,
58,PT07M14.00S,2024-04-04T00:18:40.0Z,1,REGULAR,turnover,traveling,[],1629667,,,1610612761,8,7,2024-04-04T00:18:46Z,580000,False,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,1627526.0,,,,,1.0,,,,,,
59,PT07M04.00S,2024-04-04T00:19:09.4Z,1,REGULAR,foul,offensive,[],1630183,,,1610612750,8,7,2024-04-04T00:19:17Z,590000,False,,,0,,J. McDaniels offensive FOUL (1 PF),"[1630183, 1630193]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,1.0,0.0,Quickley,1630193.0,,,,,,,
61,PT07M04.00S,2024-04-04T00:19:09.4Z,1,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,8,7,2024-04-04T00:19:09Z,610000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2714.0,,,,,1.0,,,,,,
62,PT06M49.00S,2024-04-04T00:19:43.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202066,8.623521681997373,95.83333333333334,1610612761,8,7,2024-04-04T00:19:46Z,620000,False,-229.0,29.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2024-04-04T00:19:46.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,8,7,2024-04-04T00:19:46Z,630000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT06M40.00S,2024-04-04T00:19:51.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,69.07030223390277,26.47058823529412,1610612750,11,7,2024-04-04T00:19:56Z,640000,False,-118.0,238.0,1,right,N. Reid 26' 3PT  (9 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.56,Made,,,,,,,,,,,,,9.0,A. Edwards,1630162.0,3.0,,
66,PT06M33.00S,2024-04-04T00:20:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,7,2024-04-04T00:20:04Z,660000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2024-04-04T00:22:21.8Z,1,REGULAR,substitution,out,[],203497,,,1610612761,11,7,2024-04-04T00:22:51Z,670000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2024-04-04T00:22:21.8Z,1,REGULAR,substitution,out,[],1629638,,,1610612761,11,7,2024-04-04T00:22:51Z,680000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2024-04-04T00:22:21.8Z,1,REGULAR,substitution,in,[],203937,,,1610612761,11,7,2024-04-04T00:22:51Z,690000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M33.00S,2024-04-04T00:22:21.8Z,1,REGULAR,substitution,in,[],1628420,,,1610612761,11,7,2024-04-04T00:22:51Z,700000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2024-04-04T00:23:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,8.229303547963205,45.588235294117645,1610612761,11,7,2024-04-04T00:23:28Z,710000,False,22.0,25.0,1,left,MISS J. McDaniels driving Layup,[1629667],1610612761.0,TOR,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
72,PT06M15.00S,2024-04-04T00:23:27.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,11,7,2024-04-04T00:23:28Z,720000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,71.0,4.0,4.0,0.0,,,,,,,,,,,,,,
73,PT06M11.00S,2024-04-04T00:23:31.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203937,86.94152431011827,35.294117647058826,1610612750,11,7,2024-04-04T00:23:39Z,730000,False,-74.0,70.0,1,right,MISS K. Anderson 10' running Shot,[203937],1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,10.16,Missed,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2024-04-04T00:23:34.4Z,1,REGULAR,rebound,defensive,[],1642013,,,1610612761,11,7,2024-04-04T00:23:39Z,740000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,,,
75,PT05M49.00S,2024-04-04T00:23:53.9Z,1,REGULAR,2pt,Jump Shot,[],202066,8.754927726675426,17.647058823529413,1610612761,11,7,2024-04-04T00:24:29Z,750000,False,162.0,30.0,1,left,MISS G. Temple 16' pullup Shot,[202066],1610612761.0,TOR,pullup,,,Temple,G. Temple,,,,,Mid-Range,16-24 Right,16.45,Missed,,,,,,,,,,,,,,,,,,
76,PT05M46.00S,2024-04-04T00:23:56.9Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,11,7,2024-04-04T00:24:00Z,760000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M28.00S,2024-04-04T00:24:14.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,69.46452036793693,35.53921568627451,1610612750,11,7,2024-04-04T00:24:18Z,770000,False,-72.0,235.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,24.54,Missed,,,,,,,,,,,,,,,,,,
78,PT05M26.00S,2024-04-04T00:24:16.5Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,11,7,2024-04-04T00:24:18Z,780000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT05M20.00S,2024-04-04T00:24:22.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630193,7.046649145860711,50.245098039215684,1610612761,11,9,2024-04-04T00:24:57Z,790000,False,-1.0,14.0,1,left,I. Quickley running Layup (4 PTS),[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,,,,4.0,,,,,
80,PT05M06.00S,2024-04-04T00:24:38.7Z,1,REGULAR,foul,personal,[],1629667,,,1610612750,11,9,2024-04-04T00:24:46Z,800000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1629667, 1630162]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,201638.0,2.0,0.0,Edwards,1630162.0,,,,,,,
82,PT05M06.00S,2024-04-04T00:24:46.0Z,1,REGULAR,substitution,out,[],1641711,,,1610612750,11,9,2024-04-04T00:24:52Z,820000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2024-04-04T00:24:46.0Z,1,REGULAR,substitution,in,[],1629670,,,1610612750,11,9,2024-04-04T00:24:52Z,830000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
