actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-28T01:10:48.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-28T01:10:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-02-28T01:10:49.9Z,1,REGULAR,jumpball,recovered,[],203937,,,1610612750,0,0,2024-02-28T01:10:49Z,40000,False,,,0,,Jump Ball R. Gobert vs. V. Wembanyama: Tip to K. Anderson,"[203937, 203497, 1641705]",1610612750.0,MIN,startperiod,K. Anderson,203937.0,Anderson,K. Anderson,Gobert,203497.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M56.00S,2024-02-28T01:10:51.5Z,1,REGULAR,turnover,lost ball,[],203937,,,1610612750,0,0,2024-02-28T01:10:55Z,70000,False,,,0,,K. Anderson lost ball TURNOVER (1 TO),"[203937, 1641705]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,
8,PT11M56.00S,2024-02-28T01:10:51.5Z,1,REGULAR,steal,,[],1641705,,,1610612759,0,0,2024-02-28T01:10:53Z,80000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M34.00S,2024-02-28T01:11:13.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641705,11.514454664914586,47.794117647058826,1610612759,0,0,2024-02-28T01:11:18Z,90000,False,11.0,56.0,1,left,MISS V. Wembanyama driving Hook,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,5.68,Missed,,,,,,,,,,,,,,,
10,PT11M32.00S,2024-02-28T01:11:15.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,0,0,2024-02-28T01:11:18Z,100000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M09.00S,2024-02-28T01:11:52.6Z,1,REGULAR,3pt,Jump Shot,[],201144,69.45836070959264,24.042585784313726,1610612750,3,0,2024-02-28T01:12:02Z,120000,False,-130.0,235.0,1,right,M. Conley 26' 3PT step back (3 PTS) (A. Edwards 1 AST),"[201144, 1630162]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,26.81,Made,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,,,
14,PT10M57.00S,2024-02-28T01:12:04.7Z,1,REGULAR,turnover,bad pass,[],1630200,,,1610612759,3,0,2024-02-28T01:12:08Z,140000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630183]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,1.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2024-02-28T01:12:04.7Z,1,REGULAR,steal,,[],1630183,,,1610612750,3,0,2024-02-28T01:12:06Z,150000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M52.00S,2024-02-28T01:12:09.1Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,3,0,2024-02-28T01:12:14Z,160000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1630577]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,1.0,Champagnie,1630577.0,,,,,,,,,,,,,,,,,
17,PT10M52.00S,2024-02-28T01:12:09.1Z,1,REGULAR,steal,,[],1630577,,,1610612759,3,0,2024-02-28T01:12:11Z,170000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2024-02-28T01:12:18.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630577,6.1268068331143235,51.225490196078425,1610612759,3,2,2024-02-28T01:12:25Z,180000,False,-6.0,5.0,1,left,J. Champagnie cutting DUNK (2 PTS) (V. Wembanyama 1 AST),"[1630577, 1641705]",1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,0.8,Made,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,
20,PT10M16.00S,2024-02-28T01:12:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,91.67214191852825,57.59803921568627,1610612750,3,2,2024-02-28T01:12:53Z,200000,False,38.0,26.0,1,right,MISS K. Anderson driving Layup,[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.59,Missed,,,,,,,,,,,,,,,
21,PT10M14.00S,2024-02-28T01:12:46.8Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,3,2,2024-02-28T01:13:02Z,210000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,
22,PT10M14.00S,2024-02-28T01:12:50.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,5,2,2024-02-28T01:13:07Z,220000,False,0.0,0.0,1,right,R. Gobert tip DUNK (2 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,2.0,,,,,,,,,,
23,PT10M00.00S,2024-02-28T01:13:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.652431011826544,50.0,1610612759,5,4,2024-02-28T01:13:11Z,230000,False,0.0,10.0,1,left,V. Wembanyama driving DUNK (2 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,1.0,Made,,,,,2.0,,,,,,,,,,
24,PT09M36.00S,2024-02-28T01:13:24.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,94.03745072273325,91.17647058823529,1610612750,5,4,2024-02-28T01:13:47Z,240000,False,206.0,4.0,1,right,MISS A. Edwards 20' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,20.59,Missed,,,,,,,,,,,,,,,
25,PT09M34.00S,2024-02-28T01:13:26.5Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,5,4,2024-02-28T01:13:32Z,250000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,
26,PT09M32.00S,2024-02-28T01:13:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,92.06636005256242,48.28431372549019,1610612750,5,4,2024-02-28T01:13:36Z,260000,False,-9.0,22.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,,,,,,,,,,,,,,,
28,PT09M30.00S,2024-02-28T01:13:31.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,5,4,2024-02-28T01:13:36Z,280000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M11.00S,2024-02-28T01:13:49.7Z,1,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612759,5,4,2024-02-28T01:13:58Z,290000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Wembanyama 3 FT),"[1630183, 1641705]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1198.0,1.0,0.0,Wembanyama,1641705.0,,
31,PT09M11.00S,2024-02-28T01:14:23.1Z,1,REGULAR,freethrow,1 of 3,[],1641705,,,1610612759,5,5,2024-02-28T01:14:23Z,310000,False,,,0,,V. Wembanyama Free Throw 1 of 3 (3 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
32,PT09M11.00S,2024-02-28T01:14:41.2Z,1,REGULAR,freethrow,2 of 3,[],1641705,,,1610612759,5,6,2024-02-28T01:14:41Z,320000,False,,,0,,V. Wembanyama Free Throw 2 of 3 (4 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
33,PT09M11.00S,2024-02-28T01:15:00.1Z,1,REGULAR,freethrow,3 of 3,[],1641705,,,1610612759,5,7,2024-02-28T01:15:00Z,330000,False,,,0,,V. Wembanyama Free Throw 3 of 3 (5 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
34,PT09M00.00S,2024-02-28T01:15:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.72339027595268,50.0,1610612750,5,7,2024-02-28T01:15:19Z,340000,False,0.0,16.0,1,right,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
35,PT08M58.00S,2024-02-28T01:15:16.7Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,5,7,2024-02-28T01:15:19Z,350000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
