actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT04M45.00S,2024-01-21T01:24:04.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,8,21,2024-01-21T01:24:05Z,850000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,
86,PT04M35.00S,2024-01-21T01:24:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,5.732588699080158,96.56862745098039,1610612750,11,21,2024-01-21T01:24:18Z,860000,False,-233.0,1.0,1,left,J. McDaniels 3PT  (6 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,,,,23.28,A. Edwards,1630162.0,1.0,,,,,,
88,PT04M26.00S,2024-01-21T01:24:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.5407358738502,53.18627450980392,1610612760,11,23,2024-01-21T01:24:27Z,880000,False,16.0,27.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (6 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,3.13,,,,,,,,,
89,PT04M13.00S,2024-01-21T01:24:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.30946123521682,51.9607843137255,1610612750,13,23,2024-01-21T01:24:44Z,890000,False,-10.0,16.0,1,left,J. McDaniels driving Layup (8 PTS) (K. Anderson 1 AST),"[1630183, 203937]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,1.89,K. Anderson,203937.0,1.0,,,,,,
91,PT04M13.00S,2024-01-21T01:24:41.5Z,1,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612750,13,23,2024-01-21T01:24:46Z,910000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1641717, 1630183]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2882.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
93,PT04M13.00S,2024-01-21T01:24:48.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612750,13,23,2024-01-21T01:24:52Z,930000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2024-01-21T01:24:48.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612750,13,23,2024-01-21T01:24:52Z,940000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2024-01-21T01:25:15.0Z,1,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,13,23,2024-01-21T01:25:17Z,950000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
96,PT04M11.00S,2024-01-21T01:25:17.0Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,13,23,2024-01-21T01:25:17Z,960000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,95.0,2.0,1.0,1.0,,
97,PT04M01.00S,2024-01-21T01:25:26.2Z,1,REGULAR,3pt,Jump Shot,[],1631096,81.68528252299606,93.13725490196079,1610612760,13,23,2024-01-21T01:25:30Z,970000,False,216.0,120.0,1,right,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.67,,,,,,,,,
98,PT03M59.00S,2024-01-21T01:25:28.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,23,2024-01-21T01:25:30Z,980000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,97.0,3.0,2.0,1.0,,
99,PT03M48.00S,2024-01-21T01:25:39.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,8.623521681997373,53.18627450980392,1610612750,13,23,2024-01-21T01:32:09Z,990000,False,-16.0,29.0,1,left,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.27,,,,,,,,,
100,PT03M48.00S,2024-01-21T01:25:39.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,13,23,2024-01-21T01:25:47Z,1000000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,99.0,4.0,2.0,2.0,,
101,PT03M48.00S,2024-01-21T01:25:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612750,13,23,2024-01-21T01:25:50Z,1010000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Gobert 2 FT),"[1631096, 203497]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,2882.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
103,PT03M48.00S,2024-01-21T01:26:12.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,14,23,2024-01-21T01:26:12Z,1030000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
104,PT03M48.00S,2024-01-21T01:26:13.4Z,1,REGULAR,substitution,out,[],1631096,,,1610612750,14,23,2024-01-21T01:26:27Z,1040000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M48.00S,2024-01-21T01:26:13.4Z,1,REGULAR,substitution,in,[],1631119,,,1610612750,14,23,2024-01-21T01:26:27Z,1050000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M48.00S,2024-01-21T01:26:40.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,15,23,2024-01-21T01:26:40Z,1060000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
107,PT03M35.00S,2024-01-21T01:26:55.3Z,1,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,15,23,2024-01-21T01:27:01Z,1070000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631119],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,1.0,,,,,,,,,,,,
108,PT03M35.00S,2024-01-21T01:26:59.5Z,1,REGULAR,substitution,out,[],1629652,,,1610612750,15,23,2024-01-21T01:27:04Z,1080000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M35.00S,2024-01-21T01:26:59.5Z,1,REGULAR,substitution,in,[],1630598,,,1610612750,15,23,2024-01-21T01:27:04Z,1090000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2024-01-21T01:27:23.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,22.946780551905388,88.97058823529412,1610612750,15,23,2024-01-21T01:27:26Z,1100000,False,-195.0,163.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.42,,,,,,,,,
111,PT03M16.00S,2024-01-21T01:27:25.2Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,15,23,2024-01-21T01:27:26Z,1110000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,
112,PT03M05.00S,2024-01-21T01:27:39.3Z,1,REGULAR,foul,personal,[],203937,,,1610612760,15,23,2024-01-21T01:27:47Z,1120000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1628983]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,1628480.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
114,PT03M05.00S,2024-01-21T01:28:01.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,23,2024-01-21T01:28:01Z,1140000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2024-01-21T01:30:23.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612760,15,23,2024-01-21T01:30:52Z,1150000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2024-01-21T01:30:23.8Z,1,REGULAR,substitution,out,[],203497,,,1610612760,15,23,2024-01-21T01:30:52Z,1160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2024-01-21T01:30:23.8Z,1,REGULAR,substitution,in,[],1629638,,,1610612760,15,23,2024-01-21T01:30:52Z,1170000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2024-01-21T01:30:23.8Z,1,REGULAR,substitution,in,[],1626157,,,1610612760,15,23,2024-01-21T01:30:52Z,1180000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M53.00S,2024-01-21T01:31:08.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,74.32654402102497,27.205882352941174,1610612760,15,25,2024-01-21T01:31:23Z,1190000,False,-114.0,189.0,1,right,S. Gilgeous-Alexander 22' step back Jump Shot (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,Made,8.0,,,,22.05,,,,,,,,,
120,PT02M38.00S,2024-01-21T01:31:23.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.882391590013142,34.31372549019608,1610612750,15,25,2024-01-21T01:31:28Z,1200000,False,78.0,247.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.93,,,,,,,,,
121,PT02M37.00S,2024-01-21T01:31:24.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,15,25,2024-01-21T01:31:28Z,1210000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,120.0,,,,,
123,PT02M21.00S,2024-01-21T01:31:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630198,68.01905387647832,57.35294117647059,1610612760,15,25,2024-01-21T01:31:52Z,1230000,False,37.0,248.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.08,,,,,,,,,
124,PT02M18.00S,2024-01-21T01:31:50.6Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,15,25,2024-01-21T01:31:52Z,1240000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,123.0,1.0,0.0,1.0,,
125,PT02M10.00S,2024-01-21T01:31:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,90.3580814717477,50.73529411764706,1610612760,15,25,2024-01-21T01:32:01Z,1250000,False,4.0,38.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup - blocked,"[1628983, 1629675]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.83,,,,,,,,Reid,1629675.0
126,PT02M10.00S,2024-01-21T01:31:58.4Z,1,REGULAR,block,,[],1629675,,,1610612760,15,25,2024-01-21T01:32:00Z,1260000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M08.00S,2024-01-21T01:32:00.4Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,15,25,2024-01-21T01:32:01Z,1270000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,
128,PT01M55.00S,2024-01-21T01:32:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,9.806176084099869,50.245098039215684,1610612750,15,25,2024-01-21T01:32:16Z,1280000,False,-1.0,40.0,1,left,MISS N. Alexander-Walker driving finger roll Layup - blocked,"[1629638, 1631119]",1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.97,,,,,,,,Williams,1631119.0
129,PT01M55.00S,2024-01-21T01:32:14.0Z,1,REGULAR,block,,[],1631119,,,1610612750,15,25,2024-01-21T01:32:16Z,1290000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT01M53.00S,2024-01-21T01:32:16.0Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,15,25,2024-01-21T01:32:16Z,1300000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,128.0,2.0,2.0,0.0,,
131,PT01M47.00S,2024-01-21T01:32:25.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612760,15,25,2024-01-21T01:32:31Z,1310000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629675, 1628983]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2882.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
133,PT01M47.00S,2024-01-21T01:32:48.8Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,15,26,2024-01-21T01:32:48Z,1330000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
134,PT01M47.00S,2024-01-21T01:33:01.1Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,15,27,2024-01-21T01:33:01Z,1340000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
135,PT01M24.00S,2024-01-21T01:33:26.3Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,15,27,2024-01-21T01:34:10Z,1350000,False,,,0,,N. Reid bad pass TURNOVER (1 TO),"[1629675, 1641717]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Wallace,1641717.0,,,,,,,,,,
136,PT01M24.00S,2024-01-21T01:33:26.3Z,1,REGULAR,steal,,[],1641717,,,1610612760,15,27,2024-01-21T01:33:28Z,1360000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
137,PT01M20.00S,2024-01-21T01:33:30.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,90.75229960578186,4.6568627450980395,1610612760,15,30,2024-01-21T01:37:23Z,1370000,False,-227.0,34.0,1,right,I. Joe 3PT running (3 PTS) (S. Gilgeous-Alexander 4 AST),"[1630198, 1628983]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,,,,22.93,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,
139,PT01M05.00S,2024-01-21T01:33:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,3.7614980289093296,5.147058823529411,1610612750,18,30,2024-01-21T01:33:48Z,1390000,False,224.0,-17.0,1,left,N. Reid 3PT  (3 PTS) (K. Anderson 2 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,22.5,K. Anderson,203937.0,2.0,,,,,,
141,PT00M50.30S,2024-01-21T01:34:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.19776609724047,52.69607843137255,1610612760,18,30,2024-01-21T01:34:04Z,1410000,False,13.0,21.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.48,,,,,,,,,
142,PT00M48.40S,2024-01-21T01:34:02.4Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,18,30,2024-01-21T01:34:04Z,1420000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,141.0,2.0,2.0,0.0,,
143,PT00M42.60S,2024-01-21T01:34:08.2Z,1,REGULAR,3pt,Jump Shot,[],203937,6.258212877792378,2.696078431372549,1610612750,21,30,2024-01-21T01:34:13Z,1430000,False,237.0,6.0,1,left,K. Anderson 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[203937, 1629638]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,23.66,N. Alexander-Walker,1629638.0,1.0,,,,,,
145,PT00M30.40S,2024-01-21T01:34:27.7Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,21,30,2024-01-21T01:34:30Z,1450000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 203937]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Anderson,203937.0,,,,,,,,,,
146,PT00M30.40S,2024-01-21T01:34:27.7Z,1,REGULAR,steal,,[],203937,,,1610612750,21,30,2024-01-21T01:34:29Z,1460000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
147,PT00M21.10S,2024-01-21T01:34:39.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,10.5946123521682,50.0,1610612750,23,30,2024-01-21T01:38:27Z,1470000,False,0.0,47.0,1,left,A. Edwards driving floating Jump Shot (5 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,4.71,K. Towns,1626157.0,1.0,,,,,,
149,PT00M21.10S,2024-01-21T01:34:41.7Z,1,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612750,23,30,2024-01-21T01:34:52Z,1490000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Edwards 1 FT),"[1631119, 1630162]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
151,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,23,30,2024-01-21T01:35:39Z,1510000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,out,[],1631119,,,1610612750,23,30,2024-01-21T01:35:39Z,1520000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,out,[],1641717,,,1610612750,23,30,2024-01-21T01:35:39Z,1530000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,23,30,2024-01-21T01:35:39Z,1540000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,in,[],1631114,,,1610612750,23,30,2024-01-21T01:35:39Z,1550000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M21.10S,2024-01-21T01:34:53.3Z,1,REGULAR,substitution,in,[],1631096,,,1610612750,23,30,2024-01-21T01:35:39Z,1560000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M21.10S,2024-01-21T01:35:20.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,24,30,2024-01-21T01:35:20Z,1570000,False,,,0,,A. Edwards Free Throw 1 of 1 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
158,PT00M06.80S,2024-01-21T01:35:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.8166885676741,63.23529411764706,1610612760,24,30,2024-01-21T01:35:41Z,1580000,False,66.0,118.0,1,right,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,13.57,,,,,,,,,
159,PT00M04.00S,2024-01-21T01:35:39.2Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,30,2024-01-21T01:35:39Z,1590000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,158.0,1.0,1.0,0.0,,
160,PT00M00.00S,2024-01-21T01:35:43.6Z,1,REGULAR,3pt,Jump Shot,[],203937,41.606438896189225,50.245098039215684,1610612750,24,30,2024-01-21T01:35:48Z,1600000,False,-1.0,339.0,1,left,MISS K. Anderson 33' pullup 3PT,[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,33.86,,,,,,,,,
161,PT00M00.00S,2024-01-21T01:35:46.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,24,30,2024-01-21T01:35:46Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,160.0,,,,,
162,PT00M00.00S,2024-01-21T01:35:46.9Z,1,REGULAR,period,end,[],0,,,1610612750,24,30,2024-01-21T01:35:46Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612750,24,30,2024-01-21T01:38:32Z,1630000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,24,30,2024-01-21T01:38:32Z,1640000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612750,24,30,2024-01-21T01:38:32Z,1650000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612750,24,30,2024-01-21T01:38:32Z,1660000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-01-21T01:37:50.9Z,2,REGULAR,substitution,out,['startperiod'],1631096,,,1610612750,24,30,2024-01-21T01:38:32Z,1670000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
