actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-20T01:10:52.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-20T01:10:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-20T01:10:54.6Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2024-03-20T01:10:54Z,40000,False,,,0,,Jump Ball N. Jokic vs. A. Edwards: Tip to A. Gordon,"[203932, 203999, 1630162]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-03-20T01:11:14.0Z,1,REGULAR,2pt,Jump Shot,[],203999,87.33574244415243,24.019607843137255,1610612743,0,0,2024-03-20T01:11:22Z,70000,False,-130.0,67.0,1,right,MISS N. Jokic 14' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,14.59,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-03-20T01:11:18.0Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,0,0,2024-03-20T01:11:22Z,80000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-03-20T01:11:23.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,68.41327201051249,28.921568627450984,1610612743,0,0,2024-03-20T01:11:29Z,90000,False,-105.0,244.0,1,right,MISS M. Porter Jr. 26' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2024-03-20T01:11:26.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,0,2024-03-20T01:11:29Z,100000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M26.00S,2024-03-20T01:11:29.7Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612743,0,0,2024-03-20T01:11:41Z,110000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Jokic 2 FT),"[203937, 203999]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Jokic,203999.0,,,,,,,,,
13,PT11M26.00S,2024-03-20T01:11:50.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,0,0,2024-03-20T01:11:50Z,130000,False,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M26.00S,2024-03-20T01:11:50.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,0,0,2024-03-20T01:11:50Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
15,PT11M26.00S,2024-03-20T01:12:05.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,0,1,2024-03-20T01:12:05Z,150000,False,,,0,,N. Jokic Free Throw 2 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
