actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-02T01:11:03.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-02T01:11:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-02T01:11:04.9Z,1,REGULAR,jumpball,recovered,[],1626157,,,1610612750,0,0,2024-03-02T01:11:05Z,40000,False,,,0,,Jump Ball R. Gobert vs. D. Sabonis: Tip to K. Towns,"[1626157, 203497, 1627734]",1610612750.0,MIN,startperiod,K. Towns,1626157.0,Towns,K. Towns,Gobert,203497.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-03-02T01:11:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.338370565045992,54.41176470588235,1610612750,2,0,2024-03-02T01:11:26Z,70000,False,-22.0,-2.0,1,left,J. McDaniels reverse Layup (2 PTS),[1630183],1610612750.0,MIN,reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.22,Made,2.0,,,,,,,,,,,,,,,,,
9,PT11M15.00S,2024-03-02T01:11:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,88.91261498028909,43.13725490196079,1610612758,2,0,2024-03-02T01:11:52Z,90000,False,-34.0,52.0,1,right,MISS K. Murray 6' driving Layup,[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,,,,,,,,,,,,
10,PT11M12.00S,2024-03-02T01:11:50.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,2,0,2024-03-02T01:11:58Z,100000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,
11,PT11M12.00S,2024-03-02T01:11:50.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,94.40999984741211,50.0,1610612758,2,2,2024-03-02T01:12:01Z,110000,False,0.0,0.0,1,right,D. Sabonis tip Layup (2 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2024-03-02T01:12:03.7Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,2,2,2024-03-02T01:12:29Z,120000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1631165]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,,
13,PT10M59.00S,2024-03-02T01:12:03.7Z,1,REGULAR,steal,,[],1631165,,,1610612758,2,2,2024-03-02T01:12:07Z,130000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2024-03-02T01:12:18.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627734,89.30683311432325,44.85294117647059,1610612758,2,4,2024-03-02T01:13:50Z,140000,False,-26.0,48.0,1,right,D. Sabonis turnaround fadeaway Jump Shot (4 PTS),[1627734],1610612758.0,SAC,turnaround fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M23.00S,2024-03-02T01:12:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,13.61695137976347,39.705882352941174,1610612750,2,4,2024-03-02T01:12:43Z,150000,False,51.0,75.0,1,left,MISS A. Edwards 9' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,9.14,Missed,,,,,,,,,,,,,,,,,,
