actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
39,PT08M15.00S,2023-11-05T00:15:57.7Z,1,REGULAR,block,,[],1630183,,,1610612762,13,8,2023-11-05T00:16:00Z,390000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2023-11-05T00:16:00.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,8,2023-11-05T00:16:03Z,400000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M07.00S,2023-11-05T00:16:05.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,83.65637319316689,69.85294117647058,1610612750,15,8,2023-11-05T00:18:06Z,410000,False,99.0,101.0,1,right,A. Edwards 14' pullup Jump Shot (7 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,14.17,Made,,,,,7.0,,,,,,,,,,,
42,PT08M06.00S,2023-11-05T00:16:10.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,15,8,2023-11-05T00:16:10Z,420000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2023-11-05T00:18:05.2Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,15,8,2023-11-05T00:18:53Z,430000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2023-11-05T00:18:05.2Z,1,REGULAR,substitution,in,[],203482,,,1610612762,15,8,2023-11-05T00:18:53Z,440000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M55.00S,2023-11-05T00:19:13.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.61957950065703,50.0,1610612762,15,8,2023-11-05T00:19:46Z,450000,False,0.0,245.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,24.47,Missed,,,,,,,,,,,,,,,,
46,PT07M52.00S,2023-11-05T00:19:16.1Z,1,REGULAR,rebound,offensive,[],1629659,,,1610612762,15,8,2023-11-05T00:19:46Z,460000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:0),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,
48,PT07M50.00S,2023-11-05T00:19:18.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629659,8.886333771353483,37.99019607843137,1610612762,15,8,2023-11-05T00:19:22Z,480000,False,60.0,31.0,1,left,MISS T. Horton-Tucker 6' Hook,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,6.75,Missed,,,,,,,,,,,,,,,,
49,PT07M46.00S,2023-11-05T00:19:22.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,15,8,2023-11-05T00:19:22Z,490000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,
50,PT07M46.00S,2023-11-05T00:19:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,15,8,2023-11-05T00:19:22Z,500000,False,0.0,0.0,1,left,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
51,PT07M46.00S,2023-11-05T00:19:22.5Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,15,8,2023-11-05T00:19:22Z,510000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,50.0,2.0,0.0,2.0,,,,,,,,,,,,
52,PT07M36.00S,2023-11-05T00:19:32.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629659,22.026938239159,56.61764705882353,1610612762,15,8,2023-11-05T00:19:37Z,520000,False,-33.0,155.0,1,left,MISS T. Horton-Tucker 15' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Center,,,15.81,Missed,,,,,,,,,,,,,,,,
53,PT07M33.00S,2023-11-05T00:19:35.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,8,2023-11-05T00:19:37Z,530000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Center,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,
54,PT07M21.00S,2023-11-05T00:19:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612750,15,8,2023-11-05T00:19:57Z,540000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Towns 2 FT),"[1628381, 1626157]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,,1.0,0.0,Towns,1626157.0,,,,
56,PT07M21.00S,2023-11-05T00:20:18.4Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,16,8,2023-11-05T00:20:18Z,560000,False,,,0,,K. Towns Free Throw 1 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
57,PT07M21.00S,2023-11-05T00:20:19.5Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,16,8,2023-11-05T00:20:22Z,570000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M21.00S,2023-11-05T00:20:19.5Z,1,REGULAR,substitution,in,[],203937,,,1610612750,16,8,2023-11-05T00:20:22Z,580000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M21.00S,2023-11-05T00:20:40.3Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,17,8,2023-11-05T00:20:40Z,590000,False,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
60,PT07M01.00S,2023-11-05T00:21:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629659,26.757555847568987,78.43137254901961,1610612762,17,8,2023-11-05T00:21:10Z,600000,False,-142.0,199.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,24.46,Missed,,,,,,,,,,,,,,,,
61,PT06M58.00S,2023-11-05T00:21:08.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,17,8,2023-11-05T00:21:10Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,60.0,,,,,,,,,,,,,,,
62,PT06M58.00S,2023-11-05T00:21:11.7Z,1,REGULAR,substitution,out,[],1629659,,,1610612762,17,8,2023-11-05T00:21:21Z,620000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2023-11-05T00:21:11.7Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,17,8,2023-11-05T00:21:21Z,630000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2023-11-05T00:21:11.7Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,17,8,2023-11-05T00:21:21Z,640000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2023-11-05T00:21:11.7Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,17,8,2023-11-05T00:21:21Z,650000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M50.00S,2023-11-05T00:21:39.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,7.046649145860711,94.36274509803921,1610612762,17,8,2023-11-05T00:21:43Z,660000,False,-222.0,14.0,1,left,MISS J. Collins 3PT - blocked,"[1628381, 203497]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,22.22,Missed,,,,,,,,,,,,,,,Gobert,203497.0
67,PT06M50.00S,2023-11-05T00:21:39.0Z,1,REGULAR,block,,[],203497,,,1610612762,17,8,2023-11-05T00:21:42Z,670000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
68,PT06M46.00S,2023-11-05T00:21:43.0Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,17,8,2023-11-05T00:21:43Z,680000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,66.0,2.0,1.0,1.0,,,,,,,,,,,,
69,PT06M45.00S,2023-11-05T00:21:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,7.046649145860711,55.14705882352941,1610612762,17,10,2023-11-05T00:22:02Z,690000,False,-26.0,14.0,1,left,J. Collins driving Layup (4 PTS),[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,2.91,Made,,,,,4.0,,,,,,,,,,,
70,PT06M26.00S,2023-11-05T00:22:02.5Z,1,REGULAR,2pt,Jump Shot,[],1630162,75.3777923784494,24.264705882352942,1610612750,19,10,2023-11-05T01:15:07Z,700000,False,-129.0,179.0,1,right,A. Edwards 22' step back Jump Shot (9 PTS) (K. Anderson 1 AST),"[1630162, 203937]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,22.04,Made,,,,,9.0,K. Anderson,203937.0,1.0,,,,,,,,
72,PT06M09.00S,2023-11-05T00:22:19.3Z,1,REGULAR,3pt,Jump Shot,[],203903,31.61957950065703,48.529411764705884,1610612762,19,10,2023-11-05T00:22:24Z,720000,False,7.0,245.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,24.48,Missed,,,,,,,,,,,,,,,,
73,PT06M09.00S,2023-11-05T00:22:19.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,19,10,2023-11-05T00:22:24Z,730000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,
74,PT05M58.00S,2023-11-05T00:22:33.4Z,1,REGULAR,violation,kicked ball,[],203482,,,1610612750,19,10,2023-11-05T00:22:40Z,740000,False,,,0,,K. Olynyk kicked ball VIOLATION,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,202901.0,,,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2023-11-05T00:22:37.6Z,1,REGULAR,substitution,out,[],201144,,,1610612750,19,10,2023-11-05T00:22:44Z,750000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2023-11-05T00:22:37.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,19,10,2023-11-05T00:22:44Z,760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M58.00S,2023-11-05T00:22:37.6Z,1,REGULAR,substitution,out,[],203497,,,1610612750,19,10,2023-11-05T00:22:55Z,770000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M58.00S,2023-11-05T00:22:37.6Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,19,10,2023-11-05T00:22:55Z,780000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2023-11-05T00:23:34.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,67.36202365308804,41.42156862745098,1610612750,19,10,2023-11-05T00:23:37Z,790000,False,-43.0,254.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,25.79,Missed,,,,,,,,,,,,,,,,
80,PT05M50.00S,2023-11-05T00:23:36.2Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,19,10,2023-11-05T00:23:37Z,800000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,
81,PT05M49.00S,2023-11-05T00:23:40.5Z,1,REGULAR,foul,personal,['2freethrow'],203482,,,1610612750,19,10,2023-11-05T00:24:02Z,810000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Reid 2 FT),"[203482, 1629675]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Left,202901.0,,,,,,,,,,,,1.0,0.0,Reid,1629675.0,,,,
83,PT05M49.00S,2023-11-05T00:24:03.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,20,10,2023-11-05T00:24:18Z,830000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
84,PT05M49.00S,2023-11-05T00:24:03.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,20,10,2023-11-05T00:24:18Z,840000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
