actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-04T01:10:48.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-04T01:10:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-04T01:10:51.2Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612740,0,0,2024-01-04T01:10:51Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. R. Gobert: Tip to C. McCollum,"[203468, 202685, 203497]",1610612740.0,NOP,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Valanciunas,202685.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2024-01-04T01:11:12.2Z,1,REGULAR,2pt,Jump Shot,[],203468,21.369908015768726,27.696078431372552,1610612740,0,0,2024-01-04T01:11:18Z,70000,False,112.0,148.0,1,left,MISS C. McCollum 18' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,18.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2024-01-04T01:11:14.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,0,2024-01-04T01:11:18Z,80000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-01-04T01:11:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,88.78120893561103,52.69607843137255,1610612750,0,0,2024-01-04T01:11:34Z,90000,False,13.0,53.0,1,right,MISS R. Gobert cutting finger roll Layup,[203497],1610612750.0,MIN,cutting finger roll,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2024-01-04T01:11:30.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,0,0,2024-01-04T01:11:30Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2024-01-04T01:11:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,91.27792378449409,56.86274509803921,1610612750,0,0,2024-01-04T01:12:06Z,120000,False,34.0,29.0,1,right,MISS A. Edwards finger roll Layup,[1630162],1610612750.0,MIN,finger roll,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
13,PT11M08.00S,2024-01-04T01:12:02.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,0,0,2024-01-04T01:12:06Z,130000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M02.00S,2024-01-04T01:12:11.4Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612740,0,0,2024-01-04T01:12:19Z,140000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Williamson 2 FT),"[203497, 1629627]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,
16,PT11M02.00S,2024-01-04T01:12:37.5Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,0,0,2024-01-04T01:12:37Z,160000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2024-01-04T01:12:37.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,0,0,2024-01-04T01:12:37Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
18,PT11M02.00S,2024-01-04T01:12:52.1Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,0,1,2024-01-04T01:12:52Z,180000,False,,,0,,Z. Williamson Free Throw 2 of 2 (1 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
19,PT10M42.00S,2024-01-04T01:13:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,93.38042049934296,3.9215686274509802,1610612750,3,1,2024-01-04T01:13:18Z,190000,False,-230.0,10.0,1,right,A. Edwards 3PT  (3 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,,,,3.0,K. Towns,1626157.0,1.0,,,,,
21,PT10M24.00S,2024-01-04T01:13:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.74178712220762,63.48039215686274,1610612740,3,3,2024-01-04T01:14:25Z,210000,False,-67.0,124.0,1,left,B. Ingram 14' pullup Jump Shot (2 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,14.09,Made,,,,,,,,,,2.0,J. Valanciunas,202685.0,1.0,,,,,
23,PT10M05.00S,2024-01-04T01:13:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,88.91261498028909,52.94117647058824,1610612750,3,3,2024-01-04T01:14:34Z,230000,False,15.0,52.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2024-01-04T01:13:54.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,3,3,2024-01-04T01:14:34Z,240000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT10M02.00S,2024-01-04T01:13:57.7Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,3,3,2024-01-04T01:14:16Z,250000,False,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Gobert 2 FT),"[202685, 203497]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
27,PT10M02.00S,2024-01-04T01:14:23.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,4,3,2024-01-04T01:14:47Z,270000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
29,PT10M02.00S,2024-01-04T01:14:23.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,4,3,2024-01-04T01:14:47Z,280000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT10M00.00S,2024-01-04T01:14:25.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,4,3,2024-01-04T01:14:47Z,290000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M46.00S,2024-01-04T01:15:00.1Z,1,REGULAR,3pt,Jump Shot,[],203468,27.283180026281208,79.65686274509804,1610612740,4,3,2024-01-04T01:15:08Z,300000,False,-148.0,204.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2024-01-04T01:15:03.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,4,3,2024-01-04T01:15:08Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,31.0,,,,,,,,,,,,,,,,,
34,PT09M28.00S,2024-01-04T01:15:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.94152431011827,49.26470588235294,1610612750,6,3,2024-01-04T01:15:38Z,330000,False,-4.0,70.0,1,right,M. Conley 7' floating Jump Shot (2 PTS) (J. McDaniels 1 AST),"[201144, 1630183]",1610612750.0,MIN,floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,,,,,,,,,,2.0,J. McDaniels,1630183.0,1.0,,,,,
36,PT09M12.00S,2024-01-04T01:15:46.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,27.020367936925098,41.911764705882355,1610612740,6,5,2024-01-04T01:15:51Z,350000,False,40.0,201.0,1,left,B. Ingram 20' pullup Jump Shot (4 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,20.55,Made,,,,,,,,,,4.0,J. Valanciunas,202685.0,2.0,,,,,
38,PT09M00.00S,2024-01-04T01:15:58.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,67.09921156373193,51.71568627450981,1610612750,6,5,2024-01-04T01:16:02Z,370000,False,9.0,257.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
39,PT08M59.00S,2024-01-04T01:15:59.0Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,5,2024-01-04T01:16:02Z,380000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,
40,PT08M47.00S,2024-01-04T01:16:14.9Z,1,REGULAR,foul,personal,[],1626157,,,1610612740,6,5,2024-01-04T01:16:22Z,390000,False,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 1629627]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,1155.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,
42,PT08M42.00S,2024-01-04T01:16:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.835085413929041,51.9607843137255,1610612740,6,7,2024-01-04T01:16:42Z,410000,False,-10.0,21.0,1,left,Z. Williamson reverse Layup (3 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,3.0,B. Ingram,1627742.0,1.0,,,,,
44,PT08M15.00S,2024-01-04T01:17:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.72798948751642,41.096047794117645,1610612750,8,7,2024-01-04T01:17:09Z,430000,False,-45.0,72.0,1,right,M. Conley 8' floating Jump Shot (4 PTS),[201144],1610612750.0,MIN,floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,8.49,Made,,,,,,,,,,4.0,,,,,,,,
45,PT08M03.00S,2024-01-04T01:17:15.2Z,1,REGULAR,3pt,Jump Shot,[],1630529,6.652431011826544,95.34313725490196,1610612740,8,10,2024-01-04T01:17:20Z,440000,False,-227.0,10.0,1,left,H. Jones 3PT  (3 PTS) (C. McCollum 1 AST),"[1630529, 203468]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,,,,,3.0,C. McCollum,203468.0,1.0,,,,,
47,PT07M44.00S,2024-01-04T01:17:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630183,94.56307490144546,97.05882352941177,1610612750,8,10,2024-01-04T01:17:40Z,460000,False,235.0,-1.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
