actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
39,PT08M48.00S,2025-03-12T23:47:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,10.463206307490145,39.46078431372549,1610612755,4,8,2025-03-12T23:51:07Z,390000,False,53.0,46.0,1,left,MISS A. Drummond 6' driving Layup,[203083],1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,6.99,Missed,,,,,,,,,,,,,,,
40,PT08M46.00S,2025-03-12T23:47:04.2Z,1,REGULAR,rebound,defensive,[],1642419,,,1610612761,4,8,2025-03-12T23:47:07Z,400000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M42.00S,2025-03-12T23:47:08.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631197,95.3515111695138,2.696078431372549,1610612761,4,8,2025-03-12T23:47:16Z,410000,False,-237.0,-9.0,1,right,MISS J. Rhoden running 3PT,[1631197],1610612761.0,TOR,running,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,,,,23.67,Missed,,,,,,,,,,,,,,,
42,PT08M39.00S,2025-03-12T23:47:11.5Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,4,8,2025-03-12T23:47:16Z,420000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M30.00S,2025-03-12T23:47:19.4Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.61957950065703,61.76470588235294,1610612755,4,8,2025-03-12T23:47:24Z,430000,False,-59.0,245.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,25.17,Missed,,,,,,,,,,,,,,,
44,PT08M28.00S,2025-03-12T23:47:21.4Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612761,4,8,2025-03-12T23:47:24Z,440000,False,,,0,,J. Rhoden REBOUND (Off:2 Def:2),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Center,,,,,,43.0,4.0,2.0,2.0,,,,,,,,,,,
45,PT08M16.00S,2025-03-12T23:47:34.5Z,1,REGULAR,3pt,Jump Shot,[],1642347,66.3107752956636,62.5,1610612761,4,8,2025-03-12T23:47:39Z,450000,False,62.0,264.0,1,right,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,27.15,Missed,,,,,,,,,,,,,,,
46,PT08M13.00S,2025-03-12T23:47:37.5Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,4,8,2025-03-12T23:47:39Z,460000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,
47,PT07M54.00S,2025-03-12T23:47:56.1Z,1,REGULAR,3pt,Jump Shot,[],1642348,32.276609724047304,42.64705882352941,1610612755,4,8,2025-03-12T23:52:24Z,470000,False,37.0,251.0,1,left,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,25.36,Missed,,,,,,,,,,,,,,,
48,PT07M51.00S,2025-03-12T23:47:59.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,4,8,2025-03-12T23:48:01Z,480000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M42.00S,2025-03-12T23:48:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,87.20433639947439,47.30392156862745,1610612761,6,8,2025-03-12T23:48:14Z,490000,False,-13.0,68.0,1,right,J. Poeltl 6' floating Jump Shot (2 PTS) (J. Shead 1 AST),"[1627751, 1642347]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Made,,,,,2.0,J. Shead,1642347.0,1.0,,,,,,,
51,PT07M26.00S,2025-03-12T23:48:24.7Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612755,6,8,2025-03-12T23:48:28Z,510000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1627751]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2025-03-12T23:48:24.7Z,1,REGULAR,steal,,[],1627751,,,1610612761,6,8,2025-03-12T23:48:27Z,520000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
53,PT07M19.00S,2025-03-12T23:48:31.3Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,6,8,2025-03-12T23:48:35Z,530000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1642348]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right Center,1.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2025-03-12T23:48:31.3Z,1,REGULAR,steal,,[],1642348,,,1610612755,6,8,2025-03-12T23:48:33Z,540000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
55,PT07M14.00S,2025-03-12T23:48:37.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642348,5.732588699080158,52.94117647058824,1610612755,6,8,2025-03-12T23:48:58Z,550000,False,-15.0,1.0,1,left,MISS J. Edwards running finger roll Layup,[1642348],1610612755.0,PHI,running finger roll,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,1.48,Missed,,,,,,,,,,,,,,,
56,PT07M13.00S,2025-03-12T23:48:38.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,8,2025-03-12T23:48:58Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,55.0,,,,,,,,,,,,,,
58,PT07M09.00S,2025-03-12T23:49:00.5Z,1,REGULAR,turnover,lost ball,[],1629656,,,1610612755,6,8,2025-03-12T23:49:04Z,580000,False,,,0,,Q. Grimes lost ball TURNOVER (2 TO),"[1629656, 1631197]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,2.0,Rhoden,1631197.0,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2025-03-12T23:49:00.5Z,1,REGULAR,steal,,[],1631197,,,1610612761,6,8,2025-03-13T00:03:56Z,590000,False,,,0,,J. Rhoden STEAL (1 STL),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M04.00S,2025-03-12T23:49:06.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630658,93.51182654402102,49.754901960784316,1610612761,8,8,2025-03-12T23:49:13Z,600000,False,-1.0,8.0,1,right,C. Castleton running DUNK (2 PTS) (J. Shead 2 AST),"[1630658, 1642347]",1610612761.0,TOR,running,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,,0.86,Made,,,,,2.0,J. Shead,1642347.0,2.0,,,,,,,
62,PT07M04.00S,2025-03-12T23:49:09.5Z,1,REGULAR,foul,personal,['1freethrow'],203083,,,1610612761,8,8,2025-03-12T23:49:22Z,620000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Castleton 1 FT),"[203083, 1630658]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Castleton,1630658.0,,
64,PT07M04.00S,2025-03-12T23:49:32.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630658,,,1610612761,9,8,2025-03-12T23:49:32Z,640000,False,,,0,,C. Castleton Free Throw 1 of 1 (3 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
65,PT06M55.00S,2025-03-12T23:49:47.0Z,1,REGULAR,2pt,Jump Shot,[],1629656,18.873193166885677,23.03921568627451,1610612755,9,8,2025-03-12T23:49:51Z,650000,False,135.0,125.0,1,left,MISS Q. Grimes 18' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,18.38,Missed,,,,,,,,,,,,,,,
66,PT06M52.00S,2025-03-12T23:49:50.0Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612761,9,8,2025-03-12T23:49:51Z,660000,False,,,0,,J. Rhoden REBOUND (Off:2 Def:3),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Mid-Range,16-24 Right Center,,,,,,65.0,5.0,3.0,2.0,,,,,,,,,,,
67,PT06M46.00S,2025-03-12T23:49:55.8Z,1,REGULAR,3pt,Jump Shot,[],1642347,67.7562417871222,31.372549019607842,1610612761,9,8,2025-03-12T23:50:02Z,670000,False,-93.0,251.0,1,right,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,26.73,Missed,,,,,,,,,,,,,,,
68,PT06M44.00S,2025-03-12T23:49:57.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,9,8,2025-03-12T23:50:02Z,680000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,67.0,,,,,,,,,,,,,,
70,PT06M44.00S,2025-03-12T23:50:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,9,8,2025-03-12T23:50:03Z,700000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612755,9,8,2025-03-12T23:52:48Z,710000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,out,[],1642419,,,1610612755,9,8,2025-03-12T23:52:48Z,720000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,out,[],1629656,,,1610612755,9,8,2025-03-12T23:52:48Z,730000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,9,8,2025-03-12T23:52:48Z,740000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,in,[],1630639,,,1610612755,9,8,2025-03-12T23:52:48Z,750000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,in,[],1631115,,,1610612755,9,8,2025-03-12T23:52:48Z,760000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,in,[],1629022,,,1610612755,9,8,2025-03-12T23:52:48Z,770000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M44.00S,2025-03-12T23:50:04.2Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,9,8,2025-03-12T23:52:48Z,780000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M31.00S,2025-03-12T23:53:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,7.30946123521682,61.029411764705884,1610612755,9,8,2025-03-12T23:53:25Z,790000,False,-55.0,16.0,1,left,MISS K. Oubre Jr. fadeaway Shot,[1626162],1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.74,Missed,,,,,,,,,,,,,,,
80,PT06M29.00S,2025-03-12T23:53:20.4Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612761,9,8,2025-03-12T23:53:25Z,800000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
81,PT06M24.00S,2025-03-12T23:53:25.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1642347,91.80354796320631,70.58823529411765,1610612761,9,8,2025-03-12T23:56:43Z,810000,False,103.0,25.0,1,right,MISS J. Shead 10' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,Mid-Range,8-16 Right,,,,10.58,Missed,,,,,,,,,,,,,,,
