actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M15.00S,2024-12-29T23:13:34.6Z,1,REGULAR,turnover,bad pass,[],1642258,,,1610612737,0,0,2024-12-29T23:13:38Z,150000,False,,,0,,Z. Risacher bad pass TURNOVER (1 TO),"[1642258, 1627751]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Poeltl,1627751.0,,,,,,,,,,,
16,PT11M15.00S,2024-12-29T23:13:34.6Z,1,REGULAR,steal,,[],1627751,,,1610612761,0,0,2024-12-29T23:13:36Z,160000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
17,PT11M02.00S,2024-12-29T23:13:47.0Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,0,0,2024-12-29T23:13:50Z,170000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1630552]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Johnson,1630552.0,,,,,,,,,,,
18,PT11M02.00S,2024-12-29T23:13:47.0Z,1,REGULAR,steal,,[],1630552,,,1610612737,0,0,2024-12-29T23:13:49Z,180000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
19,PT10M58.00S,2024-12-29T23:13:51.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,5.732588699080158,47.30392156862745,1610612737,0,0,2024-12-29T23:13:57Z,190000,False,13.0,1.0,1,left,MISS J. Johnson running finger roll Layup - blocked,"[1630552, 1627751]",1610612737.0,ATL,running finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,Poeltl,1627751.0,,,,,,,,,
20,PT10M58.00S,2024-12-29T23:13:51.2Z,1,REGULAR,block,,[],1627751,,,1610612737,0,0,2024-12-29T23:13:53Z,200000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M56.00S,2024-12-29T23:13:53.2Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,0,0,2024-12-29T23:13:57Z,210000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M52.00S,2024-12-29T23:13:57.5Z,1,REGULAR,turnover,lost ball,[],1641711,,,1610612761,0,0,2024-12-29T23:14:01Z,220000,False,,,0,,G. Dick lost ball TURNOVER (1 TO),"[1641711, 1642258]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Risacher,1642258.0,,,,,,,,,,,
23,PT10M52.00S,2024-12-29T23:13:57.5Z,1,REGULAR,steal,,[],1642258,,,1610612737,0,0,2024-12-29T23:13:59Z,230000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M48.00S,2024-12-29T23:14:01.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,15.325229960578188,96.32352941176471,1610612737,0,0,2024-12-29T23:18:10Z,240000,False,-232.0,92.0,1,left,MISS T. Young 24' running 3PT,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Above the Break 3,24+ Left,24.91,Missed,,,,,,,,,,,,,,,,,,
25,PT10M44.00S,2024-12-29T23:14:05.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,0,0,2024-12-29T23:14:05Z,250000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT10M43.00S,2024-12-29T23:14:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,13.222733245729303,51.470588235294116,1610612737,0,0,2024-12-29T23:14:11Z,260000,False,-7.0,72.0,1,left,MISS C. Capela 7' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.22,Missed,,,,,,,,,,,,,,,,,,
27,PT10M41.00S,2024-12-29T23:14:08.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,0,0,2024-12-29T23:14:08Z,270000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT10M39.00S,2024-12-29T23:14:10.6Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,0,0,2024-12-29T23:14:15Z,280000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630249]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Krejčí,1630249.0,,,,,,,,,,,
29,PT10M39.00S,2024-12-29T23:14:10.6Z,1,REGULAR,steal,,[],1630249,,,1610612737,0,0,2024-12-29T23:14:13Z,290000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
30,PT10M34.00S,2024-12-29T23:14:15.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,8.09789750328515,2.2058823529411766,1610612737,0,3,2024-12-29T23:14:19Z,300000,False,239.0,24.0,1,left,Z. Risacher 24' 3PT  (3 PTS) (C. Capela 1 AST),"[1642258, 203991]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,24.02,Made,,,,,,,,,,3.0,C. Capela,203991.0,1.0,,,,,
32,PT10M22.00S,2024-12-29T23:14:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,93.9060446780552,48.28431372549019,1610612761,0,3,2024-12-29T23:20:53Z,320000,False,-9.0,5.0,1,right,MISS G. Dick cutting Layup,[1641711],1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
33,PT10M20.00S,2024-12-29T23:14:29.9Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612737,0,3,2024-12-29T23:14:32Z,330000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT10M15.00S,2024-12-29T23:14:34.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,31.882391590013142,61.029411764705884,1610612737,0,6,2024-12-29T23:14:40Z,340000,False,-55.0,247.0,1,left,T. Young 25' 3PT running pullup (3 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.33,Made,,,,,,,,,,3.0,,,,,,,,
35,PT10M07.00S,2024-12-29T23:14:45.1Z,1,REGULAR,foul,personal,[],1630552,,,1610612761,0,6,2024-12-29T23:14:55Z,350000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 1630567]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Barnes,1630567.0
37,PT10M05.00S,2024-12-29T23:15:08.9Z,1,REGULAR,foul,personal,[],203991,,,1610612761,0,6,2024-12-29T23:15:16Z,370000,False,,,0,,C. Capela personal FOUL (1 PF),"[203991, 1629628]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Barrett,1629628.0
39,PT10M01.00S,2024-12-29T23:15:31.6Z,1,REGULAR,turnover,bad pass,[],1630534,,,1610612761,0,6,2024-12-29T23:15:35Z,390000,False,,,0,,O. Agbaji bad pass TURNOVER (1 TO),"[1630534, 1630552]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Johnson,1630552.0,,,,,,,,,,,
40,PT10M01.00S,2024-12-29T23:15:31.6Z,1,REGULAR,steal,,[],1630552,,,1610612737,0,6,2024-12-29T23:15:33Z,400000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
41,PT09M54.00S,2024-12-29T23:15:40.7Z,1,REGULAR,foul,personal,[],1630534,,,1610612737,0,6,2024-12-29T23:15:48Z,410000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1630249]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Krejčí,1630249.0
43,PT09M49.00S,2024-12-29T23:16:04.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,33.459264126149804,23.774509803921568,1610612737,0,6,2024-12-29T23:16:09Z,430000,False,131.0,262.0,1,left,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,29.3,Missed,,,,,,,,,,,,,,,,,,
44,PT09M46.00S,2024-12-29T23:16:07.7Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,0,6,2024-12-29T23:16:09Z,440000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT09M36.00S,2024-12-29T23:16:17.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,92.59198423127464,58.333333333333336,1610612761,2,6,2024-12-29T23:16:23Z,450000,False,42.0,17.0,1,right,J. Poeltl floating Jump Shot (2 PTS) (O. Agbaji 1 AST),"[1627751, 1630534]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,,,,,,2.0,O. Agbaji,1630534.0,1.0,,,,,
47,PT09M17.00S,2024-12-29T23:16:36.3Z,1,REGULAR,2pt,Jump Shot,[],1629027,11.383048620236531,27.696078431372552,1610612737,2,6,2024-12-29T23:16:40Z,470000,False,112.0,55.0,1,left,MISS T. Young 12' driving floating bank Shot - blocked,"[1629027, 1627751]",1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,12.41,Missed,,,,,,,,Poeltl,1627751.0,,,,,,,,,
95,PT09M17.00S,2024-12-29T23:16:36.3Z,1,REGULAR,block,,[],1627751,,,1610612737,2,6,2024-12-29T23:24:15Z,475000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
48,PT09M16.00S,2024-12-29T23:16:37.3Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,2,6,2024-12-29T23:16:40Z,480000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT09M09.00S,2024-12-29T23:16:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630534,92.9862023653088,96.81372549019608,1610612761,5,6,2024-12-29T23:16:50Z,490000,False,234.0,13.0,1,right,O. Agbaji 3PT  (3 PTS) (R. Barrett 1 AST),"[1630534, 1629628]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.45,Made,,,,,,,,,,3.0,R. Barrett,1629628.0,1.0,,,,,
51,PT08M49.00S,2024-12-29T23:17:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,5.338370565045992,48.03921568627451,1610612737,5,8,2024-12-29T23:17:10Z,510000,False,10.0,-2.0,1,left,Z. Risacher driving reverse Layup (5 PTS) (T. Young 1 AST),"[1642258, 1629027]",1610612737.0,ATL,driving reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,5.0,T. Young,1629027.0,1.0,,,,,
54,PT08M22.00S,2024-12-29T23:17:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,94.95729303547962,51.225490196078425,1610612761,7,8,2024-12-29T23:17:54Z,540000,False,6.0,-5.0,1,right,G. Dick reverse Layup (2 PTS) (O. Agbaji 2 AST),"[1641711, 1630534]",1610612761.0,TOR,reverse,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,2.0,O. Agbaji,1630534.0,2.0,,,,,
56,PT08M07.00S,2024-12-29T23:18:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,7.5722733245729295,54.90196078431373,1610612737,7,8,2024-12-29T23:24:43Z,560000,False,-25.0,19.0,1,left,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
57,PT08M03.00S,2024-12-29T23:18:07.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,7,8,2024-12-29T23:18:13Z,570000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,56.0,4.0,4.0,0.0,,,,,,,,,,,,,,
58,PT07M58.00S,2024-12-29T23:18:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641711,92.9862023653088,52.94117647058824,1610612761,7,8,2024-12-29T23:18:18Z,580000,False,15.0,13.0,1,right,MISS G. Dick running Layup - blocked,"[1641711, 1630249]",1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,Krejčí,1630249.0,,,,,,,,,
59,PT07M58.00S,2024-12-29T23:18:12.6Z,1,REGULAR,block,,[],1630249,,,1610612761,7,8,2024-12-29T23:18:15Z,590000,False,,,0,,V. Krejčí BLOCK (1 BLK),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M58.00S,2024-12-29T23:18:12.6Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,7,8,2024-12-29T23:18:18Z,600000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT07M53.00S,2024-12-29T23:18:18.2Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,7,8,2024-12-29T23:18:22Z,610000,False,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 1630249]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,3.0,Krejčí,1630249.0,,,,,,,,,,,
62,PT07M53.00S,2024-12-29T23:18:18.2Z,1,REGULAR,steal,,[],1630249,,,1610612737,7,8,2024-12-29T23:18:20Z,620000,False,,,0,,V. Krejčí STEAL (3 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M41.00S,2024-12-29T23:18:30.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,5.469776609724048,50.98039215686274,1610612737,7,10,2024-12-29T23:18:36Z,630000,False,-5.0,-1.0,1,left,C. Capela alley-oop DUNK (2 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,,,,,,2.0,T. Young,1629027.0,2.0,,,,,
65,PT07M32.00S,2024-12-29T23:18:39.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,94.03745072273325,50.245098039215684,1610612761,9,10,2024-12-29T23:18:44Z,650000,False,1.0,4.0,1,right,R. Barrett driving DUNK (2 PTS) (O. Agbaji 3 AST),"[1629628, 1630534]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,2.0,O. Agbaji,1630534.0,3.0,,,,,
67,PT07M21.00S,2024-12-29T23:18:50.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,5.601182654402102,48.28431372549019,1610612737,9,12,2024-12-29T23:18:54Z,670000,False,9.0,0.0,1,left,J. Johnson cutting DUNK (2 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,2.0,T. Young,1629027.0,3.0,,,,,
69,PT07M18.00S,2024-12-29T23:18:58.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,9,12,2024-12-29T23:18:58Z,690000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2024-12-29T23:22:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,87.59855453350855,42.64705882352941,1610612761,9,12,2024-12-29T23:22:18Z,700000,False,-37.0,64.0,1,right,MISS G. Dick 7' driving floating Shot,[1641711],1610612761.0,TOR,driving floating,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
71,PT06M58.00S,2024-12-29T23:22:14.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,12,2024-12-29T23:22:18Z,710000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,2.0,1.0,1.0,,,,,,,,,,,,,,
72,PT06M47.00S,2024-12-29T23:22:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630249,28.728646517739815,24.754901960784316,1610612737,9,15,2024-12-29T23:22:30Z,720000,False,126.0,218.0,1,left,V. Krejčí 25' 3PT  (3 PTS) (T. Young 4 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,,,,,,3.0,T. Young,1629027.0,4.0,,,,,
74,PT06M37.00S,2024-12-29T23:22:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.59855453350855,50.98039215686274,1610612761,9,15,2024-12-29T23:22:40Z,740000,False,5.0,64.0,1,right,MISS R. Barrett 6' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2024-12-29T23:22:37.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,15,2024-12-29T23:22:40Z,750000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,
76,PT06M21.00S,2024-12-29T23:22:51.2Z,1,REGULAR,2pt,Jump Shot,[],1642258,3.860052562417877,92.40196078431373,1610612737,9,15,2024-12-29T23:29:48Z,760000,False,-212.0,-16.0,1,left,MISS Z. Risacher 21' Jump Shot,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left,21.26,Missed,,,,,,,,,,,,,,,,,,
77,PT06M20.00S,2024-12-29T23:22:52.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,9,15,2024-12-29T23:22:55Z,770000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
78,PT06M18.00S,2024-12-29T23:22:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.258212877792378,49.50980392156863,1610612737,9,17,2024-12-29T23:29:54Z,780000,False,2.0,6.0,1,left,C. Capela putback Layup (4 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,4.0,,,,,,,,
79,PT06M08.00S,2024-12-29T23:23:04.1Z,1,REGULAR,2pt,Jump Shot,[],1630567,93.77463863337714,24.509803921568626,1610612761,11,17,2024-12-29T23:23:10Z,790000,False,-127.0,6.0,1,right,S. Barnes 12' fadeaway Jump Shot (2 PTS),[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,12.76,Made,,,,,,,,,,2.0,,,,,,,,
80,PT05M54.00S,2024-12-29T23:23:19.1Z,1,REGULAR,2pt,Jump Shot,[],1629027,10.988830486202366,31.372549019607842,1610612737,11,17,2024-12-29T23:23:23Z,800000,False,93.0,51.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,10.61,Missed,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2024-12-29T23:23:21.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,11,17,2024-12-29T23:23:21Z,810000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,80.0,5.0,5.0,0.0,,,,,,,,,,,,,,
