actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT05M21.00S,2025-04-03T23:55:03.8Z,1,REGULAR,substitution,out,[],1642347,,,1610612761,18,12,2025-04-03T23:55:13Z,840000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M21.00S,2025-04-03T23:55:03.8Z,1,REGULAR,substitution,in,[],1631306,,,1610612761,18,12,2025-04-03T23:55:13Z,850000,False,,,0,,SUB in: C. Swider,[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M21.00S,2025-04-03T23:55:03.8Z,1,REGULAR,substitution,in,[],1642419,,,1610612761,18,12,2025-04-03T23:55:13Z,860000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M14.00S,2025-04-03T23:55:43.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630534,31.225361366622867,59.31372549019608,1610612761,21,12,2025-04-03T23:55:48Z,880000,False,-47.0,241.0,1,left,O. Agbaji 24' 3PT pullup (3 PTS) (J. Battle 1 AST),"[1630534, 1642419]",1610612761.0,TOR,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,24.55,Made,3.0,,,,,J. Battle,1642419.0,1.0,,,,,,,,,,
91,PT04M52.00S,2025-04-03T23:56:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,91.01511169513797,49.754901960784316,1610612757,21,12,2025-04-03T23:58:59Z,900000,False,-1.0,32.0,1,right,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
92,PT04M52.00S,2025-04-03T23:56:05.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,21,12,2025-04-03T23:56:14Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,91.0,,,,,,,,,,,,,,,,
94,PT04M48.00S,2025-04-03T23:56:27.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,70.25295663600527,26.715686274509803,1610612757,21,15,2025-04-03T23:56:32Z,930000,False,-116.0,227.0,1,right,D. Avdija 25' 3PT  (7 PTS) (D. Clingan 3 AST),"[1630166, 1642270]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.52,Made,7.0,,,,,D. Clingan,1642270.0,3.0,,,,,,,,,,
96,PT04M25.00S,2025-04-03T23:56:49.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,21.369908015768726,87.99019607843137,1610612761,21,15,2025-04-03T23:56:53Z,950000,False,-190.0,148.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,
97,PT04M24.00S,2025-04-03T23:56:50.8Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,21,15,2025-04-03T23:56:50Z,960000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,
98,PT04M21.00S,2025-04-03T23:56:53.6Z,1,REGULAR,turnover,bad pass,[],1642367,,,1610612761,21,15,2025-04-03T23:56:58Z,970000,False,,,0,,J. Mogbo bad pass TURNOVER (2 TO),"[1642367, 1630166]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0
99,PT04M21.00S,2025-04-03T23:56:53.6Z,1,REGULAR,steal,,[],1630166,,,1610612757,21,15,2025-04-03T23:56:56Z,980000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2025-04-03T23:56:59.0Z,1,REGULAR,foul,personal,[],1630534,,,1610612757,21,15,2025-04-03T23:57:09Z,990000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1630166]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Avdija,1630166.0,,,
102,PT04M19.00S,2025-04-03T23:57:08.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612757,21,15,2025-04-03T23:57:16Z,1010000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M19.00S,2025-04-03T23:57:08.2Z,1,REGULAR,substitution,out,[],1630625,,,1610612757,21,15,2025-04-03T23:57:16Z,1020000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M19.00S,2025-04-03T23:57:08.2Z,1,REGULAR,substitution,in,[],1630639,,,1610612757,21,15,2025-04-03T23:57:16Z,1030000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M19.00S,2025-04-03T23:57:08.2Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,21,15,2025-04-03T23:57:16Z,1040000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M17.00S,2025-04-03T23:57:26.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631101,93.77463863337714,49.754901960784316,1610612757,21,17,2025-04-03T23:57:30Z,1050000,False,-1.0,6.0,1,right,S. Sharpe cutting DUNK (6 PTS) (D. Avdija 1 AST),"[1631101, 1630166]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.61,Made,6.0,,,,,D. Avdija,1630166.0,1.0,,,,,,,,,,
108,PT04M00.00S,2025-04-03T23:57:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630639,20.581471747700395,7.8431372549019605,1610612761,24,17,2025-04-03T23:57:47Z,1070000,False,211.0,141.0,1,left,A. Lawson 25' 3PT pullup (3 PTS) (J. Mogbo 1 AST),"[1630639, 1642367]",1610612761.0,TOR,pullup,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,25.36,Made,3.0,,,,,J. Mogbo,1642367.0,1.0,,,,,,,,,,
110,PT03M39.00S,2025-04-03T23:58:04.1Z,1,REGULAR,turnover,bad pass,[],1641739,,,1610612757,24,17,2025-04-03T23:58:09Z,1090000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1642367]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Mogbo,1642367.0
111,PT03M39.00S,2025-04-03T23:58:04.1Z,1,REGULAR,steal,,[],1642367,,,1610612761,24,17,2025-04-04T00:02:02Z,1100000,False,,,0,,J. Mogbo STEAL (1 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2025-04-03T23:58:12.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630639,31.225361366622867,37.254901960784316,1610612761,24,17,2025-04-03T23:58:17Z,1110000,False,64.0,241.0,1,left,MISS A. Lawson 24' 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2025-04-03T23:58:16.7Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,24,17,2025-04-03T23:58:17Z,1120000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,
114,PT03M21.00S,2025-04-03T23:58:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.85479632063075,50.73529411764706,1610612757,24,19,2025-04-04T00:01:35Z,1130000,False,4.0,15.0,1,right,S. Sharpe driving finger roll Layup (8 PTS),[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.52,Made,8.0,,,,,,,,,,,,,,,,,
115,PT03M11.00S,2025-04-03T23:58:32.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642367,8.886333771353483,49.754901960784316,1610612761,26,19,2025-04-03T23:58:37Z,1140000,False,1.0,31.0,1,left,J. Mogbo turnaround Hook (4 PTS),[1642367],1610612761.0,TOR,turnaround,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,,,,,,,,,,,,,
116,PT02M57.00S,2025-04-03T23:58:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1631306,,,1610612757,26,19,2025-04-03T23:59:06Z,1150000,False,,,0,,C. Swider shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631306, 1630166]",1610612761.0,TOR,shooting,,,Swider,C. Swider,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Avdija,1630166.0,,,
118,PT02M57.00S,2025-04-03T23:59:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,19,2025-04-03T23:59:03Z,1170000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,out,[],1630534,,,1610612757,26,19,2025-04-04T00:01:37Z,1180000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,26,19,2025-04-04T00:01:37Z,1190000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,26,19,2025-04-04T00:01:37Z,1200000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,in,[],1630567,,,1610612757,26,19,2025-04-04T00:01:37Z,1210000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,in,[],1631200,,,1610612757,26,19,2025-04-04T00:01:37Z,1220000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M57.00S,2025-04-03T23:59:08.3Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,26,19,2025-04-04T00:01:37Z,1230000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M57.00S,2025-04-04T00:01:55.8Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,26,20,2025-04-04T00:01:55Z,1240000,False,,,0,,D. Avdija Free Throw 1 of 2 (8 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
126,PT02M57.00S,2025-04-04T00:02:11.3Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,26,21,2025-04-04T00:02:11Z,1250000,False,,,0,,D. Avdija Free Throw 2 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
127,PT02M37.00S,2025-04-04T00:02:33.5Z,1,REGULAR,3pt,Jump Shot,[],1631306,30.17411300919842,33.088235294117645,1610612761,26,21,2025-04-04T00:02:38Z,1260000,False,85.0,231.0,1,left,MISS C. Swider 24' 3PT,[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
128,PT02M34.00S,2025-04-04T00:02:36.5Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,26,21,2025-04-04T00:02:38Z,1270000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,
129,PT02M25.00S,2025-04-04T00:02:46.1Z,1,REGULAR,2pt,Jump Shot,[],1631101,70.38436268068331,56.61764705882353,1610612757,26,21,2025-04-04T00:02:52Z,1280000,False,33.0,226.0,1,right,MISS S. Sharpe 22' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,22.83,Missed,,,,,,,,,,,,,,,,,,
130,PT02M22.00S,2025-04-04T00:02:49.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,26,21,2025-04-04T00:02:52Z,1290000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,
131,PT02M18.00S,2025-04-04T00:02:52.6Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,26,21,2025-04-04T00:02:58Z,1300000,False,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1641871]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Reath,1641871.0
132,PT02M18.00S,2025-04-04T00:02:52.6Z,1,REGULAR,steal,,[],1641871,,,1610612757,26,21,2025-04-04T00:04:53Z,1310000,False,,,0,,D. Reath STEAL (1 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
133,PT02M14.00S,2025-04-04T00:02:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,92.9862023653088,50.98039215686274,1610612757,26,23,2025-04-04T00:03:05Z,1320000,False,5.0,13.0,1,right,D. Avdija running Layup (11 PTS) (S. Sharpe 1 AST),"[1630166, 1631101]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.43,Made,11.0,,,,,S. Sharpe,1631101.0,1.0,,,,,,,,,,
135,PT02M06.00S,2025-04-04T00:03:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642367,13.091327201051248,44.11764705882353,1610612761,28,23,2025-04-04T00:03:10Z,1340000,False,29.0,71.0,1,left,J. Mogbo 7' floating Jump Shot (6 PTS) (A. Lawson 1 AST),"[1642367, 1630639]",1610612761.0,TOR,floating,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,6.0,,,,,A. Lawson,1630639.0,1.0,,,,,,,,,,
137,PT01M47.00S,2025-04-04T00:03:24.1Z,1,REGULAR,3pt,Jump Shot,[],1630166,66.96780551905388,58.08823529411765,1610612757,28,26,2025-04-04T00:03:30Z,1360000,False,40.0,258.0,1,right,D. Avdija 26' 3PT step back (14 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.11,Made,14.0,,,,,,,,,,,,,,,,,
138,PT01M30.00S,2025-04-04T00:03:40.9Z,1,REGULAR,3pt,Jump Shot,[],1642419,5.469776609724048,95.34313725490196,1610612761,31,26,2025-04-04T00:04:27Z,1370000,False,-227.0,-1.0,1,left,J. Battle 3PT pullup (3 PTS) (J. Mogbo 2 AST),"[1642419, 1642367]",1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,22.67,Made,3.0,,,,,J. Mogbo,1642367.0,2.0,,,,,,,,,,
140,PT01M20.00S,2025-04-04T00:03:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.38042049934296,52.20588235294118,1610612757,31,26,2025-04-04T00:03:56Z,1390000,False,11.0,10.0,1,right,MISS S. Sharpe driving finger roll Layup,[1631101],1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
141,PT01M17.00S,2025-04-04T00:03:54.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,31,26,2025-04-04T00:06:36Z,1400000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,
142,PT01M03.00S,2025-04-04T00:04:07.3Z,1,REGULAR,3pt,Jump Shot,[],1631306,28.991458607095925,73.77450980392157,1610612761,31,26,2025-04-04T00:04:11Z,1410000,False,-119.0,220.0,1,left,MISS C. Swider 25' 3PT - blocked,"[1631306, 1629680]",1610612761.0,TOR,,,,Swider,C. Swider,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,Thybulle,1629680.0,,,,,,,,
143,PT01M03.00S,2025-04-04T00:04:07.3Z,1,REGULAR,block,,[],1629680,,,1610612761,31,26,2025-04-04T00:04:10Z,1420000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
144,PT01M00.00S,2025-04-04T00:04:10.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,31,26,2025-04-04T00:04:11Z,1430000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,142.0,4.0,2.0,2.0,,,,,,,,,,,,,
145,PT00M55.50S,2025-04-04T00:04:17.2Z,1,REGULAR,turnover,lost ball,[],1631200,,,1610612757,31,26,2025-04-04T00:04:22Z,1440000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631200, 1630639]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,1.0,Lawson,1630639.0
146,PT00M55.50S,2025-04-04T00:04:17.2Z,1,REGULAR,steal,,[],1630639,,,1610612761,31,26,2025-04-04T00:04:19Z,1450000,False,,,0,,A. Lawson STEAL (1 STL),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
147,PT00M55.50S,2025-04-04T00:04:21.3Z,1,REGULAR,foul,personal,[],1631200,,,1610612761,31,26,2025-04-04T00:04:32Z,1460000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631200, 1630639]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Lawson,1630639.0,,,
149,PT00M55.50S,2025-04-04T00:04:28.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612761,31,26,2025-04-04T00:04:33Z,1480000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M55.50S,2025-04-04T00:04:28.6Z,1,REGULAR,substitution,in,[],1631133,,,1610612761,31,26,2025-04-04T00:04:33Z,1490000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M37.20S,2025-04-04T00:04:53.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,18.74178712220762,25.49019607843137,1610612761,31,26,2025-04-04T00:04:56Z,1500000,False,123.0,124.0,1,left,MISS S. Barnes 17' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,17.41,Missed,,,,,,,,,,,,,,,,,,
152,PT00M35.30S,2025-04-04T00:04:55.2Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,31,26,2025-04-04T00:04:56Z,1510000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,151.0,3.0,3.0,0.0,,,,,,,,,,,,,
153,PT00M30.30S,2025-04-04T00:05:00.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,70.77858081471747,23.52941176470588,1610612757,31,29,2025-04-04T00:07:26Z,1520000,False,-132.0,222.0,1,right,S. Sharpe 25' 3PT step back (11 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.87,Made,11.0,,,,,,,,,,,,,,,,,
154,PT00M12.30S,2025-04-04T00:05:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630639,7.178055190538765,56.86274509803921,1610612761,31,29,2025-04-04T00:08:35Z,1530000,False,-34.0,15.0,1,left,MISS A. Lawson driving floating Shot,[1630639],1610612761.0,TOR,driving floating,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
155,PT00M10.50S,2025-04-04T00:05:23.0Z,1,REGULAR,rebound,offensive,[],1630639,,,1610612761,31,29,2025-04-04T00:05:23Z,1540000,False,,,0,,A. Lawson REBOUND (Off:1 Def:0),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,
156,PT00M06.10S,2025-04-04T00:05:30.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,31,29,2025-04-04T00:05:43Z,1550000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202056.0,,,,,,,
157,PT00M00.10S,2025-04-04T00:05:45.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,67.23061760840999,41.42156862745098,1610612757,31,29,2025-04-04T00:06:15Z,1560000,False,-43.0,256.0,1,right,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.10S,2025-04-04T00:05:45.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,29,2025-04-04T00:06:15Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,157.0,,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-04-04T00:05:52.0Z,1,REGULAR,period,end,[],0,,,1610612757,31,29,2025-04-04T00:05:52Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,out,['startperiod'],1642367,,,1610612757,31,29,2025-04-04T00:08:22Z,1590000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,out,['startperiod'],1631306,,,1610612757,31,29,2025-04-04T00:08:22Z,1600000,False,,,0,,SUB out: C. Swider,[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,out,['startperiod'],1629680,,,1610612757,31,29,2025-04-04T00:08:22Z,1610000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,in,['startperiod'],1630534,,,1610612757,31,29,2025-04-04T00:08:22Z,1620000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,in,['startperiod'],1631115,,,1610612757,31,29,2025-04-04T00:08:22Z,1630000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-04-04T00:07:02.7Z,2,REGULAR,substitution,in,['startperiod'],1630625,,,1610612757,31,29,2025-04-04T00:08:22Z,1640000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-04T00:08:31.4Z,2,REGULAR,period,start,[],0,,,1610612761,31,29,2025-04-04T00:08:31Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M51.00S,2025-04-04T00:08:41.3Z,2,REGULAR,foul,personal,[],1631133,,,1610612761,31,29,2025-04-04T00:09:07Z,1660000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 1630567]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Barnes,1630567.0,,,
169,PT11M42.00S,2025-04-04T00:09:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,6.783837056504599,46.568627450980394,1610612761,31,29,2025-04-04T00:46:59Z,1680000,False,17.0,11.0,1,left,MISS O. Agbaji driving finger roll Layup,[1630534],1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
