actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
89,PT05M19.00S,2024-12-01T23:26:00.7Z,1,REGULAR,2pt,Jump Shot,[],1629312,12.828515111695138,31.372549019607842,1610612748,16,14,2024-12-01T23:26:05Z,890000,False,93.0,68.0,1,left,MISS H. Highsmith 11' driving floating Shot,[1629312],1610612748.0,MIA,driving floating,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,11.53,Missed,,,,,,,,,,,,,,,,,,
90,PT05M17.00S,2024-12-01T23:26:02.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,16,14,2024-12-01T23:26:05Z,900000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,,,
91,PT04M59.00S,2024-12-01T23:26:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630567,68.28186596583443,30.392156862745097,1610612761,16,14,2024-12-01T23:26:48Z,910000,False,-98.0,246.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
92,PT04M56.00S,2024-12-01T23:26:24.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,16,14,2024-12-01T23:26:27Z,920000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,91.0,7.0,5.0,2.0,,,,,,,,,,,,
93,PT04M48.00S,2024-12-01T23:26:31.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629312,4.418528252299605,51.225490196078425,1610612748,16,16,2024-12-01T23:26:36Z,930000,False,-6.0,-11.0,1,left,H. Highsmith DUNK (4 PTS) (B. Adebayo 3 AST),"[1629312, 1628389]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,,,,4.0,B. Adebayo,1628389.0,3.0,,
95,PT04M38.00S,2024-12-01T23:26:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630567,93.64323258869908,2.941176470588235,1610612761,16,16,2024-12-01T23:26:54Z,950000,False,-235.0,7.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2024-12-01T23:26:42.9Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,16,16,2024-12-01T23:26:54Z,960000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,95.0,5.0,3.0,2.0,,,,,,,,,,,,
97,PT04M36.00S,2024-12-01T23:26:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612761,18,16,2024-12-01T23:26:47Z,970000,False,0.0,0.0,1,right,J. Poeltl putback Layup (7 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,7.0,,,,,
98,PT04M36.00S,2024-12-01T23:26:48.0Z,1,REGULAR,foul,personal,['1freethrow'],202710,,,1610612761,18,16,2024-12-01T23:27:06Z,980000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Poeltl 1 FT),"[202710, 1627751]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,202041.0,1.0,0.0,Poeltl,1627751.0,,,,,,,
100,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,18,16,2024-12-01T23:27:05Z,1000000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,out,[],1628389,,,1610612761,18,16,2024-12-01T23:27:05Z,1010000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,out,[],1629312,,,1610612761,18,16,2024-12-01T23:27:05Z,1020000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,18,16,2024-12-01T23:27:05Z,1030000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,in,[],1641796,,,1610612761,18,16,2024-12-01T23:27:05Z,1040000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M36.00S,2024-12-01T23:26:55.8Z,1,REGULAR,substitution,in,[],201567,,,1610612761,18,16,2024-12-01T23:27:05Z,1050000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M36.00S,2024-12-01T23:27:21.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612761,19,16,2024-12-01T23:27:21Z,1060000,False,,,0,,J. Poeltl Free Throw 1 of 1 (8 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
107,PT04M21.00S,2024-12-01T23:27:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.995400788436268,56.86274509803921,1610612748,19,16,2024-12-01T23:27:44Z,1070000,False,-34.0,4.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
108,PT04M19.00S,2024-12-01T23:27:38.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,19,16,2024-12-01T23:27:38Z,1080000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,
109,PT04M17.00S,2024-12-01T23:27:42.7Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612748,19,16,2024-12-01T23:27:50Z,1090000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Love 2 FT),"[1629628, 201567]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,202041.0,1.0,0.0,Love,201567.0,,,,,,,
111,PT04M17.00S,2024-12-01T23:28:08.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612748,19,16,2024-12-01T23:28:08Z,1110000,False,,,0,,MISS K. Love Free Throw 1 of 2,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT04M17.00S,2024-12-01T23:28:08.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,19,16,2024-12-01T23:28:08Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,
113,PT04M17.00S,2024-12-01T23:28:09.1Z,1,REGULAR,substitution,out,[],1627751,,,1610612748,19,16,2024-12-01T23:28:15Z,1130000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M17.00S,2024-12-01T23:28:09.1Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,19,16,2024-12-01T23:28:15Z,1140000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M17.00S,2024-12-01T23:28:09.1Z,1,REGULAR,substitution,in,[],1642367,,,1610612748,19,16,2024-12-01T23:28:15Z,1150000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2024-12-01T23:28:09.1Z,1,REGULAR,substitution,in,[],1626179,,,1610612748,19,16,2024-12-01T23:28:15Z,1160000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M17.00S,2024-12-01T23:28:30.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,19,17,2024-12-01T23:28:30Z,1170000,False,,,0,,K. Love Free Throw 2 of 2 (1 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
118,PT04M03.00S,2024-12-01T23:28:45.4Z,1,REGULAR,3pt,Jump Shot,[],1630534,89.43823915900131,4.901960784313726,1610612761,22,17,2024-12-01T23:28:49Z,1180000,False,-225.0,47.0,1,right,O. Agbaji 3PT  (3 PTS) (J. Mogbo 1 AST),"[1630534, 1642367]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,,,,,,,,,3.0,J. Mogbo,1642367.0,1.0,,
120,PT03M44.00S,2024-12-01T23:29:05.6Z,1,REGULAR,3pt,Jump Shot,[],201567,27.283180026281208,82.1078431372549,1610612748,22,17,2024-12-01T23:29:12Z,1200000,False,-161.0,204.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
121,PT03M42.00S,2024-12-01T23:29:07.6Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,22,17,2024-12-01T23:29:12Z,1210000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,
122,PT03M36.00S,2024-12-01T23:29:13.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,90.62089356110381,95.34313725490196,1610612761,25,17,2024-12-01T23:29:21Z,1220000,False,227.0,36.0,1,right,R. Barrett 3PT running (9 PTS) (J. Mogbo 2 AST),"[1629628, 1642367]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,,,,,,,,,9.0,J. Mogbo,1642367.0,2.0,,
124,PT03M35.00S,2024-12-01T23:29:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,17,2024-12-01T23:29:18Z,1240000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M21.00S,2024-12-01T23:32:30.1Z,1,REGULAR,3pt,Jump Shot,[],1626179,4.418528252299605,4.901960784313726,1610612748,25,17,2024-12-01T23:32:40Z,1250000,False,225.0,-11.0,1,left,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
126,PT03M19.00S,2024-12-01T23:32:32.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,25,17,2024-12-01T23:32:40Z,1260000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,
127,PT03M05.00S,2024-12-01T23:32:46.0Z,1,REGULAR,3pt,Jump Shot,[],1630534,89.96386333771353,95.09803921568627,1610612761,25,17,2024-12-01T23:32:50Z,1270000,False,225.0,42.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
128,PT03M03.00S,2024-12-01T23:32:48.0Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,25,17,2024-12-01T23:33:09Z,1280000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Right Corner 3,24+ Right,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,
129,PT02M58.00S,2024-12-01T23:32:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629628,93.64323258869908,49.26470588235294,1610612761,25,17,2024-12-01T23:33:00Z,1290000,False,-4.0,7.0,1,right,MISS R. Barrett driving DUNK,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
130,PT02M57.00S,2024-12-01T23:32:53.9Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,25,17,2024-12-01T23:32:53Z,1300000,False,,,0,,J. Mogbo REBOUND (Off:2 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,129.0,3.0,1.0,2.0,,,,,,,,,,,,
131,PT02M53.00S,2024-12-01T23:32:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.51182654402102,48.77450980392157,1610612761,27,17,2024-12-01T23:33:39Z,1310000,False,-6.0,8.0,1,right,R. Barrett reverse Layup (11 PTS) (J. Mogbo 3 AST),"[1629628, 1642367]",1610612761.0,TOR,reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,11.0,J. Mogbo,1642367.0,3.0,,
133,PT02M41.00S,2024-12-01T23:33:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629639,34.773324572930356,62.745098039215684,1610612748,27,17,2024-12-01T23:34:15Z,1330000,False,-64.0,274.0,1,left,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.17,Missed,,,,,,,,,,,,,,,,,,
134,PT02M39.00S,2024-12-01T23:33:11.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,27,17,2024-12-01T23:33:18Z,1340000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,
135,PT02M32.00S,2024-12-01T23:33:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,94.1688567674113,49.01960784313725,1610612761,29,17,2024-12-01T23:33:23Z,1350000,False,-5.0,2.0,1,right,R. Barrett running Layup (13 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,,13.0,,,,,
136,PT02M13.00S,2024-12-01T23:33:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,5.601182654402102,53.18627450980392,1610612748,29,19,2024-12-01T23:33:41Z,1360000,False,-16.0,0.0,1,left,P. Larsson driving finger roll Layup (2 PTS) (T. Herro 1 AST),"[1641796, 1629639]",1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,,2.0,T. Herro,1629639.0,1.0,,
138,PT01M55.00S,2024-12-01T23:33:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,72.48685939553219,21.813725490196077,1610612761,29,19,2024-12-01T23:34:01Z,1380000,False,-141.0,206.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
139,PT01M53.00S,2024-12-01T23:33:56.8Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,29,19,2024-12-01T23:34:01Z,1390000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M50.00S,2024-12-01T23:34:03.7Z,1,REGULAR,foul,offensive,[],1626179,,,1610612748,29,19,2024-12-01T23:36:16Z,1400000,False,,,0,,T. Rozier offensive FOUL (1 PF),"[1626179, 1630558]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,202037.0,1.0,0.0,Mitchell,1630558.0,,,,,,,
144,PT01M50.00S,2024-12-01T23:34:03.7Z,1,REGULAR,turnover,offensive foul,[],1626179,,,1610612748,29,19,2024-12-01T23:34:03Z,1415000,False,,,0,,T. Rozier offensive foul TURNOVER (1 TO),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,202037.0,,,,,1.0,,,,,,
142,PT01M50.00S,2024-12-01T23:34:28.5Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612761,29,19,2024-12-01T23:36:22Z,1420000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,29,19,2024-12-01T23:36:51Z,1440000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,out,[],1630534,,,1610612761,29,19,2024-12-01T23:36:51Z,1450000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,out,[],202710,,,1610612761,29,19,2024-12-01T23:36:51Z,1460000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,out,[],201567,,,1610612761,29,19,2024-12-01T23:36:51Z,1470000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,29,19,2024-12-01T23:36:51Z,1480000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,in,[],1642419,,,1610612761,29,19,2024-12-01T23:36:51Z,1490000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612761,29,19,2024-12-01T23:36:51Z,1500000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M50.00S,2024-12-01T23:36:38.0Z,1,REGULAR,substitution,in,[],1628389,,,1610612761,29,19,2024-12-01T23:36:51Z,1510000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M30.00S,2024-12-01T23:36:53.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,93.9060446780552,96.56862745098039,1610612761,29,19,2024-12-01T23:36:58Z,1520000,False,233.0,5.0,1,right,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
154,PT01M29.00S,2024-12-01T23:36:54.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,19,2024-12-01T23:36:58Z,1530000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,153.0,8.0,6.0,2.0,,,,,,,,,,,,
155,PT01M08.00S,2024-12-01T23:37:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,42.132063074901446,41.66666666666667,1610612748,29,22,2024-12-01T23:37:24Z,1540000,False,42.0,344.0,1,left,T. Herro 34' 3PT pullup (13 PTS) (T. Rozier 1 AST),"[1629639, 1626179]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,34.6,Made,,,,,,,,,,,,,13.0,T. Rozier,1626179.0,1.0,,
157,PT00M50.90S,2024-12-01T23:37:35.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,94.56307490144546,48.77450980392157,1610612761,31,22,2024-12-01T23:37:39Z,1560000,False,-6.0,-1.0,1,right,C. Boucher cutting DUNK (2 PTS) (S. Barnes 4 AST),"[1628449, 1630567]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,,2.0,S. Barnes,1630567.0,4.0,,
159,PT00M37.50S,2024-12-01T23:37:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.258212877792378,49.754901960784316,1610612748,31,24,2024-12-01T23:38:34Z,1580000,False,1.0,6.0,1,left,J. Jaquez Jr. driving Layup (2 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,,,,2.0,,,,,
160,PT00M28.60S,2024-12-01T23:38:00.8Z,1,REGULAR,3pt,Jump Shot,[],1642419,94.95729303547962,2.696078431372549,1610612761,34,24,2024-12-01T23:38:05Z,1590000,False,-237.0,-5.0,1,right,J. Battle 3PT  (3 PTS) (S. Barnes 5 AST),"[1642419, 1630567]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,,,,,,,,,3.0,S. Barnes,1630567.0,5.0,,
162,PT00M09.20S,2024-12-01T23:38:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.1268068331143235,60.049019607843135,1610612748,34,24,2024-12-01T23:38:31Z,1610000,False,-50.0,5.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
164,PT00M07.20S,2024-12-01T23:38:25.7Z,1,REGULAR,rebound,defensive,[],1642419,,,1610612761,34,24,2024-12-01T23:38:31Z,1630000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,
165,PT00M02.30S,2024-12-01T23:38:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,66.83639947437582,57.107843137254896,1610612761,34,24,2024-12-01T23:38:55Z,1640000,False,36.0,259.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.20S,2024-12-01T23:38:32.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,34,24,2024-12-01T23:39:17Z,1650000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,
167,PT00M00.00S,2024-12-01T23:38:35.9Z,1,REGULAR,period,end,[],0,,,1610612748,34,24,2024-12-01T23:38:35Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,out,['startperiod'],1628449,,,1610612748,34,24,2024-12-01T23:41:14Z,1670000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612748,34,24,2024-12-01T23:41:14Z,1680000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,34,24,2024-12-01T23:41:14Z,1690000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612748,34,24,2024-12-01T23:41:14Z,1700000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,in,['startperiod'],1642347,,,1610612748,34,24,2024-12-01T23:41:14Z,1710000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-12-01T23:39:21.0Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612748,34,24,2024-12-01T23:41:14Z,1720000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-12-01T23:41:19.1Z,2,REGULAR,period,start,[],0,,,1610612761,34,24,2024-12-01T23:41:19Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
