actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
85,PT04M45.00S,2025-04-09T23:55:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612766,11,12,2025-04-09T23:56:01Z,840000,False,,,0,,J. Rhoden shooting personal FOUL (1 PF) (Baugh 2 FT),"[1631197, 1641878]",1610612761.0,TOR,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,1.0,0.0,Baugh,1641878.0,,,,,,,,,
87,PT04M45.00S,2025-04-09T23:56:22.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641878,,,1610612766,11,13,2025-04-09T23:56:22Z,860000,False,,,0,,D. Baugh Free Throw 1 of 2 (1 PTS),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
88,PT04M45.00S,2025-04-09T23:56:23.6Z,1,REGULAR,substitution,out,[],1631115,,,1610612766,11,13,2025-04-09T23:56:28Z,870000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M45.00S,2025-04-09T23:56:23.6Z,1,REGULAR,substitution,in,[],1631306,,,1610612766,11,13,2025-04-09T23:56:28Z,880000,False,,,0,,SUB in: C. Swider,[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M45.00S,2025-04-09T23:56:42.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641878,,,1610612766,11,14,2025-04-09T23:56:42Z,890000,False,,,0,,D. Baugh Free Throw 2 of 2 (2 PTS),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
91,PT04M30.00S,2025-04-09T23:56:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631197,5.863994743758213,51.470588235294116,1610612761,13,14,2025-04-09T23:57:04Z,900000,False,-7.0,3.0,1,left,J. Rhoden driving finger roll Layup (2 PTS) (A. Lawson 1 AST),"[1631197, 1630639]",1610612761.0,TOR,driving finger roll,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,2.0,A. Lawson,1630639.0,1.0,,,,,
93,PT04M08.00S,2025-04-09T23:57:21.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,86.81011826544021,45.83333333333333,1610612766,13,16,2025-04-09T23:57:26Z,920000,False,-21.0,71.0,1,right,J. Nurkić 7' turnaround Hook (6 PTS),[203994],1610612766.0,CHA,turnaround,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,,,,,,,,,,6.0,,,,,,,,
94,PT03M54.00S,2025-04-09T23:57:36.5Z,1,REGULAR,turnover,out-of-bounds,[],1631197,,,1610612761,13,16,2025-04-09T23:57:42Z,930000,False,,,0,,J. Rhoden bad pass out-of-bounds TURNOVER (1 TO),[1631197],1610612761.0,TOR,bad pass,,,Rhoden,J. Rhoden,,,,,Right Corner 3,24+ Right,,,,,,,1193.0,,,,,,,,,1.0,,,,
95,PT03M54.00S,2025-04-09T23:57:39.5Z,1,REGULAR,substitution,out,[],203994,,,1610612766,13,16,2025-04-09T23:57:45Z,940000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M54.00S,2025-04-09T23:57:39.5Z,1,REGULAR,substitution,in,[],201959,,,1610612766,13,16,2025-04-09T23:57:45Z,950000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2025-04-09T23:57:48.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,13,16,2025-04-09T23:57:48Z,960000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M43.00S,2025-04-10T00:00:56.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631306,,,1610612766,13,16,2025-04-10T00:01:12Z,980000,False,,,0,,C. Swider personal FOUL (1 PF) (Smith Jr. 2 FT),"[1631306, 1641733]",1610612761.0,TOR,,,,Swider,C. Swider,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1193.0,1.0,0.0,Smith Jr.,1641733.0,,,,,,,,,
101,PT03M43.00S,2025-04-10T00:01:22.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641733,,,1610612766,13,17,2025-04-10T00:01:22Z,1000000,False,,,0,,N. Smith Jr. Free Throw 1 of 2 (4 PTS),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
102,PT03M43.00S,2025-04-10T00:01:37.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641733,,,1610612766,13,18,2025-04-10T00:01:37Z,1010000,False,,,0,,N. Smith Jr. Free Throw 2 of 2 (5 PTS),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
103,PT03M31.00S,2025-04-10T00:01:51.7Z,1,REGULAR,3pt,Jump Shot,[],1630639,26.62614980289093,19.607843137254903,1610612761,16,18,2025-04-10T00:01:57Z,1020000,False,152.0,198.0,1,left,A. Lawson 24' 3PT  (3 PTS) (J. Rhoden 1 AST),"[1630639, 1631197]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,,,,,,3.0,J. Rhoden,1631197.0,1.0,,,,,
105,PT03M14.00S,2025-04-10T00:02:09.4Z,1,REGULAR,turnover,bad pass,[],1631111,,,1610612766,16,18,2025-04-10T00:05:36Z,1040000,False,,,0,,W. Moore Jr. bad pass TURNOVER (1 TO),"[1631111, 1642367]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Mogbo,1642367.0
106,PT03M14.00S,2025-04-10T00:02:09.4Z,1,REGULAR,steal,,[],1642367,,,1610612761,16,18,2025-04-10T00:03:39Z,1050000,False,,,0,,J. Mogbo STEAL (1 STL),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
107,PT03M11.00S,2025-04-10T00:02:15.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631306,23.99802890932983,10.53921568627451,1610612761,16,18,2025-04-10T00:03:13Z,1060000,False,197.0,173.0,1,left,MISS C. Swider 26' running pullup 3PT,[1631306],1610612761.0,TOR,running pullup,,,Swider,C. Swider,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
108,PT03M07.00S,2025-04-10T00:02:19.9Z,1,REGULAR,rebound,offensive,[],1631197,,,1610612761,16,18,2025-04-10T00:03:13Z,1070000,False,,,0,,J. Rhoden REBOUND (Off:1 Def:0),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,,,107.0,1.0,0.0,1.0,,,,,,,,,,,,,,
109,PT03M07.00S,2025-04-10T00:02:20.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630639,30.17411300919842,72.79411764705883,1610612761,19,18,2025-04-10T00:05:15Z,1080000,False,-114.0,231.0,1,left,A. Lawson 25' 3PT  (6 PTS) (J. Battle 1 AST),"[1630639, 1642419]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,25.77,Made,,,,,,,,,,6.0,J. Battle,1642419.0,1.0,,,,,
111,PT02M55.00S,2025-04-10T00:02:27.9Z,1,REGULAR,3pt,Jump Shot,[],1641878,94.69448094612353,2.450980392156863,1610612766,19,18,2025-04-10T00:02:36Z,1100000,False,-238.0,-3.0,1,right,MISS D. Baugh 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
112,PT02M52.00S,2025-04-10T00:02:30.4Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612761,19,18,2025-04-10T00:02:30Z,1110000,False,,,0,,J. Rhoden REBOUND (Off:1 Def:1),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,,,111.0,2.0,1.0,1.0,,,,,,,,,,,,,,
113,PT02M45.00S,2025-04-10T00:02:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642419,9.806176084099869,62.00980392156863,1610612761,19,18,2025-04-10T00:06:02Z,1120000,False,-60.0,40.0,1,left,MISS J. Battle 7' driving floating bank Shot,[1642419],1610612761.0,TOR,driving floating bank,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
114,PT02M43.00S,2025-04-10T00:02:40.7Z,1,REGULAR,rebound,offensive,[],1630639,,,1610612761,19,18,2025-04-10T00:02:56Z,1130000,False,,,0,,A. Lawson REBOUND (Off:1 Def:0),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT02M32.00S,2025-04-10T00:02:51.9Z,1,REGULAR,turnover,bad pass,[],1642367,,,1610612761,19,18,2025-04-10T00:02:59Z,1140000,False,,,0,,J. Mogbo bad pass TURNOVER (1 TO),"[1642367, 1631301]",1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,,,Sims,1631301.0
116,PT02M32.00S,2025-04-10T00:02:51.9Z,1,REGULAR,steal,,[],1631301,,,1610612766,19,18,2025-04-10T00:04:41Z,1150000,False,,,0,,J. Sims STEAL (1 STL),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2025-04-10T00:02:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631301,95.48291721419186,49.754901960784316,1610612766,19,20,2025-04-10T00:03:11Z,1160000,False,-1.0,-10.0,1,right,J. Sims running finger roll Layup (2 PTS) (W. Moore Jr. 1 AST),"[1631301, 1631111]",1610612766.0,CHA,running finger roll,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,2.0,W. Moore Jr.,1631111.0,1.0,,,,,
119,PT02M08.00S,2025-04-10T00:03:14.3Z,1,REGULAR,2pt,Jump Shot,[],1631306,23.603810775295663,50.98039215686274,1610612761,21,20,2025-04-10T00:03:20Z,1180000,False,-5.0,169.0,1,left,C. Swider 16' pullup Jump Shot (2 PTS) (J. Mogbo 2 AST),"[1631306, 1642367]",1610612761.0,TOR,pullup,,,Swider,C. Swider,,,,,Mid-Range,16-24 Center,16.95,Made,,,,,,,,,,2.0,J. Mogbo,1642367.0,2.0,,,,,
121,PT01M48.00S,2025-04-10T00:03:35.1Z,1,REGULAR,3pt,Jump Shot,[],1641733,65.78515111695138,57.107843137254896,1610612766,21,20,2025-04-10T00:03:46Z,1200000,False,36.0,269.0,1,right,MISS N. Smith Jr. 27' step back 3PT,[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,27.14,Missed,,,,,,,,,,,,,,,,,,
122,PT01M48.00S,2025-04-10T00:03:35.1Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612761,21,20,2025-04-10T00:03:46Z,1210000,False,,,0,,A. Lawson REBOUND (Off:1 Def:1),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,,,
123,PT01M40.00S,2025-04-10T00:03:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631197,5.863994743758213,44.11764705882353,1610612761,21,20,2025-04-10T00:03:55Z,1220000,False,29.0,3.0,1,left,MISS J. Rhoden running finger roll Layup,[1631197],1610612761.0,TOR,running finger roll,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
124,PT01M39.00S,2025-04-10T00:03:44.7Z,1,REGULAR,rebound,offensive,[],1631306,,,1610612761,21,20,2025-04-10T00:03:55Z,1230000,False,,,0,,C. Swider REBOUND (Off:1 Def:0),[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,Restricted Area,0-8 Center,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,,,
125,PT01M38.00S,2025-04-10T00:03:46.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631306,5.590000152587891,50.0,1610612761,21,20,2025-04-10T00:04:27Z,1240000,False,0.0,0.0,1,left,MISS C. Swider tip Layup,[1631306],1610612761.0,TOR,tip,,,Swider,C. Swider,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
126,PT01M37.00S,2025-04-10T00:03:47.5Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,21,20,2025-04-10T00:04:27Z,1250000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M33.00S,2025-04-10T00:03:50.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201959,93.24901445466492,49.754901960784316,1610612766,21,20,2025-04-10T00:04:03Z,1260000,False,-1.0,11.0,1,right,MISS T. Gibson running alley-oop Layup,[201959],1610612766.0,CHA,running alley-oop,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
128,PT01M29.00S,2025-04-10T00:03:54.8Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,21,20,2025-04-10T00:04:03Z,1270000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,127.0,3.0,2.0,1.0,,,,,,,,,,,,,,
129,PT01M26.00S,2025-04-10T00:03:57.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,22.28975032851511,89.70588235294117,1610612761,21,20,2025-04-10T00:04:06Z,1280000,False,-199.0,157.0,1,left,MISS J. Battle 25' running 3PT,[1642419],1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
130,PT01M22.00S,2025-04-10T00:04:01.0Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,21,20,2025-04-10T00:04:06Z,1290000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,,
131,PT01M03.00S,2025-04-10T00:04:20.1Z,1,REGULAR,3pt,Jump Shot,[],1631111,95.87713534822602,2.696078431372549,1610612766,21,23,2025-04-10T00:04:31Z,1300000,False,-237.0,-14.0,1,right,W. Moore Jr. 3PT  (3 PTS) (N. Smith Jr. 1 AST),"[1631111, 1641733]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Left Corner 3,24+ Left,23.69,Made,,,,,,,,,,3.0,N. Smith Jr.,1641733.0,1.0,,,,,
133,PT00M51.20S,2025-04-10T00:04:36.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642419,6.258212877792378,52.450980392156865,1610612761,23,23,2025-04-10T00:04:44Z,1320000,False,-12.0,6.0,1,left,J. Battle cutting DUNK (5 PTS) (J. Mogbo 3 AST),"[1642419, 1642367]",1610612761.0,TOR,cutting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,5.0,J. Mogbo,1642367.0,3.0,,,,,
136,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,out,[],1630639,,,1610612766,23,23,2025-04-10T00:05:15Z,1350000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,out,[],1642367,,,1610612766,23,23,2025-04-10T00:05:15Z,1360000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,out,[],1631197,,,1610612766,23,23,2025-04-10T00:05:15Z,1370000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,out,[],1642419,,,1610612766,23,23,2025-04-10T00:05:15Z,1380000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612766,23,23,2025-04-10T00:05:15Z,1390000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,in,[],1630193,,,1610612766,23,23,2025-04-10T00:05:15Z,1400000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,in,[],1629628,,,1610612766,23,23,2025-04-10T00:05:15Z,1410000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M32.40S,2025-04-10T00:05:03.4Z,1,REGULAR,substitution,in,[],1631115,,,1610612766,23,23,2025-04-10T00:05:15Z,1420000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M28.80S,2025-04-10T00:05:27.8Z,1,REGULAR,2pt,Jump Shot,[],1641733,76.16622864651774,44.6078431372549,1610612766,23,23,2025-04-10T00:05:34Z,1430000,False,-27.0,172.0,1,right,MISS N. Smith Jr. 17' fadeaway Shot,[1641733],1610612766.0,CHA,fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Center,17.36,Missed,,,,,,,,,,,,,,,,,,
145,PT00M26.80S,2025-04-10T00:05:29.8Z,1,REGULAR,rebound,defensive,[],1631306,,,1610612761,23,23,2025-04-10T00:05:29Z,1440000,False,,,0,,C. Swider REBOUND (Off:1 Def:1),[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,Mid-Range,16-24 Center,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,
146,PT00M06.50S,2025-04-10T00:05:50.1Z,1,REGULAR,3pt,Jump Shot,[],1629628,12.828515111695138,95.58823529411765,1610612761,23,23,2025-04-10T00:05:58Z,1450000,False,-228.0,68.0,1,left,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
147,PT00M04.60S,2025-04-10T00:05:52.0Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612761,23,23,2025-04-10T00:05:58Z,1460000,False,,,0,,O. Robinson REBOUND (Off:1 Def:3),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Left Corner 3,24+ Left,,,146.0,4.0,3.0,1.0,,,,,,,,,,,,,,
148,PT00M03.60S,2025-04-10T00:05:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,11.908672798948752,48.529411764705884,1610612761,25,23,2025-04-10T00:10:50Z,1470000,False,7.0,59.0,1,left,O. Robinson putback Layup (2 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,,,,,,2.0,,,,,,,,
149,PT00M00.00S,2025-04-10T00:06:03.2Z,1,REGULAR,period,end,[],0,,,1610612766,25,23,2025-04-10T00:06:03Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,out,['startperiod'],1641878,,,1610612766,25,23,2025-04-10T00:08:25Z,1490000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,25,23,2025-04-10T00:08:25Z,1500000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,out,['startperiod'],1631111,,,1610612766,25,23,2025-04-10T00:08:25Z,1510000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,in,['startperiod'],1642275,,,1610612766,25,23,2025-04-10T00:08:25Z,1520000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,in,['startperiod'],1642354,,,1610612766,25,23,2025-04-10T00:08:25Z,1530000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-04-10T00:07:01.3Z,2,REGULAR,substitution,in,['startperiod'],1629610,,,1610612766,25,23,2025-04-10T00:08:25Z,1540000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-04-10T00:08:40.4Z,2,REGULAR,period,start,[],0,,,1610612761,25,23,2025-04-10T00:08:40Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M44.00S,2025-04-10T00:08:56.2Z,2,REGULAR,2pt,Jump Shot,[],1630567,8.09789750328515,77.69607843137256,1610612761,25,23,2025-04-10T00:09:03Z,1560000,False,-138.0,24.0,1,left,MISS S. Barnes 14' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,14.05,Missed,,,,,,,,,,,,,,,,,,
158,PT11M42.00S,2025-04-10T00:08:58.2Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,25,23,2025-04-10T00:09:03Z,1570000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:4),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,8-16 Left,,,157.0,4.0,4.0,0.0,,,,,,,,,,,,,,
159,PT11M22.00S,2025-04-10T00:09:16.8Z,2,REGULAR,3pt,Jump Shot,[],1642354,65.78515111695138,37.254901960784316,1610612766,25,23,2025-04-10T00:09:22Z,1580000,False,-64.0,269.0,1,right,MISS K. Simpson 27' step back 3PT,[1642354],1610612766.0,CHA,step back,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
160,PT11M20.00S,2025-04-10T00:09:18.8Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,25,23,2025-04-10T00:09:22Z,1590000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT11M09.00S,2025-04-10T00:09:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.485545335085414,51.470588235294116,1610612761,25,23,2025-04-10T00:09:36Z,1600000,False,-7.0,74.0,1,left,MISS R. Barrett 7' driving floating Shot - blocked,"[1629628, 1631301]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,Sims,1631301.0,,
230,PT11M09.00S,2025-04-10T00:09:29.8Z,2,REGULAR,block,,[],1631301,,,1610612761,25,23,2025-04-10T00:18:45Z,1605000,False,,,0,,J. Sims BLOCK (1 BLK),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M07.00S,2025-04-10T00:09:31.8Z,2,REGULAR,rebound,defensive,[],201959,,,1610612766,25,23,2025-04-10T00:09:36Z,1610000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT10M57.00S,2025-04-10T00:09:41.8Z,2,REGULAR,3pt,Jump Shot,[],1642354,69.99014454664915,21.813725490196077,1610612766,25,23,2025-04-10T00:09:49Z,1620000,False,-141.0,230.0,1,right,MISS K. Simpson 26' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
164,PT10M55.00S,2025-04-10T00:09:43.8Z,2,REGULAR,rebound,defensive,[],1631306,,,1610612761,25,23,2025-04-10T00:09:49Z,1630000,False,,,0,,C. Swider REBOUND (Off:1 Def:2),[1631306],1610612761.0,TOR,,,,Swider,C. Swider,,,,,Above the Break 3,24+ Left Center,,,163.0,3.0,2.0,1.0,,,,,,,,,,,,,,
