actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-28T23:42:31.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-28T23:42:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-10-28T23:42:34.8Z,1,REGULAR,jumpball,recovered,[],1630567,,,1610612761,0,0,2024-10-28T23:42:34Z,40000,False,,,0,,Jump Ball J. Pöltl vs. N. Jokić: Tip to S. Barnes,"[1630567, 1627751, 203999]",1610612761.0,TOR,startperiod,S. Barnes,1630567.0,Barnes,S. Barnes,Pöltl,1627751.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2024-10-28T23:42:54.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,74.98357424441524,11.76470588235294,1610612761,0,0,2024-10-28T23:42:59Z,70000,False,-191.0,183.0,1,right,MISS R. Barrett 26' step back 3PT,[1629628],1610612761.0,TOR,step back,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-10-28T23:42:56.3Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,0,0,2024-10-28T23:42:59Z,80000,False,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-10-28T23:43:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,86.41590013140605,42.40196078431372,1610612761,0,0,2024-10-28T23:43:16Z,90000,False,-38.0,75.0,1,right,MISS J. Pöltl 8' cutting Layup,[1627751],1610612761.0,TOR,cutting,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-10-28T23:43:14.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,0,0,2024-10-28T23:43:14Z,100000,False,,,0,,J. Pöltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M16.00S,2024-10-28T23:43:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612761,2,0,2024-10-28T23:43:14Z,110000,False,0.0,0.0,1,right,J. Pöltl putback Layup (2 PTS),[1627751],1610612761.0,TOR,putback,,,Pöltl,J. Pöltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M58.00S,2024-10-28T23:43:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,25.57490144546649,86.27450980392157,1610612743,2,3,2024-10-28T23:43:36Z,120000,False,-181.0,188.0,1,left,M. Porter Jr. 26' 3PT  (3 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,
14,PT10M43.00S,2024-10-28T23:43:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.9060446780552,46.32352941176471,1610612761,4,3,2024-10-28T23:43:52Z,140000,False,-18.0,5.0,1,right,R. Barrett driving Layup (2 PTS) (S. Barnes 1 AST),"[1629628, 1630567]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,
16,PT10M25.00S,2024-10-28T23:44:05.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.674770039421814,39.950980392156865,1610612743,4,5,2024-10-28T23:44:08Z,160000,False,50.0,38.0,1,left,N. Jokić 6' Hook (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
18,PT10M11.00S,2024-10-28T23:44:18.7Z,1,REGULAR,3pt,Jump Shot,[],1629628,93.9060446780552,97.79411764705883,1610612761,7,5,2024-10-28T23:44:22Z,180000,False,239.0,5.0,1,right,R. Barrett 3PT  (5 PTS) (S. Barnes 2 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,5.0,S. Barnes,1630567.0,2.0,,,,,,,,,,
20,PT09M57.00S,2024-10-28T23:44:33.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.017739816031538,37.99019607843137,1610612743,7,5,2024-10-28T23:44:39Z,200000,False,60.0,32.0,1,left,MISS N. Jokić 6' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
21,PT09M54.00S,2024-10-28T23:44:36.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,7,5,2024-10-28T23:44:36Z,210000,False,,,0,,J. Pöltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,,
22,PT09M50.00S,2024-10-28T23:44:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,94.43166885676742,47.549019607843135,1610612761,9,5,2024-10-28T23:44:45Z,220000,False,-12.0,0.0,1,right,R. Barrett running Layup (7 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,7.0,,,,,,,,,,,,,
23,PT09M33.00S,2024-10-28T23:44:56.8Z,1,REGULAR,3pt,Jump Shot,[],203999,31.882391590013142,26.96078431372549,1610612743,9,8,2024-10-28T23:45:00Z,230000,False,115.0,247.0,1,left,N. Jokić 27' 3PT  (5 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,27.27,Made,,,,,5.0,J. Murray,1627750.0,2.0,,,,,,,,,,
25,PT09M10.00S,2024-10-28T23:45:20.4Z,1,REGULAR,2pt,Jump Shot,[],1627751,92.72339027595268,69.11764705882352,1610612761,11,8,2024-10-28T23:45:28Z,250000,False,96.0,16.0,1,right,J. Pöltl 9' fadeaway Jump Shot (4 PTS),[1627751],1610612761.0,TOR,fadeaway,,,Pöltl,J. Pöltl,,,,,Mid-Range,8-16 Right,9.69,Made,,,,,4.0,,,,,,,,,,,,,
26,PT08M57.00S,2024-10-28T23:45:34.2Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,11,8,2024-10-28T23:45:37Z,260000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630567]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Barnes,1630567.0,,,,,,,
27,PT08M57.00S,2024-10-28T23:45:34.2Z,1,REGULAR,steal,,[],1630567,,,1610612761,11,8,2024-10-28T23:45:36Z,270000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT08M52.00S,2024-10-28T23:45:39.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,94.43166885676742,49.50980392156863,1610612761,13,8,2024-10-28T23:48:48Z,280000,False,-2.0,0.0,1,right,R. Barrett running DUNK (9 PTS) (S. Barnes 3 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,9.0,S. Barnes,1630567.0,3.0,,,,,,,,,,
30,PT08M51.00S,2024-10-28T23:45:43.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,8,2024-10-28T23:45:43Z,300000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT08M33.00S,2024-10-28T23:48:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,17.69053876478318,59.55882352941176,1610612743,13,10,2024-10-28T23:48:57Z,310000,False,-48.0,114.0,1,left,J. Murray 12' turnaround fadeaway Jump Shot (2 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,2.0,,,,,,,,,,,,,
32,PT08M25.00S,2024-10-28T23:49:02.5Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612761,13,10,2024-10-28T23:49:08Z,320000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Pöltl 2 FT),"[203932, 1627751]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Pöltl,1627751.0,,
