actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
55,PT07M22.00S,2025-04-04T23:51:14.7Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,10,9,2025-04-04T23:51:18Z,540000,False,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,
56,PT07M10.00S,2025-04-04T23:51:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,92.32917214191852,52.69607843137255,1610612761,10,9,2025-04-04T23:51:31Z,550000,False,13.0,20.0,1,right,MISS J. Mogbo driving reverse Layup - blocked,"[1642367, 1641709]",1610612761.0,TOR,driving reverse,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,2.38,Missed,,,,,,,,,,,,,Thompson,1641709.0
57,PT07M10.00S,2025-04-04T23:51:26.7Z,1,REGULAR,block,,[],1641709,,,1610612761,10,9,2025-04-04T23:51:29Z,560000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M07.00S,2025-04-04T23:51:29.7Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,10,9,2025-04-04T23:51:31Z,570000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,
59,PT07M06.00S,2025-04-04T23:51:32.0Z,1,REGULAR,turnover,out-of-bounds,[],1642266,,,1610612761,10,9,2025-04-04T23:51:37Z,580000,False,,,0,,J. Walter bad pass out-of-bounds TURNOVER (1 TO),[1642266],1610612761.0,TOR,bad pass,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right,1662.0,1.0,,,,,,,,,,,,,,,,,,
60,PT06M49.00S,2025-04-04T23:51:56.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641709,5.995400788436268,27.696078431372552,1610612765,10,9,2025-04-04T23:56:36Z,590000,False,112.0,4.0,1,left,MISS A. Thompson 11' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,11.16,Missed,,,,,,,,,,,,,,
61,PT06M46.00S,2025-04-04T23:51:59.7Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,10,9,2025-04-04T23:52:25Z,600000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,60.0,3.0,2.0,1.0,,,,,,
62,PT06M30.00S,2025-04-04T23:52:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642266,87.20433639947439,61.029411764705884,1610612761,12,9,2025-04-04T23:52:21Z,610000,False,55.0,68.0,1,right,J. Walter 8' pullup Jump Shot (2 PTS),[1642266],1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.74,Made,2.0,,,,,,,,,,,,,
63,PT06M12.00S,2025-04-04T23:52:35.1Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612765,12,9,2025-04-04T23:52:44Z,620000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Duren 2 FT),"[1627751, 1631105]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,1.0,0.0,Duren,1631105.0,,
65,PT06M12.00S,2025-04-04T23:53:09.5Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,12,10,2025-04-04T23:53:09Z,640000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
66,PT06M12.00S,2025-04-04T23:53:10.2Z,1,REGULAR,substitution,out,[],1642266,,,1610612765,12,10,2025-04-04T23:53:19Z,650000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M12.00S,2025-04-04T23:53:10.2Z,1,REGULAR,substitution,out,[],203501,,,1610612765,12,10,2025-04-04T23:53:19Z,660000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M12.00S,2025-04-04T23:53:10.2Z,1,REGULAR,substitution,in,[],1630639,,,1610612765,12,10,2025-04-04T23:53:19Z,670000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2025-04-04T23:53:10.2Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,12,10,2025-04-04T23:53:19Z,680000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M12.00S,2025-04-04T23:53:32.7Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,12,10,2025-04-04T23:53:32Z,690000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
71,PT06M09.00S,2025-04-04T23:53:34.1Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612765,12,10,2025-04-04T23:53:34Z,700000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,70.0,1.0,0.0,1.0,,,,,,
73,PT06M03.00S,2025-04-04T23:53:40.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,33.065045992115635,46.81372549019608,1610612765,12,13,2025-04-04T23:53:54Z,720000,False,16.0,258.0,1,left,M. Beasley 25' 3PT  (6 PTS) (D. Schröder 1 AST),"[1627736, 203471]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,25.88,Made,6.0,D. Schröder,203471.0,1.0,,,,,,,,,,
75,PT05M54.00S,2025-04-04T23:54:01.5Z,1,REGULAR,foul,personal,[],1631323,,,1610612761,12,13,2025-04-04T23:55:08Z,740000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1642419]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,1627519.0,,,,,,,,,,,,,,1.0,0.0,Battle,1642419.0,,
77,PT05M47.00S,2025-04-04T23:54:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630639,86.28449408672799,5.147058823529411,1610612761,12,13,2025-04-04T23:54:20Z,760000,False,-224.0,76.0,1,right,MISS A. Lawson 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,,,23.7,Missed,,,,,,,,,,,,,,
78,PT05M46.00S,2025-04-04T23:54:14.5Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,12,13,2025-04-04T23:57:32Z,770000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,
79,PT05M39.00S,2025-04-04T23:54:21.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,5.995400788436268,95.34313725490196,1610612765,12,16,2025-04-05T00:01:17Z,780000,False,-227.0,4.0,1,left,M. Beasley 3PT running (9 PTS) (S. Fontecchio 1 AST),"[1627736, 1631323]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,22.67,Made,9.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,
81,PT05M28.00S,2025-04-04T23:54:35.5Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,12,16,2025-04-04T23:54:42Z,800000,False,,,0,,I. Quickley lost ball out-of-bounds TURNOVER (1 TO),[1630193],1610612761.0,TOR,lost ball,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,204058.0,1.0,,,,,,,,,,,,,,,,,,
82,PT05M28.00S,2025-04-04T23:54:39.7Z,1,REGULAR,substitution,out,[],1630193,,,1610612765,12,16,2025-04-04T23:54:47Z,810000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M28.00S,2025-04-04T23:54:39.7Z,1,REGULAR,substitution,out,[],1627751,,,1610612765,12,16,2025-04-04T23:54:47Z,820000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M28.00S,2025-04-04T23:54:39.7Z,1,REGULAR,substitution,in,[],1631115,,,1610612765,12,16,2025-04-04T23:54:47Z,830000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M28.00S,2025-04-04T23:54:39.7Z,1,REGULAR,substitution,in,[],1642347,,,1610612765,12,16,2025-04-04T23:54:47Z,840000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M18.00S,2025-04-04T23:55:34.5Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612765,12,16,2025-04-04T23:55:47Z,860000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Thompson 2 FT),"[1631115, 1641709]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,1.0,0.0,Thompson,1641709.0,,
89,PT05M18.00S,2025-04-04T23:55:51.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641709,,,1610612765,12,17,2025-04-04T23:55:51Z,880000,False,,,0,,A. Thompson Free Throw 1 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
