actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M41.00S,2025-02-01T00:43:40.3Z,1,REGULAR,3pt,Jump Shot,[],1630245,92.9862023653088,97.05882352941177,1610612741,5,2,2025-02-01T00:43:44Z,180000,False,235.0,13.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
19,PT10M38.00S,2025-02-01T00:43:43.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,5,2,2025-02-01T00:43:44Z,190000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M31.00S,2025-02-01T00:43:50.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,41.66666666666667,1610612761,5,2,2025-02-01T00:43:59Z,200000,False,42.0,5.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1630245]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,Dosunmu,1630245.0,,,,,,,,
21,PT10M31.00S,2025-02-01T00:43:50.3Z,1,REGULAR,block,,[],1630245,,,1610612761,5,2,2025-02-01T00:43:53Z,210000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M31.00S,2025-02-01T00:43:50.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,5,2,2025-02-01T00:43:59Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,20.0,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2025-02-01T00:44:23.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,8.623521681997373,79.90196078431373,1610612761,7,2,2025-02-01T00:44:29Z,240000,False,-150.0,29.0,1,left,S. Barnes 15' turnaround fadeaway Jump Shot (2 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,15.22,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M59.00S,2025-02-01T00:44:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.24901445466492,50.98039215686274,1610612741,7,2,2025-02-01T00:44:52Z,250000,False,5.0,11.0,1,right,MISS C. White driving Layup - blocked,"[1629632, 1627751]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,,
26,PT09M59.00S,2025-02-01T00:44:45.6Z,1,REGULAR,block,,[],1627751,,,1610612741,7,2,2025-02-01T00:44:48Z,260000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M56.00S,2025-02-01T00:44:48.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,2,2025-02-01T00:44:52Z,270000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M44.00S,2025-02-01T00:45:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.5722733245729295,55.63725490196079,1610612761,7,2,2025-02-01T00:45:07Z,280000,False,-28.0,19.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2025-02-01T00:45:03.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,7,2,2025-02-01T00:45:07Z,290000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M16.00S,2025-02-01T00:45:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.43166885676742,49.50980392156863,1610612741,7,4,2025-02-01T00:45:33Z,300000,False,-2.0,0.0,1,right,C. White driving finger roll Layup (2 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M03.00S,2025-02-01T00:45:41.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,28.203022339027594,74.26470588235294,1610612761,7,4,2025-02-01T00:45:47Z,310000,False,-121.0,213.0,1,left,MISS I. Quickley 24' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,
32,PT09M00.00S,2025-02-01T00:45:44.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,4,2025-02-01T00:45:47Z,320000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M46.00S,2025-02-01T00:45:58.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,72.35545335085413,17.647058823529413,1610612741,7,4,2025-02-01T00:46:03Z,330000,False,-162.0,207.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
34,PT08M43.00S,2025-02-01T00:46:01.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,7,4,2025-02-01T00:46:03Z,340000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M30.00S,2025-02-01T00:46:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.338370565045992,52.94117647058824,1610612761,7,4,2025-02-01T00:46:18Z,350000,False,-15.0,-2.0,1,left,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
36,PT08M28.00S,2025-02-01T00:46:16.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,4,2025-02-01T00:52:57Z,360000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M27.00S,2025-02-01T00:46:17.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,75.64060446780552,14.950980392156863,1610612741,7,4,2025-02-01T00:46:24Z,370000,False,-175.0,176.0,1,right,MISS C. White 24' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
38,PT08M24.00S,2025-02-01T00:46:20.5Z,1,REGULAR,rebound,offensive,[],1628366,,,1610612741,7,4,2025-02-01T00:46:20Z,380000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M22.00S,2025-02-01T00:46:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628366,92.85479632063075,48.03921568627451,1610612741,7,4,2025-02-01T00:49:13Z,390000,False,-10.0,15.0,1,right,MISS L. Ball putback Layup,[1628366],1610612741.0,CHI,putback,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.77,Missed,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2025-02-01T00:46:22.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,7,4,2025-02-01T00:46:29Z,400000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT08M18.00S,2025-02-01T00:46:25.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,7,6,2025-02-01T00:46:26Z,410000,False,0.0,0.0,1,right,N. Vučević tip Layup (2 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M11.00S,2025-02-01T00:46:32.7Z,1,REGULAR,2pt,Jump Shot,[],1630567,4.812746386333772,82.1078431372549,1610612761,9,6,2025-02-01T00:46:38Z,420000,False,-161.0,-7.0,1,left,S. Barnes 16' turnaround fadeaway Jump Shot (4 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.07,Made,,,,,4.0,,,,,,,,,,,,,
43,PT08M03.00S,2025-02-01T00:46:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,88.25558475689881,41.42156862745098,1610612741,9,6,2025-02-01T00:46:47Z,430000,False,-43.0,58.0,1,right,MISS J. Giddey 7' driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
44,PT08M01.00S,2025-02-01T00:46:44.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,9,6,2025-02-01T00:46:47Z,440000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT07M57.00S,2025-02-01T00:46:48.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1641711,5.995400788436268,75.0,1610612761,11,6,2025-02-01T00:46:55Z,450000,False,-125.0,4.0,1,left,G. Dick 12' running Jump Shot (2 PTS) (I. Quickley 1 AST),"[1641711, 1630193]",1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,12.51,Made,,,,,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,
47,PT07M56.00S,2025-02-01T00:46:53.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,6,2025-02-01T00:46:53Z,470000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M56.00S,2025-02-01T00:46:54.8Z,1,REGULAR,substitution,out,[],1630193,,,1610612741,11,6,2025-02-01T00:49:38Z,480000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M56.00S,2025-02-01T00:46:54.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,11,6,2025-02-01T00:49:38Z,490000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M56.00S,2025-02-01T00:46:54.8Z,1,REGULAR,substitution,in,[],1630558,,,1610612741,11,6,2025-02-01T00:49:38Z,500000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M56.00S,2025-02-01T00:46:54.8Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,11,6,2025-02-01T00:49:38Z,510000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M43.00S,2025-02-01T00:49:57.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.94152431011827,41.66666666666667,1610612741,11,6,2025-02-01T00:50:02Z,520000,False,-42.0,70.0,1,right,MISS N. Vučević 8' driving Hook - blocked,"[202696, 1627751]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,,
53,PT07M43.00S,2025-02-01T00:49:57.3Z,1,REGULAR,block,,[],1627751,,,1610612741,11,6,2025-02-01T00:50:00Z,530000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M39.00S,2025-02-01T00:50:01.3Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,11,6,2025-02-01T00:50:02Z,540000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,52.0,4.0,2.0,2.0,,,,,,,,,,,,,,
55,PT07M38.00S,2025-02-01T00:50:02.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.72733245729303,23.284313725490197,1610612741,11,9,2025-02-01T00:50:07Z,550000,False,-134.0,232.0,1,right,C. White 26' 3PT  (5 PTS) (N. Vučević 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.78,Made,,,,,5.0,N. Vučević,202696.0,1.0,,,,,,,,,,
57,PT07M19.00S,2025-02-01T00:50:20.7Z,1,REGULAR,3pt,Jump Shot,[],1641711,31.750985545335087,68.13725490196079,1610612761,11,9,2025-02-01T00:50:27Z,570000,False,-91.0,246.0,1,left,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
58,PT07M18.00S,2025-02-01T00:50:21.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,11,9,2025-02-01T00:50:27Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,57.0,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2025-02-01T00:50:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,92.9862023653088,54.65686274509803,1610612741,11,9,2025-02-01T00:50:43Z,600000,False,23.0,13.0,1,right,MISS L. Ball driving Layup - blocked,"[1628366, 1627751]",1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,,
61,PT07M07.00S,2025-02-01T00:50:39.6Z,1,REGULAR,block,,[],1627751,,,1610612741,11,9,2025-02-01T00:50:42Z,610000,False,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2025-02-01T00:50:42.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,11,9,2025-02-01T00:50:43Z,620000,False,,,0,,N. Vučević REBOUND (Off:3 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,60.0,5.0,2.0,3.0,,,,,,,,,,,,,,
63,PT07M02.00S,2025-02-01T00:50:45.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,88.38699080157687,58.82352941176471,1610612741,11,9,2025-02-01T00:50:52Z,630000,False,44.0,57.0,1,right,MISS N. Vučević 7' driving Hook,[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2025-02-01T00:50:49.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,11,9,2025-02-01T00:52:04Z,640000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,4.0,4.0,0.0,,,,,,,,,,,,,,
65,PT06M48.00S,2025-02-01T00:50:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630567,24.52365308804205,12.745098039215685,1610612761,11,9,2025-02-01T00:51:05Z,650000,False,186.0,178.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2025-02-01T00:51:03.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,11,9,2025-02-01T00:51:05Z,660000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT06M28.00S,2025-02-01T00:51:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,90.09526938239159,41.911764705882355,1610612741,11,9,2025-02-01T00:52:35Z,670000,False,-40.0,41.0,1,right,MISS A. Dosunmu floating Shot - blocked,"[1630245, 1630567]",1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.73,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,
68,PT06M28.00S,2025-02-01T00:51:22.1Z,1,REGULAR,block,,[],1630567,,,1610612741,11,9,2025-02-01T00:51:24Z,680000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M26.00S,2025-02-01T00:51:24.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,11,9,2025-02-01T00:52:35Z,690000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT06M22.00S,2025-02-01T00:51:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612761,11,9,2025-02-01T00:52:20Z,700000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Dick 2 FT),"[1628366, 1641711]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Dick,1641711.0,,,
72,PT06M22.00S,2025-02-01T00:51:39.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,9,2025-02-01T00:51:42Z,720000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M22.00S,2025-02-01T00:51:39.0Z,1,REGULAR,substitution,in,[],1628971,,,1610612761,11,9,2025-02-01T00:51:42Z,730000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M22.00S,2025-02-01T00:52:20.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641711,,,1610612761,12,9,2025-02-01T00:52:39Z,740000,False,,,0,,G. Dick Free Throw 1 of 2 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
75,PT06M22.00S,2025-02-01T00:52:21.2Z,1,REGULAR,substitution,out,[],1628366,,,1610612761,12,9,2025-02-01T00:52:35Z,750000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M22.00S,2025-02-01T00:52:21.2Z,1,REGULAR,substitution,in,[],1630172,,,1610612761,12,9,2025-02-01T00:52:35Z,760000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M22.00S,2025-02-01T00:52:20.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641711,,,1610612761,12,9,2025-02-01T00:52:39Z,770000,False,,,0,,MISS G. Dick Free Throw 2 of 2,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT06M19.00S,2025-02-01T00:52:23.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,12,9,2025-02-01T00:52:39Z,780000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
