actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT11M08.00S,2025-02-23T23:13:37.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,3,2,2025-02-23T23:13:44Z,180000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,16.0,1.0,1.0,0.0,,
19,PT11M03.00S,2025-02-23T23:13:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.601182654402102,48.529411764705884,1610612761,5,2,2025-02-23T23:13:48Z,190000,False,7.0,0.0,1,left,R. Barrett running Layup (2 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,0.74,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,
21,PT10M43.00S,2025-02-23T23:14:02.7Z,1,REGULAR,3pt,Jump Shot,[],203078,95.3515111695138,2.941176470588235,1610612756,5,2,2025-02-23T23:14:08Z,210000,False,-235.0,-9.0,1,right,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,23.55,Missed,,,,,,,,,,,,,
22,PT10M41.00S,2025-02-23T23:14:04.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,5,2,2025-02-23T23:14:08Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,21.0,,,,,
24,PT10M30.00S,2025-02-23T23:14:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,32.40801576872536,65.93137254901961,1610612761,8,2,2025-02-23T23:14:31Z,240000,False,-80.0,252.0,1,left,I. Quickley 26' 3PT  (3 PTS) (O. Robinson 1 AST),"[1630193, 1631115]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,26.44,Made,3.0,O. Robinson,1631115.0,1.0,,,,,,,,,
26,PT10M07.00S,2025-02-23T23:14:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.51182654402102,51.225490196078425,1610612756,8,4,2025-02-23T23:14:51Z,260000,False,6.0,8.0,1,right,D. Booker driving Layup (2 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,1.05,Made,2.0,,,,,,,,,,,,
27,PT09M52.00S,2025-02-23T23:15:02.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,9.149145860709593,36.27450980392157,1610612761,8,4,2025-02-23T23:18:33Z,270000,False,69.0,34.0,1,left,MISS R. Barrett 7' turnaround Hook,[1629628],1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.63,Missed,,,,,,,,,,,,,
28,PT09M50.00S,2025-02-23T23:15:04.3Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612761,8,4,2025-02-23T23:18:33Z,280000,False,,,0,,O. Robinson REBOUND (Off:1 Def:0),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,27.0,1.0,0.0,1.0,,
29,PT09M48.00S,2025-02-23T23:15:06.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631115,5.732588699080158,44.11764705882353,1610612761,10,4,2025-02-23T23:19:20Z,290000,False,29.0,1.0,1,left,O. Robinson putback Layup (2 PTS),[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,2.94,Made,2.0,,,,,,,,,,,,
30,PT09M28.00S,2025-02-23T23:15:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612756,10,4,2025-02-23T23:15:37Z,300000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Richards 2 FT),"[1631115, 1630208]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
32,PT09M28.00S,2025-02-23T23:15:56.7Z,1,REGULAR,freethrow,1 of 2,[],1630208,,,1610612756,10,5,2025-02-23T23:15:56Z,320000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
33,PT09M28.00S,2025-02-23T23:16:16.5Z,1,REGULAR,freethrow,2 of 2,[],1630208,,,1610612756,10,6,2025-02-23T23:16:16Z,330000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
34,PT09M18.00S,2025-02-23T23:16:28.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,17.821944809461236,37.5,1610612761,10,6,2025-02-23T23:16:36Z,340000,False,62.0,115.0,1,left,MISS I. Quickley 13' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.09,Missed,,,,,,,,,,,,,
35,PT09M15.00S,2025-02-23T23:16:31.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,10,6,2025-02-23T23:16:36Z,350000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,
36,PT09M03.00S,2025-02-23T23:16:43.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,68.41327201051249,70.58823529411765,1610612756,10,6,2025-02-23T23:16:48Z,360000,False,103.0,244.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,26.52,Missed,,,,,,,,,,,,,
37,PT09M00.00S,2025-02-23T23:16:46.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,10,6,2025-02-23T23:16:48Z,370000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,36.0,2.0,2.0,0.0,,
38,PT08M49.00S,2025-02-23T23:16:59.4Z,1,REGULAR,foul,personal,['2freethrow'],203078,,,1610612761,10,6,2025-02-23T23:17:09Z,380000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Barrett 2 FT),"[203078, 1629628]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
40,PT08M49.00S,2025-02-23T23:17:18.8Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,11,6,2025-02-23T23:17:18Z,400000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
41,PT08M49.00S,2025-02-23T23:17:35.6Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,12,6,2025-02-23T23:17:35Z,410000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
42,PT08M35.00S,2025-02-23T23:17:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.23981603153744,48.03921568627451,1610612756,12,8,2025-02-23T23:17:55Z,420000,False,-10.0,133.0,1,right,D. Booker 13' fadeaway Jump Shot (4 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.36,Made,4.0,,,,,,,,,,,,
43,PT08M23.00S,2025-02-23T23:18:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,32.40801576872536,61.029411764705884,1610612761,12,8,2025-02-23T23:26:39Z,430000,False,-55.0,252.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,25.81,Missed,,,,,,,,,,,,,
44,PT08M20.00S,2025-02-23T23:18:05.4Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,12,8,2025-02-23T23:18:06Z,440000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,
45,PT08M09.00S,2025-02-23T23:18:16.8Z,1,REGULAR,2pt,Jump Shot,[],201142,81.2910643889619,20.833333333333336,1610612756,12,10,2025-02-23T23:18:22Z,450000,False,-146.0,123.0,1,right,K. Durant 19' fadeaway Jump Shot (2 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,19.1,Made,2.0,,,,,,,,,,,,
46,PT07M51.00S,2025-02-23T23:18:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631115,15.719448094612352,39.950980392156865,1610612761,12,10,2025-02-23T23:27:12Z,460000,False,50.0,95.0,1,left,MISS O. Robinson 10' Jump Shot,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.77,Missed,,,,,,,,,,,,,
47,PT07M49.00S,2025-02-23T23:18:36.2Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612756,12,10,2025-02-23T23:18:40Z,470000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,
48,PT07M35.00S,2025-02-23T23:18:50.1Z,1,REGULAR,3pt,Jump Shot,[],1626164,74.85216819973719,14.215686274509803,1610612756,12,10,2025-02-23T23:18:55Z,480000,False,-179.0,184.0,1,right,MISS D. Booker 25' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,25.66,Missed,,,,,,,,,,,,,
49,PT07M32.00S,2025-02-23T23:18:53.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,12,10,2025-02-23T23:18:55Z,490000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,
50,PT07M23.00S,2025-02-23T23:19:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,18.478975032851512,57.84313725490197,1610612761,12,10,2025-02-23T23:19:08Z,500000,False,-39.0,121.0,1,left,MISS S. Barnes 12' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.74,Missed,,,,,,,,,,,,,
51,PT07M19.00S,2025-02-23T23:19:06.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,12,10,2025-02-23T23:19:08Z,510000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,50.0,2.0,2.0,0.0,,
52,PT07M02.00S,2025-02-23T23:19:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,91.5407358738502,41.42156862745098,1610612756,12,10,2025-02-23T23:19:27Z,520000,False,-43.0,27.0,1,right,MISS R. O'Neale driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.07,Missed,,,,,,,,,,,,,
53,PT07M02.00S,2025-02-23T23:19:23.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,12,10,2025-02-23T23:19:27Z,530000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,52.0,2.0,2.0,0.0,,
54,PT07M02.00S,2025-02-23T23:19:31.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,12,10,2025-02-23T23:19:31Z,540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2025-02-23T23:20:23.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,12,10,2025-02-23T23:22:09Z,550000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M02.00S,2025-02-23T23:20:23.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612761,12,10,2025-02-23T23:22:09Z,560000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2025-02-23T23:20:23.5Z,1,REGULAR,substitution,in,[],1630534,,,1610612761,12,10,2025-02-23T23:22:09Z,570000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M02.00S,2025-02-23T23:20:23.5Z,1,REGULAR,substitution,in,[],1642346,,,1610612761,12,10,2025-02-23T23:22:09Z,580000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M45.00S,2025-02-23T23:22:43.5Z,1,REGULAR,3pt,Jump Shot,[],1641711,31.35676741130092,65.68627450980392,1610612761,15,10,2025-02-23T23:22:48Z,590000,False,-78.0,242.0,1,left,G. Dick 25' 3PT step back (6 PTS) (O. Robinson 2 AST),"[1641711, 1631115]",1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,25.47,Made,6.0,O. Robinson,1631115.0,2.0,,,,,,,,,
61,PT06M17.00S,2025-02-23T23:23:12.1Z,1,REGULAR,2pt,Jump Shot,[],201142,94.43166885676742,75.24509803921569,1610612756,15,12,2025-02-23T23:23:16Z,610000,False,126.0,0.0,1,right,K. Durant 12' turnaround fadeaway Jump Shot (4 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,12.62,Made,4.0,,,,,,,,,,,,
62,PT06M11.00S,2025-02-23T23:23:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612761,15,12,2025-02-23T23:23:31Z,620000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Barrett 2 FT),"[1642346, 1629628]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
64,PT06M11.00S,2025-02-23T23:23:47.3Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,15,12,2025-02-23T23:24:22Z,640000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
65,PT06M11.00S,2025-02-23T23:23:47.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,15,12,2025-02-23T23:24:22Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
66,PT06M11.00S,2025-02-23T23:23:55.9Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,15,12,2025-02-23T23:24:01Z,660000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2025-02-23T23:23:55.9Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,15,12,2025-02-23T23:24:01Z,670000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2025-02-23T23:23:47.3Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,15,12,2025-02-23T23:24:22Z,680000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
69,PT06M09.00S,2025-02-23T23:23:49.3Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,15,12,2025-02-23T23:24:22Z,690000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,
70,PT05M47.00S,2025-02-23T23:24:43.0Z,1,REGULAR,3pt,Jump Shot,[],1642346,87.20433639947439,95.83333333333334,1610612756,15,12,2025-02-23T23:24:54Z,700000,False,229.0,68.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,,,23.9,Missed,,,,,,,,,,,,,
71,PT05M46.00S,2025-02-23T23:24:44.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,15,12,2025-02-23T23:24:54Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,70.0,,,,,
72,PT05M46.00S,2025-02-23T23:24:47.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,15,12,2025-02-23T23:25:03Z,720000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,1628159.0,,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2025-02-23T23:25:10.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641711,27.94021024967148,24.264705882352942,1610612761,15,12,2025-02-23T23:25:14Z,730000,False,129.0,210.0,1,left,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,24.64,Missed,,,,,,,,,,,,,
74,PT05M33.00S,2025-02-23T23:25:13.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,15,12,2025-02-23T23:25:14Z,740000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,73.0,1.0,1.0,0.0,,
75,PT05M25.00S,2025-02-23T23:25:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,92.19776609724047,53.67647058823529,1610612756,15,12,2025-02-23T23:25:25Z,750000,False,18.0,21.0,1,right,MISS D. Booker driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,2.78,Missed,,,,,,,,,,,,,
76,PT05M23.00S,2025-02-23T23:25:22.1Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612756,15,12,2025-02-23T23:25:25Z,760000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,75.0,3.0,2.0,1.0,,
77,PT05M23.00S,2025-02-23T23:25:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612756,15,12,2025-02-23T23:25:22Z,770000,False,0.0,0.0,1,right,MISS N. Richards tip Layup,[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
78,PT05M22.00S,2025-02-23T23:25:23.7Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,15,12,2025-02-23T23:25:23Z,780000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
79,PT05M16.00S,2025-02-23T23:25:29.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,5.863994743758213,2.941176470588235,1610612761,15,12,2025-02-23T23:25:36Z,790000,False,235.0,3.0,1,left,MISS O. Agbaji running 3PT,[1630534],1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,23.53,Missed,,,,,,,,,,,,,
80,PT05M13.00S,2025-02-23T23:25:32.5Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,15,12,2025-02-23T23:25:36Z,800000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,
81,PT05M05.00S,2025-02-23T23:25:41.0Z,1,REGULAR,3pt,Jump Shot,[],201142,89.56964520367937,4.411764705882353,1610612756,15,12,2025-02-23T23:25:45Z,810000,False,-228.0,46.0,1,right,MISS K. Durant 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,23.24,Missed,,,,,,,,,,,,,
82,PT05M02.00S,2025-02-23T23:25:44.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,15,12,2025-02-23T23:25:45Z,820000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,
