actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M52.00S,2024-12-17T00:43:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,95.0886990801577,48.77450980392157,1610612741,4,2,2024-12-17T00:45:58Z,170000,False,-6.0,-6.0,1,right,A. Dosunmu driving Layup (2 PTS) (J. Giddey 1 AST),"[1630245, 1630581]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
19,PT10M34.00S,2024-12-17T00:43:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,9.806176084099869,58.57843137254902,1610612761,6,2,2024-12-17T00:44:03Z,190000,False,-43.0,40.0,1,left,R. Barrett turnaround bank Jump Shot (2 PTS),[1629628],1610612761.0,TOR,turnaround bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2024-12-17T00:44:00.2Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612761,6,2,2024-12-17T00:44:17Z,200000,False,,,0,,C. White shooting personal FOUL (1 PF) (Barrett 1 FT),"[1629632, 1629628]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Barrett,1629628.0,,
22,PT10M34.00S,2024-12-17T00:44:26.0Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612761,7,2,2024-12-17T00:44:26Z,220000,False,,,0,,R. Barrett Free Throw 1 of 1 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
23,PT10M24.00S,2024-12-17T00:44:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,88.12417871222075,51.9607843137255,1610612741,7,4,2024-12-17T00:44:43Z,230000,False,10.0,59.0,1,right,N. Vučević driving finger roll Layup (2 PTS) (J. Giddey 2 AST),"[202696, 1630581]",1610612741.0,CHI,driving finger roll,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
25,PT10M06.00S,2024-12-17T00:44:54.6Z,1,REGULAR,3pt,Jump Shot,[],1630534,7.30946123521682,3.6764705882352944,1610612761,7,4,2024-12-17T00:45:00Z,250000,False,232.0,16.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
26,PT10M05.00S,2024-12-17T00:44:55.6Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,7,4,2024-12-17T00:45:10Z,260000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,
27,PT10M02.00S,2024-12-17T00:45:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612741,7,4,2024-12-17T00:45:13Z,270000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Giddey 2 FT),"[1641711, 1630581]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Giddey,1630581.0,,
29,PT10M02.00S,2024-12-17T00:45:29.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,7,5,2024-12-17T00:45:29Z,290000,False,,,0,,J. Giddey Free Throw 1 of 2 (1 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2024-12-17T00:45:46.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,7,6,2024-12-17T00:45:46Z,300000,False,,,0,,J. Giddey Free Throw 2 of 2 (2 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M50.00S,2024-12-17T00:45:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,6.258212877792378,54.90196078431373,1610612761,7,6,2024-12-17T00:46:09Z,310000,False,-25.0,6.0,1,left,MISS G. Dick alley-oop Layup,[1641711],1610612761.0,TOR,alley-oop,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
32,PT09M48.00S,2024-12-17T00:46:00.4Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,7,6,2024-12-17T00:47:13Z,320000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,31.0,3.0,3.0,0.0,,,,,,,
33,PT09M39.00S,2024-12-17T00:46:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.65637319316689,43.38235294117647,1610612741,7,6,2024-12-17T00:46:16Z,330000,False,-33.0,101.0,1,right,MISS N. Vučević 10' floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2024-12-17T00:46:13.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,7,6,2024-12-17T00:46:16Z,340000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
35,PT09M24.00S,2024-12-17T00:46:24.5Z,1,REGULAR,2pt,Jump Shot,[],1630534,21.50131406044678,49.754901960784316,1610612761,9,6,2024-12-17T00:46:30Z,350000,False,1.0,150.0,1,left,O. Agbaji 14' pullup Jump Shot (2 PTS) (J. Mogbo 1 AST),"[1630534, 1642367]",1610612761.0,TOR,pullup,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Center,14.96,Made,2.0,J. Mogbo,1642367.0,1.0,,,,,,,,,,,,,,
37,PT09M09.00S,2024-12-17T00:46:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,94.30026281208936,51.71568627450981,1610612741,9,6,2024-12-17T00:46:52Z,370000,False,9.0,1.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
39,PT09M06.00S,2024-12-17T00:46:42.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,9,6,2024-12-17T00:46:52Z,390000,False,,,0,,N. Vučević REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,
40,PT09M02.00S,2024-12-17T00:46:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,9,8,2024-12-17T00:46:45Z,400000,False,0.0,0.0,1,right,N. Vučević putback Layup (4 PTS),[202696],1610612741.0,CHI,putback,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
41,PT08M56.00S,2024-12-17T00:46:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.046649145860711,52.20588235294118,1610612761,9,8,2024-12-17T00:47:01Z,410000,False,-11.0,14.0,1,left,MISS R. Barrett reverse Layup,[1629628],1610612761.0,TOR,reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
42,PT08M56.00S,2024-12-17T00:46:52.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,9,8,2024-12-17T00:47:01Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,41.0,,,,,,,,,,
44,PT08M51.00S,2024-12-17T00:47:14.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,6.652431011826544,3.6764705882352944,1610612761,9,8,2024-12-17T00:47:20Z,440000,False,232.0,10.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
45,PT08M47.00S,2024-12-17T00:47:18.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,9,8,2024-12-17T00:47:20Z,450000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,
46,PT08M42.00S,2024-12-17T00:47:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,85.10183968462549,3.9215686274509802,1610612741,9,11,2024-12-17T00:52:01Z,460000,False,-230.0,88.0,1,right,C. White 24' 3PT  (3 PTS) (P. Williams 1 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,24.65,Made,3.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
48,PT08M26.00S,2024-12-17T00:47:39.2Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612761,9,11,2024-12-17T00:47:45Z,480000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1630581]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Giddey,1630581.0,,,,,,,,,,,
49,PT08M26.00S,2024-12-17T00:47:39.2Z,1,REGULAR,steal,,[],1630581,,,1610612741,9,11,2024-12-17T00:47:41Z,490000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
50,PT08M16.00S,2024-12-17T00:47:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,94.95729303547962,47.05882352941176,1610612741,9,13,2024-12-17T00:47:55Z,500000,False,-15.0,-5.0,1,right,P. Williams finger roll Layup (2 PTS),[1630172],1610612741.0,CHI,finger roll,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,,,,,,,,,,,
51,PT08M16.00S,2024-12-17T00:47:55.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,9,13,2024-12-17T00:47:55Z,510000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M16.00S,2024-12-17T00:48:13.1Z,1,REGULAR,substitution,out,[],1629632,,,1610612761,9,13,2024-12-17T00:50:41Z,520000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M16.00S,2024-12-17T00:48:13.1Z,1,REGULAR,substitution,in,[],1628366,,,1610612761,9,13,2024-12-17T00:50:41Z,530000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M07.00S,2024-12-17T00:50:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,5.863994743758213,50.49019607843137,1610612761,11,13,2024-12-17T00:51:02Z,540000,False,-2.0,3.0,1,left,O. Agbaji alley-oop DUNK (4 PTS) (J. Poeltl 1 AST),"[1630534, 1627751]",1610612761.0,TOR,alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.36,Made,4.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
56,PT08M01.00S,2024-12-17T00:51:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,69.99014454664915,74.01960784313727,1610612741,11,13,2024-12-17T00:53:52Z,560000,False,120.0,230.0,1,right,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
57,PT08M01.00S,2024-12-17T00:51:03.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,13,2024-12-17T00:51:12Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,56.0,,,,,,,,,,
59,PT07M38.00S,2024-12-17T00:51:32.4Z,1,REGULAR,2pt,Jump Shot,[],1642367,13.748357424441524,20.833333333333336,1610612761,11,13,2024-12-17T00:51:36Z,590000,False,146.0,77.0,1,left,MISS J. Mogbo 16' turnaround bank Shot,[1642367],1610612761.0,TOR,turnaround bank,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Right,16.47,Missed,,,,,,,,,,,,,,,,,,
60,PT07M35.00S,2024-12-17T00:51:35.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,11,13,2024-12-17T00:51:36Z,600000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,
61,PT07M21.00S,2024-12-17T00:51:48.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,95.0886990801577,3.431372549019608,1610612741,11,13,2024-12-17T00:51:54Z,610000,False,-233.0,-6.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
62,PT07M19.00S,2024-12-17T00:51:50.9Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,11,13,2024-12-17T00:51:54Z,620000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,
63,PT07M14.00S,2024-12-17T00:51:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.258212877792378,48.77450980392157,1610612761,13,13,2024-12-17T00:52:04Z,630000,False,6.0,6.0,1,left,R. Barrett running Layup (5 PTS) (G. Dick 1 AST),"[1629628, 1641711]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.88,Made,5.0,G. Dick,1641711.0,1.0,,,,,,,,,,,,,,
65,PT07M05.00S,2024-12-17T00:52:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,84.70762155059133,95.58823529411765,1610612741,13,13,2024-12-17T00:52:09Z,650000,False,228.0,91.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right,24.55,Missed,,,,,,,,,,,,,,,,,,
66,PT07M03.00S,2024-12-17T00:52:07.0Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,13,13,2024-12-17T00:52:26Z,660000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Right,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,
67,PT06M58.00S,2024-12-17T00:52:12.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,4.155716162943495,97.79411764705883,1610612761,13,13,2024-12-17T00:52:19Z,670000,False,-239.0,-13.0,1,left,MISS G. Dick running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
68,PT06M55.00S,2024-12-17T00:52:15.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,13,13,2024-12-17T00:52:19Z,680000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,
69,PT06M48.00S,2024-12-17T00:52:23.7Z,1,REGULAR,foul,personal,[],1641711,,,1610612741,13,13,2024-12-17T00:52:37Z,690000,False,,,0,,G. Dick personal FOUL (2 PF),"[1641711, 1628366]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,200834.0,2.0,0.0,Ball,1628366.0,,
71,PT06M48.00S,2024-12-17T00:52:30.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,13,13,2024-12-17T00:52:34Z,710000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M48.00S,2024-12-17T00:52:30.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612741,13,13,2024-12-17T00:52:34Z,720000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M48.00S,2024-12-17T00:52:30.8Z,1,REGULAR,substitution,out,[],1641711,,,1610612741,13,13,2024-12-17T00:52:53Z,740000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M48.00S,2024-12-17T00:52:30.8Z,1,REGULAR,substitution,in,[],1642266,,,1610612741,13,13,2024-12-17T00:52:53Z,750000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M46.00S,2024-12-17T00:53:01.8Z,1,REGULAR,3pt,Jump Shot,[],202696,66.44218134034165,55.88235294117647,1610612741,13,16,2024-12-17T00:53:10Z,760000,False,29.0,263.0,1,right,N. Vučević 26' 3PT  (7 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,26.45,Made,7.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
78,PT06M27.00S,2024-12-17T00:53:22.7Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612761,13,16,2024-12-17T00:53:32Z,780000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630581, 1629628]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628954.0,1.0,0.0,Barrett,1629628.0,,
80,PT06M27.00S,2024-12-17T00:53:48.7Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,14,16,2024-12-17T00:53:48Z,800000,False,,,0,,R. Barrett Free Throw 1 of 2 (6 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
81,PT06M27.00S,2024-12-17T00:53:49.8Z,1,REGULAR,substitution,out,[],1642367,,,1610612761,14,16,2024-12-17T00:54:07Z,810000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M27.00S,2024-12-17T00:53:49.8Z,1,REGULAR,substitution,out,[],1630172,,,1610612761,14,16,2024-12-17T00:54:07Z,820000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M27.00S,2024-12-17T00:53:49.8Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,14,16,2024-12-17T00:54:07Z,830000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M27.00S,2024-12-17T00:53:49.8Z,1,REGULAR,substitution,in,[],1641824,,,1610612761,14,16,2024-12-17T00:54:07Z,840000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M27.00S,2024-12-17T00:54:18.9Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,15,16,2024-12-17T00:54:18Z,850000,False,,,0,,R. Barrett Free Throw 2 of 2 (7 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
86,PT06M20.00S,2024-12-17T00:54:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628366,91.27792378449409,95.58823529411765,1610612741,15,16,2024-12-17T00:54:31Z,860000,False,228.0,29.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
87,PT06M18.00S,2024-12-17T00:54:28.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,15,16,2024-12-17T00:54:38Z,870000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,,
88,PT06M04.00S,2024-12-17T00:54:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.30946123521682,42.64705882352941,1610612761,15,16,2024-12-17T00:57:18Z,880000,False,37.0,16.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
